term,lag,pvalue,significant_raw,significant_fdr,significant_bonferroni
flu fever,1,0.0062219791477207305,True,True,False
stomach flu,1,0.132583245124351,False,False,False
sinus,1,0.7186662465795681,False,False,False
flu contagious,1,0.002597031788775791,True,True,False
rsv,1,0.0023454271391043034,True,True,True
the flu symptoms,1,0.07554546350039223,False,False,False
symptoms of flu,1,0.3678617046610241,False,False,False
flu fever,2,0.6234317557621544,False,True,False
stomach flu,2,0.21589763608934504,False,False,False
sinus,2,0.04924848980589712,True,False,False
flu contagious,2,0.006979415902603742,True,True,False
rsv,2,0.7611825527017793,False,True,True
the flu symptoms,2,0.4193858901409937,False,False,False
symptoms of flu,2,0.04492835779605282,True,False,False
flu fever,3,0.12501363431384954,False,True,False
stomach flu,3,0.5744843135532363,False,False,False
sinus,3,0.5802666151314275,False,False,False
flu contagious,3,0.24319053777781177,False,True,False
rsv,3,0.9499843746450964,False,True,True
the flu symptoms,3,0.02858290913272284,True,False,False
symptoms of flu,3,0.23299821975732182,False,False,False
flu fever,4,0.8011246804727536,False,True,False
stomach flu,4,0.49615032721590513,False,False,False
sinus,4,0.8007688456646629,False,False,False
flu contagious,4,0.6085671253403575,False,True,False
rsv,4,0.6641320309054215,False,True,True
the flu symptoms,4,0.8473911903324294,False,False,False
symptoms of flu,4,0.12997027470021524,False,False,False
flu fever,5,0.7746774968405625,False,True,False
stomach flu,5,0.011200344225784965,True,False,False
sinus,5,0.7007258348856594,False,False,False
flu contagious,5,0.04596213580217431,True,True,False
rsv,5,0.2117108827465699,False,True,True
the flu symptoms,5,0.6307406452665885,False,False,False
symptoms of flu,5,0.6033381329213827,False,False,False
