,a influenza,bronchitis,contagious flu,fever flu,flu a,flu cold,flu contagious,flu fever,flu how long,flu symptoms,how long does flu last,how long flu,influenza a,pneumonia,rsv,sinus,stomach flu,symptoms of flu,the flu,the flu symptoms
2010-08 to 2013-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5790904991222634,1.0,1.0,1.0,1.0,1.0,1.0
2011-08 to 2014-08,1.0,1.0,1.0,1.0,1.0,0.44711082236997757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0498026184853233,0.026155167746507044,1.0,1.0
2012-08 to 2015-08,1.0,0.1541815804441182,1.0,1.0,1.0,1.0,1.0,1.0,0.7775716154623837,1.0,0.5059908888267535,0.7775716155461775,1.0,1.0,0.6937870925114186,0.876129805230907,0.16635247723591773,0.8173379191411522,1.0,1.0
2013-08 to 2016-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3869502359174111,1.0,,0.3869502357526798,1.0,1.0,1.0,1.0,0.2314264489926854,1.0,1.0,1.0
2014-08 to 2017-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0002755578948427733,1.0,1.0,0.0002755578945869473,1.0,1.0,1.0,1.0,0.3616851154270888,1.0,1.0,0.39159365353997505
2015-08 to 2018-08,1.0,1.0,1.0,0.32181553672482077,1.0,1.0,1.0,1.0,0.26544489922679376,1.0,0.051242147665181925,0.2654448992787685,1.0,1.0,0.13517727520701275,1.0,1.0,1.0,1.0,1.0
2016-08 to 2019-08,1.0,1.0,0.3994214914688185,1.0,1.0,1.0,0.3994214912221766,1.0,1.0,1.0,0.12230641070014742,1.0,1.0,1.0,1.0,1.0,0.35947671453076757,0.7926431391965898,1.0,1.0
2017-08 to 2020-08,0.19980459524586477,1.0,1.0,1.0,0.36505026331638246,1.0,1.0,1.0,1.0,1.0,0.3313750430656937,1.0,0.19980459418704952,1.0,1.0,1.0,1.0,1.0,1.0,0.5767205303230939
Proportion_Significant,0.200 (4/20),,,,,,,,,,,,,,,,,,,
