term,lag,pvalue,significant_raw,significant_fdr,significant_bonferroni
flu cold,1,0.4079743387063228,False,False,False
contagious flu,1,0.09543203178950357,False,False,False
flu contagious,1,0.095432031812814,False,False,False
flu incubation period,1,0.22661271645444603,False,False,False
flu cold,2,0.7399539694035631,False,False,False
contagious flu,2,0.6755110757825021,False,False,False
flu contagious,2,0.6755110757837415,False,False,False
flu incubation period,2,0.3650838372314682,False,False,False
flu cold,3,0.28591948077108487,False,False,False
contagious flu,3,0.04570789542995153,True,False,False
flu contagious,3,0.045707895431225505,True,False,False
flu incubation period,3,0.011251995663833137,True,False,False
flu cold,4,0.30413726548163206,False,False,False
contagious flu,4,0.24548904769287738,False,False,False
flu contagious,4,0.24548904769624136,False,False,False
flu incubation period,4,0.5692567152170608,False,False,False
flu cold,5,0.010535444487883277,True,False,False
contagious flu,5,0.8728703078781381,False,False,False
flu contagious,5,0.8728703078835591,False,False,False
flu incubation period,5,0.2517360125219449,False,False,False
