,a influenza,bronchitis,contagious flu,fever flu,flu a,flu cold,flu contagious,flu fever,flu how long,flu symptoms,how long does flu last,how long flu,influenza a,pneumonia,rsv,sinus,stomach flu,symptoms of flu,the flu,the flu symptoms
2010-08 to 2013-08,0.19938682193970358,0.3291004589925314,0.10073160483781839,0.19586496756443506,0.38588057773786943,0.042543224272862064,0.32633893820032156,,0.07702186149884596,0.01955459817939335,0.07953964154830782,0.07702186191443333,0.1993868219394784,0.054180012146228654,0.07166206388457332,0.24528365370469046,0.16249900341162107,0.04051513229018667,0.013694129043722143,0.0064614580528684715
2011-08 to 2014-08,0.041871293072581584,0.1886602413320511,0.13220934970481818,0.2071108197419341,0.24079342042260007,0.20216765747682916,0.03838568960526875,0.2944694270664941,0.14095234985654856,0.06115940911121858,0.05607056677473929,0.14095234989727748,0.04187129303781262,0.026952131565641246,0.0761084037080517,0.07529089327587198,0.10513365085737696,0.07533016087276828,0.24929197558599156,0.15079189847087685
2012-08 to 2015-08,0.03761634772456963,0.052500364227735866,0.10875853422012657,0.3469904127500535,0.30531638140072326,0.3033009058531447,0.3659830285949871,0.1459475383325086,0.32642010665019816,0.058358095064950787,0.026418395454507092,0.32642010679642686,0.037616347599205575,0.15483148670675115,0.2986922669409445,0.08800424639973232,0.23610474568730042,0.3923155526443822,0.3139443037854163,0.025848776254177308
2013-08 to 2016-08,0.2429966841083441,0.298208146360783,0.23026938615020748,0.16366335914514613,0.4516090867916277,0.18778081305571184,0.24481276717736436,0.13109015910419958,0.47649157548751,0.3752786774507063,0.24841078082757057,0.47649157497315475,0.24299668383609252,0.6034533038371994,0.1539407111153786,0.15609773619123354,0.2506158309597528,0.380448187988895,0.0007422332575332582,0.1437134122769253
2014-08 to 2017-08,0.02945463293918416,0.1896425189307659,0.2818212702992422,0.1612670678641026,0.11211447586691609,0.02230391027739695,0.09355300984496334,0.07149121761046362,0.040587796952245375,0.009140303568603077,0.12042567864760281,0.04058779684762507,0.029454633001769644,0.00512265999264159,0.08976403320647397,0.24817066614885142,0.15640975567650178,0.016309851164907633,0.0010785799685772606,0.1335029332932142
2015-08 to 2018-08,0.018794041354567956,0.20880141478596895,0.024029920700814486,0.34222086814913033,0.13191449886639994,0.027742086484488476,0.10594658890560321,0.30095456547879335,0.2509542912523318,0.27923638638354276,0.35161599098462903,0.2509542903918437,0.01879404129801519,0.05106150968088639,0.0030705580037843493,0.3777820361101786,0.2745933206549149,0.01941157802536351,0.024377408290159677,0.2535247926477601
2016-08 to 2019-08,0.023399818343899814,0.17421349064322983,0.07746281106613592,0.05895091016604335,0.14317534452754554,0.06918163211806456,0.18960784961540567,0.192689486184673,0.19766920144704786,0.31629475396224654,0.060661969625534495,0.19766920122035972,0.02339981841535312,0.006864669120542793,0.003966866401836874,0.04505829437592709,0.025511804313570526,0.013693571289387727,0.16402365709506378,0.020396812839279646
2017-08 to 2020-08,0.02358403297816434,0.24351007407754827,0.28556314781116277,0.36686814911979604,0.10820127367860134,0.12341619685880997,0.1485191861973939,0.018446580757318278,0.17242045578313642,0.018109721906210328,0.3881853353749527,0.17242045594981556,0.023584032978564273,0.20923254042282693,0.06610955284063919,0.137692499092456,0.24201713569641692,0.16531249838356663,8.689707156489125e-05,0.03238402823065005
Proportion_Significant,0.275,,,,,,,,,,,,,,,,,,,
