term,lag,pvalue,significant_raw,significant_fdr,significant_bonferroni
flu symptoms,1,0.9481111462430507,False,True,False
flu cold,1,0.014288900435536768,True,True,False
how long flu,1,0.6568786982997086,False,False,False
bronchitis,1,0.2663042901603973,False,True,False
sinus,1,0.7349283879547421,False,True,True
fever flu,1,0.681145751077163,False,True,False
flu how long,1,0.03714716131655529,True,False,False
pneumonia,1,0.3913837178474142,False,False,False
rsv,1,0.004334293707106364,True,True,False
the flu symptoms,1,0.3836076666268985,False,True,False
symptoms of flu,1,0.36449938332763276,False,True,False
the flu,1,0.007349828412419577,True,True,True
flu symptoms,2,0.01435178700460393,True,True,False
flu cold,2,0.19219059831135324,False,True,False
how long flu,2,0.027753330268237505,True,False,False
bronchitis,2,0.680045329072672,False,True,False
sinus,2,0.06050352762653825,False,True,True
fever flu,2,0.10548227029055102,False,True,False
flu how long,2,0.8278611232563725,False,False,False
pneumonia,2,0.26685357481334454,False,False,False
rsv,2,0.19578984730720156,False,True,False
the flu symptoms,2,0.16489319719089643,False,True,False
symptoms of flu,2,0.3714592397798159,False,True,False
the flu,2,0.0015325180696391856,True,True,True
flu symptoms,3,0.7187625013863115,False,True,False
flu cold,3,0.8167170401845452,False,True,False
how long flu,3,0.4980400857767645,False,False,False
bronchitis,3,0.26976344187184376,False,True,False
sinus,3,0.00046242903681099293,True,True,True
fever flu,3,0.021389223083298846,True,True,False
flu how long,3,0.4765176406753645,False,False,False
pneumonia,3,0.6242314299196627,False,False,False
rsv,3,0.011678887615274889,True,True,False
the flu symptoms,3,0.8890521228095658,False,True,False
symptoms of flu,3,0.29876409512152924,False,True,False
the flu,3,0.45430237747447266,False,True,True
flu symptoms,4,0.04534896625512663,True,True,False
flu cold,4,0.7918985104715801,False,True,False
how long flu,4,0.07141488234585927,False,False,False
bronchitis,4,0.009755669961412894,True,True,False
sinus,4,0.99935355882366,False,True,True
fever flu,4,0.6490787687067492,False,True,False
flu how long,4,0.6843576586563838,False,False,False
pneumonia,4,0.040888097283946385,True,False,False
rsv,4,0.21601197775362335,False,True,False
the flu symptoms,4,0.004490809200433121,True,True,False
symptoms of flu,4,0.39418283549373434,False,True,False
the flu,4,0.5639089943820279,False,True,True
flu symptoms,5,0.7737297426260359,False,True,False
flu cold,5,0.795933050236232,False,True,False
how long flu,5,0.6766478534620451,False,False,False
bronchitis,5,0.06735104320922926,False,True,False
sinus,5,0.9941792265951004,False,True,True
fever flu,5,0.349354611191272,False,True,False
flu how long,5,0.27632684455502776,False,False,False
pneumonia,5,0.368162002791517,False,False,False
rsv,5,0.25099198154534047,False,True,False
the flu symptoms,5,0.46031660165188537,False,True,False
symptoms of flu,5,0.006321878529028217,True,True,False
the flu,5,0.10667316707644824,False,True,True
