Term,Lag,P_Value,Significance
flu symptoms,1,0.004959848525996199,FDR
flu symptoms,2,0.02526342259055743,FDR
how long does flu last,3,0.018224643182730288,Uncorrected
rsv,1,0.0093477491352158,FDR
rsv,2,0.0013600505896310233,Bonferroni
symptoms of flu,2,0.017328054467033165,Uncorrected
the flu,1,3.1550595445957164e-06,Bonferroni
the flu,2,0.005298171707104548,FDR
the flu,3,0.0016993251183428364,Bonferroni
