,a influenza,bronchitis,contagious flu,fever flu,flu a,flu cold,flu contagious,flu fever,flu how long,flu symptoms,how long does flu last,how long flu,influenza a,pneumonia,rsv,sinus,stomach flu,symptoms of flu,the flu,the flu symptoms
2010-08 to 2013-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48807784788159375,1.0,1.0,1.0,1.0,1.0,0.6988110712576064,1.0,,1.0,1.0,1.0
2011-08 to 2014-08,1.0,1.0,1.0,0.6005549360902136,1.0,1.0,1.0,0.7706770608341178,1.0,1.0,1.0,1.0,1.0,0.12086111210486317,0.42666515532810556,1.0,1.0,1.0,1.0,1.0
2012-08 to 2015-08,0.8741335088691338,1.0,0.703653923967995,1.0,0.3373541531149535,1.0,0.7036539258485662,1.0,1.0,0.04664157238004927,1.0,1.0,0.8741335096245938,1.0,0.2091723784691329,1.0,1.0,1.0,1.0,0.9211572040091125
2013-08 to 2016-08,1.0,1.0,1.0,1.0,1.0,0.9454626154498862,1.0,1.0,1.0,0.05355323307429391,0.3407734235691324,1.0,1.0,1.0,0.3223018115528934,1.0,1.0,0.20025549829717626,1.0,0.08136005908323488
2014-08 to 2017-08,1.0,1.0,1.0,1.0,0.3901809652241207,0.3806844607796678,1.0,1.0,1.0,0.8187086494248655,0.3835364188262095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8161171921194229,
2015-08 to 2018-08,1.0,1.0,1.0,1.0,0.25232549253436276,0.4146962263227147,1.0,1.0,1.0,5.012752583173439e-05,0.9013395124046275,0.3877636288387408,1.0,1.0,1.0,1.0,1.0,0.04991671129241167,1.0,1.0
2016-08 to 2019-08,1.0,1.0,1.0,1.0,0.10037999822432145,1.0,1.0,0.2122913979163063,1.0,0.0004519775450744532,1.0,1.0,1.0,1.0,1.0,0.19346152419258578,0.9681308267089495,1.0,1.0,1.0
2017-08 to 2020-08,1.0,1.0,1.0,1.0,0.020020251952593444,0.7962352664362979,1.0,1.0,1.0,1.0,0.22999928341674392,0.6075392900520563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4369958601666301
Proportion_Significant,0.150 (3/20),,,,,,,,,,,,,,,,,,,
