term,lag,pvalue,significant_raw,significant_fdr,significant_bonferroni
flu cold,1,0.3928696851286507,False,False,False
influenza symptoms,1,0.46458958443164067,False,False,False
pneumonia,1,0.0339725452765062,True,False,False
stomach flu,1,0.9552315032258807,False,False,False
flu cold,2,0.9293907192809956,False,False,False
influenza symptoms,2,0.5029742133241981,False,False,False
pneumonia,2,0.3508293656219905,False,False,False
stomach flu,2,0.024067932673234555,True,False,False
flu cold,3,0.33945721846354016,False,False,False
influenza symptoms,3,0.00621004567632579,True,False,False
pneumonia,3,0.4671716182097002,False,False,False
stomach flu,3,0.8657956865132729,False,False,False
flu cold,4,0.4227282927226429,False,False,False
influenza symptoms,4,0.8606632514535895,False,False,False
pneumonia,4,0.007286643478175464,True,False,False
stomach flu,4,0.43636328155515325,False,False,False
flu cold,5,0.011311593491230136,True,False,False
influenza symptoms,5,0.38850511004672983,False,False,False
pneumonia,5,0.7837734027090919,False,False,False
stomach flu,5,0.28113396072597213,False,False,False
