date,Mississippi,the flu,flu symptoms,rsv,flu how long,how long flu,flu a,flu cold,flu contagious,contagious flu,the flu symptoms,symptoms of flu,pneumonia,flu type,type a flu,oscillococcinum,fever flu,flu fever,cold,flu type a,influenza a
2014-02-22,3.02017,763.0824552764492,727.5487166740359,667.6964928856396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.429660464666,0.0,0.0,0.0,0.0,0.0,7238.905657850622,0.0,0.0
2014-03-01,3.02302,0.0,533.1938296659274,424.3389451519048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.19837231655,0.0,0.0,0.0,0.0,0.0,7902.545770790738,0.0,0.0
2014-03-08,3.07097,480.1708785506106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.2636643409548,0.0,0.0,0.0,0.0,0.0,8708.412640879835,0.0,0.0
2014-03-15,2.18562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.7301076204932,0.0,0.0,0.0,0.0,0.0,7329.473654471204,0.0,0.0
2014-03-22,2.28571,481.1018691378231,0.0,0.0,0.0,0.0,552.6017993765327,0.0,0.0,0.0,0.0,0.0,1011.2750849416474,0.0,0.0,0.0,0.0,0.0,7609.197711084967,0.0,0.0
2014-03-29,2.10551,0.0,397.1986548246026,473.924076106343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.0435346177846,0.0,0.0,0.0,0.0,0.0,7286.827480086406,0.0,0.0
2014-04-05,2.33345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.9735884358497,0.0,0.0,0.0,0.0,0.0,6809.750133780695,0.0,0.0
2014-04-12,2.0764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.5584618060675,0.0,0.0,0.0,0.0,0.0,6747.834374171203,0.0,707.3161206887459
2014-04-19,2.13312,482.029950037825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.2879910440872,0.0,0.0,0.0,499.9678496406845,499.9678496406844,7367.138121148651,0.0,0.0
2014-04-26,2.1301,0.0,521.7952116091594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0023254884746,0.0,0.0,0.0,466.1807576586056,466.1807576586056,6496.088285284913,0.0,0.0
2014-05-03,1.8175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0937444967533,0.0,0.0,0.0,0.0,0.0,6689.766573861978,0.0,0.0
2014-05-10,1.8882,430.6358399189606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.011567645068,0.0,0.0,0.0,0.0,0.0,6594.763766985388,0.0,0.0
2014-05-17,1.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.8966271237357,0.0,0.0,0.0,0.0,0.0,7551.677439670642,0.0,0.0
2014-05-24,2.43114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.892413262968,0.0,0.0,0.0,0.0,0.0,6717.486015354729,0.0,0.0
2014-05-31,2.09246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.4830326124242,0.0,0.0,0.0,0.0,0.0,5428.74662833628,0.0,0.0
2014-06-07,1.85963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5703.61217274129,0.0,0.0
2014-06-14,1.93889,0.0,0.0,0.0,0.0,566.0716522450624,0.0,0.0,0.0,0.0,0.0,0.0,564.9199082270292,0.0,542.475187921592,0.0,0.0,0.0,6144.432792760207,0.0,0.0
2014-06-21,1.49305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.159457615423,0.0,0.0,0.0,0.0,0.0,6663.543783597907,0.0,0.0
2014-06-28,1.64258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0728381172411,0.0,0.0,691.6857295019265,0.0,0.0,6725.055178873062,0.0,0.0
2014-07-05,1.71565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.4281990257823,0.0,0.0,0.0,0.0,0.0,6501.461196891409,0.0,0.0
2014-07-12,1.34846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6313.770498309146,0.0,0.0
2014-07-19,1.51859,981.4307570658372,745.0341887115527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.6306675890615,0.0,0.0,0.0,0.0,0.0,6510.575048762857,0.0,0.0
2014-07-26,1.42219,682.7124560159378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.3074281605948,0.0,0.0,0.0,0.0,0.0,5360.285936337295,0.0,0.0
2014-08-02,1.15988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.1032956379732,0.0,0.0,0.0,0.0,0.0,6310.146796614044,0.0,0.0
2014-08-09,1.2929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.1771242604385,0.0,0.0,0.0,0.0,0.0,5588.965009419408,0.0,0.0
2014-08-16,1.85954,635.8840828330988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.9478383535088,0.0,0.0,0.0,0.0,0.0,6867.2973955765165,0.0,0.0
2014-08-23,2.14161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.7980459611475,0.0,0.0,0.0,0.0,0.0,7754.943472725406,0.0,0.0
2014-08-30,2.24905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.0778614283176,0.0,0.0,0.0,0.0,0.0,7199.35920459293,0.0,0.0
2014-09-06,1.9318,0.0,0.0,576.9516574542437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.5110992177613,0.0,0.0,0.0,0.0,0.0,6749.8725901930375,0.0,0.0
2014-09-13,2.25673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.3809102314594,0.0,791.0909545423395,0.0,0.0,0.0,5576.837671819417,0.0,0.0
2014-09-20,2.31096,0.0,0.0,0.0,0.0,0.0,679.4338696939512,0.0,0.0,0.0,0.0,0.0,850.685011404893,0.0,0.0,0.0,0.0,0.0,6566.1235690855565,0.0,0.0
2014-09-27,2.67093,716.4090650084031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.4619969101266,0.0,0.0,0.0,0.0,0.0,5619.848236531955,1201.6802151097706,0.0
2014-10-04,2.26715,921.3202483975672,0.0,0.0,0.0,608.9470537393465,0.0,0.0,0.0,0.0,0.0,0.0,1127.3912551330943,0.0,689.2789955914129,0.0,0.0,0.0,6338.4671228094085,0.0,594.7753275296429
2014-10-11,2.87785,0.0,0.0,0.0,0.0,0.0,0.0,633.7263636045575,0.0,0.0,0.0,582.2751428110936,1091.7588653126063,0.0,0.0,0.0,0.0,0.0,6715.859166351172,0.0,0.0
2014-10-18,2.48465,1690.0253742320938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490.1194197584985,0.0,0.0,0.0,0.0,0.0,7880.923134614207,0.0,0.0
2014-10-25,2.86832,1773.135897566507,1325.2061071471649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.1081303589111,1000.059569037645,0.0,0.0,0.0,0.0,0.0,6774.987867782043,0.0,0.0
2014-11-01,2.45889,971.629863199835,1275.2093593940965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.129123774803,0.0,0.0,0.0,0.0,0.0,8455.121965382586,0.0,0.0
2014-11-08,3.13698,1425.9821096328558,1031.7491265358242,0.0,0.0,0.0,723.2273161681053,0.0,0.0,0.0,0.0,0.0,2087.0976292332057,0.0,0.0,0.0,0.0,0.0,9493.070387671503,0.0,0.0
2014-11-15,3.15941,1338.316223776573,922.1418131657288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.9241147095358,0.0,0.0,0.0,0.0,0.0,11508.240645918137,0.0,0.0
2014-11-22,4.27091,749.4911934060233,0.0,0.0,1120.359907722605,0.0,696.0286018237639,0.0,0.0,0.0,926.4037841024096,0.0,1838.9127317875664,0.0,0.0,0.0,0.0,0.0,12008.271414220186,0.0,0.0
2014-11-29,4.94181,1159.9972333507546,1180.2081021359647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.4804852072305,0.0,0.0,0.0,0.0,0.0,9539.543012411625,0.0,0.0
2014-12-06,5.90889,1553.294038687741,954.286169818059,0.0,0.0,0.0,0.0,1106.6716594769575,735.3853431438034,735.3853431438034,0.0,0.0,1852.9931515341727,0.0,0.0,0.0,0.0,0.0,7872.621658502491,0.0,0.0
2014-12-13,7.21097,2448.8701055641222,1554.7324648345325,552.5699602431328,0.0,0.0,1538.9025830243102,0.0,0.0,0.0,0.0,0.0,1733.1600873508728,0.0,0.0,0.0,0.0,0.0,9156.402773520023,0.0,0.0
2014-12-20,10.328,2702.6612343248607,2607.328066199961,757.278820289753,958.649105733084,906.3975472192876,866.8835271540095,0.0,760.0082498393698,760.0082498393699,0.0,660.3575069839185,1569.731180977673,0.0,0.0,0.0,0.0,0.0,7961.215119131075,0.0,0.0
2014-12-27,11.5581,4584.538121186395,3377.518660481732,855.1492628264854,1713.9602301086034,1544.8795681172764,1304.3784857973012,0.0,1198.1066930010502,1198.1066930010502,0.0,696.5936348870913,1742.745969993616,0.0,0.0,0.0,731.200389357038,731.200389357038,8014.659381118025,0.0,0.0
2015-01-03,8.09211,3327.806918039048,2955.068027930404,1425.6442611234083,779.8346927902725,1014.776200460572,860.8024938479755,0.0,677.9444184029261,677.9444184029257,0.0,0.0,2237.8509532677635,0.0,0.0,716.820933851016,0.0,0.0,8563.074849616192,0.0,0.0
2015-01-10,5.57493,2082.156726249032,1870.8750039690935,787.6139976463595,685.790057797449,0.0,894.4263466547231,0.0,0.0,0.0,0.0,0.0,1120.7865976580183,0.0,0.0,0.0,670.5852162010403,670.5852162010403,13451.14444596056,0.0,0.0
2015-01-17,5.25514,2340.9111318554096,1450.448515576798,944.416986023193,599.6080497035459,0.0,947.7523733205384,560.7413938363586,0.0,0.0,0.0,0.0,1736.9945323451277,0.0,0.0,640.211153875959,0.0,0.0,9488.561096415342,0.0,0.0
2015-01-24,6.33119,1289.5373479716643,1883.599857713377,1002.5939330367,0.0,0.0,0.0,0.0,0.0,0.0,593.0206142907824,0.0,1541.0504212940598,0.0,0.0,758.4200642836156,0.0,0.0,8229.551236067091,0.0,0.0
2015-01-31,5.59281,1890.971658168914,2554.007053168432,1083.3591638998569,0.0,0.0,768.8666814022241,0.0,0.0,0.0,823.8239537306471,0.0,1353.472269407985,0.0,0.0,0.0,0.0,0.0,8563.867853613458,0.0,599.3039810162911
2015-02-07,6.16195,1203.3762114544545,1286.5331018768925,743.2134416386787,653.9394647076437,0.0,0.0,0.0,0.0,0.0,0.0,514.1823799425126,1317.9173567790178,0.0,0.0,0.0,0.0,0.0,9823.062954943627,0.0,0.0
2015-02-14,5.83218,1180.77876612091,1126.9940480181126,543.340278710579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.92471544839,0.0,0.0,0.0,0.0,0.0,8527.375740620488,0.0,0.0
2015-02-21,6.44198,1326.71839729253,1282.908146882561,715.8233277010262,0.0,0.0,0.0,0.0,0.0,0.0,629.568895759988,744.8440875656337,1277.1177438874572,0.0,0.0,0.0,0.0,0.0,10434.749406017365,0.0,0.0
2015-02-28,6.32893,1210.0151978255135,1542.9932170652846,565.2781717506903,542.3566740757831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.7177873356095,0.0,0.0,0.0,0.0,0.0,9011.879158694295,680.9667673187546,725.3328106792478
2015-03-07,6.42088,808.488623446086,956.8087739193984,751.5960534150064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.2122964424398,0.0,0.0,0.0,0.0,0.0,9106.527383156945,0.0,0.0
2015-03-14,5.5252,798.9783972604612,1254.2809007746134,1014.4281923250306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.990492377602,0.0,0.0,0.0,0.0,0.0,6960.699888474046,0.0,0.0
2015-03-21,4.21696,721.4280810745463,1082.6837332256623,730.3588293050166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.7149369750136,0.0,0.0,0.0,0.0,0.0,6334.868192241266,0.0,0.0
2015-03-28,3.98078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.351188706374,0.0,0.0,0.0,0.0,0.0,8313.107555741542,0.0,0.0
2015-04-04,3.24798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.223688284656,0.0,0.0,0.0,0.0,0.0,5461.92747182743,0.0,0.0
2015-04-11,3.06616,0.0,0.0,0.0,0.0,879.0610652253798,0.0,0.0,0.0,0.0,0.0,0.0,814.7462097763308,0.0,0.0,0.0,0.0,0.0,7429.163412770189,0.0,0.0
2015-04-18,2.50502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.765592123895,0.0,1050.3958328028475,0.0,0.0,0.0,0.0,0.0,6507.649692571224,0.0,0.0
2015-04-25,2.69645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6478.168693427166,0.0,0.0
2015-05-02,2.46013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.9870126549946,0.0,0.0,0.0,0.0,0.0,6412.78304579121,0.0,0.0
2015-05-09,2.28433,0.0,0.0,0.0,0.0,0.0,970.3613580581592,0.0,0.0,0.0,0.0,0.0,971.0578134814552,0.0,0.0,0.0,0.0,0.0,8173.290127460664,0.0,0.0
2015-05-16,2.36609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.6928640506547,1117.5503545148472,0.0,0.0,0.0,0.0,0.0,6956.880090609662,0.0,0.0
2015-05-23,1.9207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.666477278767,0.0,0.0,0.0,0.0,0.0,7563.146821825467,0.0,0.0
2015-05-30,1.90867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.2670628960968,0.0,0.0,0.0,0.0,0.0,4757.475497336784,0.0,0.0
2015-06-06,1.64819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6192.0270106069365,0.0,0.0
2015-06-13,1.46889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.2660065119926,0.0,0.0,0.0,0.0,0.0,5099.780878482216,0.0,0.0
2015-06-20,1.47422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.3488637544156,0.0,0.0,0.0,0.0,0.0,6153.352384390322,0.0,0.0
2015-06-27,1.62843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.287938406076,0.0,0.0
2015-07-04,1.43311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6761.19701878258,0.0,0.0
2015-07-11,1.43233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.3192111551108,0.0,0.0,0.0,0.0,0.0,0.0,5453.834587783171,0.0,0.0
2015-07-18,1.23758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6445.817465054538,0.0,0.0
2015-07-25,1.3491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0371104144651,0.0,0.0,0.0,0.0,0.0,6361.406550061426,0.0,0.0
2015-08-01,1.33222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.7957042506615,0.0,0.0,0.0,0.0,0.0,6206.855346953825,0.0,0.0
2015-08-08,1.13267,0.0,0.0,0.0,0.0,0.0,0.0,1158.4915330804836,0.0,0.0,0.0,0.0,1083.756071528237,0.0,0.0,0.0,0.0,0.0,6302.677964307342,0.0,0.0
2015-08-15,1.31951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.1616199845649,0.0,0.0,0.0,0.0,0.0,5329.261729130893,0.0,0.0
2015-08-22,1.60092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.3015134926302,0.0,0.0,0.0,0.0,0.0,7809.910097745902,0.0,0.0
2015-08-29,1.57368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572.0084783804843,0.0,1115.722444721027,0.0,0.0,0.0,0.0,0.0,6938.077536711943,0.0,0.0
2015-09-05,2.53905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.2155178836402,0.0,0.0,0.0,0.0,0.0,6247.873438935545,0.0,0.0
2015-09-12,1.93839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.617877032962,0.0,0.0,0.0,0.0,0.0,6155.359535794397,0.0,0.0
2015-09-19,2.11071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6197.592975759011,0.0,0.0
2015-09-26,2.3217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.345825992966,0.0,870.3800403458478,0.0,0.0,0.0,0.0,0.0,5797.577832166923,0.0,0.0
2015-10-03,2.19729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0995554453675,0.0,0.0,0.0,0.0,0.0,6849.776965174724,0.0,0.0
2015-10-10,2.15856,1041.3912633326186,0.0,0.0,0.0,0.0,655.4302276184285,0.0,0.0,0.0,0.0,0.0,1542.7726114357065,0.0,0.0,0.0,0.0,0.0,6797.065383296899,0.0,0.0
2015-10-17,2.57163,1076.6529246328964,932.5512871989964,0.0,0.0,0.0,647.1170728157109,0.0,0.0,0.0,0.0,0.0,1128.6200509146072,0.0,0.0,0.0,0.0,0.0,6930.110185763541,0.0,0.0
2015-10-24,2.59902,0.0,0.0,0.0,0.0,640.2744133261516,0.0,0.0,0.0,0.0,0.0,0.0,1404.1014841683302,0.0,0.0,0.0,0.0,0.0,8853.561488383586,0.0,0.0
2015-10-31,2.55443,944.6377756980866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775.4981667774102,0.0,0.0,0.0,0.0,0.0,6596.03777309331,0.0,0.0
2015-11-07,2.38468,793.1070284644679,507.482016501893,0.0,645.8798000018123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.849470703977,0.0,0.0,0.0,0.0,0.0,6944.25504925798,0.0,0.0
2015-11-14,2.73615,661.6126582641971,1044.3184714817824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.192242049158,0.0,0.0,0.0,0.0,0.0,7752.257054673484,0.0,0.0
2015-11-21,3.16855,573.4894752321834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.3618442331904,1441.0678757909695,0.0,0.0,0.0,0.0,0.0,9526.484870921637,0.0,0.0
2015-11-28,3.37755,0.0,706.4992310678178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0053205260115,0.0,0.0,0.0,0.0,0.0,11736.041311559717,0.0,0.0
2015-12-05,3.32872,855.7840582801181,0.0,551.3732914587728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.050712952542,0.0,0.0,0.0,0.0,0.0,8402.073186071842,0.0,0.0
2015-12-12,3.09749,552.470837440738,0.0,647.6312751015575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2064.144775605538,0.0,0.0,0.0,0.0,0.0,7566.545281909382,0.0,0.0
2015-12-19,3.18088,0.0,0.0,1264.7685266781427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.814329913165,0.0,0.0,0.0,0.0,0.0,9376.910399511406,0.0,0.0
2015-12-26,3.73491,0.0,0.0,760.1905921939766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755.6139918096812,0.0,0.0,0.0,0.0,0.0,7370.754328358399,0.0,0.0
2016-01-02,3.25682,0.0,739.0295918714601,642.3300615559873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.1382828731971,1881.640564386782,0.0,0.0,0.0,0.0,0.0,9800.498544415124,0.0,0.0
2016-01-09,2.65897,445.0552014931728,955.2278988756234,1096.9722079425485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.6300755599786,0.0,466.0273778864809,0.0,0.0,0.0,9432.401917224426,0.0,0.0
2016-01-16,2.4243,432.6829688914347,0.0,947.8584549095924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.8985614964845,0.0,0.0,0.0,0.0,0.0,9579.45159039782,0.0,0.0
2016-01-23,2.8172,0.0,698.8425920415224,1279.317641064458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.2514434853667,0.0,0.0,0.0,0.0,0.0,11628.975240523116,0.0,0.0
2016-01-30,3.15879,618.26705268327,0.0,468.58426002144506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1808.251675345938,0.0,0.0,0.0,0.0,0.0,8812.103012880572,0.0,0.0
2016-02-06,2.87259,515.9578177784433,0.0,1323.5231357819523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.2321931538863,0.0,0.0,0.0,0.0,0.0,7599.955165398717,0.0,0.0
2016-02-13,3.51508,442.17275016756565,625.006057150898,1337.6482355773685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501.79878906482,0.0,0.0,0.0,0.0,0.0,10682.082821913298,0.0,0.0
2016-02-20,3.54654,889.9425913117609,621.9471821961511,640.82906982747,0.0,0.0,423.5609511889581,0.0,0.0,0.0,0.0,444.0306364310508,1809.2208509561783,448.6017789361752,0.0,0.0,0.0,0.0,8362.540596593024,0.0,0.0
2016-02-27,4.57577,1322.70622979676,1016.6012183238772,986.6143640615936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.4300206497755,0.0,0.0,0.0,0.0,0.0,6874.933683094502,0.0,0.0
2016-03-05,4.8877,1562.6133991455042,1388.177065036111,478.04500658107145,578.5136678503551,497.7850842398233,473.52826454102046,0.0,0.0,0.0,0.0,0.0,1335.257591969493,369.9980427147681,0.0,0.0,0.0,0.0,7274.283895488682,0.0,0.0
2016-03-12,5.35687,1181.5154906983837,559.0584214881504,363.1415252901744,0.0,482.24286744115375,0.0,0.0,0.0,0.0,0.0,0.0,1568.7086697757652,0.0,0.0,0.0,0.0,0.0,7489.766303917621,0.0,0.0
2016-03-19,4.11273,1115.7869827507072,1335.876056853512,0.0,438.7966154990949,464.8011580190228,0.0,0.0,864.7322579570554,864.7322579570554,0.0,0.0,1479.835282697171,0.0,0.0,0.0,0.0,0.0,7319.377163535136,0.0,0.0
2016-03-26,3.84615,686.4255774319115,547.0117359521529,515.8669392487407,0.0,0.0,478.3170435833158,0.0,0.0,0.0,0.0,0.0,1323.5006317136776,0.0,0.0,474.2101203048954,0.0,0.0,7741.333682088171,0.0,0.0
2016-04-02,3.78362,776.5346516876001,0.0,0.0,0.0,0.0,500.9804932096463,0.0,492.64829346458765,492.6482934645877,0.0,0.0,1207.8134050826156,446.70258797602247,0.0,0.0,409.2423670827911,409.242367082791,7354.064956062062,0.0,0.0
2016-04-09,3.1701,556.4747139696957,582.2088747500715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.738239238342,0.0,0.0,0.0,0.0,0.0,7261.097670475998,0.0,0.0
2016-04-16,3.39072,584.7815655106709,496.3425067028316,0.0,360.27160779504544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.4999233287454,0.0,0.0,0.0,0.0,0.0,8010.03514498158,0.0,0.0
2016-04-23,2.58117,905.5418430080274,967.9763330572404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.5005426783224,0.0,0.0,0.0,0.0,0.0,8055.290910523889,0.0,0.0
2016-04-30,2.45303,624.1788639087764,411.85311964319385,0.0,0.0,502.9693254580536,0.0,0.0,0.0,0.0,0.0,0.0,820.9979317337377,0.0,0.0,485.80895124069394,0.0,0.0,7948.352076210993,0.0,0.0
2016-05-07,2.05388,0.0,377.8115447725437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.4020090195404,0.0,0.0,0.0,0.0,0.0,7226.315422279749,0.0,0.0
2016-05-14,2.18008,0.0,453.3352918990536,0.0,0.0,0.0,0.0,400.45648955617503,0.0,0.0,0.0,0.0,1413.8968633206375,0.0,0.0,0.0,0.0,0.0,8528.794277333596,0.0,0.0
2016-05-21,2.23964,0.0,0.0,408.0062838657868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.7815398269408,1021.6175905255208,0.0,0.0,0.0,0.0,0.0,7062.221525644304,0.0,0.0
2016-05-28,2.22658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282.7015796040846,0.0,0.0,0.0,0.0,0.0,5832.854448276896,0.0,0.0
2016-06-04,1.97856,989.9555647427262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.7803943932648,0.0,0.0,0.0,0.0,0.0,5527.227040895295,0.0,0.0
2016-06-11,1.49065,600.6279272943738,552.3789044488535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.9797226694234,0.0,0.0,0.0,0.0,0.0,6377.485868287311,0.0,0.0
2016-06-18,1.44634,467.3501348420045,0.0,0.0,0.0,0.0,403.9349973888134,0.0,0.0,0.0,0.0,0.0,921.7673441525604,0.0,0.0,418.058920497124,0.0,0.0,6599.589154465932,0.0,0.0
2016-06-25,1.48546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6395.997246176147,0.0,0.0
2016-07-02,1.20597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0841626913872,808.9827139572576,0.0,0.0,0.0,0.0,0.0,6618.421520104687,0.0,0.0
2016-07-09,1.12159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.7721752650577,0.0,0.0,0.0,0.0,0.0,6620.515557196405,0.0,0.0
2016-07-16,1.24944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0775455720822,0.0,0.0,0.0,0.0,0.0,6077.806741098601,0.0,0.0
2016-07-23,1.12422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.8211043448716,0.0,0.0,0.0,0.0,0.0,6102.096161797317,0.0,0.0
2016-07-30,1.19877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.5988625743985,0.0,0.0,0.0,0.0,0.0,6778.602441733898,459.7335200922439,0.0
