date,Washington,flu symptoms,pneumonia,the flu,stomach flu,flu how long,how long flu,bronchitis,rsv,flu cold,contagious flu,flu contagious,a influenza,influenza a,how long does flu last,symptoms of flu,fever flu,flu fever,the flu symptoms,flu virus,influenza symptoms
2011-05-21,0.498132,226.2263079097717,782.740868296063,192.28328639970465,248.2240641985589,0.0,0.0,351.3867001481359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.41964975130708,0.0,0.0
2011-05-28,0.18018,0.0,815.5175556757636,0.0,183.47360548666293,0.0,0.0,640.0277187094889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-04,0.297177,243.21032958939784,508.1734653886544,235.25864209862127,237.47799769483697,0.0,0.0,376.6151073801379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-11,0.332226,176.4340448390735,648.803277807315,0.0,253.80340088568127,0.0,0.0,452.5222133260164,208.9892700059929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-18,0.268097,164.41095168733352,694.587179792884,0.0,159.95513390550423,0.0,0.0,228.91167059515763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-25,0.0,161.9520817904186,410.9516032704893,0.0,178.5350953024663,0.0,0.0,243.32186056196664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-02,0.0,0.0,441.5483279608847,0.0,175.7652834750518,0.0,0.0,355.84962849852906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-09,0.0,0.0,480.0001056378222,0.0,0.0,0.0,0.0,226.42171234215837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-16,0.0,0.0,742.6026839563791,0.0,198.668573012027,0.0,0.0,279.042140638833,0.0,0.0,0.0,0.0,0.0,0.0,317.6145108047219,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-23,0.0,173.44158685723974,336.23135187900664,199.36055218922888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-30,0.0,0.0,514.4613055718511,0.0,183.3084146365564,0.0,0.0,220.228275514292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-06,0.0,178.50705868552947,341.01221553978496,0.0,0.0,0.0,0.0,246.5313971266271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-13,0.0,147.90679830091258,509.971905880367,0.0,149.1873283417592,0.0,0.0,295.92550198855525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.7236664169678,0.0,0.0,0.0,0.0,0.0
2011-08-20,0.0,0.0,406.03586927334464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-27,0.0791766,0.0,331.000515978367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-03,0.0,0.0,412.8529330512326,0.0,167.05344509591754,0.0,0.0,227.8268136841264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-10,0.0934579,0.0,767.0070712791301,0.0,0.0,0.0,0.0,176.06516567019662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-17,0.078064,237.39272693842003,584.6720725923706,228.336431202095,250.6300111677315,0.0,0.0,151.53543949870198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-24,0.22409,219.5858125922144,768.5030072917267,383.1331545458771,0.0,0.0,0.0,425.7251738760308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-01,0.0,180.9175541715877,659.592972636422,267.6153989197784,0.0,0.0,0.0,219.86708824785623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-08,0.505386,363.4296393301029,597.8336319569348,210.1508555879612,222.352654295744,0.0,0.0,264.09408618958315,187.4193761615342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-15,0.495616,338.7296722732404,660.3096361245103,439.38868053278645,138.63940221900577,142.11835346979936,142.11835346979936,459.9872918751201,0.0,203.69113109977988,0.0,0.0,154.8425565577079,154.8425565577079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-22,0.395257,265.34117064289694,621.2249166078556,489.7351195444895,175.08801211789182,0.0,0.0,488.5952947698784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.96209326469233,0.0,0.0
2011-10-29,0.467738,206.2541495841626,825.1256415676855,422.8500494022512,0.0,0.0,0.0,408.2157772251061,0.0,166.72923169242307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-05,0.666747,282.26293072922977,820.5802910334577,431.9799015712802,0.0,0.0,0.0,561.2302639216737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.7820113499724,0.0,0.0,0.0,0.0,0.0
2011-11-12,0.515399,256.4934962435855,977.17716065274,329.43304290044694,0.0,0.0,0.0,368.5963445648931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-19,0.671551,337.4931411826491,910.793383300552,264.5875140740718,225.8697686855264,0.0,0.0,576.4925306262509,157.16407773092578,134.80699099295143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-26,0.818984,359.0665714840879,1117.2774337985031,161.09036312536156,221.86002808296297,0.0,0.0,545.3066967541866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-03,0.508475,261.5740013214365,1011.7724172864708,342.1488834381891,271.9167410346607,0.0,0.0,416.57905729796505,125.81195432108058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.2036287104477,120.2036287104477,0.0,0.0,0.0
2011-12-10,0.350482,230.81435598739537,782.7566847484408,220.968640251808,159.70925569382632,0.0,0.0,385.8864073939567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-17,0.658171,223.13566650081333,893.5664491494874,260.41739982619174,298.97159368198254,0.0,0.0,613.4612983286482,214.1555123988045,118.08587076366524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.05061295771486,0.0
2011-12-24,0.777116,182.6823769472076,687.6591305904103,208.83230947575504,320.204804141696,0.0,0.0,269.8902611381958,0.0,0.0,0.0,0.0,0.0,0.0,175.81255519050953,0.0,0.0,0.0,0.0,125.11572296116104,0.0
2011-12-31,0.953437,309.6136513957831,932.8871645396836,308.4089802036549,378.6329151245744,0.0,0.0,527.7869120818112,206.78213566639232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.29520815403149,0.0
2012-01-07,0.922381,295.36069245365184,746.1281071333814,230.84150926774265,539.402397841172,0.0,0.0,548.6697649274636,140.31960266881936,182.00582428489108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.42668526752087
2012-01-14,0.587215,228.3108770421869,830.1315391520671,348.7483500732211,355.9810798130997,0.0,0.0,562.8591285084435,251.57608255820543,104.5695178622559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-21,0.965825,295.5617307959089,782.0271187045469,209.81649790689664,359.6068386537006,0.0,0.0,367.1673086687649,189.2926212979762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-28,0.605462,220.6823480884376,1035.8123899641218,285.6705899189432,300.95407601349115,143.2263197088651,143.2263197088651,417.7342136975598,249.1558403440384,0.0,0.0,0.0,0.0,0.0,119.73303198862855,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-04,1.15514,271.86545051250334,780.4486654316083,287.71683743733433,172.82863457119765,0.0,0.0,530.6393005141924,463.1197446471564,114.57839618166284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-11,1.1169,381.1256500682833,817.6105328734444,333.08920713554534,131.99363469135164,0.0,0.0,478.9686221200589,320.21786967570193,198.880753795886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.36367438327576,0.0
2012-02-18,1.0736,215.6741068186341,998.778802219836,417.8564314375139,374.1496171947186,0.0,0.0,520.9329651270481,371.41638055409663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-25,1.29669,433.9512988686963,918.9426476342834,414.73345529659264,346.77386949304724,0.0,0.0,324.8676737499737,562.8918340775512,177.82031462077643,144.53351246033696,144.533512460337,0.0,0.0,0.0,0.0,113.09846536229826,113.09846536229826,0.0,0.0,0.0
2012-03-03,1.1092,327.67974243405723,1206.3104071657674,359.48812962590523,282.43439555499833,0.0,0.0,566.949455461189,446.1585119477531,141.00585000880636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-10,1.44724,254.05252685846804,1148.7193082830097,256.8469810372942,487.492895568789,0.0,0.0,453.14674619978456,334.00736961100847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-17,1.50504,361.1337057048775,1031.197554624125,388.8207455601144,351.7828993630925,0.0,0.0,469.8245325155376,547.362222131966,162.81062316666075,0.0,0.0,224.4953118475912,224.4953118475912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-24,1.14068,540.2179092327261,912.444156131124,298.5359646761609,398.0195001794047,117.03304669268792,117.03304669268792,503.97811728782347,412.8861195370375,0.0,185.66772691142845,185.6677269114284,115.89038942894582,115.8903894289458,124.44513621384486,145.7555246728701,0.0,0.0,0.0,0.0,0.0
2012-03-31,1.51493,303.5725107417191,1087.8052396476382,358.81422252844607,279.87364908293483,224.16024175969704,224.160241759697,549.0510508642376,391.0389175731236,149.0848512329191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-07,1.62086,240.04910000845285,938.5612500840012,159.04018082216115,0.0,138.4018337807246,138.40183378072456,712.2453881677988,223.92208848779663,153.2937098229938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14,1.7378,399.32958944606,895.6144838290447,226.3566738282842,266.5297894859348,0.0,0.0,643.6802857316643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.96698090570146,144.96698090570146,0.0,0.0,0.0
2012-04-21,1.67574,291.84838850529843,952.7456172814324,278.0899033687445,130.08875835157892,0.0,0.0,546.9933653359424,336.1215613069174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-28,1.37635,307.6452899849914,914.4883074315366,299.7256741183366,264.5822787265182,0.0,0.0,389.1217826523242,138.53221139997697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-05,1.52914,277.00007631425115,707.1816049591132,174.54712722988876,278.3276750973773,0.0,0.0,327.6250196939128,265.7327135045272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.27298907582986,121.27298907582984,0.0,0.0,0.0
2012-05-12,1.17981,298.48537133812795,736.399694685758,317.0543420186202,262.876446820682,112.72358355287984,112.72358355287984,335.7917213959516,118.76353925952309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.31757934472617
2012-05-19,0.843486,179.57765152422914,616.2340787279144,180.34090093725476,0.0,0.0,0.0,372.877159164336,0.0,0.0,0.0,0.0,0.0,0.0,107.74059016361664,112.86827984377636,0.0,0.0,0.0,0.0,0.0
2012-05-26,0.46595,175.0851107941692,625.934990096484,219.4190674298589,279.9766452488849,102.16264834282156,102.16264834282154,543.8048732654593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-02,0.558036,176.790492776753,748.3004759912709,124.24937423116832,0.0,0.0,0.0,506.25586631763457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.51238386552416,0.0
2012-06-09,0.362457,177.2109552081685,867.6815026841317,134.6049345679977,200.80781815541565,0.0,0.0,264.7874647483539,220.28671104063008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-16,0.313849,216.855989580073,608.6788390659783,132.71231117322003,162.41655833948022,0.0,0.0,235.90354137688695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-23,0.350443,139.67647351411753,461.67529495636063,193.2047855207219,0.0,0.0,0.0,235.92705396270844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-30,0.367985,167.54846558325173,545.8358977541678,0.0,0.0,186.54381202689729,186.54381202689729,283.80032042783364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-07,0.379673,127.46048124534096,654.1990486336363,0.0,0.0,0.0,0.0,382.3212760875096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-14,0.275166,0.0,438.4039644533127,0.0,184.54840928140263,0.0,0.0,215.97135390043243,126.5533439634134,123.14139977651676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-21,0.274348,0.0,784.2138584382782,0.0,0.0,0.0,0.0,305.1765090584171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-28,0.295455,245.7146752910325,703.5918329421571,0.0,0.0,126.43910547701674,126.43910547701674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.10046366217196,0.0,0.0,0.0,0.0,0.0
2012-08-04,0.201381,0.0,410.6767548764665,127.93066492102604,216.6381462528145,0.0,0.0,198.41340220780765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-11,0.320366,0.0,467.5779623666789,0.0,0.0,0.0,0.0,276.1680022562421,0.0,0.0,0.0,0.0,124.68974704278064,124.68974704278064,0.0,144.65095131839678,0.0,0.0,0.0,0.0,0.0
2012-08-18,0.24758,218.3531958327993,686.8367181369977,128.946711750906,131.23426397598314,0.0,0.0,344.6553849312522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-25,0.29017,227.4482099186524,659.2023953922842,273.1894547604097,0.0,0.0,0.0,317.49227420074453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.27805477506004,117.06150240595308,117.06150240595308,0.0,0.0,0.0
2012-09-01,0.160037,150.77809671435287,609.5916511470332,182.806766561019,0.0,0.0,0.0,223.5646284457605,209.4475295509852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-08,0.341566,142.39699860455298,695.0077970409819,256.6315258902968,171.5990408564552,0.0,0.0,338.4177666141891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-15,0.192926,368.0670091967756,659.9293125262401,243.31121060114384,122.384978070911,121.8049978867684,121.80499788676838,272.85511958526416,0.0,136.02286005514233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-22,0.396476,346.1081019151695,790.0679511439173,393.9240837342984,144.4474542635608,0.0,0.0,280.9936153351969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-29,0.340393,198.7781332494531,678.942674108617,304.5874350584131,272.7065863424773,0.0,0.0,351.0203266022758,0.0,187.6105915691828,0.0,0.0,0.0,0.0,166.52399178645788,121.86880027471344,0.0,0.0,0.0,127.99969857413004,0.0
2012-10-06,0.527558,338.049730718297,660.0547590505034,514.7363385640039,265.3732997082681,0.0,0.0,360.5787613405936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.56189756061653,0.0
2012-10-13,0.527774,327.4745879749242,775.6718456510698,487.6020745712113,218.7541885750272,0.0,0.0,368.47224494705335,0.0,173.11791363607628,0.0,0.0,0.0,0.0,0.0,110.57722685930506,0.0,0.0,0.0,0.0,0.0
2012-10-20,0.657718,207.97276183484303,642.213653289281,449.4536992132848,241.29023403511175,0.0,0.0,441.2826434733415,0.0,106.96123484869324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-27,0.63963,330.2174950899727,894.1316842511521,343.4821089027293,250.8102198798061,135.72847064391271,135.72847064391271,514.7180552513823,0.0,162.708230506723,116.23908000906812,116.23908000906812,0.0,0.0,0.0,0.0,0.0,0.0,157.2052747591454,0.0,0.0
2012-11-03,0.851955,384.6633444746173,811.3258581023081,354.1189450822868,322.6442307149311,0.0,0.0,446.26882419026265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-10,0.793966,364.2002182412733,732.5820736427278,357.5603349969411,242.0168021467128,0.0,0.0,460.71001118498975,210.8885912907762,151.53036037833706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-17,1.21024,322.7683928994622,923.5364033852446,453.2496807696941,373.8412153891074,0.0,0.0,552.0592995334553,0.0,137.77492841780813,0.0,0.0,0.0,0.0,0.0,0.0,159.19236562787134,159.19236562787134,0.0,0.0,0.0
2012-11-24,1.23484,411.2464603388829,794.3498545273557,425.811885888029,384.5769566925442,0.0,0.0,660.0243890232853,116.66312163717132,142.97724076508118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.970748,366.4903490449796,1079.504425361716,422.5933402694096,391.0528495796408,0.0,0.0,765.0088597824836,279.8580030382244,182.5282017712293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-08,0.98488,475.607333938206,1110.430898372343,615.9889272629617,343.9458661833773,130.5546612034401,130.5546612034401,586.5688374601773,145.60083502920875,136.6467558950288,0.0,0.0,0.0,0.0,115.85332375925556,0.0,0.0,0.0,130.2553158763474,0.0,0.0
2012-12-15,1.15527,399.87116318789646,949.0376561341412,444.9494003071999,205.587287988803,0.0,0.0,473.5364621137424,138.548487760459,176.3092826816837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-22,1.46423,644.780101744881,1050.0414581382058,604.4335679787929,457.6198658213625,135.26692285310102,135.26692285310105,587.3325976542724,296.3972658380789,289.851714677812,0.0,0.0,0.0,0.0,161.79797524876182,124.13052343382492,109.13425745551972,109.13425745551972,113.41663598743288,0.0,0.0
2012-12-29,2.72053,907.8551511644762,1054.298727681892,992.5488267074996,859.0083180001236,327.73542813507174,327.73542813507174,738.4580730424315,450.1657288938444,175.27103382610778,222.8426293408814,222.84262934088136,0.0,0.0,0.0,136.04878229313525,0.0,0.0,0.0,0.0,0.0
2013-01-05,2.77656,810.7002522196403,1282.4865625857333,1019.630845211866,695.3863945113047,336.9432186155076,336.9432186155076,912.8745298123793,407.681400478408,257.27390910441204,131.7345204004688,131.7345204004688,125.04767972823171,125.0476797282317,127.56784359596568,226.7063072071858,131.42658868572815,131.42658868572818,174.568230794991,174.95819859931842,0.0
2013-01-12,2.30206,2348.7288131514147,1374.66238224083,2511.9885731064624,739.326798711381,618.6086443807567,618.6086443807566,830.4449465228572,341.1254445805209,299.3103890363972,276.85419215422,276.85419215422,206.00754599008835,206.00754599008835,0.0,114.08257926722892,0.0,0.0,323.6984584722687,342.2879368112677,142.80404987764476
2013-01-19,2.94155,2219.3733303399918,1222.3504618520403,2531.8515015886846,531.8066439859858,463.8861892924685,463.8861892924685,663.0112860899219,399.023617290311,574.8704039942326,263.8276780140389,263.8276780140389,110.2159912470112,110.2159912470112,109.64864383611145,534.9359594463715,191.43028694893948,191.43028694893948,344.4156504480648,216.63278657461345,0.0
2013-01-26,3.58913,1655.3778761842093,1352.774032078314,1794.5722408157576,695.1440468397049,451.85469950802064,451.8546995080206,738.3604400671983,433.3682534002682,488.9450168171796,299.1964215078111,299.1964215078111,0.0,0.0,148.0926134590848,299.24714290672523,195.56135071774756,195.5613507177475,291.51298510339285,276.6606631461062,0.0
2013-02-02,2.47019,1473.5680610855904,1349.2084533319771,1179.385701537412,613.1586859727961,316.4452150193853,316.4452150193853,684.7296947789476,545.1232246121962,377.916145370332,0.0,0.0,125.37953646812436,125.37953646812436,122.31669041113834,284.7874872769528,108.69199469219366,108.69199469219367,300.3410996420346,226.84246377522413,0.0
2013-02-09,2.10597,1084.4888835941745,1288.6976480307187,1095.2481291160166,578.3563865132536,242.9510716276756,242.9510716276756,836.90487484814,691.641328315033,299.91277737831206,202.61618764472772,202.61618764472777,0.0,0.0,113.31852556981126,176.30088813405916,112.98928600538528,112.98928600538528,207.82812513939265,172.5792533331999,103.87029192134332
2013-02-16,1.67155,728.1214696820127,1360.640059447789,674.5955518172419,480.875110908342,187.74617212900293,187.7461721290029,480.7398315650523,501.9581993105688,224.47692967157337,117.36564278577418,117.36564278577418,100.31544100525744,100.31544100525744,0.0,102.90405807541632,110.20557933358094,110.20557933358091,115.00296675315296,0.0,0.0
2013-02-23,1.3867,529.917751607127,1080.852492822972,655.083509418007,503.1411031067124,155.50347711172353,155.50347711172353,678.363150703612,576.461681556148,110.86233250216726,0.0,0.0,0.0,0.0,0.0,179.275199045854,111.29038784828776,111.29038784828776,0.0,0.0,0.0
2013-03-02,1.34397,528.5363881495572,1188.9174511474664,541.7819937489746,346.3191801747471,150.83667257006732,150.83667257006732,566.5064706088323,400.8846251318193,191.77007277557288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.91805508631077,0.0
2013-03-09,1.14811,387.9323857029499,834.327148016875,409.2806067081722,182.91495607526764,149.95921603122304,149.95921603122306,577.3804079106595,184.66609689145835,190.3133530025613,0.0,0.0,0.0,0.0,0.0,121.57389435718945,0.0,0.0,101.30658686318768,102.40459754218024,0.0
2013-03-16,0.803281,312.033878062916,926.1393298091992,445.9389060766831,279.7281478739071,0.0,0.0,545.6961774049821,314.05156175118515,127.33956230523624,0.0,0.0,0.0,0.0,0.0,168.40145273176205,0.0,0.0,0.0,0.0,0.0
2013-03-23,0.493316,416.4922369080778,863.3424679661337,327.63199471487627,264.7947609796348,0.0,0.0,488.1653953419165,451.81128413717727,139.4191483785052,0.0,0.0,0.0,0.0,0.0,100.94686136025946,0.0,0.0,114.17214202931716,0.0,0.0
2013-03-30,0.693739,253.6604573725902,1004.278041769664,534.6931945537967,286.1076092960419,0.0,0.0,465.2967891553136,212.00030022724,153.2175582234661,0.0,0.0,0.0,0.0,134.98347709021988,0.0,159.25010204137436,159.2501020413744,0.0,0.0,0.0
2013-04-06,0.786138,298.48578472180924,1140.821007411343,434.88933452475175,340.66046562424805,0.0,0.0,541.8908718522662,287.2119272871005,0.0,0.0,0.0,0.0,0.0,0.0,121.34186274459417,0.0,0.0,164.26943199839877,124.96830607073684,0.0
2013-04-13,0.497512,190.49188389763663,809.8969290289615,348.4927186912005,221.60019598208825,0.0,0.0,619.8818880554761,194.32194443602765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-20,0.392157,294.2323972614504,594.8378216618719,323.381026417928,202.53279191632203,0.0,0.0,604.5415449642646,0.0,106.1748206738718,0.0,0.0,0.0,0.0,0.0,100.04512873030946,0.0,0.0,0.0,0.0,0.0
2013-04-27,0.393999,0.0,666.6261068390772,265.5322269929951,220.4053138049462,0.0,0.0,472.06524287986144,118.74766762276036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.73604308957408,108.73604308957404,0.0,0.0,0.0
2013-05-04,0.476996,115.44068510335477,703.2685530029457,360.3257751576182,159.1367733314166,127.06594764150536,127.06594764150536,501.0458448703345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-11,0.304169,250.8746637849728,622.9745188934229,163.21064704614304,226.92099382459085,150.99948314837266,150.9994831483727,592.1279013852327,125.46903642634976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-18,0.310843,153.78800811093433,789.66407222694,160.52105591085115,98.15928681663416,0.0,0.0,339.9743644604679,154.7341384483009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-25,0.247525,121.03203491419605,606.3718842353213,168.544342370991,236.80132446373597,0.0,0.0,489.22566311207646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.31841522724548,0.0
2013-06-01,0.410023,0.0,738.3684638827453,150.28951785481945,154.19459196261056,110.46729559662232,110.46729559662234,368.9701097109208,230.0465589890508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-08,0.38817,174.1453298668108,524.5191108532995,198.2630010772518,264.92888623265435,0.0,0.0,227.96113492371572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-15,0.403691,0.0,516.4228538354579,144.31974603895455,258.0184300234714,0.0,0.0,318.68984179124976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-22,0.432113,0.0,587.0243503962316,0.0,217.50219542102627,0.0,0.0,290.3411731862344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-29,0.223564,0.0,471.0542322988331,121.30112330142138,0.0,0.0,0.0,186.5696022497384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-06,0.290698,0.0,559.049389117103,150.90921293514873,135.91394502090102,0.0,0.0,195.7033782099076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-13,0.253218,154.39177344116354,447.9957005941277,139.23320979543922,157.4185930021012,0.0,0.0,266.13275402471646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-20,0.334798,121.69608474049927,637.666342920794,0.0,148.67345436035134,0.0,0.0,263.43622908794845,0.0,0.0,0.0,0.0,121.7156520092127,121.7156520092127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
