date,Ohio,how long flu,rsv,flu symptoms,fever flu,the flu,the flu symptoms,a influenza,influenza a,flu how long,flu cold,bronchitis,pneumonia,symptoms of flu,contagious flu,flu contagious,is flu contagious,how long does flu last,symptoms of the flu,how long contagious,flu a symptoms
2013-08-17,0.309816,0.0,0.0,0.0,0.0,137.37478188688638,0.0,0.0,0.0,0.0,0.0,241.14637631973252,602.812496965309,0.0,0.0,91.90803444648787,0.0,0.0,0.0,115.99423329961996,0.0
2013-08-24,0.275482,0.0,107.65809062575303,130.91461051698084,0.0,109.57880040454076,0.0,0.0,0.0,0.0,96.14863010429794,426.8195160206116,568.0241720797957,0.0,0.0,0.0,0.0,0.0,0.0,151.15738288199626,0.0
2013-08-31,0.299835,0.0,123.34719114533615,189.01771930874844,0.0,284.72306677756035,0.0,0.0,0.0,0.0,0.0,428.94383230785337,700.4321092973796,0.0,0.0,0.0,0.0,0.0,0.0,89.62302920747736,0.0
2013-09-07,0.364596,0.0,0.0,288.30231087829486,0.0,209.15997367445448,0.0,0.0,0.0,118.77968658015668,0.0,426.57628762143406,924.044022095415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-14,0.322719,0.0,119.3592066845889,111.36256681624856,0.0,229.21688764165663,0.0,0.0,0.0,0.0,86.96489516190125,461.0565257895718,804.0900271360584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-21,0.247441,0.0,0.0,252.82510120332523,0.0,361.7618386561815,0.0,0.0,0.0,0.0,92.25665539500515,520.3412960654273,898.1157560457774,0.0,0.0,0.0,83.31980102203636,0.0,0.0,85.47250718894243,95.27042656849932
2013-09-28,0.723643,206.72950274523143,0.0,315.51920091569,0.0,381.1906892221092,0.0,0.0,0.0,87.22471044433267,139.9870905712092,471.44550364706527,742.2910941673734,0.0,0.0,0.0,0.0,0.0,0.0,113.16179043728629,95.91334002816654
2013-10-05,0.478911,92.8776590291843,91.4044672738848,189.1765289595849,133.1578672613297,532.6258558382364,0.0,0.0,0.0,0.0,0.0,513.9769454598188,1021.8234762199668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-12,0.646813,0.0,121.90222363555486,172.76636161167733,0.0,638.2818320354742,0.0,0.0,0.0,115.75629049328164,0.0,481.1470615029295,816.2696497104594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-19,0.525323,0.0,0.0,363.78080611937446,0.0,497.7156596762066,0.0,0.0,0.0,0.0,88.30233160001197,554.2798374544893,1076.3307229987922,0.0,0.0,98.31765920689094,0.0,0.0,0.0,125.48030371352662,0.0
2013-10-26,0.541415,136.10582682777022,185.95931415159689,309.4358604046182,0.0,583.9187657577581,0.0,0.0,0.0,0.0,143.8542603749205,511.1222019077001,953.9561626132048,0.0,0.0,0.0,0.0,0.0,0.0,120.56561063374876,0.0
2013-11-02,0.565866,101.05935222080912,120.39067684693688,346.6925241837526,0.0,518.997931560148,0.0,0.0,0.0,136.42383875607032,198.63142989847435,661.940070224086,1182.864636101486,103.20164362635006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-09,0.684692,155.86518170188728,156.36774211166292,394.7095764191223,88.17248738526146,493.1009516820791,0.0,0.0,0.0,0.0,178.75140859531027,670.2201041316739,1150.7654652971594,0.0,0.0,0.0,0.0,0.0,0.0,101.40392145030243,0.0
2013-11-16,0.71213,0.0,206.7319221239031,329.3529989564525,0.0,605.031794675325,94.86558319987144,0.0,0.0,0.0,116.84043769895496,608.9847273131902,979.3574707748762,0.0,0.0,0.0,0.0,0.0,0.0,85.9365233722164,0.0
2013-11-23,0.683909,0.0,230.59319883885487,339.1542417517899,0.0,518.9492449227706,0.0,0.0,0.0,0.0,153.12304833369296,430.5534497527756,973.4356556057242,105.41463513769584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-30,0.97723,0.0,221.76698567005448,435.7478945343164,0.0,358.4798318927492,0.0,0.0,0.0,0.0,166.55860257541673,508.165691011537,924.7223768430284,100.6522734011838,0.0,0.0,0.0,0.0,0.0,111.82565365357677,0.0
2013-12-07,0.776099,0.0,249.9812027196556,343.59086240547794,0.0,473.39865751595465,95.29898497964682,0.0,0.0,125.130551241009,91.857323482169,552.8411395289503,1106.481660375062,0.0,0.0,0.0,0.0,82.90527560359236,87.47345456805203,104.53060378924562,0.0
2013-12-14,0.817694,78.67857858615282,193.6458273228947,347.7363492579736,0.0,551.4772104448451,0.0,0.0,0.0,0.0,169.6883801834486,675.6335933688865,908.4605441690112,128.21743382681225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-21,0.948992,83.48700370731115,407.1524334761987,466.5997247283412,96.38793973991356,577.2854149717874,100.3953019144543,109.7930341513933,109.79303415139331,120.91777673145512,165.99535503317503,800.4457300155995,1125.8760540525143,106.58871102711316,198.52303004264812,86.18545422720499,0.0,0.0,0.0,110.13015408896524,0.0
2013-12-28,1.90456,229.84277860122748,413.8152566463013,815.4264488233189,96.6912928535977,908.4108064092884,170.32265031166216,167.28888371775895,167.28888371775895,232.17900038770645,281.6648575191577,780.7535877888174,1294.2798101544286,131.30718874736226,0.0,110.48019799473332,0.0,112.05029041116468,115.7110025973424,234.67797868865787,0.0
2014-01-04,2.31029,280.4030966721871,442.94669617698,1077.3180898324786,0.0,1061.0603036044758,0.0,112.94559219754451,112.9455921975445,375.5520004725515,310.47080982689414,837.4801243603996,1427.6398537172795,224.52597140568952,141.98237879771534,88.5841033715417,0.0,0.0,112.40270233165002,177.63327485746368,146.5814003569276
2014-01-11,1.83799,292.30168672265864,427.93785776827457,943.110400732502,136.1668344682182,1114.3152533921043,91.51557649486324,99.05536926085752,99.05536926085752,303.5699311366444,222.87928058517068,732.3225121655119,1442.6449827030845,218.42092452555855,0.0,83.6789661884149,81.28849618936582,92.71102871745838,0.0,238.84447287349175,89.06293037005337
2014-01-18,1.69376,310.6332306731883,491.2767924646559,1052.9892005598742,99.08702729887244,1403.5938571383845,208.6599485312766,172.42434991814395,172.424349918144,231.39068420912983,272.43512658877125,886.5707707360431,1510.5363574096891,292.5246678545292,102.53758788248427,0.0,91.60325736184316,125.1547381352938,0.0,205.10848598856225,125.01973563498788
2014-01-25,1.83346,267.0197321817744,551.8399037751615,1158.058068212455,125.95154598078908,1211.0364178164386,156.71862980916916,148.05572733807372,148.05572733807372,291.19527878595324,185.7659892932689,708.8944203002144,1347.9386489131502,198.4097192572635,0.0,0.0,0.0,84.82308290000827,162.5550569956248,154.42881548633886,0.0
2014-02-01,1.71574,201.48030763958684,431.145403733338,768.4166457939773,106.7153780102378,1102.127770904196,153.909301529258,79.12140268659118,79.12140268659118,228.2660705653365,264.3630070119671,700.8543182879556,1239.8431613859773,201.84029793565185,92.43548086128362,0.0,0.0,0.0,0.0,116.41849972129503,0.0
2014-02-08,1.21782,119.11644372738851,423.7095377181138,557.9575789835743,94.7572148976966,563.1011979672525,82.446003736395,0.0,0.0,164.1407997677785,130.56317358782545,624.2070694644035,1136.347104575601,118.92937931420562,0.0,0.0,0.0,145.80212607209114,0.0,158.25873705606256,0.0
2014-02-15,1.2954,113.91415415264596,397.6267025822937,582.5058214944474,157.22632831316642,559.2581941318889,124.38436905914872,85.06103829390894,85.06103829390894,109.04013060820022,155.31438214227165,619.5703127901553,1258.708051770109,0.0,0.0,0.0,0.0,0.0,0.0,105.28625184618151,0.0
2014-02-22,0.976909,122.5035471737259,430.35096300659984,567.0713698579704,0.0,456.6678605745369,98.87464082198454,0.0,0.0,112.346508363934,152.75849672514113,667.575969271847,1193.4253764624482,171.45339637588646,0.0,73.5070636478969,0.0,0.0,0.0,128.46160113493593,0.0
2014-03-01,1.12666,122.2270799518733,398.30519782057337,457.5019244815152,0.0,558.8529819173244,0.0,0.0,0.0,0.0,182.0139320266275,636.3305339204023,1040.311142958863,98.26683972883411,0.0,0.0,0.0,0.0,0.0,95.57761044743548,0.0
2014-03-08,0.995671,89.0093777024593,258.3416417404551,478.1923071844177,0.0,563.4545815141674,88.30430557671174,0.0,0.0,92.64992258909608,222.1951497353465,539.6805406891337,933.2316804766684,173.25044712317916,0.0,0.0,0.0,0.0,76.6793784726942,123.77401277690755,82.24092452279156
2014-03-15,0.796262,0.0,326.7952187575158,402.56819768239467,81.90434088004179,484.5169352525462,0.0,0.0,0.0,0.0,0.0,690.8781946532761,1072.4174471375925,93.59464721877104,0.0,0.0,0.0,0.0,0.0,93.0309231648986,0.0
2014-03-22,0.715975,80.38238395111593,441.735212499554,335.8315996351907,0.0,489.8221925190732,0.0,0.0,0.0,121.82115419785023,114.88427728911036,651.5381445911186,868.4110158503208,0.0,90.87905011085228,87.24359353850093,0.0,0.0,0.0,120.39681646019434,0.0
2014-03-29,0.718586,0.0,315.6732449853575,218.7161931374774,0.0,369.3812303129557,0.0,0.0,0.0,0.0,0.0,715.8052962727689,1063.074618173806,0.0,0.0,0.0,0.0,0.0,0.0,283.98567821693234,0.0
2014-04-05,0.71711,211.590793097784,241.63213999023387,394.0092467222603,138.48553556017183,539.5532164641862,0.0,0.0,0.0,131.22103673223864,112.76649005510822,529.8047303139465,991.5911860468826,125.16099191209332,0.0,0.0,0.0,0.0,0.0,218.5545857842069,0.0
2014-04-12,0.750173,136.30974269335033,181.7254182285213,263.42631762281326,0.0,494.0086033319848,0.0,0.0,0.0,93.09577086092747,135.164456862135,616.6749679636894,993.130743078468,87.52192653008366,0.0,0.0,0.0,86.40521988005491,0.0,0.0,0.0
2014-04-19,0.580983,0.0,221.33445042557625,346.7711100691895,0.0,354.32214704520976,140.58982037379147,96.144542338334,96.144542338334,197.6145894656569,116.319317254319,593.7813974701229,1075.9542233346838,0.0,0.0,0.0,0.0,116.68711450907202,0.0,178.49212524982013,0.0
2014-04-26,0.592349,0.0,0.0,277.0857669928938,0.0,318.048265841688,0.0,0.0,0.0,0.0,0.0,658.5438008034394,1095.1681443344617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-03,0.571842,0.0,86.16907185656935,259.04433073454635,0.0,330.1020568915748,0.0,0.0,0.0,0.0,98.56185452723795,565.4521394184101,930.8490969573676,94.779301516094,0.0,0.0,0.0,0.0,0.0,107.32829785492468,0.0
2014-05-10,0.432727,0.0,84.47791965900745,182.33184743235577,0.0,251.4401091512199,0.0,0.0,0.0,0.0,0.0,621.8777424918189,767.1435242413245,0.0,0.0,0.0,0.0,0.0,92.5825535551062,174.56457862576542,0.0
2014-05-17,0.250604,0.0,0.0,170.90096970730283,0.0,150.4234712851519,0.0,0.0,0.0,0.0,0.0,577.5241607402056,690.7134018690095,0.0,0.0,0.0,0.0,0.0,0.0,160.28681413639634,0.0
2014-05-24,0.321802,0.0,0.0,247.87903992428795,99.17409655802976,271.64558327261864,0.0,0.0,0.0,0.0,0.0,650.0712400789317,803.1798014643774,0.0,0.0,0.0,0.0,0.0,0.0,115.57676457094158,0.0
2014-05-31,0.367436,0.0,0.0,106.00608602340792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.6970916515395,765.6540541787019,0.0,0.0,0.0,0.0,0.0,0.0,113.2581392408449,0.0
2014-06-07,0.436388,0.0,134.91246653371752,119.35318510897582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.675108687566,605.7345932047643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-14,0.248307,117.80512827310648,0.0,0.0,0.0,130.720040739976,121.97405868615844,0.0,0.0,0.0,0.0,333.9507184472083,755.8364649654621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-21,0.23638,0.0,0.0,141.04474721092504,0.0,168.48373971914518,0.0,0.0,0.0,0.0,0.0,388.8819128418767,584.5988392560105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-28,0.26021,0.0,0.0,173.85209421343671,0.0,148.47968967433022,0.0,0.0,0.0,0.0,0.0,397.7697190791488,715.6525640470027,0.0,0.0,0.0,0.0,0.0,0.0,107.5326051762016,0.0
2014-07-05,0.317023,0.0,0.0,125.33788278416108,0.0,173.18568383379755,0.0,0.0,0.0,0.0,0.0,400.6407276863235,771.2804974651582,0.0,0.0,110.84319209607922,0.0,0.0,0.0,174.07453384405562,0.0
2014-07-12,0.226784,0.0,0.0,238.23681279070644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.46734553099,676.3477228105534,0.0,0.0,0.0,0.0,0.0,0.0,232.19492945334704,0.0
2014-07-19,0.219459,104.64894327003834,0.0,208.1037313580069,0.0,124.85485899576985,0.0,0.0,0.0,0.0,0.0,241.98627046431812,548.8309171874627,0.0,0.0,0.0,0.0,0.0,0.0,153.67319591176803,0.0
2014-07-26,0.310952,0.0,0.0,152.06602405175315,0.0,173.69750410233965,0.0,0.0,0.0,0.0,0.0,328.2192422356253,502.8775483583437,0.0,0.0,0.0,0.0,0.0,0.0,134.10681798166297,0.0
2014-08-02,0.287134,98.1634063615987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.69229289176803,766.2162000744111,0.0,0.0,0.0,0.0,0.0,0.0,111.03450718131803,0.0
2014-08-09,0.234797,0.0,158.4044513341462,124.04931403605792,0.0,268.8830320009726,0.0,0.0,0.0,0.0,0.0,313.7265086974193,575.5312863323524,0.0,0.0,0.0,0.0,0.0,0.0,117.84633497967856,0.0
2014-08-16,0.241926,0.0,0.0,151.6205189494534,0.0,187.47798268009544,0.0,0.0,0.0,0.0,0.0,399.6370654590593,571.9102621231116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-23,0.198194,0.0,0.0,150.40524903315494,0.0,123.52341507678086,0.0,0.0,0.0,0.0,102.9753809794497,376.8702070739788,604.9145983752359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-30,0.258131,0.0,0.0,97.90414645070652,0.0,236.1338118265595,0.0,0.0,0.0,0.0,0.0,391.87536781094025,894.0601778440986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-06,0.416004,0.0,0.0,180.8988314260557,0.0,298.97050263861087,0.0,0.0,0.0,120.65668938859892,185.76202268748253,473.9006429479298,897.7100170897689,0.0,0.0,0.0,0.0,0.0,0.0,125.42774654429036,0.0
2014-09-13,0.400348,0.0,0.0,266.9315841956803,0.0,269.7795149699521,0.0,0.0,0.0,0.0,155.50573773435232,483.545675980161,878.6724632467889,0.0,0.0,0.0,0.0,0.0,0.0,134.67029350085426,0.0
2014-09-20,0.446263,125.3860018995008,99.2566367250524,268.9304694936036,0.0,360.0747917738408,0.0,0.0,0.0,0.0,109.85075647907092,685.328368932955,998.4165194545026,0.0,0.0,0.0,0.0,0.0,0.0,108.64270729808342,0.0
2014-09-27,0.164174,0.0,0.0,229.80981659768423,0.0,451.96804120327823,0.0,0.0,0.0,0.0,187.65220370132425,577.4303872577508,1144.6479753180192,0.0,0.0,0.0,0.0,0.0,0.0,104.64193271751286,0.0
2014-10-04,0.392734,110.70907143703197,0.0,396.5325700721417,0.0,462.93228449424447,145.8704640869227,0.0,0.0,165.25894396123448,153.6807822816225,623.5645519285521,1080.0355560931882,124.85732427786188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,0.576121,158.3966454152506,139.3986464183951,416.435587546713,0.0,751.0769120022333,0.0,169.60626786540917,169.60626786540914,149.8023221657317,195.1842687362527,584.1677418869823,1056.3345320107276,203.61295294974835,0.0,0.0,0.0,0.0,0.0,185.97434349641244,0.0
2014-10-18,0.49337,0.0,107.75596003048013,523.1383395671972,103.08727362257406,1079.4451023564602,0.0,0.0,0.0,114.2168033626372,223.0396533600044,601.2609367643158,1411.2324599084045,104.77449624510412,0.0,0.0,0.0,0.0,0.0,209.89790747921265,0.0
2014-10-25,0.605954,125.5258467298456,134.50052892245824,465.9614393861342,93.80905442147056,748.5848482378095,0.0,0.0,0.0,222.88568339504644,171.04974035029903,561.0913921169129,1413.2309027616425,172.98917010148455,0.0,0.0,0.0,0.0,0.0,94.10638129727693,0.0
2014-11-01,0.534759,104.33674572393896,122.10160914923954,493.8066542248405,121.14179959711464,645.9471392911225,0.0,0.0,0.0,99.48759268928356,161.5801957415775,696.0917461833915,1402.3611213864715,102.4155411980175,0.0,0.0,0.0,0.0,0.0,129.0594990608205,95.03259947792525
2014-11-08,0.551492,0.0,126.580285662666,352.89151354377805,0.0,600.8156323572039,0.0,0.0,0.0,0.0,149.15808330689975,639.4754156927288,1315.241418161202,0.0,0.0,0.0,0.0,0.0,0.0,122.04644959357567,0.0
2014-11-15,0.626844,96.27390660799544,0.0,365.1454318874567,0.0,472.68523298779706,105.1652201428062,0.0,0.0,0.0,164.14150273700008,678.5364469200708,1315.7241402135385,121.61315531062256,0.0,0.0,0.0,0.0,0.0,141.87129302240464,0.0
2014-11-22,0.487381,0.0,160.78542874325788,337.74721780753106,0.0,568.9732623884073,0.0,0.0,0.0,0.0,204.25043031994565,690.6281103024116,1287.0112106415868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-29,0.578674,0.0,145.22727396424824,284.5634736139059,0.0,505.5569412981728,0.0,0.0,0.0,0.0,0.0,637.458396121028,985.6895993364252,0.0,0.0,0.0,0.0,0.0,0.0,150.995628772315,0.0
2014-12-06,1.03679,178.2526614826927,166.31500697863848,659.331568263117,0.0,821.398557608398,164.06074607017132,87.24018152680077,87.24018152680077,177.77520946604,239.43179282469205,838.5446177695627,1294.17004626382,138.83147847021337,92.9141751709486,0.0,0.0,0.0,0.0,139.54208410847264,0.0
2014-12-13,1.97942,229.07633382713823,261.71368649230925,1091.8917617198188,105.28627041704402,1270.966603443202,168.7857124235252,316.10451619144754,316.10451619144754,230.732904325034,276.60894023796743,1035.1882111480377,1389.7704189287251,286.7241481285014,138.99214980859003,238.4550700956948,100.12942633584098,110.50403814996592,112.6485473994462,266.2883472783499,0.0
2014-12-20,3.35649,591.4731621296044,287.5802477696551,2247.2928054161216,270.0604810922572,2576.7048565671694,553.1859036927286,641.4085568514882,641.4085568514885,679.0062559190353,525.4262243518302,1041.135923524301,1733.0458798547888,570.370778429242,324.0125698564419,294.405634266304,175.649812491836,194.94988263445788,470.1224356241988,412.0869282994047,126.19374481717014
2014-12-27,6.96472,1148.9181244894298,150.62206237024054,2497.636969508057,296.0283629274884,2519.930910653043,456.1096792468725,616.7282462653731,616.7282462653731,1223.4756713014328,604.9227238956155,1410.5968945325978,1751.700460659492,630.7238152930693,551.486979479055,632.8177567808585,290.0684077219317,427.43559351080273,297.088706145386,753.6891506240518,200.59306138470836
2015-01-03,4.96567,859.8351471483502,522.7383512503357,2279.254675615789,331.3674960926059,2644.023777051617,471.7009628121472,502.9806076634076,502.9806076634076,819.8861917551343,780.9889853777044,1162.9045218396054,1937.4173733089708,480.94686401384735,236.5853982258901,314.0575737465848,153.20509492121298,215.4748562638551,250.78693448740464,471.6051091293847,206.39859028683463
2015-01-10,3.43176,374.73818383679753,367.7147181348685,1567.2813313380627,220.619201194456,1785.0008502569146,256.8954716003768,154.01093766000213,154.01093766000213,419.15138174443865,397.0626093414864,1120.3574759595808,1639.9186468814908,397.9775398083775,200.66590349466136,105.5762289631991,91.74730730320124,118.65967492515482,107.32896311614482,180.9995765470471,0.0
2015-01-17,2.39774,221.5979130515553,400.9655753903093,975.719610677897,120.34255207517224,1115.5156792557175,173.71348501804627,254.6527826808152,254.6527826808152,270.633696714034,166.73758396908298,682.5502898821971,1188.1510585229546,239.8404329706513,128.88180330807862,119.48572876691532,0.0,115.29792945227524,98.508724915771,191.28786909316503,0.0
2015-01-24,1.86139,227.7304479453603,443.9571530674599,1019.0956260733929,135.05923856624764,1034.4451957575002,91.6927597939443,237.74105209776909,237.74105209776909,227.84717642977608,236.38600108678767,734.9804344418344,1432.4315077962876,229.66390091739896,166.85700174675017,238.70389379244472,88.89952729073714,111.3544667719284,119.29670415070429,245.94461442315455,0.0
2015-01-31,1.53061,330.53748983175086,631.0325472953974,762.6724674906593,118.85208059718008,800.0153187745136,126.40751565359994,0.0,0.0,287.90347819502097,111.29998326823588,574.0672535894483,1095.052450022737,169.10339618288918,119.89836540078883,96.9776232466889,164.9366247520696,112.46497991748862,105.82200826964296,202.8958130278577,0.0
2015-02-07,1.2093,0.0,652.0774099084978,643.9446763961103,90.08900919747316,733.3336106832502,120.47220754947476,96.4749974049,96.4749974049,207.16027250763003,132.1950744818216,689.8848800271446,1201.086712971602,115.27123367381604,119.89741402909162,0.0,0.0,0.0,0.0,113.57738941161874,0.0
2015-02-14,1.38487,206.5336008146712,613.9942194560093,518.7087691439383,106.317582419598,604.3271008284631,0.0,103.92361439970108,103.9236143997011,199.08565324671477,244.3487377351533,672.159806454363,1308.148495313934,0.0,100.60850747673238,111.46095658600588,0.0,0.0,0.0,226.843283553435,0.0
2015-02-21,1.35021,197.07071618903493,686.5775736983289,636.1853893266685,0.0,734.7269064090017,128.7251496463533,0.0,0.0,113.8501723571764,114.12523996906782,745.0720648907634,1351.8594422628,151.6249441726481,0.0,0.0,0.0,94.65265483315989,0.0,148.6896509362756,0.0
2015-02-28,1.01945,146.8995758726659,533.4877222519186,385.0961069412597,124.09134873019732,749.8248084342254,99.34561209440864,0.0,0.0,151.13766280601004,185.21343380407032,735.4071659276501,1212.785339862921,193.84424811753937,0.0,0.0,0.0,126.23541440288017,0.0,158.69367799035854,0.0
2015-03-07,1.01415,166.9148310580482,382.780185064718,418.2313022970177,0.0,729.8521806324577,123.2879645360844,0.0,0.0,161.2871033919193,151.42590525171417,602.4639332725563,1144.2449444851216,139.2881453957566,0.0,0.0,0.0,115.1106996383976,0.0,101.49926648056108,0.0
2015-03-14,0.921524,290.6694416418539,444.98779106067326,475.1711596869412,130.7827189824653,765.484243830623,103.01411711702862,0.0,0.0,254.37903287609385,0.0,809.1654301564186,1418.123709444382,153.00327557511045,0.0,219.6577030935435,0.0,189.33547622829624,0.0,116.11365028965076,0.0
2015-03-21,0.885952,202.9597734314948,476.161080908497,426.24521784068594,0.0,553.6743525401796,175.31252038335214,0.0,0.0,192.8282592957064,121.11905779817236,828.9214075567588,1182.8149658703142,114.79655155596444,0.0,0.0,0.0,0.0,0.0,183.0182333615058,0.0
2015-03-28,1.19127,110.59961946736264,435.5507820587122,438.38967692207206,0.0,547.5430121250223,0.0,0.0,0.0,102.35514491689956,191.66835914848716,650.2711496596266,1266.770944398394,103.65106135354384,0.0,0.0,0.0,0.0,0.0,181.943078471257,0.0
2015-04-04,1.16949,117.51796523781528,251.2851149841788,423.6445843713456,0.0,435.538833529689,0.0,0.0,0.0,181.49428234927345,149.7612893448915,772.4039227272083,1232.2664360402027,169.32475479754558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-11,0.85263,116.73061159874726,258.87605225244266,495.1730697790717,100.28918663035992,654.4588397431055,108.338503084639,0.0,0.0,162.63638076729944,144.93946208613752,854.6336805655262,1313.0365698173184,141.32924951096183,0.0,0.0,0.0,0.0,0.0,153.0173872564831,0.0
2015-04-18,0.608189,204.48590934759332,149.3231783797924,520.9774601249385,0.0,550.5935935264795,142.1489704277192,0.0,0.0,208.17144941390785,104.00974351160949,839.7154387696847,1203.0095245842367,126.7515367153723,0.0,0.0,0.0,94.6456049517801,0.0,0.0,0.0
2015-04-25,0.483543,132.1300317953929,148.08651214857667,462.6798468220152,0.0,364.8658196353879,0.0,105.57944248079944,105.57944248079946,168.70391106840782,0.0,576.0170462091054,1207.661533947426,0.0,0.0,0.0,0.0,0.0,0.0,125.44322481804517,0.0
2015-05-02,0.637059,0.0,134.56706325505257,226.20861423703963,0.0,405.6132629461346,0.0,0.0,0.0,0.0,118.86859356477336,507.0985518005929,1077.7809777920786,0.0,0.0,0.0,0.0,0.0,0.0,183.5518041531357,0.0
2015-05-09,0.592977,0.0,223.42505403881665,318.5777226429357,0.0,280.78914063778586,0.0,0.0,0.0,104.0599253091951,101.11918434661207,703.4817819163266,880.880963780872,0.0,106.4543907375867,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-16,0.479281,0.0,0.0,176.61606646150932,0.0,228.54706327988032,0.0,0.0,0.0,0.0,0.0,457.15016222983616,1058.033154079552,0.0,0.0,0.0,0.0,0.0,0.0,143.74714102225562,0.0
2015-05-23,0.430019,0.0,180.409509000286,356.0704006646431,154.03220862253707,294.30272740499726,0.0,0.0,0.0,0.0,103.24914183878018,545.6179661492388,817.6192449104921,0.0,0.0,0.0,0.0,0.0,0.0,156.62972827223217,0.0
2015-05-30,0.483534,0.0,0.0,161.8723432756718,0.0,298.2040796317661,0.0,0.0,0.0,0.0,122.51182464502536,474.1664144348725,670.1613489054944,0.0,0.0,0.0,0.0,0.0,0.0,209.30211644947772,0.0
2015-06-06,0.340522,0.0,0.0,165.4237308504586,0.0,170.62118622900647,0.0,0.0,0.0,0.0,0.0,377.5716595314932,940.479003454112,127.79853445513956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-13,0.477816,0.0,0.0,146.93929652077503,0.0,228.05507007968416,0.0,0.0,0.0,0.0,0.0,491.6782363895654,807.4441204330136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,0.365339,0.0,0.0,209.33989972649337,0.0,194.39166674479495,0.0,0.0,0.0,0.0,0.0,406.9636023128053,884.0075926156884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-27,0.392504,0.0,0.0,108.3815809133432,0.0,238.44470583378416,0.0,0.0,0.0,0.0,0.0,393.067902007532,678.4917124821523,0.0,0.0,0.0,0.0,0.0,0.0,116.23096002368426,0.0
2015-07-04,0.317125,0.0,0.0,163.20948944898365,0.0,189.8020419900813,119.7878994273325,0.0,0.0,0.0,126.86895264231906,340.0886782071084,894.7779442741838,0.0,0.0,0.0,0.0,0.0,0.0,118.58212702005228,0.0
2015-07-11,0.318823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.28892633218607,854.0075670743037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-18,0.324971,0.0,0.0,120.90537737771616,0.0,141.34767717870605,0.0,0.0,0.0,0.0,0.0,288.3400020451198,641.8765404175768,0.0,0.0,0.0,0.0,0.0,0.0,164.3883514012174,0.0
2015-07-25,0.383359,0.0,0.0,115.71681401562404,0.0,186.3716094725876,0.0,0.0,0.0,0.0,0.0,410.4581602350848,794.5205210335708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,0.546875,0.0,0.0,226.46725097724004,0.0,165.7154120502016,0.0,0.0,0.0,0.0,0.0,407.6169362383014,924.0834929194174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-08,0.361847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.91585542403662,0.0,374.0662717728962,1051.16771794533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-15,0.426157,0.0,0.0,216.1895110283708,0.0,161.5318831332468,0.0,0.0,0.0,0.0,0.0,413.4509403688569,832.7539101083389,102.80107566780092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22,0.516327,0.0,0.0,114.0724002001756,0.0,306.56561682209315,0.0,0.0,0.0,0.0,0.0,304.4403469246488,816.6681860386824,0.0,0.0,0.0,0.0,0.0,0.0,130.7087291466948,0.0
2015-08-29,0.442478,0.0,0.0,127.93973758158296,0.0,196.26207146826903,0.0,0.0,0.0,0.0,0.0,341.8319766497554,865.3977942819133,0.0,0.0,0.0,0.0,0.0,0.0,127.03452008612074,0.0
2015-09-05,0.414823,0.0,136.94281922472626,173.97627433143768,0.0,213.3535453532605,0.0,0.0,0.0,0.0,0.0,444.3566090581074,892.3466039172072,0.0,0.0,0.0,0.0,0.0,0.0,165.8371367674985,0.0
