date,Massachusetts,bronchitis,cold,symptoms of the flu,flu symptoms,rsv,sinus,pneumonia,stomach flu,the flu symptoms,flu how long,how long flu,the flu,strep,strep throat,contagious flu,flu contagious,symptoms of flu,fever flu,flu fever,how long does flu last
2011-04-02,1.5324,566.4502807657256,6674.334874422833,0.0,130.7937518084231,171.33374366530822,1100.4481952529889,1003.0075521105972,0.0,0.0,131.8508458597005,131.8508458597005,377.5137379843431,1400.875249846761,994.7373731331852,0.0,0.0,138.1637666517269,0.0,0.0,0.0
2011-04-09,1.39126,648.1717774860921,6584.279225085677,0.0,203.9744770253629,232.70726681943137,1435.419711366534,1215.5913968150803,0.0,0.0,0.0,0.0,287.27090601004704,1342.460510101126,817.4288296985637,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-16,1.28155,358.54052926946684,6771.197543164282,0.0,272.8507000553363,0.0,1262.815652809404,891.0870255493663,151.0591432982382,0.0,0.0,0.0,311.7337968347342,1269.188131438163,918.1857759660912,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-23,1.25237,545.6640708074907,6359.979621449587,0.0,0.0,0.0,1231.904646419487,959.4992994992892,228.9716832295779,0.0,0.0,0.0,138.1247807890873,942.8208868082666,625.253178220931,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-30,0.991172,498.4695812476551,6118.139197618153,0.0,0.0,0.0,1336.0339737717984,949.4183680594456,163.02267268373424,0.0,0.0,0.0,134.15855518344526,886.8298836228362,619.0866659848074,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-07,0.912764,396.342651758256,6433.378427040199,0.0,162.15082082276092,0.0,1163.686147161137,667.8918495412364,0.0,0.0,0.0,0.0,0.0,872.415161047671,627.8812557053706,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-14,0.750159,0.0,6064.356096703212,0.0,192.80594739514677,0.0,1299.95298261249,1047.139737165494,214.359407190487,0.0,0.0,0.0,234.00118515474065,1051.012545169545,538.4930909361943,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-21,0.812329,586.1861693747584,6066.656955069241,0.0,207.40202957176783,0.0,1237.936154124827,828.9552944882411,0.0,0.0,0.0,0.0,155.33073717444876,1228.0550844966815,879.3845169735451,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-28,0.954948,485.81797672550886,6817.686018382597,0.0,0.0,0.0,761.04243243757,824.2441676600863,0.0,0.0,0.0,0.0,198.8062726450088,1125.8644962845965,727.6993804283458,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-04,0.914855,288.8290767976297,6598.1070880926045,0.0,177.97076784709333,0.0,1218.504550317955,501.8767690086461,144.89806747752607,0.0,0.0,0.0,0.0,1043.9847290860032,915.8791461557604,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-11,0.875651,331.51517238988185,6433.211956653739,0.0,0.0,0.0,1147.924121650903,452.0927622462726,219.9829893419447,0.0,0.0,0.0,0.0,855.9310536583906,487.9358552105604,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-18,0.940344,228.38515343160364,5769.262183299911,0.0,0.0,0.0,846.6631695427409,682.3849124799021,0.0,0.0,0.0,0.0,165.2325246708684,832.7016003767111,547.5864702185893,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-25,0.814392,281.433030830478,5513.074024443687,0.0,0.0,145.81366131287027,956.8547298548418,631.3019799250246,0.0,0.0,0.0,0.0,0.0,915.1315475320642,662.1306530265731,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-02,0.74462,263.4131264534947,5388.2866900889085,0.0,0.0,0.0,888.3398490457979,716.403650120341,0.0,0.0,0.0,0.0,0.0,1137.0646283034246,720.9481787245904,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-09,0.771683,162.2913797570069,5798.311680400586,0.0,0.0,0.0,849.569484217519,706.2528766500865,263.2366424205705,0.0,0.0,0.0,0.0,820.6587469812487,577.1336562471649,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-16,0.75144,172.26712826367338,5483.594924723824,0.0,0.0,0.0,991.0386728395556,730.1867166512657,0.0,0.0,0.0,0.0,0.0,822.7208311033075,506.40824488737695,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-23,0.742563,299.946947694789,5876.042190843418,0.0,142.09465855292763,0.0,517.8441545742072,503.4125747267609,0.0,0.0,0.0,0.0,0.0,690.6470284243338,542.914324266374,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-30,0.708665,275.0623588936243,4972.527411656059,0.0,0.0,136.23671350155988,714.0703635262144,546.2866391537963,0.0,0.0,0.0,0.0,0.0,712.1858444933953,454.3749455561156,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-06,0.651452,355.1111063929147,5576.720727479224,0.0,145.52921129646222,0.0,766.0195415647361,489.4424893752423,0.0,0.0,0.0,0.0,0.0,734.6674904837429,468.1238019877727,0.0,231.88584960632616,0.0,0.0,0.0,0.0
2011-08-13,0.679427,0.0,5272.146098541743,0.0,135.13315022261938,0.0,831.725861418034,472.6764520293834,214.2428203107528,0.0,0.0,0.0,0.0,696.7714954405847,405.8221608228472,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-20,0.607253,257.5717725816815,4980.026106700312,0.0,0.0,0.0,947.1054361049072,563.585509173463,0.0,0.0,0.0,0.0,0.0,657.329917139818,594.3354210465463,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-27,0.601852,226.3095057618952,5291.048597017967,0.0,0.0,0.0,835.4366031302111,426.4090495438823,0.0,0.0,0.0,0.0,0.0,664.1211355720192,449.5426375361755,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-03,0.620629,333.3619287899555,5171.359413128013,0.0,0.0,0.0,623.6414563470498,575.7867065510223,0.0,228.81362346873556,0.0,0.0,0.0,567.6802476141554,280.9251158895105,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-10,0.578256,165.12349112580424,5760.905830207053,0.0,0.0,0.0,607.9369937834332,495.896417795879,0.0,0.0,200.74116424808415,200.74116424808415,0.0,429.9068018560461,413.5668824819739,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-17,0.637241,410.9245091080831,5818.96768160899,0.0,0.0,0.0,887.7131169869523,861.0293177982643,0.0,0.0,0.0,0.0,221.77532376539145,720.7095890734865,397.3760695428702,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-24,0.667404,271.32116705161275,6748.306511091241,0.0,196.6274177074484,0.0,1250.174898294472,616.551475050825,0.0,0.0,174.5511596524641,174.5511596524641,194.18689140502585,866.992980693755,605.634711209528,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-01,0.837664,567.0001073495278,6002.064707853979,0.0,206.1700467005879,160.41994990976428,1245.580316288318,884.293629174786,0.0,0.0,0.0,0.0,374.4309675283253,1097.7877194613554,612.5650692161387,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-08,0.66041,439.5917312178617,6339.645631357521,0.0,259.965279940233,0.0,1243.5698630415236,889.4518750652206,0.0,0.0,172.32698665311622,172.32698665311628,328.50851046658784,897.2488234418922,517.3073003303766,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-15,1.1542,463.90881970430127,6159.192366632242,0.0,509.7299882583921,0.0,1055.7145120975715,956.3549504201332,0.0,0.0,0.0,0.0,378.802457369504,763.8990814047534,469.45635126792433,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-22,0.933121,613.0628916106341,6088.79162151406,0.0,198.68710819267076,117.96641199880632,1086.6205348434792,1338.3091053560895,0.0,0.0,0.0,0.0,443.0991511884377,895.9846516393837,531.3408614108276,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-29,1.02051,382.53443137848063,6882.733616556232,0.0,311.1822972633481,0.0,889.2116121800441,1044.7235078192653,0.0,0.0,0.0,0.0,416.2702589617791,1022.268973156374,598.2038220076644,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-05,1.04637,693.9179230715371,7056.79781087718,0.0,418.7557044539772,0.0,864.3523627738028,1365.6621989013431,145.8243507249723,0.0,0.0,0.0,383.0165001692456,1006.0513029806348,687.4342774949953,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-12,1.00595,547.5774994019355,6799.392834860484,0.0,271.7545907232156,0.0,1032.2527749862645,1556.2090730358009,0.0,0.0,0.0,0.0,357.46869515815354,758.6694127035558,710.8893639439652,0.0,0.0,0.0,124.47694768785294,124.47694768785294,0.0
2011-11-19,0.861159,515.3108630312424,6211.923698659262,0.0,326.3027510148913,200.01598856682423,1148.7511178110358,1253.632590246685,0.0,0.0,146.890333690462,146.890333690462,280.16938890584515,1203.6120845932462,734.7099547271225,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-26,1.0905,472.46631041479776,6372.889414359522,0.0,233.05259838725345,0.0,1041.727962122733,1224.6229976910893,137.47563767436947,0.0,0.0,0.0,329.05482408000125,981.8782276799444,523.324263888684,142.0630236791715,0.0,0.0,0.0,0.0,0.0
2011-12-03,0.863095,517.6013053611769,6829.744754881807,0.0,351.7071310432282,175.4967683624888,1049.0936828555732,1395.8254192029738,203.25124744821343,0.0,0.0,0.0,297.1173777853139,978.0001668209376,675.8734298401436,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-10,0.834838,676.437787786449,7224.142071248345,0.0,438.9891122435593,164.24328718663102,911.5934520827408,1629.1493429858754,165.90791397531984,119.023845531907,0.0,0.0,392.33145527612993,1034.458787282363,667.5394344769402,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-17,1.02838,547.1111981068093,7437.443610773086,0.0,198.08150054098064,392.905940281912,1241.2504439098302,1315.8165740915904,152.06657081107312,0.0,0.0,0.0,215.23505657110653,717.3435920009648,462.1192898908106,0.0,0.0,117.73797960755908,142.56538801511917,142.56538801511917,0.0
2011-12-24,1.28386,567.2736112662357,8163.997810791251,0.0,310.090012813046,318.9016154069897,1291.0182188661363,1639.9942657696058,0.0,0.0,0.0,0.0,262.93827172915184,1156.3722286884488,762.153225174368,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-31,1.42879,537.2323134938858,7845.869517527155,0.0,749.2384066660439,249.0997829109984,1439.853093156759,1872.3258774203691,355.5002969716614,0.0,0.0,0.0,394.6600511442392,1014.2921917920823,692.7091629281213,0.0,0.0,0.0,0.0,0.0,131.94675632182242
2012-01-07,1.21609,636.8829685066837,8444.87136252449,0.0,585.315460904524,536.1648830088764,1669.7908474060605,1785.6304359273668,345.17563622504406,0.0,158.500312753081,158.50031275308098,290.90334390942445,1256.8471628258824,845.5119523460019,0.0,0.0,172.31184199587145,0.0,0.0,0.0
2012-01-14,1.1987,674.6987754809603,7576.684532959987,0.0,428.176623455874,436.6801195888908,1359.2486127657328,1750.8125756221762,298.4196802951869,110.3321827067574,0.0,0.0,380.9155938095979,969.1965080671976,675.2354998043645,0.0,112.18299235106082,0.0,0.0,0.0,0.0
2012-01-21,1.26084,569.9768847294821,8843.978357141226,0.0,412.63229135529696,456.2736386237557,1313.447358200294,1518.728566443371,552.0320974401426,0.0,0.0,0.0,338.9671789476653,783.3719170231551,661.0613151565561,103.53022685311224,0.0,161.11908529011143,104.81660182069534,104.81660182069535,0.0
2012-01-28,1.18723,532.3874583879414,6829.173524653985,0.0,549.6087703525932,440.2489128141389,1217.8248398152646,1263.0199296897026,531.8049723276862,0.0,0.0,0.0,376.461243775656,1015.2978364123924,689.0865358743755,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-04,1.14915,522.6017605534555,7056.556818041322,0.0,366.4668342904464,443.9971650487576,1468.5047688699717,1300.681751323279,414.3079908237067,0.0,0.0,0.0,464.7708608747313,992.583232977119,974.2498868167764,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-11,1.11612,386.65688678300353,7953.371788205877,0.0,500.5915941525669,457.5189712862639,1673.6408913664638,1137.8254519011296,359.1510774117911,0.0,0.0,0.0,295.2115314513315,1166.2194460792598,772.9595440862806,0.0,122.06512042986289,0.0,0.0,0.0,0.0
2012-02-18,1.13318,667.9555829731878,7449.803871890296,0.0,323.05629076767434,431.2976172385234,1751.4627756251532,1564.919164817543,245.02885461429287,0.0,129.27508821754847,129.27508821754847,342.63422163596783,1192.227056061389,882.2758297510535,0.0,0.0,0.0,109.84158206254271,109.84158206254271,0.0
2012-02-25,1.33153,575.8557616023503,6941.595028477379,0.0,259.21261474770967,353.75176702041364,1492.0865411976988,1380.6147604575503,569.4763079161053,0.0,0.0,0.0,374.2382289961645,1095.7260568729891,824.7481833866773,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-03,1.07928,529.451043086657,6406.249298939622,0.0,364.4141781685968,380.6031396165375,1227.2691183773236,1385.6731132863565,388.5609087937156,0.0,0.0,0.0,244.2958405078512,1024.1827673189166,629.9685707477621,0.0,177.75417269962102,0.0,0.0,0.0,0.0
2012-03-10,0.949091,523.9246990007287,7097.566247147629,0.0,214.32012637225083,290.88890902574985,1337.2204458170395,983.090770729125,192.5660979076897,0.0,0.0,0.0,336.0012793413363,996.9783237779202,711.9073440762969,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-17,1.14416,407.7094756783494,5817.06501328529,0.0,292.8763153924237,193.83637237392023,1051.935751060758,973.6309557677928,158.96063955292405,104.57488378311368,0.0,0.0,206.25542294458,971.89452360746,733.4568956672166,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-24,1.22723,300.7930060653822,6155.834137356203,0.0,203.3037885807963,145.83179045739772,1012.7360568697848,727.9124363329114,227.54878534073765,0.0,0.0,0.0,246.3792767757861,1132.5058663675277,694.2681065540796,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-31,0.727152,313.25841964339253,6105.729525103346,0.0,258.0054857962931,181.4952351457817,1106.595094498351,1053.665409003266,158.5332996265762,0.0,0.0,0.0,262.20000653199,1013.0921724780986,688.6821202471136,0.0,0.0,129.15832774585604,0.0,0.0,0.0
2012-04-07,1.08321,372.6673989337932,6421.423684576668,0.0,162.83706262407102,263.9781437589182,1128.541099797645,825.5773510510577,112.0402180524061,0.0,0.0,0.0,220.5163940392893,1214.4068614340665,893.1838613075669,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14,1.04011,549.0166068315099,6554.746478972486,0.0,261.03145776938425,146.67248974618906,1144.597950927144,785.7210450428149,300.4807060598383,0.0,0.0,0.0,261.72512828483883,998.1190322363288,718.0668975948109,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-21,1.11602,502.6849296363065,6226.705270471435,0.0,202.44058612829696,127.16157064832537,1150.3773678607197,787.817395133087,0.0,0.0,0.0,0.0,262.5381387129441,1151.7016513248782,775.7075677559122,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-28,0.858855,519.4516706433526,6562.498696331831,0.0,141.74266398975658,0.0,976.2274750878923,716.456643579505,0.0,0.0,0.0,0.0,144.2529837286321,1008.2589107391756,693.459136605268,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-05,0.677064,409.68669316164494,6703.225601002307,0.0,135.3741484425751,0.0,1187.6724073198905,603.848091498555,0.0,0.0,0.0,0.0,140.489185833036,1072.8223337680058,675.9456459419605,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-12,0.845924,320.51545188520174,6575.795140950231,0.0,222.92240325842664,0.0,905.186638071928,782.4610023939397,0.0,0.0,0.0,0.0,115.0903512357604,1023.0228369498742,719.7820640258445,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-19,0.76155,478.706388165864,6416.520448670514,0.0,191.88332743242287,0.0,1205.5942492864872,818.2926802846606,106.34966306114016,0.0,0.0,0.0,149.20196785628193,1198.0035434514432,863.3387928167773,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-26,0.787836,358.7337030708188,5951.964730651263,0.0,118.70045110224224,0.0,1266.7889176781805,663.0336278091038,134.08374759251993,0.0,0.0,0.0,250.18715584996983,1084.773379700626,775.163086253342,0.0,0.0,195.3811627592196,0.0,0.0,0.0
2012-06-02,0.757944,202.7626153112637,6236.2827834939735,0.0,0.0,0.0,927.4256975625108,500.31121329936514,0.0,0.0,0.0,0.0,0.0,899.5025059289064,538.2705292530584,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-09,0.665867,446.1833233019936,5918.509307948457,0.0,155.89863218832156,0.0,963.9227394982044,785.8151272917096,0.0,182.28747963661277,0.0,0.0,0.0,1137.739506273088,710.6132014572257,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-16,0.704399,410.0759176113716,5724.4670637250965,0.0,0.0,0.0,1005.5248740743356,826.3345267263977,0.0,0.0,0.0,0.0,239.22484804871297,859.0950598341707,581.4057346366533,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-23,0.714846,294.9122524688709,6055.913022844758,0.0,0.0,0.0,1009.6273836421612,634.7889223660196,0.0,0.0,0.0,0.0,171.4237459870094,837.5198564626867,531.0388324442348,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-30,0.709729,453.2477885246811,5576.721938077759,0.0,0.0,0.0,694.8882851325935,720.0618118507447,0.0,0.0,0.0,0.0,0.0,763.1181191445131,508.8983262967624,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-07,0.810509,378.563949202128,6391.515007533726,0.0,0.0,0.0,672.6281312213952,685.0826859089291,0.0,0.0,0.0,0.0,0.0,883.3701692113217,550.5477971904244,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-14,0.792868,343.52739599294364,5895.914725782403,0.0,0.0,0.0,740.1627180973531,642.0916326099974,0.0,0.0,0.0,0.0,121.63539166759163,849.409388720305,480.9040650451886,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-21,0.730055,195.49291097387865,6098.732720040343,0.0,123.04191810865936,110.95331286164414,771.1827007366754,629.151679152573,0.0,0.0,0.0,0.0,0.0,806.8161656136449,395.78978057325895,149.93722896063346,0.0,0.0,0.0,0.0,0.0
2012-07-28,0.605759,267.83581769145025,5620.874799156559,0.0,124.799486824777,0.0,789.7120099353904,533.7256896906475,0.0,0.0,0.0,0.0,0.0,840.2462853123668,556.7678447399137,0.0,0.0,0.0,127.21633893378556,127.21633893378556,0.0
2012-08-04,0.666173,230.0084370949029,5300.525876476679,0.0,0.0,0.0,653.7311163855082,737.8432327881823,0.0,0.0,0.0,0.0,119.86338745320592,1011.57095805178,529.342816542113,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-11,0.725729,242.43369198549144,5445.304630561152,0.0,159.62107812200026,0.0,697.8206009523136,687.1985093767472,0.0,0.0,0.0,0.0,0.0,735.8273508478409,552.9813586751684,0.0,0.0,97.26554748025228,0.0,0.0,0.0
2012-08-18,0.666134,238.71692356138016,5518.947414853533,0.0,112.13141940252954,0.0,822.4682752472803,533.3872565539592,0.0,0.0,0.0,0.0,129.21133820027535,687.5094337042115,469.8861902614917,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-25,0.545568,323.7842201425103,6311.065161867929,0.0,174.82418367520617,102.02518320164836,864.5862256278003,649.8948986046761,0.0,0.0,0.0,0.0,0.0,801.660361358723,516.9296667224353,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.604953,333.3200941913501,6099.437079265281,0.0,206.58832339435693,0.0,990.377132090069,613.2102624630747,0.0,0.0,0.0,0.0,209.4630064113849,982.2447932994128,708.9274690822091,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-08,0.717645,331.9738146129708,5594.618903564469,0.0,232.79588374967025,0.0,863.9288968755251,639.0162432302842,0.0,0.0,0.0,0.0,136.962492702683,827.2158130603276,560.2358932696998,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-15,0.756898,269.09065475411046,6975.151652900666,0.0,364.9008910763261,103.58027051102934,992.1384736135486,814.8946504497493,101.84380968678272,0.0,0.0,0.0,275.7331124601682,900.2249363772593,617.3851807813478,0.0,0.0,85.5620715955908,0.0,0.0,0.0
2012-09-22,0.635544,502.3873105525844,7124.257019039655,0.0,201.5897162143349,0.0,1138.25156720206,996.6993286199536,0.0,93.3194618230828,0.0,0.0,241.73902056513467,862.8953888861915,621.134565146697,0.0,0.0,0.0,117.86087713245338,117.86087713245338,0.0
2012-09-29,0.660707,334.00390208015386,7041.358039070861,0.0,293.3573895226236,0.0,1196.4065849586857,1061.813201403269,0.0,0.0,0.0,0.0,308.4625982020974,771.6453023458237,484.0394417846648,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-06,0.691073,567.1480746663659,7546.865207505924,0.0,193.9479396262973,0.0,1241.687588783031,1022.4983998816504,0.0,0.0,96.35508211291744,96.35508211291749,468.0794604407754,958.6461500760544,653.9554474130449,0.0,0.0,101.3382566083016,0.0,0.0,0.0
2012-10-13,0.721036,590.907373257129,7866.11279855947,0.0,303.1150248761774,0.0,1399.719047205892,877.2647278565041,0.0,100.1460712776222,0.0,0.0,325.3625796840185,731.7081486369817,584.5479576065463,0.0,127.3076254918089,0.0,0.0,0.0,0.0
2012-10-20,1.04728,467.65887671167866,7159.654663247336,0.0,259.5557363377956,0.0,1148.1275281425883,1215.6160305569726,0.0,0.0,0.0,0.0,455.15998434134616,1007.7342799692448,540.861092804767,0.0,88.28147196367577,0.0,0.0,0.0,0.0
2012-10-27,0.700902,341.2629702187365,7103.21168319029,0.0,346.21171536573496,86.47600731848631,1184.7981147920666,959.3155563463716,136.4494736525954,0.0,87.35505064908133,87.35505064908135,435.5305100793469,974.6424348037212,709.740383786435,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-03,0.7902,419.5915159518829,6420.713974372414,0.0,410.6630187853949,86.8228269224574,926.472811800724,855.8521658752804,0.0,0.0,0.0,0.0,323.2358832634044,668.8055882655137,365.089464401502,0.0,0.0,0.0,144.8261997011872,144.8261997011872,0.0
2012-11-10,0.657702,586.4167977099323,7572.433938736435,0.0,340.80271861764544,100.16875228366725,1107.463776678314,1008.0523790084172,99.1274474831667,0.0,0.0,0.0,378.1936280258907,928.5719110902388,679.2265306678153,0.0,0.0,162.7963195925671,0.0,0.0,0.0
2012-11-17,0.796016,496.7721290529572,7409.999074812542,77.39000400309226,339.93846601993084,177.1538367847937,1442.9173555418663,1337.3431124519395,214.2823246341975,0.0,0.0,0.0,428.153990948798,1024.383801729184,679.6135905108086,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-24,1.04441,598.0134591885383,7847.525145380729,0.0,328.3062253515401,279.7659497245904,1027.1432963409068,1065.6534784144883,205.17226673534668,0.0,0.0,0.0,421.02759862627374,856.4548139083931,570.4531047471294,0.0,0.0,0.0,0.0,0.0,0.0
