date,Minnesota,influenza a,a influenza,pneumonia,influenza b,stomach flu,influenza symptoms,rsv,flu symptoms,the flu,how long contagious,symptoms of flu,the flu symptoms,influenza contagious,flu how long,how long flu,strep,sinus,strep throat,influenza a symptoms,symptoms of influenza
2011-09-24,1.0989,0.0,0.0,1006.5157040823968,0.0,0.0,0.0,0.0,335.6873305822138,429.438753148274,0.0,0.0,0.0,0.0,184.55292762306752,184.55292762306752,903.9990266057208,1058.5904423692646,720.3120930257023,0.0,285.0516400443585
2011-10-01,1.75369,0.0,0.0,865.0378291530395,0.0,0.0,0.0,0.0,211.63396330438025,440.1766850188952,0.0,0.0,0.0,0.0,0.0,0.0,1117.1282266724045,1489.0926738202147,716.3708967497482,0.0,0.0
2011-10-08,0.694883,0.0,0.0,1209.2106760249212,0.0,0.0,0.0,0.0,346.24980411552207,411.4892976970924,0.0,0.0,0.0,0.0,0.0,0.0,1345.4603614441935,1215.886638872959,781.0586780813231,0.0,0.0
2011-10-15,0.848806,0.0,0.0,941.4520701103596,0.0,174.3751562722977,0.0,272.6705996750405,301.1804117454208,506.4678830424768,0.0,0.0,0.0,0.0,0.0,0.0,685.1784232175957,997.9689296028004,477.77822983236473,0.0,0.0
2011-10-22,1.55971,0.0,0.0,961.3163184902552,0.0,180.778647113662,0.0,276.45826306266514,282.7539127099293,468.78658319768846,0.0,0.0,210.9229412080571,0.0,0.0,0.0,1008.8015339729784,972.0821104598214,522.8776364341151,0.0,0.0
2011-10-29,1.06683,0.0,0.0,1217.5182926093782,0.0,179.31613177965738,0.0,0.0,210.44249353427625,548.6438545272081,0.0,0.0,0.0,0.0,179.14724043509355,179.14724043509358,996.5566239715286,1288.3668450935777,538.5383241815397,0.0,0.0
2011-11-05,1.55469,0.0,0.0,1179.169432654472,0.0,300.2180283557605,0.0,0.0,209.8719290076102,489.13863382305664,0.0,0.0,0.0,0.0,0.0,0.0,1050.1891972542176,1070.7487035524005,599.6681976269002,0.0,0.0
2011-11-12,1.66825,0.0,0.0,1370.3990699872347,0.0,179.43381630013147,0.0,0.0,0.0,301.8726662985394,0.0,0.0,0.0,0.0,0.0,0.0,1260.1389370236898,1055.3254099925518,792.1106663188373,0.0,0.0
2011-11-19,1.2756,0.0,0.0,1485.024008513485,0.0,205.12783373902005,0.0,0.0,247.26712251678077,478.48252217361903,193.6260998829644,170.87104700474725,0.0,0.0,0.0,0.0,1400.085460012615,1283.4014812208584,789.5567167914086,0.0,0.0
2011-11-26,1.94514,0.0,0.0,788.8309967423882,0.0,325.8645632804489,0.0,0.0,353.9899141272657,387.0139469380684,0.0,0.0,0.0,0.0,0.0,0.0,1065.6818763281394,898.0678677278004,801.5720867530027,0.0,0.0
2011-12-03,1.34722,0.0,0.0,1263.6849004106994,0.0,565.8391560960587,0.0,0.0,412.6726188799444,485.38944870911337,0.0,0.0,0.0,0.0,0.0,0.0,999.5018787412214,1202.396972939977,675.1838459969279,0.0,0.0
2011-12-10,1.26777,0.0,0.0,1226.4559586528474,0.0,326.1639921116516,0.0,203.68333738265392,416.94427357973177,414.7918513735324,0.0,0.0,0.0,0.0,0.0,0.0,1377.5281959424167,1305.0620449812368,841.7615562630995,0.0,0.0
2011-12-17,1.32592,322.1111432415876,322.1111432415876,935.495836816305,0.0,602.3049157494731,0.0,340.3483076528076,426.7684553512409,323.04737064251344,0.0,0.0,0.0,0.0,0.0,0.0,1119.1656975611609,1380.7779403489883,685.6020675786524,0.0,0.0
2011-12-24,2.1711,0.0,0.0,973.9576262115796,0.0,713.3767348832131,0.0,389.5533771455098,402.3844463903671,445.81250686251343,0.0,0.0,0.0,0.0,0.0,0.0,1344.579090512148,1233.1678115178267,1076.1391600785628,0.0,0.0
2011-12-31,3.25009,0.0,0.0,1340.8669866266862,0.0,866.4047283024416,0.0,581.5289035750787,516.4494712053969,692.8795536343775,393.0910651531773,0.0,0.0,0.0,0.0,0.0,906.7323173399014,969.8258192585294,782.905239199282,0.0,0.0
2012-01-07,1.80741,0.0,0.0,1138.558281119209,0.0,477.5089702386293,0.0,549.8734200906812,382.3189851473816,406.327973458512,0.0,0.0,0.0,0.0,245.4515591030039,245.45155910300383,1057.0689883873033,1603.4459050205428,752.2043058319107,0.0,0.0
2012-01-14,1.66667,0.0,0.0,1269.987052680779,0.0,375.4141462906919,0.0,876.5399699821734,258.0035545281777,358.0532825053989,0.0,0.0,0.0,0.0,0.0,0.0,1290.0830997814903,1459.0407002179015,893.4420454893756,0.0,0.0
2012-01-21,1.16015,0.0,0.0,1135.511187526964,0.0,650.4042472813207,0.0,882.1615741287915,491.8382635334887,726.035326437978,0.0,0.0,0.0,0.0,0.0,0.0,1373.812759745853,1523.8485360217453,913.305504707702,0.0,0.0
2012-01-28,1.48064,0.0,0.0,1191.485796565329,0.0,334.904782422879,246.052755116124,862.0918286268343,496.9619661035379,324.80734420103386,263.4653850134472,0.0,0.0,0.0,0.0,0.0,943.3942860881316,1275.979639301405,629.7379622021127,0.0,258.9103443650487
2012-02-04,1.65403,0.0,0.0,1098.6208997497283,0.0,403.8696318791089,0.0,1042.8948606438269,369.1936569729483,429.3538580722576,0.0,0.0,202.4425967064245,0.0,177.9383757660297,177.9383757660297,1113.2670330699043,1109.7949964086465,752.610860592776,0.0,0.0
2012-02-11,1.70083,0.0,0.0,1105.7554731263926,0.0,263.5223675422579,0.0,1166.661938297714,314.51322006519723,421.0621964887321,0.0,0.0,0.0,0.0,0.0,0.0,1280.3718930969944,1531.1060487071277,763.0583571886613,0.0,187.6928806220325
2012-02-18,1.77976,232.79462384796363,232.7946238479637,1167.6417456790623,0.0,454.5649069764251,0.0,849.3868559590271,285.7642616674916,560.11854817866,200.5317417082791,0.0,0.0,0.0,0.0,0.0,1268.3303187108884,1275.2226064724398,750.0655557799031,0.0,0.0
2012-02-25,1.825,285.2443700620948,285.2443700620948,872.9072886269096,0.0,575.7882009192886,0.0,814.5718099597274,370.2277707716058,449.9082414099536,194.16378724396645,0.0,0.0,0.0,0.0,0.0,1248.0837496469974,1607.471505710754,806.8784739685668,0.0,0.0
2012-03-03,2.11864,0.0,0.0,1114.2699240191876,0.0,295.278409324498,205.60605467626775,527.8800591451765,313.9527316466983,393.4865296221342,0.0,0.0,0.0,0.0,0.0,0.0,1400.328152857655,1719.0095442018285,1101.5507592219046,0.0,0.0
2012-03-10,1.99723,429.2959072002021,429.2959072002021,865.0740035402373,0.0,510.9521556714078,178.76138494865648,437.7723805939809,411.1429749952015,351.9563747557633,0.0,224.37826326037893,0.0,0.0,0.0,0.0,1224.4243174244823,1550.5181910516133,787.1244001605149,0.0,0.0
2012-03-17,2.28088,368.96329564127495,368.96329564127495,801.3060211174571,0.0,305.0514163062122,260.5615600901183,423.4229610612733,253.13353753067076,376.19918291561504,231.5231717288841,0.0,0.0,0.0,0.0,0.0,1424.3821927442368,1303.4074443248765,964.2572488996956,0.0,0.0
2012-03-24,2.41331,334.06080321591304,334.0608032159131,1007.708100331296,0.0,269.92051233728625,238.23411268283328,433.8471720534214,354.45038638641006,268.5073002093092,0.0,0.0,0.0,0.0,0.0,0.0,1214.5596371491297,1045.0598765835605,701.2341493340284,0.0,0.0
