date,South Dakota,influenza a,a influenza,influenza symptoms,rsv,the flu,flu symptoms,how long flu,flu how long,symptoms of flu,bronchitis,the flu symptoms,contagious flu,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last
2019-08-24,0.46868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-31,0.495685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.607889780567,0.0,0.0,0.0
2019-09-07,0.688073,0.0,0.0,0.0,0.0,1119.624086407951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.28799217726,0.0,0.0,0.0
2019-09-14,0.549547,0.0,0.0,0.0,0.0,1072.1489750796095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.9479320622106,0.0,0.0,0.0
2019-09-21,0.635456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2559.981434770429,0.0,0.0,1069.4838747886567
2019-09-28,0.71736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.8326213770822,0.0,0.0,0.0
2019-10-05,0.665014,0.0,0.0,0.0,911.9920589429942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2406.590300634941,0.0,0.0,0.0
2019-10-12,0.596352,0.0,0.0,0.0,0.0,1806.110847384361,0.0,891.8552417158317,891.8552417158317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.5762245475948,2241.4156374593595,0.0,0.0,0.0
2019-10-19,0.694369,0.0,0.0,0.0,0.0,1700.5210118382597,960.8006995804524,0.0,0.0,0.0,1610.579409331095,0.0,0.0,0.0,0.0,930.1057562265856,0.0,2074.451664232262,0.0,0.0,0.0
2019-10-26,0.724848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3874022482806,2505.567028935271,819.3038022917942,819.3038022917942,0.0
2019-11-02,0.782453,0.0,0.0,0.0,0.0,1187.4940557741102,0.0,0.0,0.0,0.0,0.0,0.0,1117.739271417786,0.0,1117.739271417786,0.0,1239.7529789484986,1627.5554887290757,0.0,0.0,0.0
2019-11-09,0.804734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.1924825956123,0.0,0.0,0.0,0.0,0.0,0.0,1556.8204202963475,0.0,0.0,0.0
2019-11-16,1.17585,0.0,0.0,0.0,0.0,1539.3502338648627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.6407690244455,0.0,0.0,0.0,2378.5991117305407,0.0,0.0,0.0
2019-11-23,1.65146,0.0,0.0,0.0,1329.776520241007,0.0,0.0,0.0,0.0,0.0,1030.1273057637875,0.0,0.0,0.0,0.0,0.0,0.0,1971.880160235038,0.0,0.0,0.0
2019-11-30,1.55816,0.0,0.0,0.0,1136.032173183978,927.5446462402106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.6910195701354,0.0,1865.513880791142,0.0,0.0,0.0
2019-12-07,1.69157,0.0,0.0,0.0,1374.8109002107683,0.0,0.0,0.0,0.0,0.0,887.6682696858808,0.0,0.0,0.0,0.0,0.0,0.0,1936.2930248075224,0.0,0.0,0.0
2019-12-14,1.66225,0.0,0.0,0.0,2738.2794137194246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.5410197873188,0.0,0.0,0.0,1375.287048444527,0.0,0.0,0.0
2019-12-21,2.14892,0.0,0.0,0.0,2600.439090923377,1207.7637866304965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.3265486486853,0.0,0.0,0.0
2019-12-28,2.76218,0.0,0.0,1027.268536104105,2428.1449222410665,987.8575741616876,0.0,0.0,0.0,0.0,1099.1484673206176,0.0,0.0,0.0,0.0,0.0,1272.8421040560966,2201.5766668395186,0.0,0.0,0.0
2020-01-04,2.7731,0.0,0.0,0.0,1887.843087271064,1467.5075335786948,1177.6853922484574,0.0,0.0,0.0,1570.9201372301318,0.0,0.0,0.0,0.0,1228.555631284336,0.0,1702.6516345295163,839.5161471785676,839.5161471785676,0.0
2020-01-11,2.67944,0.0,0.0,959.9521406605307,3084.984998010835,1643.4309042084228,1305.477831400152,795.301883581246,795.301883581246,0.0,847.663751109887,0.0,0.0,0.0,0.0,0.0,0.0,1526.9957824762823,0.0,0.0,0.0
2020-01-18,3.15686,1625.1548689589042,1625.154868958904,1242.629425231088,2120.1295773298966,2558.720895802805,785.05754840867,0.0,0.0,1053.8051789591054,1265.9482335563514,0.0,0.0,0.0,0.0,0.0,0.0,2280.733781308741,0.0,0.0,0.0
2020-01-25,3.63602,1879.2052169153865,1879.2052169153865,2135.3556202419168,1661.4729587875097,2422.3833663118967,1270.3162425004214,0.0,0.0,842.7583168052997,1332.1802695376437,857.1339381871036,0.0,0.0,0.0,0.0,0.0,2005.7589856590123,0.0,0.0,0.0
2020-02-01,3.7881,2738.078889818038,2738.078889818038,2410.672740740227,1077.9937986619211,2196.160278185262,1585.348462921201,0.0,0.0,0.0,829.9491307546061,0.0,0.0,871.9809558636182,0.0,0.0,902.3430527337944,1413.979122605299,0.0,0.0,0.0
2020-02-08,4.05405,2268.7498589141624,2268.749858914163,1708.7078122094345,1014.336212539974,3557.794100870025,1350.6036045520266,0.0,0.0,0.0,0.0,0.0,0.0,951.233014980454,0.0,0.0,1185.1183893339862,1821.5325499101732,0.0,0.0,0.0
2020-02-15,4.11494,2953.443307986088,2953.443307986087,1451.816420942493,892.5568466430726,2130.2902716321973,0.0,0.0,0.0,0.0,1323.2085160825304,0.0,0.0,0.0,0.0,0.0,0.0,2064.684782827111,0.0,0.0,0.0
2020-02-22,3.38791,3926.7454499543833,3926.7454499543833,3074.9329329481134,0.0,3411.2734447035264,1179.9126638777418,1362.7035754493531,1362.7035754493534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.3060493695198,2526.713172777564,0.0,0.0,0.0
2020-02-29,3.36495,2553.819026246339,2553.819026246339,1776.0512329329867,0.0,3852.126423251346,1043.82060344383,0.0,0.0,0.0,1140.8926559661952,0.0,0.0,0.0,0.0,0.0,1641.3702661082557,2338.543046277653,0.0,0.0,0.0
2020-03-07,3.40055,2531.806169667273,2531.806169667273,1564.1974378955542,889.2585988465719,4282.756211377096,1415.7504917814954,1117.7002275612456,1117.7002275612456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.8909024879558,2314.975515812547,0.0,0.0,0.0
2020-03-14,3.2967,3231.431656526,3231.431656526,2446.5827942151745,0.0,9732.644823462871,2236.0132296612114,0.0,0.0,0.0,1038.5319831728889,0.0,777.4911156512811,731.7455382277137,777.491115651281,0.0,1434.4857008213903,4546.484792030908,0.0,0.0,0.0
2020-03-21,3.27397,2253.819907742339,2253.819907742339,1224.5116088890152,789.7133694219203,4275.771971475318,0.0,1447.6747341582086,1447.674734158208,0.0,827.7405301547905,0.0,895.7363780915484,0.0,895.7363780915484,0.0,1319.0026662443645,2949.512689104935,0.0,0.0,0.0
2020-03-28,1.77778,0.0,0.0,0.0,688.1446614756729,4277.421959844257,840.0059512433987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2923.630464438755,0.0,0.0,0.0
2020-04-04,1.55703,0.0,0.0,0.0,0.0,3944.863403734678,0.0,0.0,0.0,0.0,885.0516175043581,0.0,0.0,686.5463864734337,0.0,0.0,0.0,1184.1661993570356,0.0,0.0,0.0
2020-04-11,0.759144,0.0,0.0,0.0,0.0,3496.747372828503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.3833411603472,2446.5281099690656,0.0,0.0,0.0
2020-04-18,0.581745,1217.4942070389718,1217.494207038972,0.0,0.0,2580.1423732036187,783.5177698042946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.7942198989598,1301.3177340766297,0.0,0.0,0.0
2020-04-25,0.438276,0.0,0.0,0.0,0.0,2286.0527024660737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.6656770764348,0.0,0.0,0.0
2020-05-02,0.224875,0.0,0.0,0.0,0.0,1643.323161821985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.4241101317764,0.0,0.0,0.0
2020-05-09,0.447168,800.2361665105255,800.2361665105257,0.0,0.0,1785.6394111492427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.3132888578405,0.0,0.0,0.0
2020-05-16,0.457938,0.0,0.0,0.0,0.0,2102.993851217448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.92933601085,0.0,0.0,0.0,0.0
2020-05-23,0.353357,0.0,0.0,0.0,0.0,900.0833453157038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.732190605154,0.0,0.0,0.0
2020-05-30,0.486066,0.0,0.0,0.0,0.0,1498.6062705643617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.1442869172956,0.0,0.0,0.0
2020-06-06,0.374324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-13,0.24359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20,0.395101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-27,0.467999,0.0,0.0,0.0,0.0,0.0,945.900793336298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
