date,Indiana,stomach flu,rsv,the flu,flu symptoms,influenza a,flu how long,how long flu,symptoms of flu,pneumonia,a influenza,strep,sinus,flu a,influenza symptoms,flu type,contagious flu,flu fever,fever flu,flu cold,the flu symptoms
2011-03-12,2.72749,0.0,804.301963084379,578.9593675738072,424.04466949607314,0.0,0.0,0.0,320.62111512246946,1227.0129015937353,0.0,1060.1509073772752,1575.2014477587786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-19,2.05007,0.0,893.1516850981262,0.0,339.26002581495806,0.0,0.0,0.0,0.0,856.8211514045432,0.0,1226.003942405431,2235.3243695963606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0752704401106
2011-03-26,1.66513,0.0,593.2500799311335,307.18034907660416,0.0,0.0,0.0,0.0,0.0,938.0778338963488,0.0,1037.1542494785808,1362.826914476242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-02,0.984447,0.0,515.1549058476982,0.0,0.0,0.0,0.0,0.0,0.0,1050.1794658711972,0.0,1240.1907140478866,1314.8984401630148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-09,0.922334,0.0,515.1746525642441,0.0,0.0,0.0,0.0,0.0,0.0,493.1159056072607,0.0,969.4388185218668,1440.288523276707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-16,0.581147,0.0,464.0448825725129,441.10481300810943,0.0,0.0,0.0,0.0,0.0,964.8581637123606,0.0,1104.4766759076192,1246.6976069291363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-23,0.474655,0.0,380.5369237606048,0.0,0.0,0.0,0.0,0.0,0.0,522.0232565652194,0.0,1308.0004001400955,1465.402466935536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-30,0.513118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.6734720758836,0.0,1390.190685658957,1656.2198803106787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-07,0.443973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.7564589875132,0.0,1087.8119445756972,1322.9579271594864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-14,0.683028,0.0,394.035244144813,0.0,341.823944968232,0.0,0.0,0.0,0.0,837.1293002256504,0.0,1066.244094245227,1046.82234215811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-21,0.520077,0.0,415.4826350907113,0.0,720.2061396461729,0.0,0.0,0.0,0.0,817.4483538537911,0.0,1272.1434021188284,1446.566501570852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-28,0.458475,0.0,0.0,0.0,376.5807024083842,0.0,0.0,0.0,0.0,885.1145986436477,0.0,806.0711238471841,1188.25808909927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-04,0.721805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.2091481922469,0.0,1019.627909555807,1161.4117677016957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-11,0.432961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0016398091402,0.0,825.7157021252513,971.8136352740167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-18,0.441631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.3228859362879,0.0,1135.0210444811694,870.1512176331767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-25,0.310973,451.05063799572025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.2826668371766,0.0,1021.36132307707,901.6951335757813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-02,0.517443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.6770317809668,0.0,792.9758181571272,1004.7634705584044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-09,0.44712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.7783795050324,0.0,1258.8278728376024,1120.119098259952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-16,0.235651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.2833274908324,0.0,779.8241379082244,1100.462823505109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-23,0.298039,0.0,0.0,356.3333427976629,402.02969749522975,0.0,0.0,0.0,0.0,423.19250072163777,0.0,494.1619577047819,948.7230924259972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-30,0.280987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.6812282053004,0.0,718.926034703773,1184.6497756617212,0.0,0.0,429.1322686379106,0.0,0.0,0.0,0.0,0.0
2011-08-06,0.212379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.6881657841518,0.0,426.0507465845384,830.9975057641958,381.4735724061474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-13,0.192864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.2556926301999,0.0,542.8868885852488,1024.0344252467576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-20,0.240215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.50950032930893,0.0,561.3338815311483,937.5063880057064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-27,0.337634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.3486644699065,0.0,635.1889707344689,1082.7312488812772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-03,0.327392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.789973405447,0.0,671.5806149613061,1310.4998990605463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-10,0.464989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.885192892585,0.0,937.4042633179376,1152.6153997575027,609.1181188104116,272.7449886655932,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-17,0.382742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.1566793927152,0.0,497.0321823584391,1207.4806478100354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-24,0.654159,0.0,326.15614702314394,0.0,405.4787250365095,0.0,0.0,0.0,308.70967309373384,1048.4300110542497,0.0,1097.5685510226976,1234.925245079599,290.622768184977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-01,0.850359,0.0,0.0,348.91106671856807,572.7260558725062,0.0,0.0,0.0,0.0,962.5452746068734,0.0,805.955721000435,1077.3738984544334,350.9826568783125,0.0,0.0,0.0,0.0,0.0,266.0422942498532,371.6264995740752
2011-10-08,0.835991,0.0,0.0,582.4570225012397,352.6045320435913,0.0,0.0,0.0,0.0,798.9890042775057,0.0,1007.4422784638078,1329.8778168625113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-15,1.1312,0.0,0.0,366.95577983398175,729.9336601987573,0.0,406.0590346610936,406.0590346610936,0.0,1535.1070222687315,0.0,722.4491957931197,1108.5026697444505,461.08809360467086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-22,1.21314,0.0,0.0,494.8092300822915,273.0027171883576,0.0,0.0,0.0,0.0,1210.1201156375996,0.0,1186.4219573210291,1386.50096618743,637.3289313083152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-29,1.06163,0.0,0.0,509.7849653270272,323.1730983744466,0.0,0.0,0.0,339.2078429348351,1147.5792434432376,0.0,1012.4817712285526,1197.4717496078476,268.3565729818111,0.0,0.0,0.0,0.0,0.0,290.45976309013565,0.0
2011-11-05,1.34108,0.0,0.0,0.0,483.2635704732975,0.0,0.0,0.0,0.0,1364.5638183899634,0.0,899.9418255850233,1554.2285362511604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-12,1.12788,289.1223184505194,0.0,0.0,437.07922614682457,0.0,0.0,0.0,0.0,1341.941414423735,0.0,862.4020649727844,1171.0971485392934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-19,1.0255,326.6472587832497,0.0,313.3829336148788,463.3420373356778,0.0,0.0,0.0,0.0,1507.7908434344624,0.0,880.3827426229916,849.3221163931961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-26,1.10343,311.16286855549106,0.0,437.5475522977338,389.8132284290716,0.0,0.0,0.0,0.0,924.1036928090026,0.0,526.556155691241,1326.78858752103,460.3611911214332,0.0,0.0,303.6059112211328,0.0,0.0,0.0,0.0
2011-12-03,1.12444,300.7312796371044,0.0,557.3064493780427,254.9889972271084,0.0,0.0,0.0,0.0,1417.8528817638432,0.0,1122.1296705380396,1359.4894492275685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-10,1.11361,0.0,0.0,343.9146914148366,364.4312501278855,0.0,0.0,0.0,0.0,1197.9743873481248,0.0,1348.01456986697,1693.8499104311427,327.95307798344004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-17,1.03663,0.0,0.0,459.2391888150133,272.14311115910806,0.0,0.0,0.0,0.0,1197.5509830165242,0.0,991.2725971177337,1241.801330617452,521.875537323871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-24,1.12758,455.2421065840139,284.43308053786745,453.9368776770775,662.4700886474467,310.83946684525296,0.0,0.0,0.0,942.6834625864456,0.0,1274.7404492050612,1443.4697541894982,388.4497327946768,0.0,0.0,0.0,0.0,0.0,280.4052118389707,0.0
2011-12-31,1.49254,660.1121811045448,423.2381851544284,779.9516300329026,490.37945934867,0.0,0.0,0.0,0.0,1144.9063454904333,0.0,995.4745602561142,2007.7957506248756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07,1.06865,678.1191295600049,504.9755994741849,0.0,446.2321288902325,0.0,0.0,0.0,0.0,1400.7688604892785,0.0,1039.089465975733,1732.0135942745007,309.27130775972023,323.4768606622165,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-14,1.11591,0.0,0.0,250.21924743930603,280.1033972461719,0.0,0.0,0.0,0.0,1613.733601393834,0.0,781.3399758362904,1528.7035368338018,0.0,0.0,0.0,0.0,0.0,0.0,239.2710319635717,0.0
2012-01-21,0.972222,313.6828166972348,613.4891635908809,366.6247122654484,510.5532822478381,0.0,0.0,0.0,0.0,926.2510070837844,0.0,681.7892904466082,1371.9140100830805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-28,1.29289,372.2306519894502,318.8650994229926,471.139598116384,357.60953326558206,0.0,0.0,0.0,0.0,852.0890957966677,0.0,700.3474528235726,1163.0723052232486,225.20863173760517,0.0,0.0,0.0,0.0,0.0,514.321022446457,0.0
2012-02-04,1.38354,391.632057515274,433.0894404731303,291.66156991729497,389.68740109296016,0.0,0.0,0.0,0.0,845.7938145781293,0.0,1303.27458042279,1551.536048730306,0.0,0.0,0.0,278.26075458397725,0.0,0.0,0.0,0.0
2012-02-11,1.29026,450.0124257759841,525.6893626901901,430.0963592938962,387.54457120003366,0.0,0.0,0.0,0.0,1442.3951199469088,0.0,1461.5003319643738,1392.1308753754197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-18,1.11044,500.65456883464856,945.557226021364,378.2890556482198,409.9465585314666,0.0,0.0,0.0,0.0,1148.1697691995855,0.0,1141.6582637358297,1774.664731539564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-25,1.87577,257.0371654857418,789.1260603957668,452.0736360097171,310.673070260883,0.0,0.0,0.0,229.40815210526617,1149.6599314670111,0.0,1263.1827788684927,1948.649569271333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-03,1.76911,0.0,469.8365284661471,503.7857869246852,0.0,0.0,0.0,0.0,0.0,998.6504285083224,0.0,963.8421436423688,1623.0782432272458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-10,2.0077,322.1702648175953,621.5528847292712,258.21186825713977,259.74302637523766,276.9690388766356,0.0,0.0,0.0,1159.738001922991,0.0,1297.3062025594,1491.1463156296757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-17,2.44256,344.658198077802,775.5919250009756,479.549906135354,337.78910754012327,0.0,0.0,0.0,0.0,1036.9076318711057,331.59518382089857,1180.6590608007975,1371.1215921450685,0.0,0.0,0.0,0.0,369.3255966184476,369.3255966184476,0.0,0.0
2012-03-24,2.00895,257.2488522119147,571.2412236791239,0.0,335.0891839827873,0.0,0.0,0.0,0.0,1091.064929309069,0.0,774.1752407560501,1287.951746091802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-31,1.6112,0.0,393.55346691208007,0.0,0.0,0.0,0.0,0.0,0.0,739.6343261892713,0.0,807.4145376337784,1205.2477080266383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-07,1.73466,0.0,287.2518455413407,251.36236821387848,275.5909209615716,0.0,0.0,0.0,0.0,837.8732604675947,0.0,762.0839844047749,924.087835201594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14,1.03984,0.0,0.0,322.58106917694363,0.0,0.0,0.0,0.0,0.0,1185.1776751909051,0.0,881.4031743475459,1387.3883513541532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-21,0.915862,0.0,246.38275383944895,253.11696593609844,0.0,0.0,0.0,0.0,0.0,825.4737468930566,0.0,958.6161784119256,1525.963313136496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-28,0.713822,0.0,0.0,294.401146051664,0.0,0.0,0.0,0.0,313.6718150665434,998.3069489750252,362.04377846756495,1154.1669698974256,1510.7113195314469,286.8687593841627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-05,0.780267,0.0,0.0,258.7507652531674,0.0,0.0,0.0,0.0,0.0,1044.5202260188312,312.004585374,1184.933030051183,1322.1383814323897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-12,0.735294,0.0,378.07578769113,0.0,0.0,0.0,0.0,0.0,0.0,775.7596684214781,0.0,926.1197606728132,996.5244875266576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-19,0.527395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.5348173877728,0.0,948.48714809021,1365.5143529634852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-26,0.502513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.4598140441497,0.0,923.1020408523234,1055.848335045676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-02,0.83968,0.0,392.56674990939183,0.0,0.0,0.0,0.0,0.0,0.0,660.1834965743418,0.0,834.3484008349473,863.4429150575013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-09,0.315985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.9073825483939,0.0,824.8466298455036,939.685177440814,0.0,0.0,0.0,0.0,300.2800225937588,300.2800225937588,0.0,0.0
2012-06-16,0.291705,0.0,0.0,322.8599053690795,542.2272048080014,0.0,0.0,0.0,0.0,755.5461724021011,0.0,640.227052111936,910.2878277781452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.2574955601514
2012-06-23,0.367715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.7512312803397,0.0,668.2621951199164,949.6812699861172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-30,0.571767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.7750580250643,0.0,550.7662216679879,1036.5976493916971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-07,0.484731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.93330811682944,0.0,696.8479376804485,689.410342004395,0.0,0.0,0.0,0.0,354.5353414739017,354.5353414739017,0.0,0.0
2012-07-14,0.430954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.3906364567415,0.0,384.6091544911016,802.2432781601799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-21,0.345954,0.0,0.0,303.60932636521494,0.0,0.0,0.0,0.0,0.0,476.6680410667663,0.0,818.8919538596662,1122.3924245069486,0.0,0.0,0.0,0.0,323.56394958707125,323.56394958707125,0.0,0.0
2012-07-28,0.46906,0.0,0.0,0.0,0.0,0.0,249.7578270397021,249.7578270397021,245.6938905865936,598.5934787504425,0.0,664.6194003023841,1188.7040455313988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-04,0.672447,0.0,0.0,267.75122810054154,446.1943193844886,0.0,0.0,0.0,0.0,889.4220340801677,0.0,673.2723820676644,1119.7234032312358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.7155138218614
2012-08-11,0.371025,0.0,0.0,296.73460021717483,690.2911051376112,0.0,0.0,0.0,0.0,603.1817476882638,0.0,383.166869653616,1164.805795040144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-18,0.42707,0.0,0.0,0.0,632.9684438322117,0.0,0.0,0.0,0.0,638.5792863417543,0.0,0.0,1170.351953213397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-25,0.581649,0.0,0.0,313.46530297871163,418.346403976372,0.0,0.0,0.0,275.8217779278584,863.6409148571489,0.0,757.7956029209473,1104.0830066033225,0.0,0.0,0.0,0.0,0.0,0.0,303.2617122770615,0.0
2012-09-01,0.639422,0.0,0.0,250.3947623892895,358.38611681063446,0.0,0.0,0.0,0.0,755.1593621161512,0.0,564.4110124558479,1213.7710817645548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-08,0.786276,0.0,0.0,248.3162402176977,0.0,0.0,0.0,0.0,0.0,1412.6186488566727,246.7757306182088,813.3783706111823,1129.447210560502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-15,0.669672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.280786981324,481.2152196725547,1107.0450041249846,1603.0380495723937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-22,0.850362,0.0,0.0,372.01110489099614,412.9115107743703,0.0,0.0,0.0,0.0,1431.526333318843,0.0,1067.1739673621114,1551.0800020229497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-29,0.571354,0.0,290.7470963103433,671.6188189907671,270.95034437460214,0.0,0.0,0.0,0.0,804.6213907696537,0.0,964.9673734659328,1368.6700528178433,259.2082430643134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-06,0.704945,0.0,0.0,537.0115373709732,0.0,0.0,0.0,0.0,0.0,982.9960465462956,0.0,988.8149107214246,1318.4219374700313,336.9546070691322,0.0,0.0,0.0,0.0,0.0,260.8608139783124,0.0
2012-10-13,0.646532,0.0,0.0,412.3915027452031,349.635621075901,0.0,0.0,0.0,0.0,1214.9280315382657,0.0,734.112996235491,1689.1172883757986,295.05102475137136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-20,0.715717,0.0,0.0,536.6596056097486,357.5400320946375,0.0,0.0,0.0,0.0,1023.6696217104932,0.0,998.837298262944,1421.9164448396225,381.8178905648175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-27,0.506139,0.0,0.0,660.0819632716939,403.2359282494492,0.0,0.0,0.0,0.0,1215.1674683565343,0.0,961.9262304498412,1142.4332300532244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-03,0.6508,308.8440216103257,0.0,474.181160135203,334.906046238181,0.0,0.0,0.0,0.0,1324.9128587748955,0.0,1019.6614700881196,1612.7307109527542,259.9069857674415,0.0,0.0,0.0,0.0,0.0,0.0,264.0767676140895
2012-11-10,1.00503,0.0,0.0,344.9546826759938,0.0,0.0,0.0,0.0,0.0,1057.003017938978,0.0,685.0924059799909,1067.3492271245757,294.9744611289643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-17,0.736934,267.26577270071226,317.39045894858003,275.65777821039575,474.7456718252217,0.0,0.0,0.0,250.42141882535515,956.5839224849956,0.0,862.2217473616619,1327.2068407910867,237.94375160286887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-24,1.02361,490.9149837524218,411.0728735863982,552.1269961233467,441.6568763721789,0.0,0.0,0.0,0.0,649.0905428944577,0.0,1232.127118718696,1479.887774621608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,1.47923,537.855226864529,586.464692971919,502.648119966544,264.94282885773737,0.0,0.0,0.0,0.0,1270.6869462924817,0.0,948.8370149207792,1450.0118161858668,237.89742476897885,0.0,0.0,0.0,0.0,0.0,231.7581590931559,0.0
2012-12-08,2.41508,619.2587944619398,385.27628964687045,789.4475311312464,631.157755537424,0.0,0.0,0.0,0.0,1030.3099408000046,0.0,1128.7501659977413,1144.9675046227544,383.5521619244328,0.0,0.0,432.0411782871474,0.0,0.0,200.06046110057983,217.21833959652173
2012-12-15,4.45092,526.0362465824265,713.4817230165634,907.3334735759984,798.7420764358227,0.0,0.0,0.0,0.0,1058.0300909419684,0.0,1042.7683963176098,1108.0374604060742,212.49089190652776,0.0,0.0,0.0,0.0,0.0,218.76346061536915,0.0
2012-12-22,5.22257,768.2059031742778,594.7555558409124,1128.2405038515617,760.08977388413,268.17078921597573,350.9835996099972,350.9835996099972,0.0,1059.916461454383,0.0,977.5703756460922,1598.3438475740952,313.61296312266217,0.0,0.0,0.0,0.0,0.0,253.751926935887,0.0
2012-12-29,7.17515,1040.9609538463258,974.7036090089298,1518.0811740304673,1044.8332850157865,0.0,0.0,0.0,260.212581869304,1358.00893528691,272.420423769381,1347.59858283138,1951.961916996895,553.3460768526064,0.0,0.0,0.0,0.0,0.0,476.3203984527096,288.2811767835138
2013-01-05,4.39602,792.6146526915,1425.7930384653516,1302.7611002007343,1171.5400223942363,365.31429156439526,410.29051306976135,410.2905130697613,0.0,1725.712721447706,328.5887905987286,1224.8429878542977,1889.6532763808632,541.7338982605312,0.0,0.0,0.0,0.0,0.0,310.3795253700493,293.4103019503417
2013-01-12,4.11404,702.0353578363013,1033.935348044727,3576.88433448372,2863.424104554972,342.6495215950158,630.980496297398,630.9804962973978,478.3687097403671,1604.662521144741,435.8157003802185,1161.334405033294,1832.836196021252,1074.2621286981434,0.0,0.0,0.0,0.0,0.0,335.36457752932586,499.96343263563
2013-01-19,4.82472,812.115786861142,815.7374534087957,2974.063977141215,2966.170185588182,0.0,420.1047220720568,420.1047220720568,661.18628700254,1410.025050374667,358.31738566956534,751.1636893039755,1495.6630071794432,1257.11610050719,254.5751803031501,0.0,0.0,0.0,0.0,401.9590776573392,522.421527365427
2013-01-26,3.19107,725.782778152578,826.6178658243151,1634.2490657406163,1629.292045763293,247.31770467409063,377.70507558052833,377.70507558052833,0.0,1197.5913171373431,287.44035332061816,1036.2547410423656,1895.261045162525,703.2985732959121,0.0,0.0,298.34268848464615,251.0077602877194,251.00776028771944,214.78595059350675,342.80309328850694
2013-02-02,3.50093,741.4217787410016,513.0019088628393,1550.53167092094,1333.476000991048,432.2588113929161,341.2315422181266,341.2315422181265,312.6792062438289,1265.3051386818595,303.6809629235353,1045.7252418272512,1468.937357154625,283.0919361629038,0.0,0.0,0.0,0.0,0.0,548.2910090400873,0.0
2013-02-09,3.14203,572.8671902574871,904.6921636870416,1331.447441803885,1097.5040111725284,195.1771880665492,449.6401156880662,449.6401156880662,401.928598098448,1307.1092419908066,222.34330312856173,830.3285135158461,1425.014650794198,466.2611553351514,0.0,0.0,0.0,0.0,0.0,262.2361402284154,378.62825057611286
2013-02-16,2.63581,468.37819895749954,367.1114080641536,705.2716812221771,781.0001104427756,0.0,0.0,0.0,356.4018288288252,1270.8057317231733,0.0,1449.302669381869,1637.7706584927496,237.7057225286146,0.0,0.0,0.0,0.0,0.0,261.232066519898,0.0
2013-02-23,2.74562,500.8027290475151,452.5580823230226,985.3343250472744,690.0617628602192,0.0,0.0,0.0,248.90312504052963,1245.6677922011245,0.0,1278.793480589307,1524.4854224360963,400.69864621927854,0.0,0.0,0.0,0.0,0.0,207.447351963923,0.0
2013-03-02,2.59448,451.7624710008295,278.6096601737602,932.1428906077912,476.1874139170664,0.0,0.0,0.0,0.0,1083.0002549685616,0.0,1341.7645313707278,1786.9122071615595,317.92142387791847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-09,2.55328,624.2069006487069,265.153911139268,760.5898979456138,657.254179401195,0.0,0.0,0.0,0.0,1148.3255196318898,0.0,1189.1784845797863,1284.8367118416677,271.02191423415155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-16,2.39939,425.65448330270135,441.95548168828304,589.1438429804779,516.3896992701297,0.0,0.0,0.0,0.0,920.9189876369728,194.27352986191883,1155.2987099792765,1879.766555923492,202.9222192904961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-23,1.9318,503.5151460865156,391.0279032282377,705.0662064229691,370.17608815456873,0.0,0.0,0.0,0.0,1031.7893300370897,0.0,1090.1274322242791,1551.2776080746105,226.45159038215604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-30,1.52966,368.4928573786841,285.71968330464847,674.1036204823216,447.7630735297066,0.0,0.0,0.0,0.0,1074.3203227717847,0.0,1121.4116921845484,1397.4788332068597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-06,1.22368,456.6252880435599,192.5027703460329,497.0172272334576,411.94123532855576,0.0,0.0,0.0,0.0,1304.102023237373,0.0,814.152230980806,1295.8480623310306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-13,1.05047,182.4650980686529,0.0,435.6511716657405,259.4687014383764,0.0,0.0,0.0,0.0,1009.6293102836456,0.0,764.4060416169384,1305.3764713408816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-20,0.828228,310.95359641556945,0.0,227.89790139397115,204.32645853914684,0.0,0.0,0.0,0.0,820.5188010756558,0.0,907.8707615195576,1466.3214060822986,0.0,0.0,0.0,198.53749541370948,0.0,0.0,0.0,0.0
2013-04-27,0.608924,280.7239835247926,0.0,380.7499812500257,229.66705287865017,0.0,0.0,0.0,0.0,848.4400197772467,0.0,1006.0060924402596,1521.5460137223083,0.0,0.0,0.0,0.0,0.0,0.0,188.97339287848385,0.0
2013-05-04,0.340216,0.0,0.0,193.8904671075532,0.0,0.0,0.0,0.0,0.0,772.9743021170038,0.0,865.066533725203,1568.3135909864086,247.4887645194829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-11,0.433265,0.0,219.9592205781344,0.0,194.68643093674356,0.0,0.0,0.0,0.0,855.8937772690088,0.0,1283.4584309151105,1169.658196866336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.33735138815487
2013-05-18,0.382653,0.0,313.64834102756595,0.0,180.14652492145157,0.0,0.0,0.0,0.0,833.876338477568,0.0,973.452288208975,1557.6154463305058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-25,0.408297,0.0,199.00829313323516,0.0,0.0,0.0,0.0,0.0,0.0,708.7840811666823,0.0,952.8957662435656,1201.3675659202977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,0.368664,210.92850925235172,0.0,220.83274743493212,214.95589517409675,0.0,0.0,0.0,0.0,696.5214398668261,0.0,890.6441383224188,1266.506405418408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
