date,Nevada,the flu,bronchitis,flu symptoms,flu cold,flu a,cold,pneumonia,rsv,sinus,how long flu,flu how long,symptoms of flu,influenza a,the flu symptoms,contagious flu,a influenza,flu contagious,stomach flu,flu fever,fever flu
2015-02-21,1.69153,0.0,963.1268255806948,575.4107148580933,0.0,0.0,8151.295500357892,1303.6357633225743,660.5252242000342,1455.3021531492673,0.0,0.0,0.0,452.0466407230141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-28,1.16532,462.9056149043429,1081.3449734558226,0.0,0.0,0.0,8959.866917788348,1338.452990393732,944.6818451644834,1711.0485314721057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-07,1.16225,0.0,575.0448462843169,413.33154605885215,0.0,0.0,8846.89192991416,1107.8231821129596,0.0,1352.8285080698356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-14,1.49568,0.0,996.161722338756,389.4607085506262,0.0,0.0,7956.132023079253,1153.903327987408,350.01321091458,1809.2776768644453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-21,1.06904,346.72837003658105,694.7771818320275,0.0,0.0,0.0,7012.225035603194,871.0767117211107,0.0,1387.8655029356496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0495700405241,0.0,0.0
2015-03-28,0.786713,374.1997322060537,781.2822494606909,801.9779984984309,0.0,442.1401947414089,8417.375878465446,936.1897199063038,0.0,1815.0496917336516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.28129265961655,0.0,0.0
2015-04-04,0.972887,0.0,610.5298778170749,0.0,0.0,0.0,6845.35711813472,1263.710451363121,0.0,1193.920079400178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.5809247543502,0.0,0.0
2015-04-11,0.903882,354.1807236231517,750.6884303438103,335.19028681247806,0.0,445.03508867919567,7350.834551803467,1046.997901430551,0.0,1179.023393413349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.9980528283021,0.0,0.0
2015-04-18,0.800924,910.6851444509268,807.6012685918032,0.0,0.0,0.0,7302.550471069268,1394.526029788498,0.0,1317.673268455577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.9296948221677,0.0,0.0
2015-04-25,0.53934,602.2026656769569,662.6343780157328,482.9583553595538,590.1324067923113,0.0,8466.898258903488,1076.3750081341211,0.0,1144.2538709958333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.5699467728943,0.0,0.0
2015-05-02,0.397475,0.0,703.9586179325618,0.0,0.0,0.0,8335.90572286472,1038.6107330429295,0.0,1244.9847261749485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.21874673481466,0.0,0.0
2015-05-09,0.593662,0.0,397.1210924002965,0.0,0.0,0.0,7063.327201741095,1000.5783575649564,0.0,983.575231752868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.5762176581066,0.0,0.0
2015-05-16,0.290604,0.0,459.3234959240896,0.0,0.0,0.0,7895.277029183199,1044.122694348929,0.0,945.8742749402448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.75668369981565,0.0,0.0
2015-05-23,0.493659,522.5595330157587,698.7104136978104,448.56901918627887,0.0,491.8658875653956,7423.354665896349,882.2617072583107,0.0,1205.037747102362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.8541158671226,0.0,0.0
2015-05-30,0.608654,0.0,736.065024519374,0.0,347.8274247422032,0.0,7792.167779923664,477.5357342458466,0.0,479.59296698017016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.5530114431631,0.0,0.0
2015-06-06,0.346852,0.0,656.3927004979863,323.6156100268424,0.0,0.0,6797.622639969576,622.4609479181307,0.0,1107.2812156613898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.975844731675,0.0,0.0
2015-06-13,0.364282,467.2446221116544,542.8982907520491,0.0,0.0,0.0,6932.621109781436,971.8354390580682,0.0,961.15153684708,0.0,0.0,0.0,0.0,410.32367195251067,0.0,0.0,0.0,487.6780269504149,0.0,0.0
2015-06-20,0.25413,406.1901070824167,329.44565757010275,348.1109486787988,0.0,0.0,6354.683661265884,712.4867848629018,0.0,806.3610926920095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-27,0.195991,0.0,0.0,0.0,0.0,0.0,7010.545329279974,880.6748375423838,0.0,1164.9557047124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.07813474319335,0.0,401.8944650600918
2015-07-04,0.179033,0.0,0.0,0.0,0.0,0.0,6331.035074657194,647.1905691262141,0.0,561.7558910957302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-11,0.134156,0.0,535.0245344540538,0.0,0.0,0.0,6260.111519247224,989.5005813751014,0.0,807.0767509954615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-18,0.210681,0.0,597.1087347310771,0.0,517.2573337891723,0.0,6100.457091780071,0.0,0.0,766.8446402772637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.3302638428584,0.0
2015-07-25,0.111535,0.0,0.0,0.0,0.0,0.0,6514.994879212171,889.5195559932102,0.0,708.3012152668977,0.0,330.73854468141894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,0.247219,0.0,0.0,0.0,0.0,0.0,6344.764684214959,640.7061511137731,0.0,1309.4216716477383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.6118920422928,0.0,0.0
2015-08-08,0.134048,0.0,341.5626424198107,366.0325410442621,535.982717400662,0.0,7144.021549562496,494.822334078501,0.0,645.976455668049,0.0,0.0,0.0,0.0,0.0,305.6019929169542,0.0,305.6019929169542,0.0,0.0,0.0
2015-08-15,0.28028,0.0,0.0,0.0,0.0,0.0,6128.815985223193,517.1272666648082,0.0,796.2850430458025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22,0.762777,0.0,0.0,0.0,0.0,0.0,6445.12803037515,733.5832672571995,0.0,773.1864140514699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-29,0.739504,0.0,424.4067219441884,287.12044572408706,0.0,0.0,6797.750931181985,464.8514517748189,0.0,915.3015625461632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-05,0.795756,0.0,330.8991062216785,550.517411051933,368.2455767085065,0.0,7233.767933832039,478.3979419288525,0.0,601.0158906333713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.65209641762885
2015-09-12,0.842156,0.0,425.49737515506894,0.0,0.0,0.0,7910.902720688935,620.4120227094053,0.0,797.9540845057197,0.0,0.0,0.0,0.0,369.09878636597097,0.0,0.0,0.0,358.0375804529328,0.0,0.0
2015-09-19,0.497512,0.0,340.6311727200339,0.0,0.0,406.4499014626182,6615.581352535756,805.8307556162613,0.0,1031.4282872470894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-26,0.94541,832.207607855544,0.0,517.510887157553,0.0,448.3386789100878,7388.955894064585,638.7035061516987,0.0,683.0183105499206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.1311662668406,0.0,0.0
2015-10-03,1.30785,316.06120530453063,414.01761153935786,0.0,0.0,0.0,6481.258795802069,564.0835447174517,0.0,871.9704233652355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-10,0.62855,311.6906555766936,450.7947597756298,843.6291296965533,0.0,0.0,6465.828726865147,823.4102350297786,0.0,1131.996371097303,0.0,0.0,448.6407669531508,0.0,0.0,0.0,0.0,0.0,358.4526125978565,0.0,0.0
2015-10-17,0.397966,486.466441107757,409.4162430590919,0.0,382.2714599981052,424.04716002137656,7175.85509153314,560.9287292302913,0.0,1121.6468951086133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-24,0.488183,528.5536521812994,390.5536082447615,310.32424448760565,0.0,384.4676205675639,7768.425938820139,601.1055407712494,0.0,885.4898300461188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-31,0.689338,529.5591391238991,389.4662976777056,0.0,0.0,302.9430653480868,6103.656650977231,715.2241333437016,0.0,1051.167126566762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.53162143380007,0.0,0.0
2015-11-07,0.660979,0.0,0.0,0.0,0.0,0.0,9104.15755200623,729.3319862870894,0.0,883.7272074321994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-14,0.663507,519.5806975832398,549.0509786731722,644.220819761626,0.0,0.0,9910.487388172578,1343.3206688952391,0.0,1331.476067205818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-21,0.49005,525.5077958370606,509.9113216033824,561.7161893739553,0.0,410.3798846792192,8808.088287420656,939.1381660771546,0.0,992.2565955338212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-28,0.844991,695.7016513616564,364.8927562795262,439.5267063157659,0.0,0.0,9632.348905561594,905.1728457482188,0.0,969.5603199302518,0.0,0.0,0.0,0.0,334.377972004137,0.0,0.0,0.0,484.3305069300117,0.0,0.0
2015-12-05,0.721364,710.3503535051501,757.0749105721117,0.0,0.0,0.0,10535.620931128477,927.4955676144036,0.0,943.8540516755468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.1441316971864,0.0,0.0
2015-12-12,0.96706,464.9675877681191,789.5252177804662,435.76899451831287,0.0,295.24955570733346,10333.416468576232,1293.8856502854626,0.0,1068.2794560139396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.5195922640831,0.0,0.0
2015-12-19,1.04183,538.0589078074478,607.3678032242495,328.3972112790432,0.0,315.06789113261,9936.266626576173,946.962482889164,0.0,948.3184122468796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.5014647658529,0.0,0.0
2015-12-26,1.2116,711.3437079081693,525.4736455681976,739.5290677013421,316.5604804990907,0.0,8577.145266337238,981.1798534251412,0.0,1457.367829280094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.5324613403869,0.0,0.0
2016-01-02,1.43746,715.6008813384642,750.5123040216387,609.0734785380832,378.3253483511856,308.8761791873266,12020.649855188003,1174.1796853837054,0.0,1940.3545223952265,0.0,382.1252702554456,0.0,0.0,0.0,0.0,0.0,0.0,777.9951983514917,0.0,0.0
2016-01-09,1.18955,415.21374757527207,864.8311279774072,265.9444985920182,0.0,237.6546712551493,8712.03057603894,1158.1304347534294,405.05829121992855,1753.342293748556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.9263721919373,0.0,0.0
2016-01-16,0.909577,299.9266515584206,405.2662588031901,244.88736319684625,405.1768110012429,533.9564779745186,9262.155516934768,1046.805282614288,352.5162080125928,1168.7247416168293,361.0132774217101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.104428443392,0.0,0.0
2016-01-23,1.23082,0.0,888.6209771542183,447.70401707657,0.0,0.0,9100.358863874071,757.5269223215487,332.530777277246,1329.6865368932122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.095400636686,448.8063613506556,0.0
2016-01-30,1.19691,477.5714889417494,771.3964517335276,558.4690546765456,0.0,377.57772661781337,8923.63762424551,1153.6816707747078,296.9419713676228,1027.2635517499957,0.0,0.0,328.5233331622928,0.0,0.0,0.0,0.0,0.0,401.3663460143291,0.0,0.0
2016-02-06,1.38714,430.6702624126791,884.7138382640154,316.2659147219497,0.0,0.0,8880.695530989737,1327.1422964092112,589.1840701328719,1530.1488555944873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-13,1.80372,702.3331270393484,836.2997153732937,256.50423901926246,365.036704826072,0.0,8961.0690362804,1204.7812732592615,605.6950201097924,1268.801660478096,0.0,0.0,0.0,0.0,421.0888853388362,0.0,0.0,0.0,369.88639257880016,0.0,363.8884000764146
2016-02-20,2.24189,492.9821997336609,871.3377421751675,0.0,0.0,332.7792902961516,7796.269820985841,1296.8939828384512,543.0341047616046,1491.0576974583312,0.0,297.6145286839594,0.0,0.0,0.0,353.9749844379796,0.0,353.97498443797946,272.38158213286505,0.0,0.0
2016-02-27,2.34118,580.4789429625215,855.0864615924052,447.41270605385336,0.0,0.0,8489.376964067264,1081.6183030802777,428.5370979583975,1798.205765671011,0.0,355.0131450155632,0.0,272.0670898664168,0.0,0.0,257.2875570265512,0.0,329.7085174621222,0.0,0.0
2016-03-05,2.76263,574.6821179429888,1165.7442795631823,436.2742397255415,399.6394568088152,509.9896961393809,7933.771049182537,1552.3047283753865,316.9157834028171,1537.453105265463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-12,2.5523,440.19048208853854,936.9133201242392,439.2876151863306,0.0,0.0,7767.77593978617,1389.7866433216673,456.0138786368922,1171.786556984031,0.0,0.0,0.0,309.8548629328566,0.0,0.0,0.0,0.0,273.33544145899987,0.0,0.0
2016-03-19,2.77078,644.4123942024862,613.8735704402355,450.81262820481135,0.0,0.0,7459.783328539031,1211.9248756631582,0.0,1105.8855171029793,292.11948373908945,271.8637546854742,0.0,0.0,0.0,0.0,294.2084719903992,0.0,0.0,0.0,0.0
2016-03-26,1.27855,278.6264080558672,965.491611811431,535.2810167208803,0.0,0.0,8224.143097151074,1141.1628894073742,284.8240982069839,1747.7282136515933,0.0,0.0,0.0,0.0,0.0,265.73304438990243,0.0,265.7330443899025,632.6943051535683,0.0,0.0
2016-04-02,1.00711,746.558041801535,430.40170120932174,308.72957756775,332.63563407736774,0.0,8007.849092218646,1089.357841132023,0.0,1213.116553927182,255.05852619239545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.1387190135989,0.0,0.0
2016-04-09,1.14353,360.4149658578235,419.99897904736895,290.87748857400504,0.0,523.5080260540035,8624.44449325565,838.6640152344086,0.0,1324.5246840400227,0.0,0.0,0.0,296.29807075022745,0.0,0.0,0.0,0.0,266.92137743384126,0.0,0.0
2016-04-16,0.877486,360.7951741695272,286.918270715766,0.0,0.0,0.0,7776.126935710788,753.3479866885822,0.0,1022.4406501773428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.4833854066464,0.0,0.0
2016-04-23,0.553683,429.8947318215861,436.3512561480705,282.97749706299606,0.0,0.0,8277.596336024191,946.9811998449768,267.92469348853297,1169.1878745170748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.72902690536034,0.0
2016-04-30,0.530293,0.0,353.9670806544546,0.0,0.0,0.0,7006.242373139903,573.4136903718384,0.0,1357.343228401056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.6160470505652,0.0,0.0
2016-05-07,0.571705,531.4451935265457,390.6294287269204,330.7400884376014,0.0,0.0,7557.941573605951,571.6206818742197,0.0,1128.2590950816627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-14,0.432289,0.0,406.13537945057374,0.0,0.0,0.0,7501.909794414762,850.8549726149621,0.0,1109.3998009637878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-21,0.307999,0.0,291.90799996065994,0.0,0.0,0.0,9162.496458533946,313.3701997665273,0.0,1056.0178568930048,0.0,0.0,0.0,0.0,258.2410196860832,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-28,0.307542,464.6604500941934,433.8673733700983,0.0,0.0,0.0,8067.472636247458,375.4772814793554,0.0,1141.031023896142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.6543359243972,0.0,0.0
2016-06-04,0.404401,281.5854801406845,467.5423114703201,0.0,0.0,0.0,8439.204372540988,372.4091931327912,269.70061257881986,825.035118899016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-11,0.330291,0.0,0.0,0.0,0.0,0.0,7364.221746807196,405.6443912977721,0.0,934.7696729304716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-18,0.202169,0.0,306.91073096081874,0.0,0.0,0.0,7145.321591228096,673.7880674555502,0.0,850.8714876236878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-25,0.26932,263.1528506525395,568.8448035432255,0.0,0.0,0.0,7870.419466769254,575.6462284259869,0.0,1041.8765161650983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.80098787337823,0.0,0.0
2016-07-02,0.276187,0.0,0.0,0.0,0.0,0.0,7116.92256726529,813.2739927070106,0.0,867.018575027773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.2056117627184,0.0,0.0
2016-07-09,0.252398,0.0,0.0,0.0,0.0,0.0,6192.774345539887,377.1192315443387,0.0,735.1650338100263,0.0,0.0,0.0,0.0,285.36063468190014,0.0,0.0,0.0,603.2717993221896,0.0,301.50402076789265
2016-07-16,0.260116,0.0,0.0,0.0,0.0,0.0,6857.641000036656,444.93996154692366,276.4468192116202,1041.359738365776,0.0,0.0,637.0671915789435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-23,0.395294,266.1153200678706,0.0,0.0,0.0,0.0,6965.320163524049,551.9944875064239,0.0,634.6731311089655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-30,0.259393,0.0,481.3188530954778,0.0,0.0,0.0,7120.770001676888,307.1271296023473,0.0,897.7979957349919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-06,0.171319,0.0,279.4543810023832,0.0,0.0,0.0,6361.773907368837,297.7019425203051,0.0,647.628407633721,0.0,0.0,0.0,0.0,359.90465966837814,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-13,0.190133,0.0,0.0,0.0,0.0,0.0,6421.691990921938,578.7206168290887,0.0,586.9478279165195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-20,0.203384,0.0,0.0,0.0,0.0,324.07656608590537,7272.031637900585,411.5627885143583,0.0,949.3403353767936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.1810002889788,0.0,0.0
2016-08-27,0.233483,0.0,0.0,0.0,0.0,0.0,7458.757315240568,644.4721239242582,0.0,421.9571650137358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.6660442974409,0.0,0.0
2016-09-03,0.270225,316.0147341162572,0.0,0.0,0.0,0.0,7599.17420829848,438.1572709162122,0.0,1003.4959134060464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.1689255115468,0.0,0.0
2016-09-10,0.375834,0.0,297.82890811512567,0.0,0.0,0.0,8074.809368856956,548.532503471398,0.0,1006.8876555086788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.80654739675225,0.0,0.0
2016-09-17,0.354578,0.0,519.4355775084936,0.0,277.3968281968061,0.0,6836.816377099271,3079.001717636515,0.0,967.5178955988802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.6026182176394
2016-09-24,0.402145,244.6097264786735,359.82413959973286,0.0,0.0,253.80708334498556,8132.986143056993,841.7282469546705,0.0,1227.2999722234067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,0.379147,379.7051914927653,0.0,0.0,0.0,0.0,7345.643676489242,742.4595421760197,0.0,898.9030227750253,0.0,0.0,0.0,0.0,242.63444941382343,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-08,0.428964,648.2136704919377,409.7838418187724,458.44005229538095,281.2915014493445,266.29745604471515,8112.658888384069,912.6561204244858,0.0,856.6241481414296,350.52944285433006,0.0,409.5531422783837,0.0,0.0,0.0,0.0,0.0,306.70818241811344,0.0,0.0
2016-10-15,0.450626,523.0650133145316,361.1187512779036,373.0182266084911,228.1455786998013,298.3093035190217,8503.118072743342,939.2661904987568,0.0,1223.054393102942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.20943505555834,0.0,0.0
2016-10-22,0.540632,723.2337022718175,529.7538482135492,318.6570043212788,0.0,0.0,7410.132199093537,951.100431572926,0.0,703.8191871316412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-29,0.58743,565.8631605793083,507.725292928213,343.5447296711828,0.0,232.65657804481032,7131.7392291071965,648.0037607535882,0.0,921.0422224809992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-05,0.877819,398.4306955379284,575.0123268988282,369.1533631405433,0.0,270.54685009501594,7115.432088633372,749.9064362305916,0.0,1008.037439932552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.22311646236966,0.0,0.0
2016-11-12,1.07815,355.84475633094684,562.1467527101398,215.40355537775164,0.0,321.297592322945,6847.233262945414,1032.7392686623248,0.0,874.1960402586429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-19,0.887933,482.3267755606146,606.3405060701509,0.0,0.0,0.0,9200.720636356646,789.1792724322992,0.0,1201.8320862660155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.2114486753744,0.0,0.0
2016-11-26,1.18386,430.5902085911167,627.60149537323,0.0,0.0,0.0,7952.450548899323,909.0261442348308,0.0,1046.4154733334792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.9865865334871,0.0,0.0
2016-12-03,1.28977,512.4105249990959,614.2083850586781,272.1654432790473,760.3167130704306,309.3700376696649,10360.689059792376,813.268693910178,0.0,986.233647320313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-10,1.9248,578.2037278725173,708.8400600003597,0.0,279.11885602731087,0.0,11669.788794637265,1181.3960689979426,0.0,1694.7787053641548,0.0,0.0,0.0,0.0,0.0,0.0,218.4094719832975,0.0,0.0,0.0,0.0
2016-12-17,1.45363,453.1716496458085,951.081825331064,645.6240459425475,478.76456194888806,225.69929356696196,10029.10581966034,804.8703993667127,0.0,830.1849920440603,393.78831764929487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.415038854468,0.0,0.0
2016-12-24,1.70873,556.5911421887565,629.7123308692071,258.8382866680054,368.0810958935098,263.8357204283513,11892.269122966503,1227.2729467936092,352.28139659835944,1481.29708023291,0.0,0.0,0.0,0.0,0.0,0.0,414.8970462105804,0.0,319.00420067324626,0.0,0.0
2016-12-31,2.1243,607.1328699142164,706.7594005075516,502.2594608315631,0.0,523.8743960964943,11031.589503518768,1075.988030176074,376.59793259995615,1383.2944951962522,300.9948605677311,0.0,0.0,352.3326984395939,0.0,0.0,0.0,0.0,665.0656903227853,0.0,0.0
2017-01-07,1.91924,533.4023483565419,796.2754935088775,390.3919296856446,398.5823941492941,258.4452392864437,10784.543651292674,1631.7139936873095,483.44956408362674,1380.3241085079176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.6078854119133,0.0,0.0
2017-01-14,1.66173,558.0398022798814,1078.0765925371977,617.1051712398345,411.3934548268495,543.3374820538783,10119.40037406568,1351.465559352769,419.23244830898426,1557.5236902862443,0.0,0.0,223.62873706993352,0.0,0.0,0.0,0.0,0.0,336.6901391590858,0.0,0.0
2017-01-21,1.61179,876.6140500598467,444.4353297384319,528.4132506218,0.0,0.0,9404.129076569605,1251.2745065687016,623.3210069631174,1213.0912743174256,0.0,0.0,0.0,0.0,239.62087341253715,0.0,0.0,0.0,404.2859451908083,0.0,0.0
2017-01-28,1.54401,615.1537926790703,1056.150332733253,371.22717858243567,314.29513419847325,0.0,9711.22126631177,1088.1436065195148,376.3921604223437,1343.1683520929732,0.0,0.0,311.625271635044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-04,1.76521,641.2882561782054,671.6744804385822,389.5289982627577,233.15193683716603,399.0976175656456,8606.355951433567,1031.8304186463256,702.7557869909316,1432.7013067110374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.4176140976385,0.0,0.0
2017-02-11,1.7554,672.6024325832157,719.3550770322987,436.7722076587233,301.8108763834506,289.495449401252,7915.097649250674,1212.1643772131406,529.0820056089776,1228.0604198394487,261.5856680566381,238.7863245192508,0.0,394.2137978008856,0.0,0.0,306.0516365186908,0.0,0.0,0.0,0.0
2017-02-18,1.32337,574.8033769219647,1009.4941665365382,355.31095046606714,0.0,221.3211653635606,7529.705349834798,991.9484732936984,0.0,1207.277071253745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-25,1.27038,363.9498710841386,667.4562970474593,415.0861285500032,0.0,0.0,7734.803637531889,1183.87349307781,500.5102110731583,1291.6560868220745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.7269847907484,0.0,0.0
2017-03-04,1.26629,344.5683288347295,813.7992222238742,297.44943721995617,226.74315671514708,0.0,7822.455113825727,1107.9337173219749,0.0,1056.1541373192467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.7550965626641,0.0,0.0
2017-03-11,1.07925,0.0,423.30931746401865,252.4665417946173,220.5216866899565,0.0,9284.350646546003,988.4827549499558,0.0,942.3460952227464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.3379830778743,0.0,0.0
2017-03-18,1.22788,399.1027440400056,457.3435583469692,378.7376490384533,0.0,0.0,7745.836618575568,905.537396553086,288.07475530468446,1618.7806862904836,0.0,0.0,0.0,0.0,0.0,0.0,220.270791204672,0.0,309.8203769630002,0.0,0.0
2017-03-25,0.972422,412.9162021034509,716.9741607700925,0.0,0.0,0.0,7636.672801543381,871.110427887487,0.0,1561.568585263159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.5050004978134,0.0,0.0
2017-04-01,0.89526,455.7146588777591,827.2325564612031,230.5755415021912,0.0,229.85949048438476,7933.045848818093,1113.50319202335,0.0,1419.7216473460617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.58429354911146,0.0,253.00547997736123
2017-04-08,0.914431,369.4282347797165,611.0427540161896,0.0,0.0,218.24203488047075,8284.797767105458,938.648393382127,0.0,1354.484613182129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.143703730816,0.0,0.0
2017-04-15,0.754254,402.17112367455405,454.9446359178618,0.0,0.0,312.48675585717587,8187.820270407147,919.376892707745,0.0,1525.583828230836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.8621470535675,0.0,0.0
2017-04-22,0.771322,311.7522482914976,570.9174537950781,0.0,0.0,0.0,8459.338522945543,1194.6295124693677,0.0,1482.57687230056,326.33481284621496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.4124734742166,0.0,0.0
2017-04-29,0.716424,562.4609712450196,404.6512495780816,302.91669732019835,0.0,0.0,8390.206665555963,996.31988100784,0.0,1154.9788506625164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.262567155684,0.0,312.5369010246626
