date,Rhode Island,the flu,flu symptoms,how long flu,flu how long,symptoms of flu,influenza a,bronchitis,the flu symptoms,contagious flu,a influenza,rsv,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2013-04-13,0.53143,0.0,0.0,0.0,0.0,0.0,0.0,834.1255718807619,0.0,0.0,0.0,841.2932697544035,0.0,0.0,0.0,0.0,941.0613331184094,0.0,0.0,0.0,2064.767180135126
2013-04-20,0.478627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201.731604273905,0.0,0.0,0.0,1624.0503888047704
2013-04-27,0.414013,1136.2972580839132,0.0,0.0,2192.931261905447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-04,0.26575,989.693379971034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.5720751683486,0.0,0.0,0.0,1395.116111142831
2013-05-11,0.243467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.6523941471526
2013-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.7287715632303
2013-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.5180092798888,0.0,0.0,0.0,2089.666797078997
2013-06-15,0.0243605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.1050012370196
2013-06-22,0.0271961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.7855507632876
2013-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.6394019715676
2013-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.7884362235905,0.0,0.0,0.0,0.0
2013-07-13,0.0478126,2439.633754476012,858.6703208045033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0026729823836,0.0,0.0,0.0,0.0,0.0
2013-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-03,0.0,0.0,0.0,0.0,0.0,1572.5982413995116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-10,0.0,890.5185367222892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.1962164849558
2013-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.1626060378655,0.0,0.0,0.0,0.0
2013-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.509402040847
2013-09-07,0.0466418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.5858003222422,0.0,0.0,0.0,1633.9360769710524
2013-09-14,0.0850051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.3581763204782
2013-09-21,0.0653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2631.979609473596
2013-09-28,0.0317712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.5241696872615
2013-10-05,0.0931677,0.0,0.0,0.0,0.0,0.0,778.8386473455928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.3105348222005
2013-10-12,0.118143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.1202298131517,0.0,1008.1801679399124,1008.1801679399122,0.0,1139.665150335714
2013-10-19,0.10915,0.0,0.0,0.0,0.0,0.0,0.0,891.746129200608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.6108455851944,0.0,0.0,0.0,0.0,983.2451932313456
2013-10-26,0.178227,0.0,0.0,0.0,0.0,0.0,0.0,1158.881494918023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.7841734636244,0.0,0.0,0.0,0.0,1255.4692441873794
2013-11-02,0.337942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.0763590014417,0.0,0.0,0.0,1409.9086775157082
2013-11-09,0.152486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.2184102595315,0.0,0.0,0.0,0.0
2013-11-16,0.111803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.8862386630344
2013-11-23,0.266469,1232.6497007742028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.561055913082,0.0,0.0,0.0,1035.907425119537
2013-11-30,0.238493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.308629130205,0.0,903.1495065641614,0.0,1289.308629130205,0.0,0.0,0.0,0.0,0.0,0.0,1689.8926511369498
2013-12-07,0.348819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.3952633456928,0.0,0.0,0.0,1246.2701749655637
2013-12-14,0.228833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.5977354197397
2013-12-21,0.176678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.437481365502
2013-12-28,0.41841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.472544847716,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-04,0.77415,1222.4733467860326,1574.3873912023378,796.5838423966512,0.0,0.0,1509.411062263442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.4930562494508,0.0,0.0,0.0,1230.6309210989718
2014-01-11,1.10585,1409.586064848848,2056.884542666673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.3489697412388,0.0,0.0,0.0,1676.7088677914762
2014-01-18,1.66634,1130.926910845462,818.1624811493,927.1628882396096,0.0,0.0,0.0,0.0,879.3508117033614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.0144171731258,0.0,0.0,0.0,751.2223388981176
2014-01-25,0.939137,772.6830394641252,1300.227948022512,0.0,0.0,0.0,0.0,773.585158566445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058.5238035570237
2014-02-01,1.09382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.1497606548072,1298.5778817829687,0.0,0.0,0.0,1882.5132958476663
2014-02-08,1.44172,0.0,0.0,0.0,0.0,0.0,0.0,1055.1061483203357,0.0,0.0,0.0,0.0,741.6499612889826,0.0,0.0,0.0,1673.3969872850284,0.0,0.0,0.0,2901.4036083639303
2014-02-15,1.06366,852.0348796279367,1347.614753963139,838.4908720961121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.5334748412354,0.0,0.0,0.0,1567.497707474464
2014-02-22,0.723327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.4572374532868
2014-03-01,0.443561,766.6159394865658,0.0,0.0,0.0,0.0,0.0,1155.371720410164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.26301781467,0.0,0.0,0.0,1047.6680433187912
2014-03-08,0.495433,0.0,0.0,0.0,0.0,0.0,0.0,964.0847935695364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.592954025272,0.0,0.0,0.0,1231.02665138102
2014-03-15,0.642958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.0046805666433,0.0,0.0,1155.0405494802162,1118.9591214382608
2014-03-22,0.834971,0.0,0.0,0.0,0.0,0.0,0.0,746.3676440159354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.024749417579,0.0,0.0,0.0,1583.0396744913392
2014-03-29,0.70227,855.9107867364665,0.0,0.0,0.0,0.0,0.0,1437.4530433347477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483.6149549176102,0.0,0.0,0.0,1767.0681317565652
2014-04-05,1.19367,1155.2154335954913,1398.1346622424433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0779719764232,0.0,0.0,0.0,1271.2815785816329
2014-04-12,1.67913,904.826608822752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.074944805618,0.0,0.0,0.0,0.0,0.0,1406.7543635833097
2014-04-19,1.43563,0.0,0.0,0.0,0.0,0.0,0.0,978.5617204610784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.867563385974,0.0,0.0,0.0,1277.308409317085
2014-04-26,1.27812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.235302924719,0.0,0.0,0.0,1574.156355702242
2014-05-03,0.821485,799.6474203417481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.7010716222745,0.0,0.0,0.0,1609.7674707852625
2014-05-10,0.476417,0.0,713.164860623498,0.0,849.7750890139184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774.5349560298598
2014-05-17,0.189609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.921656513305
2014-05-24,0.165494,0.0,0.0,0.0,0.0,0.0,0.0,856.865094095556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.1560471687555,0.0,0.0,0.0,0.0
2014-05-31,0.0539957,0.0,0.0,0.0,0.0,0.0,0.0,1027.9644730104944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.4182735671152
2014-06-07,0.0779018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.399996856511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.9622252887034
2014-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.8727138910951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.8203696525554,1277.123036591491
2014-06-21,0.0478927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2564.8346556896136
2014-06-28,0.0253421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.7304105567953,0.0,0.0,0.0,0.0,0.0
2014-07-05,0.0607165,987.550209100472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.2846818608275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-12,0.046436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.822900172288
2014-07-19,0.0500626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-26,0.0489836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.107695144103
2014-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-23,0.513652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.1298339851348,0.0,0.0,0.0,1139.6839173509384
2014-08-30,0.314054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-06,0.0695572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.2935658939174
2014-09-13,0.0171999,1195.4310359435815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702.5811812656536,0.0
2014-09-20,0.0342349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.2146216466157,0.0,0.0,0.0,0.0,1467.2834565629687
2014-09-27,0.0169262,0.0,0.0,0.0,0.0,0.0,0.0,947.4861663625557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807.9084502742628,0.0,0.0,0.0,1343.6817869115157
2014-10-04,0.0433839,794.925735747711,771.6819399268883,0.0,885.4822920670034,0.0,0.0,1125.0129412700812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1707.082346398618,0.0,0.0,0.0,1313.5186465003396
2014-10-11,0.152184,962.7846240162702,0.0,0.0,0.0,0.0,0.0,969.3466953690148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.9319614466908,1137.421921185463,0.0,0.0,0.0,943.452470380308
2014-10-18,0.241629,1135.1185677349465,1707.0418217115616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.4191710180218,902.216467358904,0.0,0.0,0.0,0.0
2014-10-25,0.0994318,881.2493294180357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.9321310980014,0.0,0.0,0.0,0.0,1117.6586115271148
2014-11-01,0.154213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.6444966246024,0.0,0.0,933.941517608194,0.0,1148.6749045468216,1148.6749045468216,1518.93808865213,964.2669328287292
2014-11-08,0.207237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.4299765969672,0.0,0.0,0.0,1127.0255702149204
2014-11-15,0.272438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.3541783860794
2014-11-22,0.140449,1320.651975524305,0.0,0.0,0.0,0.0,0.0,1139.672105571561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.7888579395649,1535.7846455295746,0.0,0.0,0.0,812.3629448435255
2014-11-29,0.114705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409.1902171982983
2014-12-06,0.268779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324.0186615354064,0.0,0.0,0.0,1157.5402591425066
2014-12-13,0.492832,0.0,0.0,0.0,0.0,0.0,0.0,767.0510618408503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.9154897904773,0.0,0.0,0.0,1234.235474008938
2014-12-20,0.483695,0.0,0.0,0.0,0.0,0.0,0.0,1043.982618387822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.0624499735948,0.0,0.0,0.0,1451.0108791439263
2014-12-27,1.39454,0.0,0.0,0.0,0.0,0.0,0.0,2038.093214904593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,1.21335,1339.1346473748424,0.0,1159.9399009263082,1004.7664380886978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.690694454747,0.0,0.0,0.0,1995.476243684688
2015-01-10,1.94729,0.0,1750.5204702105946,0.0,0.0,0.0,0.0,1773.9529220151865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.5289209474226,0.0,0.0,0.0,0.0
2015-01-17,2.50329,1206.5979308525104,1516.3617292583886,0.0,0.0,0.0,0.0,1034.7904511251086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.124469703513,0.0,0.0,0.0,2178.033140800431
2015-01-24,4.52086,1613.5942494693977,1482.8121331125265,0.0,0.0,0.0,0.0,0.0,0.0,920.13067575781,0.0,0.0,0.0,920.13067575781,0.0,0.0,1488.065760416528,0.0,0.0,0.0,1714.773635832882
2015-01-31,4.11178,2191.92223508158,1893.8527639713395,757.4599431507643,771.2775549446351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2268.35169418529,0.0,0.0,0.0,1392.8415241513642
2015-02-07,3.5461,1376.845863748342,1994.5025256476251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.1657383470052,0.0,0.0,0.0,778.3680118912023,1318.1816089017314,0.0,0.0,0.0,851.3056607517909
2015-02-14,2.55565,1488.2003348852993,766.1091715288001,0.0,0.0,0.0,0.0,1192.6999823234828,0.0,0.0,831.8662000559777,0.0,0.0,0.0,0.0,782.7735041116808,1121.166364645774,0.0,0.0,0.0,1395.2395723450695
2015-02-21,1.75503,755.1859249696815,759.431217612723,0.0,0.0,0.0,0.0,747.031289267516,0.0,0.0,0.0,0.0,799.8061426374137,0.0,0.0,852.6089600351276,1290.1972894918224,0.0,0.0,0.0,1603.051734177758
2015-02-28,1.03734,0.0,713.6963619434886,0.0,0.0,0.0,0.0,836.9166897151595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.903405940615,0.0,0.0,0.0,0.0,1719.8130804680798
2015-03-07,0.780869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.7057663892697,0.0,0.0,1024.2259409175658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0221503329783
2015-03-14,0.874727,1791.5464419713387,0.0,0.0,0.0,0.0,0.0,1248.5998567945528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.5897909437867,0.0,0.0,0.0,1859.03169215027
2015-03-21,0.621459,0.0,0.0,0.0,0.0,0.0,0.0,914.0942800339212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.3956208057998,0.0,0.0,0.0,1588.5622420613186
2015-03-28,0.403852,0.0,0.0,0.0,0.0,0.0,0.0,888.9793310134874,0.0,0.0,859.4048238977487,925.7516812258086,0.0,0.0,0.0,1388.2432515025669,1166.564149012329,0.0,0.0,0.0,2202.0243975935828
2015-04-04,0.519134,756.4565469242821,1145.5826763078944,0.0,0.0,0.0,832.8715358904158,878.1045377822504,0.0,0.0,0.0,0.0,1135.7925133916328,0.0,0.0,0.0,1717.8491929798652,0.0,0.0,0.0,1428.5625543552997
2015-04-11,0.698262,0.0,0.0,0.0,0.0,0.0,0.0,1153.1259559437735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.5644732103265,0.0,0.0,0.0,1604.53634918052
2015-04-18,0.593698,0.0,0.0,0.0,0.0,952.6320732110344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.5117170689794
2015-04-25,0.735179,0.0,0.0,0.0,0.0,0.0,0.0,1146.3568110816443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.2461679513112,0.0,0.0,0.0,1653.449324962593
2015-05-02,0.419664,0.0,1308.79643809227,0.0,1006.4775902975176,0.0,0.0,829.8336851188321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.2025018200998
2015-05-09,0.282251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.4594427081258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669.1693267953776
2015-05-16,0.0363702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.9934960526675,1112.0975482877327,1112.0975482877327,0.0,0.0
2015-05-23,0.0757289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.2393390976786
2015-05-30,0.0727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.6290053009101,0.0,0.0,0.0,0.0
2015-06-06,0.0220507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.8987942947313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0219167443122
2015-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.1322546672604,0.0,0.0,0.0,1591.0587769303766
2015-06-20,0.0442674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.7874087828975,0.0,0.0,0.0,888.976819120462
2015-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.7572126934568,927.710185074098,0.0,0.0,0.0,927.7101850740984,0.0,0.0,0.0,0.0,0.0,0.0,1750.9498573016044
2015-07-04,0.127291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.417259778671
2015-07-11,0.0424809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.6103111636103,0.0,0.0,0.0,0.0
2015-07-18,0.0218245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.4755010084152
2015-07-25,0.0424448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.9705249046015,0.0,0.0,0.0,875.9705249046016,0.0,0.0,0.0,0.0,0.0,0.0,1388.2370650337075
2015-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.9412795690748
2015-08-08,0.0642123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.1570102489105,0.0,0.0,0.0,0.0,0.0,1218.6651943406482
2015-08-15,0.0572246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.843564992353,0.0,0.0,0.0,1186.7654371521917
2015-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-29,0.0392234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.8609217948815
2015-09-05,0.0196618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.526401398878,0.0,0.0,0.0,0.0,0.0,1282.4359887269272
2015-09-12,0.0398486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2037.884277095924
2015-09-19,0.0528355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.3436221011928
2015-09-26,0.0800641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.6686918786413,0.0,0.0,0.0,0.0
2015-10-03,0.12747,962.3437179628604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.3223394218207,0.0,0.0,0.0,1737.066580215121
2015-10-10,0.110072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.648963297259,0.0,0.0,0.0,1389.1090032820146
2015-10-17,0.145864,811.0768470707529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.5019449703705,0.0,0.0,0.0,795.391215271408
2015-10-24,0.23129,843.2926140639833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.9759736667816,1118.0682131327078,0.0,0.0,0.0,1319.6485931274306
2015-10-31,0.231099,681.1195223446813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.969267926384,1370.689014853904,0.0,0.0,0.0,1371.819991047627
2015-11-07,0.26852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.0807584453196,0.0,0.0,0.0,0.0
