date,Nebraska,a influenza,influenza a,influenza symptoms,influenza a symptoms,the flu,flu symptoms,influenza b,flu cold,flu a,rsv,pneumonia,sinus,how long flu,flu how long,symptoms of flu,bronchitis,the flu symptoms,contagious flu,flu contagious,stomach flu
2017-10-28,1.89781,0.0,0.0,0.0,0.0,477.2849889261602,0.0,0.0,0.0,564.5461124991766,0.0,1755.399830312851,1746.110437075849,368.0573319427728,368.0573319427728,0.0,906.4110878903218,0.0,0.0,0.0,0.0
2017-11-04,2.09036,0.0,0.0,0.0,0.0,808.5674119737758,920.4444602883044,0.0,0.0,0.0,0.0,1197.0006852365009,1708.8011616431731,0.0,0.0,0.0,440.6144135146161,0.0,0.0,0.0,358.7581970381069
2017-11-11,2.57595,322.3378600930461,0.0,0.0,0.0,730.8930294816865,459.93808841413227,0.0,335.9111601799656,446.454367565283,0.0,1150.8273709597267,1665.2741839839891,330.1592614857706,330.1592614857706,700.3541879234656,502.0306888277907,0.0,0.0,0.0,417.9693337190844
2017-11-18,2.63039,0.0,0.0,0.0,0.0,781.0522052314823,568.0847455284178,0.0,371.218919267349,0.0,0.0,1579.501246684036,1755.1269859312597,0.0,0.0,0.0,573.8154029869856,0.0,0.0,0.0,413.4888407181064
2017-11-25,3.22741,368.60576484974064,340.9394969974929,0.0,0.0,749.8105716081823,381.1513930138891,0.0,0.0,440.767358464832,0.0,922.1003755764128,1482.5427145898789,348.12516602940656,348.12516602940656,0.0,1003.2286233211566,0.0,0.0,0.0,524.1126563118364
2017-12-02,2.3439,0.0,381.9491669148639,0.0,0.0,903.3472618271754,0.0,0.0,0.0,488.8198188993241,662.1645301482138,1248.059581693064,1829.8653886771808,0.0,0.0,0.0,610.0893419530674,0.0,0.0,0.0,588.3716476413571
2017-12-09,2.43848,309.4438573121179,327.9209858267555,0.0,0.0,1035.7517902126092,430.1346924012878,0.0,0.0,477.17184879464605,0.0,1367.9913106337408,1583.121903967695,400.52521371102097,400.52521371102097,0.0,593.5209810276282,0.0,0.0,0.0,503.3475592807095
2017-12-16,3.29828,521.6128815934602,684.1787541981179,476.2862399537618,0.0,999.435427106474,491.0714668409681,0.0,358.9748262515712,754.7786143779311,389.3617703006005,1815.934815508932,2038.5521076921236,0.0,0.0,0.0,503.91831827190936,0.0,0.0,0.0,633.9765408911389
2017-12-23,3.94094,1138.8483822671294,1162.0569059029583,398.0160066893973,354.2874680116776,955.5547767401936,515.7697667256293,0.0,0.0,0.0,667.0632097240921,1898.7176247982688,1950.6800049430688,424.6592418263732,424.6592418263732,337.5657303692016,727.3340863918189,0.0,0.0,0.0,978.9021997143892
2017-12-30,5.50255,1801.937577955664,1641.7483386986569,1214.4011340119853,836.0947681337208,1407.0327177908214,832.615809362409,418.6264233110823,412.15423924310994,540.2682980585914,819.5529476470787,2057.900813918603,1924.949007452584,393.0208497207335,393.0208497207336,0.0,734.914763786397,0.0,0.0,0.0,1353.396826168382
2018-01-06,5.12564,1707.9809194556483,1542.9789306982084,1132.3359867460113,658.8912834551352,1646.356346629172,1197.4952411601432,0.0,537.7627992128208,660.1229965703541,742.7541059385842,1911.0407219098413,2277.216781195748,583.3669793093773,583.3669793093771,0.0,931.7189401163716,0.0,0.0,0.0,611.3505115678324
2018-01-13,3.41618,2590.316917402597,2781.412898204677,1446.913820375023,808.2485874811819,2831.9232353022403,2243.5591301356694,1050.1955791223031,523.1045464158876,913.0214991475702,1028.1599242240106,1630.7321325131768,1785.6214003657913,620.0019363208762,620.0019363208763,521.5256556406796,966.352201231055,322.33143637896404,0.0,0.0,675.9021149444725
2018-01-20,4.36793,2301.285905566529,2431.022701332608,1433.3176734343033,679.9499706333161,3339.4679225420773,3055.365768201936,1256.2395407100948,467.1097838635318,1002.3052557588704,1340.305640562619,1607.577386939832,1782.2438180615816,586.9932491034966,586.9932491034967,695.4946299328718,1003.3443957113332,0.0,420.1013818089973,420.1013818089973,741.7059694693642
2018-01-27,6.91905,2587.240332267923,2660.410189520003,1932.322404308952,586.2824098455623,4296.385726877545,3390.653158108005,1091.5823308465474,978.4002416648992,1259.7187971008132,1382.7118651135413,2611.892485617955,2250.7626075505555,710.7393796813961,710.739379681396,477.30837327965634,912.3300081014625,558.363957883516,410.014610712023,410.0146107120229,364.5118389719013
2018-02-03,6.75453,3315.313193630906,3219.9288816142293,2830.3561162369306,935.726191380951,4714.645686498413,4246.462725462512,2229.549003503543,515.625942817535,1380.3696547143863,1422.494984412739,1366.8088486021625,2049.555003857355,863.0136116848372,863.0136116848372,864.6138925547089,807.042191219449,509.84218488645325,352.0197339171273,352.0197339171273,518.6170645433816
2018-02-10,8.88634,3014.274821344756,2914.4146409379914,2196.1048218704304,903.5776743136852,4238.821331423264,3840.231701543463,2050.950417107816,743.2746370841165,1300.396360997757,1482.405696655676,2056.5599172325324,2482.838918211536,727.9667133973961,727.966713397396,769.5520799651707,1010.3983981590084,568.9173114800838,0.0,0.0,796.5386321080886
2018-02-17,7.37729,2666.6457827814875,2892.685505213327,1435.8899553933345,342.4085882016748,3775.779154582392,2852.97976445636,1759.6468384603909,450.2993008448186,1428.272132478959,2063.98847849985,1728.8841051586664,1909.411783142078,850.1992324418355,850.1992324418355,798.5084350560691,824.4061500283988,539.6862696438935,316.26946195509976,316.26946195509976,882.840765162813
2018-02-24,6.49497,2163.1717304728604,1978.142194135296,1498.0872527322967,614.9519863926428,2852.241229793719,1793.928792288412,2252.3105725569458,363.90196807493584,868.389566320431,667.0179857582903,2027.398018785429,1679.9701180635195,369.3217423002055,369.3217423002055,361.1264366053393,1240.8201614798716,0.0,0.0,0.0,477.5833656363978
2018-03-03,5.66446,1631.4058512594572,1905.016801053183,1244.3705500245226,691.7115413137914,1835.852918280895,1319.734092680359,1494.6273949406088,490.6968827129402,519.6122146681995,963.4598472279254,1995.582939915137,2401.717032499657,324.8573850581272,324.85738505812714,376.449473005172,942.3402889174944,0.0,0.0,0.0,348.3970811149067
2018-03-10,5.87974,923.490016125676,1107.340819269309,384.7553867458844,468.7071051069349,1151.2271422836875,782.0556611618148,1589.4177259377532,323.2947349941954,321.16482831553435,766.0323525509261,1413.680718219688,1821.8588949526616,0.0,0.0,496.0927214645672,650.9531867281219,0.0,0.0,0.0,678.702134227713
2018-03-17,4.80683,827.6219254221083,810.4952726726272,0.0,0.0,777.8676741898511,932.7501696445444,805.1111598936008,0.0,0.0,934.4763056696456,924.3932632707764,1973.7883364895088,0.0,0.0,0.0,743.2065451781065,0.0,376.5608490854638,376.5608490854639,477.4821206086076
2018-03-24,3.52334,467.141930846625,461.1884028630536,361.18770735758255,0.0,856.0206714623753,354.3302691833144,638.5167338196959,0.0,444.0679609808586,0.0,1241.4406751588804,1771.920551654615,0.0,0.0,0.0,881.0831538136403,0.0,0.0,0.0,431.73616083620885
2018-03-31,3.44186,459.2537850647908,392.8924474611322,0.0,0.0,558.2932579733138,320.6040926806326,372.6873293197304,0.0,0.0,482.7120744878041,838.6003433907016,1789.066141782901,0.0,0.0,0.0,564.4374330083493,0.0,356.9335697318291,356.9335697318292,382.6007077588823
2018-04-07,3.11688,423.2071950051116,466.4340353844089,344.2355911470931,0.0,456.8724421365236,562.1935982800047,559.5306617795017,0.0,0.0,0.0,941.3326541288428,1841.3408245811663,435.25411330760096,435.25411330760096,0.0,410.8030655348292,0.0,0.0,0.0,515.97736680745
2018-04-14,2.17447,634.5354321187582,0.0,511.3302566508256,0.0,847.6688484770694,714.6292288804198,440.770840077356,0.0,350.368583988,0.0,1246.154840439261,2032.6798980680755,0.0,0.0,0.0,543.2326304939037,0.0,0.0,0.0,446.01982821136033
2018-04-21,1.81505,0.0,0.0,0.0,0.0,401.7355972341224,0.0,0.0,0.0,0.0,397.4800711704838,1272.775699892596,2100.272840465075,0.0,0.0,0.0,481.0071605881682,0.0,0.0,0.0,314.9536793829676
2018-04-28,2.19037,0.0,0.0,0.0,0.0,0.0,482.5965882414366,0.0,0.0,0.0,0.0,509.4367123302225,1521.9711811963798,0.0,0.0,0.0,547.1636145925166,0.0,0.0,0.0,434.1041891878802
2018-05-05,1.4425,0.0,0.0,0.0,0.0,433.6443789902869,609.4233624202011,0.0,0.0,0.0,0.0,1065.789775284651,1282.4479899609346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-12,1.23775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.9961747568668,1045.0419433829272,1074.2484208409262,0.0,0.0,0.0,719.3749802295839,0.0,0.0,0.0,342.1063721098004
2018-05-19,1.22853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.1073195606988,1380.8455093286764,0.0,0.0,0.0,375.42736530312095,0.0,0.0,0.0,0.0
2018-05-26,1.88078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.683381558449,903.1200270468352,0.0,0.0,0.0,599.5686291059088,0.0,0.0,0.0,0.0
2018-06-02,1.87467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.2917102768594,1104.3374969513095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-09,1.26456,0.0,0.0,0.0,0.0,0.0,436.9713644176665,0.0,0.0,0.0,0.0,790.7832526418484,1460.401913156085,0.0,0.0,0.0,556.0076275369244,0.0,0.0,0.0,0.0
2018-06-16,1.10222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.10017683880073,1522.2688309306452,0.0,0.0,0.0,434.264358650912,0.0,0.0,0.0,0.0
2018-06-23,0.307587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.1779134645527,882.078504343424,396.81140705516,396.8114070551599,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-30,0.358365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.5413388432269,1336.0787662871562,0.0,0.0,0.0,0.0,384.3586820012151,0.0,0.0,0.0
2018-07-07,1.37981,0.0,0.0,0.0,0.0,0.0,0.0,376.4710780257603,0.0,0.0,377.0480308703882,709.1988486371938,576.4551540379061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.3024190969729
2018-07-14,1.00085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.932310869591,1087.2226908478708,0.0,0.0,0.0,423.81005032223686,0.0,0.0,0.0,0.0
2018-07-21,0.985687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.4254609837426,905.8679091617628,0.0,0.0,0.0,544.9204130263121,0.0,0.0,0.0,0.0
2018-07-28,0.573643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.41726272897233,1417.1941790076355,0.0,0.0,0.0,391.2254210831269,0.0,0.0,0.0,0.0
2018-08-04,0.544239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.5753233114197,1483.002562706058,0.0,0.0,0.0,405.1995538815864,0.0,0.0,0.0,389.4994446102016
2018-08-11,1.21916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.3233742180185,1157.1015460267397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-18,1.09091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.6658950134645,1235.5800512295116,0.0,0.0,0.0,345.8260749340751,0.0,0.0,0.0,0.0
2018-08-25,2.13704,0.0,0.0,0.0,0.0,436.1734697705554,0.0,0.0,0.0,0.0,0.0,1014.078028292702,956.5453621884882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01,2.13551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.402794062222,1560.9520783268606,0.0,0.0,0.0,759.2607364226407,0.0,0.0,0.0,0.0
2018-09-08,2.27183,0.0,0.0,0.0,0.0,0.0,398.4349287477978,0.0,400.46826246619696,0.0,0.0,1051.42890386656,1516.521287041045,0.0,0.0,0.0,462.0984209795221,0.0,0.0,0.0,308.54792679517635
2018-09-15,1.65388,0.0,0.0,0.0,0.0,712.6381401743329,0.0,0.0,0.0,517.8720780573964,0.0,1014.2593457961268,1898.7745410353973,0.0,0.0,0.0,714.1022473702019,0.0,0.0,0.0,358.34380660148554
2018-09-22,1.24807,0.0,0.0,0.0,0.0,579.9905141634758,0.0,0.0,0.0,571.3448194326593,0.0,1141.5890282255918,1262.7916778787726,0.0,0.0,0.0,709.7205947943199,0.0,0.0,0.0,0.0
2018-09-29,1.45166,0.0,0.0,0.0,0.0,722.5967617161463,0.0,0.0,0.0,494.8145722999838,432.6981501128829,1280.4083609561462,1393.1779369768735,0.0,0.0,0.0,424.5827695071097,0.0,0.0,0.0,0.0
2018-10-06,1.94323,0.0,354.081226249097,0.0,0.0,1057.2352159032037,0.0,0.0,0.0,859.5890423971916,0.0,1041.6907259762268,1609.6051877976197,0.0,0.0,0.0,895.9886054495439,0.0,0.0,0.0,0.0
2018-10-13,2.73047,0.0,0.0,0.0,0.0,810.7066340184589,443.9602847834669,0.0,0.0,794.351524143987,307.20589821210484,1347.3970619086938,1191.6570553065785,0.0,0.0,0.0,510.4668662542421,500.0464399832216,0.0,0.0,460.3039167893873
2018-10-20,1.52995,0.0,0.0,0.0,0.0,1062.6807517010438,559.1899744619834,0.0,0.0,716.8727206026698,0.0,2117.130115919429,1540.4809107714902,404.2122481193461,404.2122481193461,0.0,693.8087282773358,0.0,0.0,0.0,519.3662797668546
2018-10-27,2.06318,0.0,0.0,0.0,0.0,1151.3479921228493,758.8958575469554,0.0,445.6304744045944,648.106130539124,375.3596897515815,1366.160361852175,1671.2727285737928,0.0,0.0,0.0,801.2737659309109,0.0,0.0,0.0,392.2653519495844
2018-11-03,2.22141,0.0,367.1307167047305,0.0,0.0,949.3903991471204,688.1728451379226,0.0,343.22850526921746,816.0635858537331,421.88833924059736,1762.489455474523,1356.5656056525183,0.0,0.0,0.0,598.8262813383952,0.0,0.0,0.0,435.56869099258506
2018-11-10,2.22559,0.0,0.0,0.0,0.0,577.5861422450125,478.9548835429146,341.55420089017736,338.84038673507814,518.2656446398979,546.6699437286571,1291.926336321787,1173.1578856904516,0.0,0.0,0.0,727.5996862229913,0.0,0.0,0.0,0.0
2018-11-17,2.61819,0.0,0.0,0.0,0.0,653.7272996374078,1141.304885624286,0.0,0.0,0.0,0.0,1601.784568501589,1906.5445628021075,0.0,0.0,0.0,855.5511013864704,0.0,0.0,0.0,0.0
2018-11-24,3.07619,0.0,0.0,0.0,0.0,785.4797817863249,571.30485293334,0.0,0.0,342.9516728475135,593.7304220000597,1536.854027179487,1467.5741106673984,488.2342060204239,488.2342060204238,0.0,358.4870477172844,0.0,0.0,0.0,754.9519395231752
2018-12-01,2.68817,0.0,0.0,365.6327195277022,0.0,507.5765500372559,849.5385055247002,0.0,348.9810807165588,329.0922679577357,425.66834934098887,1450.7327178786863,2167.399608420022,0.0,0.0,0.0,762.834104130956,0.0,0.0,0.0,453.52354847937096
2018-12-08,2.32166,0.0,0.0,0.0,0.0,927.7961588812586,627.7272893114542,0.0,0.0,0.0,0.0,1208.1446101643876,1455.40402611157,0.0,0.0,0.0,714.6554852070713,0.0,0.0,0.0,561.7273834957739
2018-12-15,3.27928,603.2975095767869,724.1766100390179,0.0,0.0,1006.7385492577898,650.9888822787732,326.13324611359764,503.4352571001969,793.2258839558058,510.4117201591823,1550.9315731879854,1909.6709191585296,0.0,0.0,0.0,642.6009159560222,0.0,0.0,0.0,479.6351100080603
2018-12-22,5.35202,1852.780052175614,2039.014594192701,849.8503909120287,0.0,1234.3824125269418,962.3576621050872,375.0371914732512,595.901298129078,769.0808118316478,727.1265869956617,1811.8314369242437,1745.636153335034,456.1003038215811,456.10030382158106,0.0,754.2032002757245,0.0,0.0,0.0,650.137447283535
2018-12-29,8.70194,3031.946870668872,2972.2548038723226,1348.3393007161312,401.8134417732025,2581.576786375755,1515.5546423215287,491.184908934448,416.4713315485366,522.8171161142624,1108.6716421689189,1971.6111599949493,2199.753749492914,884.6829098628414,884.6829098628413,0.0,745.2148547326444,596.9704399551947,742.4133080370696,742.4133080370696,1614.416230482954
2019-01-05,7.64405,1856.627052968872,2212.3293408178506,587.2781688442055,425.8282402998824,2721.382812028416,1740.2852064280014,654.1800852869313,0.0,1454.7656202621,1370.6595248714666,2098.5174768003963,2925.249220953111,575.6582740149637,575.6582740149637,0.0,782.2600755084117,0.0,0.0,0.0,531.6382912699835
2019-01-12,6.20358,2835.012818431944,2662.2575120654265,870.509599314929,635.13836471303,2153.061568632862,1238.9142384793645,323.2888854977886,680.2779991307189,1263.0657134163953,664.9544415876607,1766.7454028301763,2659.9203325273043,694.5800995617545,694.5800995617543,0.0,989.2187601308178,0.0,393.5554422924668,393.5554422924667,681.9407762517352
2019-01-19,8.0,3010.6544283804824,2974.378831973314,1156.499137549952,1123.6435027512844,1890.855734692399,1167.0313647767075,437.9479764865079,589.9570310065097,1004.253678800159,962.3118335442668,1720.9023401380732,2097.730432093529,460.0668586503758,460.0668586503758,410.0691532214822,1287.4266370334774,0.0,0.0,0.0,373.747784457544
2019-01-26,7.49806,2994.938536264659,2661.747099650236,1573.278407412775,564.847194651767,1745.3989652320952,1345.1589850234063,691.5945259222083,0.0,714.8121694650487,904.4735118497669,2017.2278560178008,1955.4502237583492,382.3137400523344,382.3137400523345,0.0,1134.916857995014,0.0,0.0,0.0,651.3044297370056
2019-02-02,6.78426,3547.390120792237,3509.2387221772647,1415.4873326661884,838.1387886267879,2353.534880161395,1084.7250705221386,557.6322990577318,331.7868541719461,1154.942663177761,629.6743109265908,1684.2413720694951,2284.1692364137384,395.82871285634167,395.8287128563416,0.0,1076.9728168983604,0.0,0.0,0.0,624.2269755097361
2019-02-09,6.69291,2311.1984957961586,2072.7564199095573,1094.925421687619,0.0,1466.5570289256948,1192.0813793277457,0.0,0.0,726.7742862790682,1701.028482539037,1781.659120300494,1873.906777325104,0.0,0.0,0.0,1335.8343590365698,0.0,0.0,0.0,442.6492826242537
2019-02-16,5.44769,1890.8776957033265,2012.302404423093,1099.7328882190534,685.8397331224265,987.1403682217048,1420.4231559551438,339.1758363949233,0.0,312.18217203628126,927.3823493798157,1495.1138421189064,1920.2041632946173,0.0,0.0,597.8419159276679,858.0713539874372,0.0,0.0,0.0,643.0391897161793
2019-02-23,5.02667,1193.8276477514044,1392.6513281473476,710.3489815601857,0.0,1081.2513300091043,903.9429799526124,321.7903170044137,0.0,748.1636621068188,898.2360563594445,1732.541309988631,2530.9667151915287,376.3198408868779,376.3198408868778,0.0,704.9344894726554,0.0,0.0,0.0,709.7580964866578
2019-03-02,3.83595,1353.611437467108,1231.0284989566303,635.1006695827651,392.0095188679779,1040.341687089353,792.5083004721091,0.0,0.0,447.4778086307299,829.0287104799776,1531.348969137446,2393.783064546111,0.0,0.0,0.0,539.387853565879,0.0,0.0,0.0,625.0003319767968
2019-03-09,2.97012,944.7219743277044,1224.214046817755,619.07496889878,0.0,1018.4581938990516,849.8620457606667,0.0,0.0,507.6187566684396,583.9638311375791,1699.8580895330847,2294.2874516827446,0.0,0.0,0.0,383.297239807609,0.0,0.0,0.0,0.0
2019-03-16,3.07095,723.5292268205524,782.4176739632127,388.9944306333947,0.0,722.6610235751077,0.0,0.0,323.3084059499335,417.9002474023206,0.0,1576.4347517966385,1895.9205190857167,0.0,0.0,346.87821176572135,1053.135475201076,0.0,0.0,0.0,429.2433864603565
2019-03-23,2.41402,442.63104942078513,894.7787144732724,406.543170164496,0.0,380.20431645268417,0.0,0.0,0.0,0.0,0.0,1617.2931470108083,2305.2521242391717,379.2099800449495,379.20998004494953,0.0,670.0225772251105,0.0,0.0,0.0,369.7587034398296
2019-03-30,2.60417,0.0,322.42032182059984,0.0,0.0,812.8374718513842,598.0596370959405,0.0,0.0,0.0,669.492602206229,1602.6251565104142,1562.960064289828,0.0,0.0,0.0,1074.205543442519,0.0,0.0,0.0,0.0
2019-04-06,2.51489,494.3633681024182,0.0,0.0,0.0,836.5829739651289,377.26061728376527,0.0,0.0,365.1748694023695,402.37865606762153,1168.8056350679703,1337.3242327052028,0.0,0.0,0.0,1118.48278091548,0.0,0.0,0.0,0.0
2019-04-13,2.06493,0.0,0.0,0.0,0.0,404.50258846199534,0.0,0.0,0.0,383.7175148110353,0.0,1155.747814695072,2091.953414069409,0.0,0.0,0.0,732.4419751989693,0.0,0.0,0.0,317.6398047505074
2019-04-20,1.88657,0.0,376.7087081833213,0.0,0.0,728.7378690418171,365.1138624126525,0.0,0.0,0.0,0.0,1289.9411823025648,1492.8422484465073,0.0,0.0,0.0,748.1459797458316,0.0,0.0,0.0,409.2502085148545
2019-04-27,1.51636,0.0,0.0,0.0,0.0,490.6047308214772,0.0,0.0,411.8373509945666,0.0,0.0,1155.4521186530817,1764.757028204542,0.0,0.0,0.0,709.311450862121,0.0,0.0,0.0,345.1565635446699
2019-05-04,1.58991,0.0,0.0,0.0,0.0,508.91397191930974,0.0,0.0,0.0,0.0,0.0,1147.0980274277676,1845.5110762491677,0.0,0.0,0.0,514.3747554543531,0.0,0.0,0.0,322.47367632212035
2019-05-11,1.55838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.8694229596368,1338.6449870668707,0.0,0.0,0.0,668.3718998189138,0.0,0.0,0.0,0.0
2019-05-18,1.28423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.6377495024296,1335.440187645692,0.0,0.0,0.0,605.3068518478789,0.0,0.0,0.0,632.2248939818472
2019-05-25,1.43474,0.0,0.0,0.0,0.0,430.6434747716538,481.1619021741154,416.3691808440897,0.0,0.0,0.0,826.3679178758422,1432.2864333864131,0.0,0.0,0.0,976.6520400956643,0.0,0.0,0.0,0.0
2019-06-01,1.36808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.4930827483388,0.0,758.1370176665586,1259.323089679133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-08,1.09319,0.0,0.0,0.0,0.0,695.6010765112184,0.0,0.0,0.0,0.0,0.0,1045.2495156160924,1349.9681937596158,434.5833806231078,434.58338062310776,0.0,474.52855093226617,0.0,0.0,0.0,0.0
2019-06-15,1.09668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.6175960597905,1064.1725961900124,0.0,0.0,0.0,504.9635153935766,0.0,0.0,0.0,0.0
2019-06-22,1.02929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281.4090627782955,1309.1469432439148,0.0,0.0,0.0,571.7629577203938,0.0,0.0,0.0,0.0
2019-06-29,0.89608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0603281902269,1090.1608982649518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-06,1.00604,0.0,0.0,415.81537565944313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.497453183088,1180.6905094067083,0.0,0.0,0.0,536.8622825100271,0.0,0.0,0.0,0.0
2019-07-13,0.778458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.1915868316455,1128.6593751424814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-20,0.981392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.67900890138,968.1633636969318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-27,1.03746,0.0,0.0,0.0,0.0,464.54254195403263,0.0,0.0,0.0,0.0,0.0,697.0934055559095,904.0161142195244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-03,0.768945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.6316047858786,1122.6970646863035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10,0.827653,398.8993050347837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.57313868835,0.0,866.2192531797392,1153.9784618165777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-17,0.899805,0.0,0.0,0.0,0.0,419.8307699389066,0.0,0.0,0.0,0.0,0.0,1113.2211149087243,1065.9846498822362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-24,1.36572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.7407627310971,1356.6675142421825,0.0,0.0,0.0,340.19410507193214,0.0,0.0,0.0,0.0
2019-08-31,1.45747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.92785609831,761.7783218583105,2055.3557810227376,0.0,0.0,0.0,416.3911148373237,0.0,0.0,0.0,0.0
2019-09-07,1.08568,0.0,0.0,0.0,0.0,667.0683664867661,0.0,0.0,0.0,0.0,0.0,1271.841394323098,1434.268477328366,0.0,0.0,0.0,500.3573084366261,0.0,0.0,0.0,457.9888823188576
2019-09-14,1.40331,0.0,0.0,0.0,0.0,403.2887113434314,512.0731985062848,0.0,291.81844189411504,396.5668946067025,396.47349492737857,1213.1863855233437,2011.89162611486,0.0,0.0,0.0,658.5326048443274,0.0,336.55512439572664,336.55512439572664,305.5146053105209
2019-09-21,1.28162,0.0,0.0,0.0,0.0,500.3062692879553,0.0,0.0,0.0,391.8140528122262,0.0,1022.7536119807984,1780.994042396457,0.0,0.0,414.25889044457415,471.02585968685815,0.0,0.0,0.0,300.2780914720715
2019-09-28,1.584,0.0,0.0,0.0,0.0,679.1309354294829,0.0,0.0,0.0,421.9068140068979,401.39187523419565,1253.0020806192151,1636.4208099289276,463.7805643307702,463.78056433077023,0.0,886.9026274344372,0.0,0.0,0.0,0.0
2019-10-05,1.62049,0.0,0.0,0.0,0.0,1199.8957400819595,0.0,0.0,0.0,588.8293585436876,0.0,1902.4589267066683,1632.8440608609692,0.0,0.0,0.0,744.9634395017815,0.0,0.0,0.0,313.59220694712894
2019-10-12,1.85789,0.0,0.0,0.0,0.0,1263.8483229790295,550.2581108900079,0.0,0.0,1207.9234935183756,0.0,1535.9089722052963,1512.095360069027,0.0,0.0,0.0,925.7109007371688,0.0,0.0,0.0,0.0
2019-10-19,2.30471,0.0,0.0,0.0,0.0,1669.2012259789071,623.5375709933267,0.0,473.0878889377142,712.3335480273508,433.76619032193,2188.763872567509,1515.3864205440211,0.0,0.0,0.0,748.7565492673816,0.0,0.0,0.0,0.0
2019-10-26,2.12993,362.1813135405323,0.0,0.0,0.0,796.3080775973671,567.3282251124722,0.0,0.0,828.7274159541585,361.87385207755744,1745.4564825119216,1451.5665662893991,0.0,0.0,0.0,935.350648000328,0.0,0.0,0.0,0.0
2019-11-02,2.07411,0.0,0.0,0.0,0.0,1059.7215571948948,441.7127891035397,0.0,444.5282339047134,570.3780413845757,471.6454830994903,2178.680547259794,1902.1406071404565,0.0,0.0,0.0,1021.4521745716448,0.0,0.0,0.0,443.2452865486403
2019-11-09,2.36472,0.0,0.0,0.0,0.0,1120.566514176212,635.3025771330317,0.0,0.0,759.2389850651706,494.0382673232227,1189.441404002325,1593.7668485609267,0.0,0.0,0.0,957.7715816816716,0.0,0.0,0.0,541.0504588001575
2019-11-16,2.68822,0.0,0.0,0.0,0.0,1239.3919628381766,580.8080132953836,0.0,319.6637917402449,436.5689867929067,804.5639147577235,1649.866704995275,2375.753673397389,0.0,0.0,0.0,1095.4042022397975,0.0,0.0,0.0,691.9106939168641
2019-11-23,3.49316,666.6985627488169,301.42893734242085,0.0,0.0,939.4313184915816,491.48499015907856,0.0,0.0,527.699761302344,1238.840656636538,2469.842784505241,2417.858382158533,0.0,0.0,0.0,886.0342873386695,0.0,0.0,0.0,659.8106819294273
