date,North Carolina,flu symptoms,flu how long,the flu,how long flu,flu contagious,flu a,fever flu,flu cold,symptoms of flu,contagious flu,flu incubation,flu type,the flu symptoms,is flu contagious,how long contagious,symptoms of the flu,bronchitis,pneumonia,flu virus,how long does flu last
2014-10-04,0.557937,260.9145858931377,0.0,510.2562533336126,0.0,0.0,392.3392227593732,108.2374434115173,0.0,0.0,0.0,0.0,0.0,95.87033530672868,0.0,125.0754366769862,101.31062957793222,607.1891655103113,945.4376735803372,0.0,0.0
2014-10-11,0.660579,488.5694487309657,125.34986757785286,692.1544077631088,117.5951821720018,0.0,438.4156764967049,177.60349001075417,110.7013336751093,0.0,0.0,0.0,0.0,150.27148114175367,0.0,0.0,0.0,625.055254079822,830.8923869641645,0.0,0.0
2014-10-18,0.493643,366.2866640347895,196.87003420679247,915.9915173194825,0.0,122.62556442066966,576.934694952903,193.86009628890173,169.07824972888608,0.0,0.0,0.0,0.0,0.0,0.0,158.49161854838988,0.0,592.6969464880783,1054.1042429920717,161.58016331243903,0.0
2014-10-25,0.789224,567.6403518457314,94.46756268828096,882.2649023101558,131.21896981877234,0.0,408.2047328569853,0.0,272.4745204965431,181.39244460237893,0.0,0.0,0.0,148.0892630286232,0.0,0.0,171.87018067344383,435.27079719070446,1067.0115167828828,0.0,0.0
2014-11-01,0.923254,464.9226619080952,0.0,660.1821431020114,109.18950464206296,0.0,528.3686093683978,184.68058154660585,162.15801362660673,111.43154325070886,0.0,0.0,0.0,0.0,0.0,135.53014282114844,122.69142526091818,503.637513484173,1041.8944271473226,145.53955991852163,0.0
2014-11-08,0.970316,381.4405915721479,0.0,706.534120412318,130.2649235719646,127.9867924468141,355.9620536777359,96.54706229875616,174.70026087048066,119.94074615488782,187.59696172969032,0.0,0.0,111.81772882933356,0.0,164.9751166506159,0.0,782.78733803614,951.1311745721756,0.0,0.0
2014-11-15,0.955928,482.9303230372368,103.98209967232668,493.7240366441552,0.0,0.0,213.2637905431341,123.37632238756652,243.2529246958999,153.9105193813252,0.0,0.0,0.0,0.0,0.0,112.48570686879178,0.0,776.5458289655742,1343.8802138730675,0.0,0.0
2014-11-22,0.931489,334.28943310621474,123.27194574424722,558.4001570494846,159.17807305814034,0.0,383.26705561765897,0.0,151.76460856865856,185.2528663576414,0.0,0.0,0.0,0.0,0.0,126.92461323484088,107.52416910852014,758.2699622702801,1380.456337512122,108.44418129758353,0.0
2014-11-29,2.0605,378.89787059942057,192.94315136495675,611.5026503898691,157.07067231558133,111.48928061855273,330.4264289885168,0.0,132.6475347840014,111.82832658656426,0.0,0.0,0.0,0.0,0.0,174.2123385709431,118.9039312774776,615.1210027321616,1001.9767561035326,128.43243867388594,0.0
2014-12-06,1.81061,562.4251161266588,140.0170144548474,700.8658389602492,181.13969622486923,0.0,169.37600097416868,87.34104786124944,212.7042620370386,205.98342132422368,0.0,0.0,0.0,153.2279361019347,98.55330196893784,105.66143858241078,0.0,694.8928861221709,1407.548276141179,150.71594502195433,0.0
2014-12-13,2.99005,880.0209124442146,227.27594465355637,1083.5687940062548,181.77421231044733,0.0,508.0210807578858,124.631356924087,288.4852137829815,127.79992191921052,93.87645392810896,0.0,103.47807372645896,99.0856935279103,0.0,174.27105833784046,0.0,581.5012964956225,1232.948252049565,150.6735884907416,0.0
2014-12-20,4.59095,1744.130972665189,448.0616096330894,1722.2100514210613,438.4316299691456,314.0433830039626,565.3465769810639,193.13441416978816,404.4042710174178,369.58307999973056,317.1059228108846,177.18830254924086,0.0,364.7810949717561,159.63091923149807,294.6543528610983,213.59388429791977,989.0288275140128,1479.5194702636925,155.37417825137092,154.4246285056628
2014-12-27,8.65161,2763.722828642293,1143.2528116386995,2927.488498471309,1151.717927234159,658.8756223419443,1063.8861909965303,412.9189948731633,602.3902312569525,628.8124872774243,663.7310099767869,377.9673526349356,202.20065301945897,607.4394390019519,365.62288773203977,430.3934600625776,375.7263030272935,1351.8009065501192,2085.336281215825,473.2785672971906,376.08439770807934
2015-01-03,7.65419,2672.76681747892,1002.0730490502606,3003.880360117181,958.3031002316324,289.61438273031735,998.5450237857004,199.3821361421608,584.0725548114668,689.6209401539705,455.5660237424243,226.2456118567342,0.0,525.1679453856042,149.52492444525225,530.4358781309612,332.2106299400456,1299.1572075080653,1840.1787931981485,374.86505194246223,273.211806893909
2015-01-10,3.79011,2507.4948875788987,695.9892230565526,2539.963317219066,681.7786930591113,220.37199613402112,937.7642787366352,179.2513875633487,480.4562850745127,570.495932012497,262.7168908243604,123.22544166733518,0.0,458.12068885307656,193.0459606043595,267.2674278720152,278.325544251148,875.1345151180941,1587.2454943922678,244.55696864112093,248.43045133552823
2015-01-17,3.70417,1684.1611460046313,603.16083543441,1937.5538550088515,478.76019543682753,315.33235255502746,583.0071614972874,196.56691183518367,223.92945750409103,515.3087174855685,277.21193121390803,226.3926271625668,196.06198467125716,450.41355595655006,166.4516738714169,238.18184770319695,303.5384915244253,809.8438637384726,1464.9480239151212,180.3845627462816,148.50445032488864
2015-01-24,4.64486,1888.9653959380148,499.30555651039776,1777.2371165269633,458.7887908966778,272.9887122962261,462.4779633848744,205.85747651803428,240.59347991402635,434.76876384281405,315.457173455398,128.95083407021235,102.17867316212792,456.7351146069013,207.4485587964082,430.3237521857369,282.9231850598088,768.1281506797685,1418.5853206486547,124.4717676026002,214.5731342762961
2015-01-31,3.47911,1405.1416339452578,269.74316000653874,1413.4493319473352,244.09215363907987,177.06390761354888,538.6279109287665,116.15476652836048,288.551018309831,412.1022654873226,184.93217407272405,98.93362872457236,0.0,325.92845011581727,97.90848611820076,176.8018056131443,210.1001542919417,861.7523361119968,1526.4348353061662,99.29165121103028,0.0
2015-02-07,3.27524,1133.012831670109,370.6551187087917,1105.0798334330923,323.53879328081746,137.86235703006878,396.1301395357572,243.5369349758071,246.31345878213205,242.94464671388795,104.8350072852607,0.0,138.68705111904728,194.08105508162888,0.0,168.45450286096937,209.70628998341545,684.9529755227817,1332.165069607716,191.1883117625988,209.9881235706885
2015-02-14,3.1039,1169.8329152083954,403.43040595370894,1109.2806802285825,348.92121002628375,208.42615742720128,372.9874779169837,95.26428547750707,199.86006295633132,329.61258686930813,218.83031458299385,0.0,0.0,266.2559272371908,144.48340022117327,165.8336056944068,151.13274920017574,661.189195512165,1511.216891458448,160.5216994408048,0.0
2015-02-21,3.29181,945.9876793121005,164.5705683626943,818.7834728765571,145.36017167351156,0.0,273.9500442664628,120.20485435826392,201.9710133438819,130.55110908093906,89.27771595434798,0.0,0.0,285.29812492767394,0.0,149.03410047495183,173.56936742623552,652.3808379408358,1375.088522817315,0.0,0.0
2015-02-28,3.04097,747.5008578005919,252.3460244558213,760.6728829704444,219.9122901343975,0.0,268.7273801887279,0.0,170.99628198592765,160.66696452034537,97.64312690315846,0.0,0.0,158.09632591310586,0.0,110.18461779304369,0.0,791.4464054995866,1122.0893261291217,140.60590375876856,129.24334827042907
2015-03-07,2.08497,594.6493955626183,186.94166544151457,831.7473320406469,198.75914820480645,91.41176163385556,94.18000409822312,0.0,155.68505327281932,233.57554497481223,150.24627677147902,0.0,0.0,190.10798799049832,214.5376179486479,152.88735031361728,119.44316689165086,622.9429120505829,1052.64106164615,0.0,0.0
2015-03-14,1.83788,612.5986414173751,262.9617276718725,772.2636350065695,247.56236882642276,0.0,320.10409305653394,139.63464634015935,179.5722514016838,156.2563603446115,0.0,0.0,0.0,124.2081279802878,0.0,167.39546140738508,145.81958352570334,799.6448565025086,1072.5544651354137,123.04577432285195,150.78910242429708
2015-03-21,1.6449,515.4511981392161,172.52794467210578,702.1380513466443,149.27120018484632,143.4273016616473,253.11495270501507,108.4097835976876,133.2401276601244,0.0,0.0,0.0,0.0,152.879195069413,0.0,119.84453941756657,0.0,651.3440057530282,1193.4981181925275,0.0,88.0099593630735
2015-03-28,1.41022,325.8337217196861,174.8163573704982,625.3063485382867,185.0904539213181,0.0,226.8856748616644,0.0,0.0,0.0,0.0,0.0,0.0,101.68851560848348,0.0,0.0,0.0,505.41132805322303,1144.656892310556,112.72595922500275,0.0
2015-04-04,1.33421,302.76966716687326,0.0,359.0556139613631,146.95811411775475,0.0,157.00919755999,106.22991308673942,0.0,0.0,0.0,0.0,0.0,141.61941466513323,0.0,0.0,0.0,534.8051435286719,993.6549834117784,0.0,0.0
2015-04-11,0.895378,332.9582686562391,133.38257527888337,506.0239026996092,162.5858669431841,0.0,279.99462545774355,110.63095684187196,118.40486296108791,193.9317100587414,0.0,0.0,0.0,98.07637514133629,0.0,0.0,0.0,572.3226046164576,1157.3530482503286,95.47852438872376,147.68327726667562
2015-04-18,0.986164,580.9419862378589,0.0,488.2141835086217,127.6816473802462,0.0,151.9852630920492,0.0,0.0,165.01905880040047,0.0,0.0,0.0,175.57450016780376,0.0,0.0,116.02408448236932,563.8629961370473,1117.8407739841214,0.0,91.35497181668924
2015-04-25,0.642576,305.77619822706043,0.0,388.30518792353735,0.0,106.95046715103123,139.50944350383998,0.0,0.0,96.09275756322252,0.0,0.0,0.0,0.0,0.0,112.38339170994507,114.08010342824448,467.4057389716989,984.1077153178104,104.6657385887067,0.0
2015-05-02,0.76242,229.347171325182,0.0,406.93061248203145,0.0,0.0,249.2553080798396,0.0,89.8907378657345,98.92416621588794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.1932174978836,911.9663107402996,0.0,0.0
2015-05-09,0.896298,199.3318251941901,0.0,348.8902021435184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.36702432840065,0.0,414.3515027971041,873.7274346300763,0.0,0.0
2015-05-16,0.727433,242.9371491314346,0.0,288.6217444858747,0.0,0.0,110.10147444136244,0.0,0.0,105.55985581010404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.8253969023673,827.5025110415535,0.0,0.0
2015-05-23,0.601579,286.7934034226069,0.0,268.35149620774433,227.3167649644106,0.0,124.49004692335464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0652264752965,738.5386086671034,0.0,0.0
2015-05-30,0.647535,274.21506690417067,0.0,266.0817819242892,0.0,0.0,0.0,0.0,106.3473166436738,129.33698899597576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.6357265698665,781.2811462119288,0.0,0.0
2015-06-06,0.536645,210.1590303004932,0.0,177.42311621005987,0.0,0.0,0.0,0.0,109.63521119996798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.50535609880524,619.9109585673287,0.0,0.0
2015-06-13,0.540918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.89277896261495,727.3205304607754,0.0,0.0
2015-06-20,0.42604,0.0,0.0,0.0,0.0,0.0,0.0,118.1245000889224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.57062569292286,0.0,292.2973833257926,693.0776523258277,0.0,0.0
2015-06-27,0.448693,0.0,0.0,0.0,0.0,133.0383038855288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.48392207383694,694.1395608428372,0.0,0.0
2015-07-04,0.499405,132.56557955086785,0.0,264.13312785983,0.0,0.0,105.2826741902255,119.88767235567748,0.0,95.85323397391524,0.0,119.4355997023562,0.0,0.0,0.0,0.0,0.0,418.2831389327961,630.5198080682685,0.0,0.0
2015-07-11,0.510308,101.4498168739759,0.0,127.58650983912293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.5100448522784,563.9748433621817,0.0,0.0
2015-07-18,0.672372,146.3657232007095,0.0,137.37768180345202,0.0,0.0,0.0,0.0,171.91006639599905,100.06990304752014,0.0,0.0,0.0,0.0,0.0,0.0,98.22375595738738,289.5488522553804,732.8475193540517,0.0,0.0
2015-07-25,0.63857,0.0,0.0,182.76282457394728,0.0,0.0,130.25839034847394,0.0,0.0,0.0,0.0,93.90718429992133,0.0,0.0,0.0,0.0,0.0,380.0641388129899,595.0463276376975,0.0,0.0
2015-08-01,0.460375,178.16625292318415,0.0,149.2318141792511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.3432916554942,672.0071755039332,0.0,0.0
2015-08-08,0.591522,109.76831641696316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.45318411540495,551.8540658861282,0.0,0.0
2015-08-15,1.06935,0.0,0.0,141.25605451596311,0.0,0.0,121.7470742696551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.588363400722,535.7466863232332,0.0,0.0
2015-08-22,0.503712,150.8011386332173,0.0,281.66041527419753,0.0,0.0,108.9193693859287,0.0,131.434370791037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.403164199982,686.337338947022,0.0,0.0
2015-08-29,0.969753,97.28244074618466,0.0,209.0298353470912,0.0,0.0,0.0,95.61278006455905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.21606773641828,0.0,369.5380259181555,756.2740720015144,0.0,0.0
2015-09-05,0.651011,186.86720468491947,107.94850407114288,235.3681611589268,0.0,0.0,203.56951708623532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.67717894095072,0.0,410.3980932275784,1161.0248548274851,0.0,0.0
2015-09-12,0.310463,212.6050095238362,0.0,223.6076796405244,0.0,102.18554434365252,136.79700723078653,0.0,117.7252045108462,121.37511730107566,0.0,0.0,0.0,0.0,0.0,153.9653277102438,0.0,350.25566096077563,814.508307356862,0.0,0.0
2015-09-19,0.765143,263.42799662088964,0.0,419.68499273895145,0.0,0.0,200.208659827672,0.0,0.0,0.0,0.0,0.0,0.0,93.7699455967582,0.0,114.64677760621356,0.0,528.9612850818951,1207.598147029406,0.0,0.0
2015-09-26,0.813221,343.0068531101565,0.0,405.1803603243003,0.0,0.0,358.94728450121085,0.0,82.15174795099664,0.0,0.0,0.0,0.0,106.20024912211215,0.0,0.0,0.0,511.4742670986139,1077.1905813314668,123.86464303038504,0.0
2015-10-03,1.11747,280.90201102976715,103.35356151072632,608.6875936988408,114.13234573802248,0.0,401.8412335830409,0.0,92.2908785794688,0.0,0.0,0.0,0.0,0.0,0.0,80.98374872677097,0.0,584.8589572392542,1134.1368694397204,0.0,0.0
2015-10-10,0.835925,419.8508265992684,95.06037225910792,606.8538938733595,162.68509333856716,0.0,383.864103556329,0.0,0.0,88.70836498103154,0.0,0.0,0.0,0.0,0.0,132.0498956496537,0.0,610.860094120018,1062.7076340051449,0.0,0.0
2015-10-17,1.28871,270.53402776554685,130.6026524183974,565.7326663905567,160.51903807367736,0.0,404.5170712213616,95.83734705388883,169.80529753788414,0.0,0.0,0.0,0.0,0.0,0.0,209.6827959567124,0.0,659.3444748826611,1103.760320467744,0.0,0.0
2015-10-24,1.24048,428.23539491894695,80.7138349615262,678.6064837378163,133.02699751821777,0.0,469.7209740534196,125.21208042655492,181.741371458014,93.1495552143055,0.0,0.0,0.0,113.0797938166818,0.0,0.0,0.0,711.1216281218608,1373.1526938549723,103.56422929950524,0.0
2015-10-31,1.40775,506.9961375263815,88.60595808860768,651.7962353023072,142.8521152125384,0.0,448.1152427019835,0.0,203.7139084916331,105.77336152933474,0.0,0.0,0.0,208.59509188030543,0.0,130.70248576786355,129.95601202780506,793.3369516515972,1230.1255094361434,0.0,0.0
2015-11-07,1.17667,426.740052021013,92.60796925276294,620.9012461254334,92.23750504682006,0.0,433.58960888158185,122.09059494465156,204.57609853489663,114.8925659934492,0.0,0.0,0.0,96.6063429851157,0.0,0.0,0.0,926.751331500722,1294.855345251803,145.44848726574503,0.0
2015-11-14,0.972206,530.1811843266668,192.3225969943532,667.7795557263923,191.45512969292287,105.33480290151546,297.17565592513057,0.0,147.42231574593995,164.49350251151313,102.3953520201295,0.0,0.0,121.93041252227115,0.0,137.01502587809074,83.78214522197511,744.4516366264253,1237.3645411671173,0.0,0.0
2015-11-21,1.17183,504.1473150295676,135.60620387408798,540.2085538239343,136.45578284028915,0.0,310.4330589689406,154.2703819056187,167.56448008751394,181.72306937108144,90.3883710505745,0.0,0.0,0.0,0.0,123.05724245563182,0.0,922.6954123472289,1565.8693031236453,0.0,0.0
2015-11-28,1.56315,366.3465894525957,0.0,286.3132768306761,0.0,0.0,243.2043068023539,0.0,160.856554457386,119.90962770735904,0.0,0.0,0.0,108.61848370794164,0.0,121.46687475568646,0.0,709.1098896120994,1257.373710267589,0.0,0.0
2015-12-05,1.55678,462.55961376317873,0.0,590.3208182763166,0.0,0.0,242.9694143049857,0.0,174.9460429874234,136.7870445665355,0.0,0.0,0.0,104.40530137029886,0.0,157.09835884853197,0.0,931.7087394719966,1399.831995418354,0.0,0.0
2015-12-12,1.53713,491.26904597137474,0.0,404.2628431770733,0.0,0.0,214.25985845584268,0.0,174.12585119591597,95.66525377344922,0.0,0.0,0.0,109.5370110224742,0.0,143.22701661399313,0.0,869.9305289992861,1589.1150585219411,81.34471966434344,0.0
2015-12-19,1.78543,546.608904144299,104.14264891560217,546.0959468100887,88.49620029704369,0.0,206.75026021928392,0.0,127.69796086154344,0.0,0.0,0.0,0.0,92.69750137867882,0.0,142.10293207709975,0.0,871.100255339387,1830.677507281219,0.0,92.75161689313616
2015-12-26,2.76382,468.0546111349367,127.36383365112992,532.4988077476552,147.8256785885706,113.37106426543448,266.8803225379515,179.0390725742791,227.90249309833172,198.27144606046605,0.0,0.0,0.0,0.0,0.0,264.11944387903856,0.0,730.0651896739005,1419.6855987053095,0.0,0.0
2016-01-02,2.62926,446.8803232152048,109.50174514629344,493.232464036569,126.97381917137288,0.0,222.99218760966195,122.280698627031,198.7651962598781,198.407815140299,112.73840671444218,0.0,117.37923805096138,107.65565229894116,0.0,0.0,112.77405857383177,1145.1889401225033,1686.2879317324005,150.58618422218777,0.0
2016-01-09,1.56604,472.240614680449,0.0,517.3195120711304,99.80119001612664,0.0,250.48478323776115,126.73903564393146,187.1832409000141,101.62955243925131,0.0,0.0,0.0,123.95263196453696,0.0,166.52403186362736,0.0,815.087190494174,1475.6316855275495,0.0,0.0
2016-01-16,1.72929,417.6910314395572,0.0,478.1834123392409,69.88347055616626,0.0,163.78067298167525,0.0,196.35913438866697,98.3764813003163,0.0,0.0,0.0,0.0,0.0,149.62981206327387,0.0,777.9395390436955,1333.3732936554748,104.85745857608528,0.0
2016-01-23,1.85998,420.97670095360905,0.0,430.893245895155,85.46060660166724,0.0,166.60174374773325,85.51006677843841,176.96674933858938,133.96478682041305,88.06535819149958,0.0,0.0,91.44505520525944,0.0,87.44066208038949,135.84193695239523,733.670007647921,1350.9945203379496,70.804305994821,0.0
2016-01-30,1.52851,446.296675930111,74.5039621615707,362.1930686592311,0.0,0.0,200.3994987244348,0.0,135.29841085199882,108.62558272443128,68.55199013717647,0.0,0.0,70.72241751118437,0.0,113.68547503353864,0.0,743.1487597578104,1370.1278964010562,0.0,0.0
2016-02-06,1.6268,458.6632490595207,0.0,336.9373690917664,72.93513086583691,0.0,175.64089823756746,97.83124642884714,148.1240921583726,83.01430521693297,0.0,0.0,0.0,65.63159169871807,0.0,103.92934495735484,0.0,786.1702459513224,1346.230555402904,77.52932260889442,0.0
2016-02-13,2.16115,422.6504587956432,151.40391994565766,479.8874001295802,189.78695608459665,0.0,240.82674700065596,70.12693865174313,190.97879294648612,135.19658176474567,81.82420005129212,0.0,0.0,0.0,0.0,153.34024132893938,0.0,710.9309660202995,1227.0076954428682,83.25259428759803,0.0
2016-02-20,3.12333,478.9735776774652,185.77367742713625,693.208074595333,173.6914207243604,103.87800401706008,211.0677203456298,0.0,109.55103706977188,101.02132462187384,0.0,0.0,0.0,104.25377499364964,0.0,179.07376594937278,0.0,759.5094850868014,1375.578879954609,159.6894042797819,0.0
2016-02-27,4.19302,737.6664800337281,243.2427908793906,964.4385213578956,224.2649292607065,62.54069803377077,344.6919218200801,93.01657132470712,180.05344857589873,107.86077976003216,75.77930854475483,0.0,0.0,127.69235344468932,65.57251882132083,135.31170834275946,106.89339999892452,828.5665862403512,1326.118744614463,106.53336423214952,80.51079915734552
2016-03-05,3.99742,909.1770169505548,124.66352833228616,874.1468952239742,158.61874409069105,150.95965106193495,317.5124657583431,76.48223664419726,191.8997136325745,160.0429679259945,71.32188165408127,0.0,0.0,223.0978643984109,75.25695333838884,113.57073433927548,116.471939424373,847.4512310457114,1231.8076638997898,130.0761381464913,0.0
2016-03-12,3.83595,916.7246913298684,348.0441862495215,1045.4966271083183,319.8694031358917,125.11967458738457,351.5843554034027,101.28591782826224,200.14855023047983,169.01695755481543,169.18704578321817,94.26863002798174,0.0,106.21819029258236,84.19191093087568,225.84793326793428,62.96665214630462,742.3861123682603,1229.173892428875,124.71733624164584,115.41271616639678
2016-03-19,3.97115,808.3251756112124,357.655995857842,969.782986650892,355.693242282442,186.11603642772528,339.9909394223805,151.5770181879614,149.27962097651292,145.74623660373942,153.32597007338887,82.46874671901328,105.34120178229318,214.93082112005607,63.26551011160811,193.0182647608296,128.27264775846558,723.9555075444961,1162.2812531322722,142.99885090965753,139.9558099880472
2016-03-26,3.45713,634.020902080675,240.67025913081036,825.9355430144946,240.13622505651463,0.0,315.14224759709845,133.6170384585193,85.26505632879882,206.49682226230937,72.9195278048573,0.0,0.0,141.89406319491127,0.0,143.91787530912816,109.03408549914867,655.3384891284663,1186.6942793623982,0.0,119.2137721927969
2016-04-02,3.03939,462.4907401764226,219.95671716268683,641.6051825963843,386.5434275704578,0.0,227.24566124726837,113.87002458831572,0.0,141.1934203014566,81.92630026532825,0.0,0.0,164.87752007932798,0.0,192.2917659281216,97.10486388710623,677.641468759401,1026.9099675024124,129.2731576890607,94.58754251291374
2016-04-09,2.63865,518.1302546851834,109.40110846280504,515.1096468999974,166.14988010018843,72.16602613554494,270.55607714882035,97.72469552360644,113.67586693174388,113.39394631999292,74.46445925892631,0.0,88.68750293035329,89.69273247590506,0.0,107.63259994896802,0.0,600.34263785409,972.807687836284,0.0,0.0
2016-04-16,2.29539,369.6979747567364,137.66267680227685,529.708518542053,119.58505298277886,128.739514359693,222.7165600419495,80.96778925244101,0.0,75.40707293515482,0.0,0.0,0.0,67.01960477901983,0.0,101.84687651550392,0.0,630.9288191018159,1177.060467202837,113.03260688192876,0.0
2016-04-23,2.5603,495.62732767421153,192.25182249782424,789.40943065493,200.10367468188653,93.79185083543062,231.1918832639249,92.44281442231971,95.20350280134694,83.23856610272503,106.74773755226038,0.0,0.0,118.9529675847574,0.0,160.29640231339155,89.26288350984132,601.7426037880164,1007.9003067716466,0.0,101.88572790991051
2016-04-30,2.10485,499.3705527885138,113.0784910483884,512.9118617404463,115.9163956899762,0.0,132.50161405053964,0.0,71.36708691296248,207.22089939594565,0.0,0.0,0.0,134.48083950220942,0.0,135.48122960437408,90.8209814821812,442.0358949802399,968.7790263566663,0.0,100.70320945806816
2016-05-07,1.96114,334.5193580510377,0.0,484.0161572795121,0.0,0.0,208.2312946350509,0.0,0.0,74.04758377188686,0.0,0.0,0.0,0.0,0.0,109.75901301221562,0.0,538.6974051896767,821.8985504544164,94.34969413626416,0.0
2016-05-14,1.99499,251.3343670393573,100.06781017627328,263.3567669615758,97.89871526886569,0.0,210.27200717453889,0.0,80.0762985885046,0.0,0.0,0.0,0.0,0.0,0.0,153.1760131855169,0.0,413.724871600279,888.2772719268697,0.0,0.0
2016-05-21,1.30969,219.2169736893945,97.25801855783358,349.0674058977469,94.42877827251944,0.0,0.0,0.0,84.22130535337283,0.0,0.0,0.0,0.0,135.73804970942024,0.0,112.32065365851288,0.0,448.8256589127296,874.2735356009616,0.0,0.0
2016-05-28,1.3033,305.12261418538657,0.0,321.7690741058468,0.0,0.0,194.7460206404396,0.0,81.28868837256137,68.84657816722466,0.0,0.0,0.0,153.09295876331734,0.0,102.16333494997188,0.0,474.0027874239528,786.4185863977893,0.0,0.0
2016-06-04,1.16256,151.8139018650215,0.0,283.4088747236798,0.0,0.0,115.60534706804371,0.0,93.48806055697148,0.0,0.0,0.0,0.0,0.0,0.0,124.93731652444532,0.0,436.0667016927794,813.7862822184733,0.0,0.0
2016-06-11,1.23501,185.44236021964105,0.0,177.04560674857356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.33547531049119,73.07410455360699,417.37132635396017,892.4134403667966,0.0,0.0
2016-06-18,1.10207,158.7188431943727,0.0,183.3277596435936,0.0,0.0,94.56524804690238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.93893489249632,0.0,381.7242848665133,637.0037093008218,0.0,88.05690752023133
2016-06-25,1.02636,145.24227544155565,0.0,73.14349667621711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.7015224965389,0.0,424.4820614352551,705.9654792082218,0.0,0.0
2016-07-02,0.71273,139.70775248003062,0.0,84.79012904648432,0.0,0.0,71.51654821781402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.41941865521284,0.0,236.7789012420096,577.8547379450642,0.0,0.0
2016-07-09,0.922233,88.31500898185273,0.0,97.02057456070028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.29782246727788,0.0,0.0,83.63335180363455,0.0,334.5772344472459,698.0420570561704,88.82606732603593,0.0
2016-07-16,0.631039,113.80072338555672,0.0,72.83436190906166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.4408705338172,0.0,274.193562576566,673.1522127874762,0.0,0.0
2016-07-23,0.517241,72.66358269086902,0.0,92.96317991436018,0.0,0.0,94.52260365818668,0.0,0.0,79.86565121493703,0.0,0.0,0.0,0.0,0.0,172.25218627317506,0.0,304.1732308366018,622.969555688268,0.0,0.0
2016-07-30,0.734725,159.30974007473603,0.0,139.17221741424984,0.0,0.0,0.0,0.0,0.0,90.92423914677777,0.0,0.0,0.0,0.0,0.0,85.8644517970901,82.63081241639432,350.4453221227322,495.5112551166537,0.0,0.0
2016-08-06,0.827887,70.86913232276939,0.0,159.77551335311318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.01277748939552,0.0,276.871064053821,533.389523753331,0.0,0.0
2016-08-13,1.0075,135.37543252604144,0.0,121.6772872068982,0.0,0.0,77.76918074392024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.79116390265932,0.0,408.9439239448871,581.5826725638262,0.0,0.0
2016-08-20,0.749559,147.03953425582608,0.0,233.3619465848276,84.81747649242047,0.0,78.99132304472224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.92363138116897,676.6278550871194,0.0,0.0
2016-08-27,0.80313,100.8196122273363,0.0,181.40808122133683,0.0,0.0,106.71820415644524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.351216521364,0.0,326.93158618525274,759.4286442634619,0.0,0.0
2016-09-03,0.921569,229.339150574122,0.0,177.76276685394865,0.0,0.0,141.27052966131615,0.0,82.45999913113856,0.0,0.0,0.0,0.0,0.0,0.0,77.79498071749425,0.0,390.0553061278463,656.3030974468539,0.0,0.0
2016-09-10,1.22687,230.85776772334603,0.0,257.7772490879928,0.0,0.0,188.15774292557813,107.8810067698252,149.81173755114918,0.0,0.0,0.0,0.0,73.86069171231199,0.0,126.72374806357676,0.0,563.1229554705302,682.4818206019529,0.0,0.0
2016-09-17,1.23614,294.42604673122474,0.0,297.4535799594997,0.0,0.0,250.0602066368872,113.4229802826813,130.30630402278135,84.11313375474566,0.0,0.0,0.0,0.0,0.0,97.80370458558052,0.0,495.36450806860825,2957.7361996791506,0.0,0.0
