date,Montana,flu symptoms,the flu,how long flu,flu how long,symptoms of flu,influenza a,bronchitis,the flu symptoms,contagious flu,a influenza,rsv,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2017-04-29,0.0484027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.7522806001443,0.0,0.0,0.0,860.8438219075964
2017-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.852473993714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.912012170853,0.0,0.0,0.0,1748.4235847839982
2017-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.6531420642964
2017-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.8761142312844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434.669505921892,0.0,0.0,0.0,0.0
2017-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.158132395958,970.9368217697624,970.9368217697624,0.0,0.0
2017-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.299606403832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.9068909275225,1227.2903269661422,1227.2903269661422,0.0,1880.5138805516383
2017-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.4536816192358,0.0,0.0,0.0,0.0,0.0,0.0,1234.4930758213477
2017-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.5441609978293
2017-06-24,0.0,0.0,0.0,0.0,0.0,1445.5691548651478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.4468471659138,0.0,0.0,0.0,0.0
2017-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.6342044162002
2017-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.43218776565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.51339525793
2017-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.6406391257217,0.0,0.0,0.0,0.0
2017-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697.1149977779094
2017-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.8504842209916
2017-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.283810656224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.1288317812422
2017-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.9492923003362,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.3774316984437,998.4461580784084,0.0,0.0,0.0,0.0
2017-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717.6592404245555,0.0,0.0,0.0,0.0,0.0,1269.5147438179506
2017-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.3978948760581,0.0,0.0,0.0,0.0
2017-09-16,0.0,0.0,1665.9636684215284,783.9506725327524,783.9506725327524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.5027896975869,0.0,0.0,0.0,1045.8752574964603
2017-09-23,0.0,0.0,851.2133980365459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.2532332274973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.5242273403376
2017-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.1774528954295,0.0,0.0,0.0,1309.879224146172
2017-10-07,0.165792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.590688754627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783.7359258093293
2017-10-14,0.0620732,0.0,0.0,0.0,0.0,0.0,0.0,1318.3676548914164,0.0,898.7816394989509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.0235420756462
2017-10-21,0.0586166,0.0,843.4926580179803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504.8348754105157,0.0,0.0,0.0,2239.8018943193097
2017-10-28,0.0565451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765.818627466863,0.0,0.0,0.0,1112.2975011817175
2017-11-04,0.194121,0.0,1183.9621421213542,0.0,0.0,923.9903312229844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406.4056753797086
2017-11-11,0.128164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.5320888762706,0.0,0.0,0.0,0.0
2017-11-18,0.108196,0.0,890.6605848926273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.5173819352839,0.0,0.0,0.0,1157.5173296636972
2017-11-25,0.231481,0.0,813.5348815383497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.702896180043,0.0,0.0,0.0,1451.6307272150596
2017-12-02,0.0948767,850.3429104123093,0.0,0.0,0.0,0.0,0.0,924.8925365709696,0.0,0.0,0.0,0.0,0.0,0.0,750.9346552488739,0.0,873.9853315093519,0.0,0.0,0.0,1290.0119426518709
2017-12-09,0.105988,0.0,891.197988209327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.1890103887033
2017-12-16,0.0831716,810.666133000146,1191.3393878384966,0.0,0.0,0.0,0.0,1079.2163064132098,0.0,0.0,865.6045414428872,0.0,0.0,0.0,792.8701252902888,0.0,1373.7803688877154,0.0,0.0,1416.5838559755553,2845.575799338553
2017-12-23,0.0637146,1020.7437721019865,0.0,0.0,0.0,0.0,0.0,1084.7062896359255,0.0,0.0,967.3281708089684,0.0,0.0,0.0,0.0,890.4333284163554,1054.5147529450571,0.0,0.0,0.0,2488.347723797065
2017-12-30,0.176991,0.0,0.0,0.0,0.0,0.0,1029.143334581768,1012.3419860626572,0.0,0.0,0.0,0.0,0.0,0.0,1221.7319302078597,0.0,918.2201450215086,0.0,0.0,0.0,1977.9193226470145
2018-01-06,0.118906,1059.6059297623497,1919.8370982537847,0.0,0.0,0.0,0.0,839.776039791692,0.0,0.0,0.0,1697.2597421245955,1130.5067476537686,0.0,938.7267061729729,0.0,2183.642721425061,0.0,0.0,0.0,2520.24490284457
2018-01-13,0.636364,1817.4875364645384,1944.436901226525,0.0,0.0,0.0,0.0,1793.2290881925053,0.0,0.0,0.0,0.0,0.0,0.0,1000.9658591531974,735.9655343562248,1961.685355827559,0.0,0.0,0.0,2865.649076332835
2018-01-20,0.538827,3529.433590564885,2066.9391049730893,0.0,0.0,0.0,0.0,1382.7610841703636,0.0,0.0,0.0,961.512983292048,0.0,0.0,1606.569854535927,832.8788435830037,1508.7154549938002,0.0,0.0,0.0,1668.5276086121316
2018-01-27,0.414594,3198.1110648420613,2794.6624686027203,0.0,0.0,1095.118661624561,887.293495933329,0.0,0.0,0.0,744.3852605272599,1214.2292340557792,0.0,0.0,912.184438399138,1321.363293131857,1626.7114291556356,0.0,0.0,0.0,1664.1051543001606
2018-02-03,0.702106,2127.5488514390386,3417.755563687518,0.0,0.0,0.0,1642.53645482541,806.0879070607494,0.0,974.051692623192,1168.4144939225998,0.0,0.0,0.0,0.0,1555.6582605598978,2430.31054451668,0.0,0.0,0.0,1649.665536839044
2018-02-10,0.467675,2826.030540244089,3568.644969993196,0.0,0.0,877.8715024226689,1376.0779579515686,0.0,989.162417131549,0.0,0.0,1175.0192692924743,0.0,0.0,717.7999800835654,906.699934751045,2524.928101995398,0.0,0.0,0.0,1644.4973001630729
2018-02-17,0.473538,3241.888973451196,3306.2815532732075,762.4484889290059,762.4484889290057,760.8965555551626,0.0,1044.4142980536303,0.0,0.0,0.0,1132.27299031842,0.0,0.0,0.0,0.0,2461.59775357491,0.0,0.0,0.0,2080.23854962421
2018-02-24,0.593565,1476.453018312712,2173.77107355742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.5670591882838,1167.9537203539835,0.0,0.0,893.2262611109408,743.1220718827863,2249.8264095795585,0.0,0.0,0.0,3427.886504795157
2018-03-03,0.886076,1907.3609087903023,2372.2354803071808,0.0,0.0,0.0,1196.276989985112,1023.8590153659392,0.0,991.14340205476,1401.6924984574932,918.6300576495028,0.0,0.0,0.0,0.0,2277.6783353960823,0.0,0.0,0.0,2627.1265586874297
2018-03-10,0.504112,765.7396633520658,1761.4769969137187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.0563367810996,0.0,0.0,0.0,0.0,0.0,2055.765832312943,0.0,0.0,0.0,2791.1881334134428
2018-03-17,0.382618,1090.134891210338,0.0,0.0,0.0,0.0,0.0,851.9906506034367,0.0,0.0,872.3092752592361,1247.730895909271,0.0,0.0,0.0,0.0,1712.954252480754,0.0,0.0,0.0,2389.6673982742527
2018-03-24,0.376648,0.0,1682.7320912942942,1126.5155441591146,1126.5155441591148,0.0,1224.9586835917885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.556735539704,0.0,0.0,0.0,1737.2135677079657
2018-03-31,0.332336,0.0,1073.7431297385797,0.0,0.0,0.0,891.7046512300145,0.0,0.0,0.0,0.0,891.9307213995567,0.0,0.0,0.0,0.0,830.1781789902661,0.0,0.0,0.0,1050.0876579975882
2018-04-07,0.478334,898.0592725234583,0.0,0.0,0.0,0.0,0.0,844.5276028991442,0.0,0.0,947.8676819065174,0.0,0.0,0.0,0.0,0.0,987.475544346391,0.0,0.0,0.0,1364.193200827059
2018-04-14,0.535714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.6922339872085,0.0,0.0,0.0,0.0,1236.8752215305756,0.0,0.0,0.0,1200.6803236438284
2018-04-21,0.182577,0.0,1056.1556707425689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.7164402636788,0.0,0.0,0.0,1027.7652869689243,0.0,0.0,0.0,870.1978561924632
2018-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.121636830772,0.0,0.0,0.0,1734.503080773668
2018-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.5272076705269,0.0,0.0,0.0,759.1822266365191,0.0,0.0,0.0,1468.9412377393453
2018-05-12,0.0574713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.344551133786,0.0,0.0,0.0,904.3976974019912
2018-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.7524663603808
2018-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.8018585485584,0.0,0.0,0.0,881.484288451326
2018-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.9112049475672,0.0,0.0,0.0,1322.7728869516402
2018-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.3785329550133,0.0,0.0,0.0,926.7803913414044
2018-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.950980538936
2018-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.5514198542955
2018-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.4064738195382,0.0,0.0,0.0,1308.3288539401074
2018-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269.1945494839572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1830.556395029005,0.0,0.0,0.0,1445.7257829318714
2018-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.8954147989914
2018-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.359462157622
2018-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.6763046438674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.0604712323366
2018-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.680893296557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.9941871518818
2018-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.6319283025557,0.0,1071.904872397466,0.0,953.5825469551388,0.0,0.0,0.0,1582.616613842398
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0191417515373,0.0,0.0,0.0,0.0,0.0
2018-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.7175870179225,0.0,0.0,0.0,1341.7964216877706
2018-09-15,0.0,0.0,917.5717450604571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.4510784549033
2018-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.7658290986508,0.0,0.0,0.0,1212.674384843578
2018-09-29,0.0,0.0,925.746914536098,769.8982598076058,769.8982598076058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.0405761252557,0.0,0.0,0.0,1045.9319034209188
2018-10-06,0.634962,0.0,1990.1759932461189,891.2463048173731,891.246304817373,0.0,0.0,1020.1482509303077,0.0,0.0,0.0,900.4923402244721,0.0,0.0,0.0,0.0,1244.5521820328415,0.0,0.0,0.0,2183.900115073913
2018-10-13,0.541221,0.0,1664.9165482249616,0.0,0.0,0.0,0.0,958.0981397039424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709.9295069613108,0.0,0.0,0.0,1446.0771246377456
2018-10-20,0.718391,0.0,938.8473387638288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593.7881502828018,2010.9225326984636,0.0,0.0,0.0,3119.99524337909
2018-10-27,0.580357,0.0,972.5923303924936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.8830439362869,0.0,0.0,0.0,902.3092910157366
2018-11-03,0.708248,1218.8089179186145,835.6891056613625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.9147656470611,0.0,0.0,0.0,1549.3509464525591
2018-11-10,0.592277,0.0,0.0,0.0,0.0,0.0,0.0,889.3141279317786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.5559570129942,0.0,0.0,0.0,1444.5846210785774
2018-11-17,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,821.6972609554032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.899560844927,0.0,0.0,0.0,2521.075386775382
2018-11-24,1.30226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.8357403105388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.249490058112
2018-12-01,0.885296,0.0,0.0,0.0,0.0,0.0,0.0,965.5870726705796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.621562495777
2018-12-08,0.665795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.1746821143926,1721.3651017339196,0.0,0.0,0.0,1627.984996481072
2018-12-15,0.892857,0.0,0.0,0.0,0.0,0.0,0.0,924.6528992340852,0.0,0.0,0.0,826.6739562394331,830.584276531004,0.0,0.0,0.0,1919.7732253124896,0.0,0.0,0.0,1235.4675347148143
2018-12-22,0.963463,0.0,822.7801239304616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.3990928943854,0.0,0.0,963.9510642724126,1521.484331033747
2018-12-29,2.17698,0.0,1182.3629956785749,0.0,0.0,0.0,0.0,1229.7048163380475,960.6871803139892,0.0,0.0,1074.8836857573028,0.0,0.0,0.0,943.7726058353978,1262.1700490208468,0.0,0.0,0.0,1673.0316458760426
2019-01-05,1.64133,1318.808363542752,801.3164197275606,0.0,0.0,0.0,0.0,2068.8755078322406,0.0,0.0,0.0,1126.9277008770748,0.0,0.0,0.0,0.0,1202.4514706508498,0.0,0.0,0.0,1331.4103984333003
2019-01-12,1.56068,1079.8654890575258,975.5802273028826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.3057043042506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.5735135305764,2334.6122333401177
2019-01-19,1.63584,1609.750491253728,1318.2310649328117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.0204009107174,1495.6884300091513,0.0,0.0,0.0,918.7651099427476,1758.04219388126,0.0,0.0,0.0,1871.205353146397
2019-01-26,2.02273,0.0,1143.62246288216,0.0,0.0,0.0,1029.920864667406,796.9927311099224,0.0,0.0,0.0,1576.7043575624564,0.0,0.0,0.0,0.0,2291.0027765630343,0.0,0.0,0.0,1412.1652234276903
2019-02-02,2.36801,2590.392833851579,1695.268019228396,0.0,0.0,808.0416128697167,1317.9233613755723,904.9292124926916,0.0,0.0,1357.5456965039673,1901.909600678348,0.0,0.0,0.0,1272.07081653328,1917.3577522353987,0.0,0.0,0.0,2191.699708360419
2019-02-09,3.19065,1184.0604233733293,2298.045666334968,812.2171006210655,812.2171006210655,0.0,1499.3901753630685,821.7081891134516,0.0,0.0,1357.8615799550498,1546.7856069226762,1091.6229421540174,0.0,0.0,0.0,2338.5654539643074,0.0,0.0,0.0,2272.230771747636
2019-02-16,3.56632,2046.119476993752,2319.283907523968,0.0,0.0,0.0,2205.52248962982,0.0,0.0,0.0,1446.3037256926234,1323.9319045233108,0.0,0.0,0.0,0.0,2042.5246067581827,0.0,0.0,0.0,2047.158334369023
2019-02-23,3.79244,1382.817594516746,3618.81871758296,1203.1185866714732,1203.1185866714732,0.0,1705.9532880270183,1132.9136546181232,0.0,0.0,1858.41586799414,1705.069111570327,1814.227939091107,0.0,0.0,802.0488496152603,1935.1647230750327,0.0,0.0,0.0,2790.281033460785
2019-03-02,3.63326,885.6284007931658,2563.0646894517463,743.5028092843172,743.5028092843171,0.0,2484.94633631809,0.0,0.0,0.0,2201.2454662856326,728.5570721379692,0.0,0.0,0.0,738.5775283367668,1484.6667965580248,0.0,0.0,0.0,2273.10930924353
2019-03-09,3.16529,1455.0836444146337,1132.8571739443762,0.0,0.0,0.0,2467.684077436399,1714.0659360905895,0.0,0.0,1593.1320734383978,1144.8069809848098,0.0,0.0,0.0,0.0,1716.6926553073106,0.0,0.0,0.0,2180.2868720048023
2019-03-16,3.42535,949.5560790708532,1269.7546511955898,0.0,0.0,0.0,942.6041253027478,0.0,0.0,0.0,924.8319985495964,0.0,1035.597612129632,0.0,0.0,0.0,2676.403926647084,0.0,0.0,0.0,1375.1713308958867
2019-03-23,2.26349,0.0,1036.7262446689656,0.0,0.0,0.0,0.0,798.5098310952703,0.0,0.0,869.760596501562,0.0,0.0,0.0,0.0,0.0,1170.6063617345976,0.0,0.0,0.0,1700.9224996975784
2019-03-30,1.98854,1006.3110986899086,1487.910174430085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.5919887810041,991.5250851736336,0.0,0.0,0.0,992.2498645221128,0.0,0.0,0.0,1584.6775897737114
2019-04-06,1.23989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.936668030532,0.0,0.0,0.0,0.0,0.0,1091.4999627734337,0.0,0.0,0.0,1642.0480598805475
2019-04-13,1.13875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.2633849371198,0.0,0.0,0.0,1177.5241573664125
2019-04-20,0.886171,0.0,779.0648549440929,984.5588910827364,984.5588910827364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2141.193723707652,0.0,0.0,0.0,1494.0532587403352
2019-04-27,0.852827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.847712478445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.8357485680144
2019-05-04,0.662583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1877.0463972151615,0.0,0.0,0.0,1666.139633012724
2019-05-11,0.699205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.9527665146202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2207.988976641052
2019-05-18,0.830827,0.0,0.0,0.0,0.0,0.0,0.0,846.7729951296382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0007207406277,0.0,0.0,0.0,990.8280046389732
2019-05-25,0.822529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.7273879354148
2019-06-01,0.676841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.0839096949884
2019-06-08,0.751001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.8731224179928,0.0,0.0,0.0,2043.019612218577
2019-06-15,0.645876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.8983345737316,0.0,0.0,0.0,1196.0017047389767
2019-06-22,0.418702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.6082214210328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0242015443414
2019-06-29,0.364773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.546583109126,0.0,0.0,0.0,972.1924154583512
2019-07-06,0.504686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.8860708542659,0.0,0.0,0.0,1232.3635036407782
2019-07-13,0.552764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.4041078521369,0.0,0.0,0.0,0.0
2019-07-20,0.478878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.5780113236984
2019-07-27,0.409232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.5434075011797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-03,0.359712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.717554898461,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10,0.424809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.3170112689999
2019-08-17,0.373514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0043590202663,0.0,0.0,0.0,0.0
2019-08-24,0.441052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.4483970280708,0.0,0.0,0.0,1970.7972997282648
2019-08-31,0.400348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.7472373189,0.0,0.0,0.0,982.9759082881468
2019-09-07,0.424232,748.1426251999484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.1104254512059,0.0,0.0,0.0,0.0,0.0,713.415137447208,0.0,0.0,0.0,1021.3404183175304
2019-09-14,0.6941,800.5913617898482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.1196121542888
2019-09-21,0.805622,0.0,741.1047494265883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.1242203402516,0.0,0.0,0.0,1048.1072638499577
2019-09-28,0.718943,770.3047807239155,1096.1269176492483,0.0,0.0,0.0,0.0,1148.8899646858583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.9028604460874,740.4849135784444,0.0,0.0,0.0,2447.2185200668127
2019-10-05,1.00762,0.0,1098.8472404356835,0.0,0.0,0.0,0.0,1361.3486767790478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.3115014726378,1177.233652679544,0.0,0.0,0.0,1498.4038226753298
2019-10-12,0.799842,0.0,1128.4626426401169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.9801173171302,0.0,0.0,0.0,1297.0398037583132
