date,Maryland,flu symptoms,flu how long,how long flu,the flu,contagious flu,the flu symptoms,symptoms of flu,influenza a,a influenza,flu fever,flu contagious,flu a,stomach flu,symptoms of the flu,pneumonia,fever flu,flu virus,flu cold,how long does the flu last,flu test
2015-04-11,1.48556,329.4241628838504,0.0,0.0,389.4231919285788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.3258327805765,0.0,1224.4218052636072,0.0,0.0,0.0,0.0,0.0
2015-04-18,1.17882,290.245470949029,0.0,0.0,466.517556312569,0.0,0.0,0.0,0.0,0.0,0.0,181.6618425824993,0.0,213.1089793669563,0.0,790.3495109908831,0.0,0.0,220.5120583321153,0.0,0.0
2015-04-25,1.11855,0.0,0.0,0.0,400.2962669653812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.40809954726083,0.0,937.5713126013036,0.0,0.0,0.0,0.0,0.0
2015-05-02,1.23155,237.47145239411364,197.2482029214233,0.0,206.96768327283093,0.0,0.0,0.0,178.6396081625984,178.63960816259842,0.0,0.0,244.69199697580575,0.0,0.0,775.2961099722214,0.0,0.0,0.0,0.0,0.0
2015-05-09,1.10579,250.71802427930572,0.0,0.0,237.794050461068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.56849384146105,0.0,922.9383957614764,0.0,0.0,0.0,0.0,0.0
2015-05-16,0.901155,300.1033253466258,0.0,0.0,254.485141881108,0.0,0.0,180.024307270075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.669026076031,0.0,0.0,0.0,0.0,0.0
2015-05-23,1.13001,191.27490884683556,0.0,0.0,285.1727711037734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.1316889599203,0.0,0.0,710.9002450123678,0.0,0.0,0.0,0.0,0.0
2015-05-30,1.87553,218.45536764029143,0.0,0.0,269.0369584162565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.71709399249823,0.0,791.2145610968051,0.0,0.0,0.0,0.0,0.0
2015-06-06,1.3738,0.0,0.0,0.0,179.12688616302864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.6528704802173,0.0,0.0,0.0,0.0,0.0
2015-06-13,1.80365,0.0,0.0,0.0,233.90189788375423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.3903381609335,0.0,0.0,0.0,0.0,0.0
2015-06-20,1.7341,0.0,0.0,0.0,187.54372981086848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.65260305771548,0.0,583.705303217275,0.0,0.0,0.0,0.0,0.0
2015-06-27,2.1826,0.0,0.0,0.0,180.00675888456783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.12730252726692,0.0,0.0,646.6795845061503,225.69625941365925,0.0,0.0,0.0,0.0
2015-07-04,1.47186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.2369856503881,0.0,0.0,219.9496610680857,0.0,0.0
2015-07-11,2.14266,0.0,214.2379623421435,0.0,190.91106794780032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.5126042703714,0.0,0.0,0.0,0.0,0.0
2015-07-18,1.88399,242.1364230794537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.3801752379856,0.0,0.0,0.0,0.0,0.0
2015-07-25,1.54211,0.0,0.0,0.0,363.0276705958904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0891531923464,0.0,0.0,0.0,0.0,0.0
2015-08-01,1.67691,214.46967462845785,0.0,205.4793020000272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0769715298538,0.0,0.0,0.0,0.0,0.0
2015-08-08,1.19101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.9317755420195,0.0,0.0,0.0,0.0,0.0
2015-08-15,2.60994,0.0,0.0,0.0,212.75636446964504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.57501960630776,0.0,740.5482396589008,0.0,0.0,0.0,0.0,0.0
2015-08-22,1.41663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.29866055614752,0.0,744.6880544068844,0.0,0.0,0.0,0.0,0.0
2015-08-29,0.980597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.25822945795665,241.2582294579566,0.0,0.0,0.0,0.0,0.0,704.8497459291505,0.0,0.0,0.0,0.0,0.0
2015-09-05,1.30884,0.0,0.0,0.0,312.603729094848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.7133359778603,0.0,0.0,0.0,285.27478936265885,0.0
2015-09-12,1.85274,243.8661787786948,0.0,0.0,330.90923707061967,0.0,170.22903359557512,0.0,0.0,0.0,0.0,0.0,256.7785901729246,0.0,0.0,926.3259108262037,194.5333910121985,187.20350091312656,177.58479909583178,0.0,0.0
2015-09-19,1.60536,228.37587991621388,0.0,0.0,379.6126912137906,0.0,0.0,0.0,0.0,0.0,362.3980074258198,0.0,249.35727462796015,0.0,0.0,941.8089288279932,0.0,0.0,0.0,0.0,0.0
2015-09-26,1.46268,271.7243636089216,0.0,0.0,385.97610328337305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.69197533901067,0.0,0.0,847.998344306289,0.0,0.0,177.61666542128984,0.0,0.0
2015-10-03,1.24585,473.8073643358295,192.44643765772244,0.0,518.9157068388449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.6674726033128,190.6680759799743,0.0,1087.5535140449556,0.0,0.0,0.0,0.0,0.0
2015-10-10,1.09231,244.32828169024816,0.0,0.0,534.4118208008103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.69910451444656,0.0,0.0,1333.267322296304,0.0,0.0,0.0,0.0,0.0
2015-10-17,0.792553,396.1730914628465,0.0,0.0,695.0647502242696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.5201074397587,0.0,0.0,1269.818770216432,0.0,0.0,0.0,0.0,0.0
2015-10-24,1.44368,358.73173397643427,0.0,0.0,486.3882563396086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0926033787688,0.0,0.0,1338.5038302564683,0.0,0.0,260.82394470335845,0.0,0.0
2015-10-31,1.44254,313.4347492105036,0.0,0.0,295.8802828845864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.395263899227,190.7776982173545,0.0,1227.441681768621,0.0,0.0,165.89988112854633,0.0,0.0
2015-11-07,1.43698,205.19155226493783,0.0,0.0,613.5936818068992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.3369835330297,0.0,0.0,1118.352474870264,0.0,0.0,0.0,0.0,0.0
2015-11-14,1.44607,358.06074541865604,233.56688393401768,0.0,285.8774861342156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.5424002541497,0.0,0.0,1336.6747717384517,0.0,0.0,254.43911034649497,0.0,0.0
2015-11-21,1.68539,395.9395254302792,0.0,0.0,252.51107645978016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.6656209188674,215.1442300954723,0.0,1266.512721624836,0.0,0.0,246.4894789136549,0.0,0.0
2015-11-28,2.64002,306.92074905571667,0.0,0.0,349.02611992343907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.7689046800061,0.0,0.0,1239.5316789236865,0.0,0.0,266.63809684216386,0.0,0.0
2015-12-05,2.11117,378.5357023782331,0.0,0.0,519.9474637109283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.05124605310283,271.86429838377177,0.0,1329.624221676695,0.0,0.0,279.138903804036,0.0,0.0
2015-12-12,1.91238,0.0,0.0,0.0,386.6662740607053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.75535989092367,0.0,0.0,1238.6268025921936,0.0,0.0,0.0,0.0,0.0
2015-12-19,2.28471,480.8018973044363,0.0,0.0,583.1236619460971,0.0,0.0,177.1131049839155,0.0,0.0,0.0,0.0,295.22890855591686,200.3595053309188,0.0,1327.589865665242,0.0,0.0,190.47919510461128,0.0,0.0
2015-12-26,3.08793,314.08284987918404,0.0,0.0,447.5190515240392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.92554715638815,0.0,1403.2491788407635,0.0,0.0,0.0,0.0,0.0
2016-01-02,3.59815,463.85042708941097,0.0,0.0,508.1079877998189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.152545796891,395.1274183168043,0.0,1952.71136056221,0.0,0.0,0.0,0.0,0.0
2016-01-09,2.27929,339.1050230214947,199.1399919501771,138.54563514047553,464.0920575580431,0.0,0.0,0.0,0.0,0.0,131.22900072814392,118.32667780065754,258.6268047408482,250.51264115834903,0.0,1453.7532006531128,0.0,0.0,307.7946567537268,0.0,0.0
2016-01-16,3.07626,282.4238338783875,0.0,0.0,327.8466302460324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.02819729711035,0.0,1371.169337102511,0.0,0.0,148.15325019412467,0.0,0.0
2016-01-23,2.80927,296.740028395203,0.0,0.0,459.7175903915957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.35106518112343,209.97161409169223,0.0,1452.5603667814196,0.0,0.0,201.99099882417272,0.0,0.0
2016-01-30,2.33088,205.69065835986265,0.0,0.0,246.887054473711,0.0,0.0,0.0,153.88698334641637,153.88698334641637,0.0,0.0,0.0,205.06637028898632,0.0,1347.5735112398058,0.0,0.0,170.71969316992838,0.0,0.0
2016-02-06,1.34237,292.4478999674081,0.0,0.0,433.2104803801891,0.0,169.44388685720347,0.0,0.0,0.0,0.0,0.0,0.0,163.22346727450352,0.0,1137.0734627966783,0.0,150.33552963886763,0.0,0.0,0.0
2016-02-13,2.60127,439.9204021577652,0.0,0.0,470.47011872669583,123.47160417501124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.8726852255326,0.0,1303.505880707988,0.0,0.0,191.03803057009156,0.0,0.0
2016-02-20,4.37746,415.1061476280084,137.8611523092658,0.0,669.0314905845546,129.69538972457346,117.02989418924724,0.0,0.0,0.0,0.0,0.0,0.0,237.3813076243045,0.0,1075.4989515733705,0.0,0.0,0.0,0.0,0.0
2016-02-27,3.16991,359.89792817354,173.2500286415075,140.35501072711028,476.56726392566605,0.0,0.0,176.42144653106394,123.00724355048138,123.00724355048136,0.0,0.0,210.80062690300755,200.51375999589703,0.0,1076.1270076609958,0.0,0.0,168.9738134488375,112.1087115335575,0.0
2016-03-05,3.00395,467.6968099845449,198.23217935829112,223.0786109821876,577.9102036678521,0.0,182.90290891084544,0.0,0.0,0.0,0.0,147.3009732126783,214.1953671345782,274.6847432124677,0.0,1062.156889066285,0.0,0.0,230.4219898952794,0.0,0.0
2016-03-12,3.03093,427.8594480970143,158.57100554671837,165.79598474009592,600.5495600421403,125.15270041464,160.89454539459746,0.0,0.0,0.0,0.0,209.44367101980507,351.16035024836793,323.92544815228314,0.0,1355.0545453507486,0.0,227.04950039513977,115.58706686885334,0.0,0.0
2016-03-19,2.38066,862.4373802217386,195.89076895317157,220.52700011020045,625.296663318643,137.49416181019933,0.0,133.81256878480903,0.0,0.0,0.0,0.0,311.52191294373785,226.34676885185053,0.0,1219.7012617402513,0.0,139.5089758307955,185.46748219918075,0.0,0.0
2016-03-26,1.72097,591.0060868239583,254.25623426187215,287.2722987702985,657.2750409080625,0.0,158.50549283239803,0.0,0.0,0.0,218.26202034145024,0.0,158.36562679143236,199.9613136209592,0.0,1097.6721400263334,138.542710145059,0.0,124.69549236384864,0.0,0.0
2016-04-02,1.38378,479.5882853346897,456.9125140520143,215.2162707743205,546.7215115938732,0.0,152.94503655522115,0.0,243.4423734952664,243.4423734952664,0.0,0.0,171.67300343907615,206.84547920252643,0.0,1258.11656547484,148.82498994504198,0.0,312.9765696292428,0.0,0.0
2016-04-09,1.29988,420.27311391045504,0.0,0.0,384.1601427540409,0.0,0.0,0.0,0.0,0.0,114.50503314203031,0.0,236.614143320471,210.27210018105305,0.0,1045.829716299549,0.0,0.0,172.9619335945204,0.0,0.0
2016-04-16,1.30955,301.73018716699653,0.0,0.0,436.2757441576145,0.0,0.0,125.0061517326363,0.0,0.0,0.0,0.0,208.6287204390472,154.80303675198405,0.0,941.3356094508006,0.0,0.0,0.0,0.0,154.84517984348426
2016-04-23,1.7459,313.31025451528245,0.0,0.0,442.5561500049413,0.0,0.0,0.0,0.0,0.0,0.0,112.44454582477644,0.0,236.48485219528317,0.0,1090.2177780545912,0.0,128.65827598925867,295.327852479686,0.0,0.0
2016-04-30,1.37531,303.0460817144583,0.0,0.0,395.25609084513707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.9464430612567,236.502088477234,0.0,841.8874027496564,0.0,0.0,0.0,0.0,0.0
2016-05-07,1.21282,252.61802244533368,0.0,0.0,296.60355755513825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.5465217511488,0.0,838.2830580331326,0.0,0.0,0.0,0.0,0.0
2016-05-14,1.42426,262.7392212970539,0.0,130.54849697912374,431.0909564780261,0.0,0.0,237.70248405236688,0.0,0.0,0.0,0.0,0.0,149.79080870333033,0.0,689.4352495292311,0.0,0.0,0.0,0.0,0.0
2016-05-21,1.05696,263.9057847983925,0.0,0.0,436.51350666920416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.61237325465777,0.0,0.0,791.1262540073815,0.0,0.0,0.0,0.0,0.0
2016-05-28,1.0372,0.0,0.0,0.0,198.01303452347125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.61001407443055,134.0451252058636,0.0,546.9736526098085,0.0,0.0,0.0,0.0,0.0
2016-06-04,2.12127,125.35850819140175,0.0,0.0,202.5836701125479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.7153940036507,0.0,0.0,757.1431291566541,0.0,0.0,0.0,0.0,0.0
2016-06-11,1.74346,0.0,0.0,0.0,177.62470649420592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0530142463571,0.0,758.2640492865523,0.0,0.0,0.0,0.0,0.0
2016-06-18,1.26864,204.70052592594143,127.92078538732228,0.0,158.2173068468395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.5277339420286,0.0,0.0,614.9931868779432,0.0,0.0,169.74671690571796,0.0,0.0
2016-06-25,1.52132,192.25979730745215,0.0,0.0,144.74573274255488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.922268340592,0.0,0.0,163.9242322267485,0.0,0.0
2016-07-02,1.04889,0.0,0.0,0.0,226.3520220061954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.76853045760208,0.0,0.0,616.9066951896777,0.0,0.0,0.0,0.0,0.0
2016-07-09,1.33616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.1316303454395,0.0,0.0,0.0,0.0,0.0
2016-07-16,1.14296,166.73335642081364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0018183792379,0.0,0.0,153.35954383592556,0.0,0.0
2016-07-23,1.13331,126.23282518011192,0.0,0.0,131.74435459737444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.20550653949053,585.9696583819727,0.0,0.0,0.0,0.0,0.0
2016-07-30,0.960384,0.0,0.0,0.0,126.89308871561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.3765075652417,0.0,0.0,0.0,0.0,0.0
2016-08-06,1.06149,127.51328112948684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.6602503249764,0.0,0.0,784.5332178308445,0.0,0.0,0.0,0.0,0.0
2016-08-13,0.872905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0477781477613,0.0,0.0,530.8326743865429,0.0,0.0,0.0,0.0,0.0
2016-08-20,1.18644,150.2630409861756,0.0,0.0,147.59396648273372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.838761408027,0.0,0.0,0.0,0.0,0.0
2016-08-27,1.19639,199.09106711516372,0.0,0.0,264.28831302627515,0.0,0.0,0.0,127.6381413284103,127.63814132841031,0.0,0.0,0.0,0.0,0.0,576.0275066521574,0.0,0.0,0.0,0.0,0.0
2016-09-03,1.12604,146.96166656375337,0.0,0.0,212.2056967214821,186.13579915600965,0.0,0.0,0.0,0.0,0.0,0.0,129.30130390691812,0.0,0.0,757.6156734894133,0.0,0.0,0.0,0.0,0.0
2016-09-10,1.67745,551.1855802569797,0.0,0.0,278.7919491100029,0.0,140.17781551669682,0.0,0.0,0.0,0.0,0.0,211.6014815782148,224.64012944219996,0.0,596.8373830311237,0.0,0.0,0.0,0.0,0.0
2016-09-17,1.14029,126.50534189984543,0.0,0.0,277.0728791591593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.4697875054064,0.0,0.0,3508.121120079114,0.0,0.0,204.6507389091693,0.0,0.0
2016-09-24,1.09962,237.4145763366756,0.0,0.0,230.6162319523333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.90544148168263,0.0,0.0,1222.6547410627004,0.0,0.0,0.0,0.0,0.0
2016-10-01,1.05951,252.574363918349,192.94089999090156,134.81139556766846,514.770836548205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.1895623467713,0.0,0.0,1171.8826312773397,0.0,0.0,128.8644227915409,0.0,0.0
2016-10-08,0.588424,325.0744171412882,0.0,0.0,453.74884832432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.4756903508336,274.3567550678832,0.0,894.3482672779387,0.0,156.539451455269,185.56135893838965,0.0,0.0
2016-10-15,0.742727,281.2054973311883,0.0,0.0,702.3494008719416,0.0,0.0,0.0,0.0,0.0,0.0,183.9426842743032,457.62527681577535,170.0445298627805,0.0,1126.3862922290557,0.0,0.0,164.82949152536688,0.0,0.0
2016-10-22,0.980293,322.4770293025213,0.0,0.0,565.8507543609626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.6475086120924,151.0510243573694,0.0,1516.6274850039144,0.0,0.0,183.45948579917592,0.0,0.0
2016-10-29,0.840078,253.79639842243472,0.0,0.0,617.421603279285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.31846773684936,133.19569888584303,0.0,1290.449646533131,0.0,0.0,269.80093374877094,0.0,0.0
2016-11-05,0.951557,386.8992760045569,176.26046388069796,0.0,493.788791321703,0.0,0.0,133.71608890384903,0.0,0.0,121.58865799223555,0.0,443.370833499599,131.475624234135,0.0,1245.2001620729698,139.33427856196732,0.0,360.3235761402996,0.0,0.0
2016-11-12,1.22094,327.86701378156897,0.0,0.0,565.2907803145705,0.0,0.0,156.06046056401243,0.0,0.0,0.0,0.0,384.6756992567482,0.0,0.0,1237.9160340166018,131.7988728161526,0.0,180.39464523813547,0.0,0.0
2016-11-19,0.899032,245.9176078010316,0.0,157.3703910118973,589.7495859622437,0.0,248.52509134684536,0.0,0.0,0.0,0.0,0.0,254.1850029074975,118.686610467911,0.0,1185.7818918993714,0.0,0.0,190.5665883976097,0.0,0.0
2016-11-26,1.65076,249.80179726617155,0.0,0.0,230.75915948344607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.4900500375089,0.0,1261.0186279251564,0.0,0.0,199.94476726362697,0.0,0.0
2016-12-03,1.12648,268.90905193864654,0.0,121.78660552721384,476.35009974498576,0.0,0.0,0.0,0.0,0.0,0.0,202.4021747081406,240.01340462705505,188.32885751057816,0.0,1462.409532910167,0.0,0.0,251.68186254765084,0.0,0.0
2016-12-10,1.08942,428.1497868847353,110.74505958522148,0.0,502.1446986343335,0.0,0.0,0.0,132.94726472385628,132.94726472385628,0.0,0.0,279.55721469609136,368.47261173787183,0.0,1306.137342504518,0.0,0.0,353.3040218980262,0.0,0.0
2016-12-17,1.35029,336.3972123473812,0.0,163.03191069385156,427.00575617792606,129.39562279756095,0.0,112.48633567575315,0.0,0.0,0.0,0.0,183.4789607677992,418.37965312407823,0.0,1412.1874868129948,0.0,0.0,116.47825415745784,0.0,0.0
2016-12-24,1.75352,499.1445574672165,298.7863816834015,349.0786441509178,689.1323413834814,0.0,0.0,0.0,0.0,0.0,182.5001772758017,0.0,210.6652472880417,552.2977066648959,0.0,1384.9295538664664,0.0,0.0,140.51548953210417,0.0,0.0
2016-12-31,2.41278,646.658979754884,263.16048804164933,212.13655729856987,549.2613754020282,136.56565226631912,0.0,0.0,174.07449608292947,174.07449608292947,0.0,164.72427640158406,230.56096555656464,667.8731877103169,0.0,1404.8819244817234,0.0,223.71443795766368,207.2528497220248,0.0,0.0
2017-01-07,1.66687,654.2712414812171,235.24846592656624,189.7797111612984,796.7044174109603,0.0,129.06601883578912,137.28074723834712,112.8321615561765,112.83216155617652,0.0,0.0,305.52579577543247,585.1196078674475,123.75200818522784,1382.335725063478,140.8640112148714,141.05313431134985,329.4540779645227,0.0,0.0
2017-01-14,2.22725,597.2009352588699,237.8119697069725,253.73779341270532,890.9691976864711,0.0,180.7577356658445,152.12108898440766,0.0,0.0,0.0,0.0,259.20835967117534,673.1249008151192,131.18572376985193,1495.6260850291717,212.33477918697275,0.0,281.2810198067408,0.0,0.0
2017-01-21,2.73316,693.4772303586536,302.0626996851422,186.50020152865693,796.1533270465417,0.0,165.59516680448715,166.57286542913224,0.0,0.0,111.19957278539486,193.95666288823435,277.7262228289291,560.6783082882364,0.0,1236.228020777966,141.43915345444222,0.0,238.9899463460037,0.0,0.0
2017-01-28,2.86498,783.3404411336855,0.0,160.85219120411986,769.4007199659169,0.0,0.0,272.8715080623488,168.41448604037768,168.41448604037768,0.0,190.43706587937348,364.3722672611758,452.8434415530647,0.0,1298.8012652802508,0.0,123.12106572271404,111.72156654188564,0.0,0.0
2017-02-04,2.90698,736.8561148780104,205.05967091332997,259.31763576058546,964.959616055427,144.8160452825158,221.69817772862905,201.16867863331387,122.15418634774647,122.15418634774647,166.40648807199153,111.23529639296044,529.9967028267239,508.7130264523326,0.0,1360.3969375502688,142.9816012883756,181.46033031541552,207.99391009101697,0.0,150.19285164398832
2017-02-11,4.58397,954.672740045478,281.03523652639024,259.9943643727656,1268.0664090964224,121.18371321432562,204.14337835112948,387.5867247250297,111.39481039060055,111.39481039060053,0.0,134.09529326220306,473.7593660480204,306.7244462350292,114.35004362356185,1517.8216355866714,143.87826746769622,108.94076833035668,351.5949404261833,0.0,0.0
2017-02-18,6.08186,1127.614263513487,365.2006039356321,353.07435300170283,1379.3139816589098,155.60185495458765,226.83851794535104,218.19544389158725,218.506914268463,218.50691426846305,112.54807344683071,139.70426921910504,560.326575578244,402.9593904395222,241.1647172403063,1433.2833820004182,0.0,0.0,429.1178987541309,0.0,114.74087914467388
2017-02-25,5.82144,989.8008662478225,485.5704445316279,510.6086538151005,1506.304369940751,212.47712016400845,270.9687734994742,161.74281702407427,235.6105089815976,235.6105089815976,177.98660294885153,178.49192456247647,529.7854435859877,378.3971767380564,0.0,1378.5763253263697,168.15497345445957,126.95779585698824,241.25650641963145,125.60136919482008,108.20074643531332
2017-03-04,3.39394,776.9389067392294,387.8088897023695,287.160928391551,1110.3928068499167,129.68634331768857,122.2560601108395,151.48652210202366,0.0,0.0,104.1086285849802,160.9537461468353,467.3743634082299,425.178845249104,113.71195343128618,1144.9736437462243,0.0,102.61494565131063,210.1402091166373,0.0,0.0
2017-03-11,3.541,577.559152531959,246.83889123433568,219.3987109552493,974.067188861604,127.00525601736165,243.7386741808641,111.58661039166816,100.4383634798626,100.43836347986256,137.09875824903094,117.62558074000368,265.0260368923442,209.95439586670705,142.346417782631,1126.7120994869915,0.0,0.0,211.34733529073364,0.0,148.53374842759152
2017-03-18,3.89496,449.2362894699461,109.88846255042849,138.40672511997036,737.9593448311925,100.27585369974706,103.68197556426216,206.8589014002223,0.0,0.0,0.0,0.0,351.49982878983263,238.3349508116428,0.0,1291.3074446468277,0.0,102.61071741181937,213.38483687564624,0.0,0.0
2017-03-25,3.27304,479.8638235299677,165.01169176523425,190.48455073151015,623.8995266191814,130.61266157852748,0.0,117.78692688995906,133.508481732134,133.508481732134,174.03588999036108,0.0,429.2030689641391,293.41778685308964,0.0,1249.7355020131483,162.4971973038929,123.9213326999228,194.5197677343631,122.91613346058242,0.0
2017-04-01,3.57217,504.4894501978666,257.2317686096817,189.04705989122263,823.8520900881718,158.89167218351358,0.0,149.53742021534623,0.0,0.0,0.0,0.0,199.91463386532607,312.3901013220495,120.4823714693818,1059.2360560592483,0.0,0.0,0.0,0.0,0.0
2017-04-08,2.35602,444.2472300777375,0.0,177.60992425337696,564.4984701888112,103.49445406186511,0.0,0.0,125.355563057851,125.355563057851,0.0,0.0,345.4621495847899,0.0,0.0,1026.9580707350517,0.0,0.0,182.4343489558156,0.0,0.0
2017-04-15,1.83007,244.18171118390703,0.0,0.0,335.58077300435514,0.0,167.96022503597248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.331278736211,0.0,0.0,0.0,0.0,0.0
2017-04-22,1.31684,204.14487647511507,0.0,0.0,191.1383927594463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0990555348317,230.506336372949,0.0,908.8577627643472,0.0,0.0,0.0,0.0,0.0
2017-04-29,1.15975,216.57620753572536,0.0,0.0,269.1306945996283,0.0,0.0,0.0,0.0,0.0,0.0,112.7782052385338,109.00733426580344,147.37792123962726,105.93139312584758,1142.3616773612828,0.0,0.0,0.0,0.0,0.0
2017-05-06,0.857281,153.24325989750653,0.0,142.4627781360152,286.2946982892249,0.0,0.0,0.0,0.0,0.0,0.0,103.6095946247608,164.23139850926125,157.7589359508552,0.0,756.7837225081644,0.0,0.0,0.0,0.0,0.0
2017-05-13,0.902109,308.66321488620133,0.0,0.0,204.0647408606859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.24273299287611,0.0,0.0,862.2733517602572,0.0,0.0,0.0,0.0,0.0
2017-05-20,1.36833,206.98610545920192,0.0,0.0,209.17708503422944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.60816763512,0.0,0.0,832.3525147157311,0.0,0.0,117.90133920536192,0.0,0.0
2017-05-27,0.842793,0.0,0.0,0.0,200.8934304025814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.12610207393757,0.0,820.3657465909752,0.0,0.0,0.0,0.0,0.0
2017-06-03,1.25798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.6203077771507,0.0,0.0,0.0,0.0,0.0
2017-06-10,0.96963,0.0,0.0,0.0,286.1829550094832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.600094709245,0.0,0.0,0.0,0.0,0.0
2017-06-17,1.22888,138.10076096869682,0.0,0.0,297.2016063431703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0641734950852,220.6393114663832,0.0,582.1021269716387,0.0,0.0,0.0,0.0,0.0
2017-06-24,1.06998,0.0,0.0,0.0,160.57019634607948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.7202967907738,0.0,0.0,0.0,0.0,0.0
2017-07-01,1.28205,0.0,0.0,0.0,137.47996262273287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.5945373016959,0.0,0.0,0.0,0.0,0.0
2017-07-08,1.36908,261.4851169847221,0.0,0.0,156.61375167487014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.49604931811783,0.0,641.4483467806505,0.0,0.0,0.0,0.0,0.0
