date,Kansas,rsv,flu symptoms,the flu,influenza a,a influenza,stomach flu,influenza symptoms,how long flu,flu how long,flu cold,flu a,influenza b,sinus,influenza a symptoms,symptoms of flu,pneumonia,strep,bronchitis,flu contagious,contagious flu
2013-12-21,2.76878,684.1533901858412,447.74631945463096,1318.678754336717,0.0,0.0,738.6017511027301,0.0,346.1572503460105,314.1987534575156,270.16575816509066,563.5767855699223,0.0,1580.8569793466788,0.0,0.0,1348.0717346794554,1448.0444484001605,753.9435817645762,0.0,232.85081663266175
2013-12-28,5.97403,578.1574172887169,1104.9658553696702,1277.7083497148842,308.0676710228739,308.06767102287404,396.80386431234587,0.0,360.8541073537549,352.3506069999341,0.0,680.2165725963737,312.1564046981474,1399.6199496205531,0.0,290.01487318952326,1249.2779074101977,1087.8364957371855,789.0445995668063,295.7125825917841,308.11075119412726
2014-01-04,5.3431,679.2359727485241,2081.2193295284133,1566.2907109690002,380.0574391637869,380.05743916378685,662.0292280670136,0.0,504.842618893745,324.47269959185854,351.8092093668657,783.0466655208334,0.0,2097.979895096252,0.0,0.0,1695.1327905501755,1209.9709972616354,1091.770677934154,0.0,0.0
2014-01-11,4.56558,387.0634495975152,1472.3126280439385,1999.1862435057049,477.93788643299166,477.9378864329916,511.4091636609418,0.0,305.5494146585705,0.0,414.00041887886607,876.0375250241372,0.0,1671.8685947484792,0.0,449.04487842919815,1863.263045442384,1167.0431918694992,1055.767111139092,0.0,0.0
2014-01-18,5.70495,627.8123859805695,1866.8806935105968,1857.2644477108647,543.1695662624786,543.1695662624787,472.2468757641278,416.8830163641512,680.0272306192719,551.2822759158987,424.4768008910045,913.5199076543817,321.7148971215681,1425.7655985242432,0.0,1003.6719277597535,1642.6699422266777,1253.1279344142745,666.7065486805885,0.0,0.0
2014-01-25,5.28142,946.22885182106,1066.1934644413434,1475.167272772752,0.0,0.0,378.9477300159998,308.10124204969264,300.69424424391843,370.0816349360691,495.6079224223981,749.7807315363966,0.0,1220.4824741613124,0.0,0.0,1839.853446143854,1052.588081447704,867.0320573375428,0.0,0.0
2014-02-01,4.66637,621.4331084023135,1035.9129233132887,1174.4918525969354,314.5932514139801,314.59325141398,361.820709922462,0.0,199.9528607390732,298.82415230463323,364.9480031838271,453.61319050100633,0.0,1408.03150793442,0.0,256.7049958012206,1145.8288872361595,1180.3955977838273,704.2106537851523,0.0,0.0
2014-02-08,2.98964,751.4879184746659,678.6522729290997,820.4463237579292,0.0,0.0,610.50216565618,0.0,194.83957844578188,0.0,0.0,308.402800882216,0.0,1454.470093840169,0.0,0.0,972.2840135257504,1354.7962325766323,651.3295630918715,0.0,0.0
2014-02-15,2.26361,717.9101563812291,542.1044266807631,553.9212111942674,218.42432888103755,218.4243288810376,214.1486378915461,0.0,0.0,0.0,0.0,277.37610238058863,0.0,1284.4977528950185,0.0,224.8692130665731,976.0946132225516,1073.4427205204126,622.8417001498327,0.0,0.0
2014-02-22,2.19104,516.6134367955736,341.3623034244629,801.0513401060593,0.0,0.0,570.3710895635286,0.0,0.0,0.0,0.0,0.0,0.0,1536.893048789179,0.0,0.0,1179.1711970822216,1204.531805105055,594.1076173080795,0.0,0.0
2014-03-01,2.09873,985.077418879348,494.5209510704071,448.5690836710467,0.0,0.0,779.9824848866018,0.0,0.0,0.0,0.0,0.0,0.0,1518.5866599962674,0.0,0.0,834.2326934034049,1097.3913048116274,991.3474745455652,0.0,0.0
2014-03-08,1.4466,537.1663573533001,328.0978062214638,438.6591542185892,0.0,0.0,590.0814428923716,0.0,0.0,0.0,0.0,627.9316235155484,0.0,1920.3099884177184,0.0,0.0,1009.871247040528,1211.542404307521,839.2552296805117,0.0,0.0
2014-03-15,1.8649,654.2525393536337,0.0,0.0,0.0,0.0,502.4519851281626,0.0,0.0,300.7505640458088,0.0,0.0,0.0,1344.843994644119,337.5725017570969,0.0,1054.7435974281932,1376.930715880754,572.4244537059898,0.0,0.0
2014-03-22,1.21435,245.6326062037736,277.7993413910503,0.0,0.0,0.0,338.33444307274294,0.0,0.0,0.0,0.0,0.0,0.0,1306.3851035695557,0.0,0.0,1075.8040503273292,1292.1751778245075,369.4521425800157,0.0,0.0
2014-03-29,0.657425,251.40645648950945,296.164695677724,378.3400128471297,0.0,0.0,539.6618350502332,0.0,223.16823047618772,317.5519031853138,0.0,222.46342920551865,0.0,1624.1441623089204,0.0,0.0,893.6092162535587,918.6810999222928,684.8986386600897,0.0,0.0
2014-04-05,0.862866,313.60468593236686,0.0,368.6305700477636,0.0,0.0,233.18543927843925,0.0,0.0,0.0,0.0,0.0,0.0,1449.314880952968,0.0,0.0,967.64576504835,1123.7741732689817,694.2629551880653,0.0,0.0
2014-04-12,0.557103,283.06935711186406,305.0781322959499,485.58036849311367,0.0,0.0,448.0948460149159,0.0,0.0,0.0,0.0,0.0,0.0,1418.1600209605915,0.0,0.0,1099.9921066793252,699.4717455588165,562.3236731600394,0.0,0.0
2014-04-19,0.59438,235.21374034803168,0.0,294.23458622628675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.4215850375183,0.0,0.0,988.0910187830996,1179.9273644091045,924.0579407565856,0.0,0.0
2014-04-26,0.630601,335.8257047574863,329.10237991873777,0.0,0.0,0.0,352.022804389976,0.0,0.0,0.0,0.0,0.0,0.0,878.4927635848165,0.0,0.0,900.8373558380274,926.635243602898,317.2289648677045,0.0,0.0
2014-05-03,0.561129,0.0,0.0,428.080656647132,0.0,0.0,241.63117353653095,0.0,0.0,0.0,315.7458533838161,0.0,0.0,775.3354423320009,0.0,0.0,1078.9999972133712,653.5065903038765,604.7263296125623,0.0,0.0
2014-05-10,0.513184,0.0,385.7108005621493,329.6297547113638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.525580278396,0.0,0.0,661.1593996399446,1088.7590190995627,527.651784036932,0.0,0.0
2014-05-17,0.584659,256.96414042344696,212.32073000996797,260.3394525089643,0.0,0.0,259.09281646188884,0.0,0.0,0.0,0.0,0.0,0.0,1006.091035140225,0.0,0.0,725.9542364256034,939.5630164395462,244.01458136218375,0.0,0.0
2014-05-24,0.202634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.3404550656562,0.0,0.0,966.6606825370952,986.4572867613136,513.0098192009865,0.0,0.0
2014-05-31,0.369213,0.0,0.0,0.0,0.0,0.0,316.5444937152635,0.0,0.0,0.0,0.0,0.0,0.0,1243.499382681062,0.0,0.0,1014.1391447211494,921.2169576651092,462.0014772739617,0.0,0.0
2014-06-07,0.112013,0.0,325.6126913799644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.7552940941908,0.0,0.0,749.3481222976802,723.1773072714786,601.5093205361915,0.0,0.0
2014-06-14,0.205761,0.0,0.0,0.0,0.0,0.0,270.6250902330512,0.0,0.0,0.0,0.0,0.0,0.0,975.0014911744078,0.0,0.0,941.0127117552756,854.9066431109566,423.0662311440201,0.0,0.0
2014-06-21,0.262314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.2696302226199,711.6206772980331,0.0,0.0,515.2603903283504,1293.8066002788842,296.6192032335192,0.0,0.0
2014-06-28,0.0446429,281.1285747907813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.1745332252004,0.0,0.0,658.8675107562236,1073.3779238881666,383.2129644458311,0.0,392.9474044883654
2014-07-05,0.0791452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.704324999784,0.0,0.0,389.31890133643645,908.1646157107656,442.2770727253388,0.0,0.0
2014-07-12,0.167673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.3766283999943,737.1468075412267,0.0,0.0,865.7069150548672,807.2277296412082,494.3221632644742,0.0,0.0
2014-07-19,0.253715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.72217640912544,0.0,0.0,429.8180513738858,686.6514303906453,0.0,0.0,0.0
2014-07-26,0.174277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.1745348847344,0.0,0.0,626.2071038816235,730.237221226317,0.0,0.0,0.0
2014-08-02,0.434216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.7485194982494,0.0,0.0,741.7844159870261,733.8509761397927,0.0,0.0,0.0
2014-08-09,0.458891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.8595481779323,0.0,0.0,632.003112817501,770.4253706461948,331.5781455541172,0.0,0.0
2014-08-16,0.249822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.7515591627626,0.0,0.0,658.0349628955639,741.4112566622582,0.0,0.0,0.0
2014-08-23,0.107373,0.0,492.2990094830567,0.0,0.0,0.0,0.0,0.0,304.8840483270643,0.0,0.0,0.0,0.0,718.7127851240664,0.0,0.0,1272.5458430097049,1004.2966874250988,363.6963108548194,0.0,0.0
2014-08-30,0.375704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.1491104881406,0.0,0.0,948.0068257645858,713.7357578823843,501.0493777748748,0.0,0.0
2014-09-06,0.551181,305.2917497977149,0.0,329.6983148618868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.7641919431533,0.0,0.0,735.9903021230591,1042.1233680269506,506.2739723780997,0.0,0.0
2014-09-13,0.931264,0.0,0.0,394.9935391229428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.4307458757706,0.0,0.0,863.2952686471461,1030.855545613247,617.3227203745471,0.0,0.0
2014-09-20,0.786473,0.0,0.0,536.8256437593286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.2335055755209,0.0,1052.363589562269,314.8109864685476,0.0,897.5050146722991,718.5651221640072,506.1922308791434,0.0,0.0
2014-09-27,0.885461,0.0,0.0,332.02350690439056,0.0,0.0,339.15670925534977,0.0,0.0,0.0,267.69669540844546,371.9542759566001,0.0,1239.2833913003033,0.0,0.0,881.0053928942577,809.8797060379662,492.8711465330003,0.0,0.0
2014-10-04,0.498433,0.0,421.8700106002723,524.8312077058716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.7711993070161,0.0,667.4075461089332,0.0,0.0,1056.447250451161,1042.185069025953,505.2693192118402,0.0,0.0
2014-10-11,0.600515,0.0,557.1019184228411,547.3588578439751,0.0,0.0,0.0,0.0,301.6902474493939,0.0,0.0,587.3268232499931,0.0,806.3199146652785,0.0,0.0,921.4604962146396,900.765083911786,419.0720076330121,0.0,0.0
2014-10-18,0.875099,0.0,671.0281702055402,817.2415788151241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0733435730017,0.0,1203.6696925899969,0.0,0.0,1008.1516457035664,878.5778080107341,396.4526236543841,0.0,0.0
2014-10-25,0.922992,0.0,328.5965548536284,877.677984842525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.3656210262391,0.0,1141.450565110472,0.0,0.0,1194.8892679727494,1002.0752119794236,556.7774031421723,0.0,0.0
2014-11-01,0.78125,0.0,0.0,395.0138443350792,0.0,0.0,352.26877547417433,0.0,0.0,0.0,366.8629706866424,356.26446714505,0.0,1025.335792397571,0.0,0.0,1201.4684054197594,674.9092832059283,340.4233624685298,0.0,0.0
2014-11-08,1.01807,347.5094560605459,322.1964559609651,532.7606883303184,0.0,0.0,289.2503528631091,0.0,0.0,0.0,0.0,531.3292227008931,0.0,1066.627678466922,0.0,0.0,1295.5037379987723,884.0561996506748,496.6808241742633,0.0,707.8956758861108
2014-11-15,1.18789,0.0,0.0,414.76179826509775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.1657461149914,0.0,0.0,1174.0535768146572,1053.8882596292751,801.8454956241188,295.2819706846493,0.0
2014-11-22,1.82328,0.0,335.25884824747027,420.47368880852,0.0,0.0,314.65747965053174,0.0,0.0,0.0,0.0,327.6254032185162,0.0,1075.4792523794902,0.0,0.0,1194.769275305366,898.9057636701225,386.3985269937489,0.0,0.0
2014-11-29,2.21992,0.0,491.8241490355577,467.2019420579608,0.0,0.0,433.3599673422035,0.0,347.3459792573442,344.17724191472286,0.0,0.0,0.0,1005.4609812728028,0.0,0.0,1074.1567068461284,1312.5003301895874,546.1303153885103,0.0,0.0
2014-12-06,2.2245,0.0,436.0222409403479,818.6076474576897,0.0,0.0,464.4406487688381,0.0,336.7305485584778,337.12094471918635,0.0,363.5536148841072,0.0,1111.3303865403536,0.0,0.0,1246.8212555094672,1073.03627720123,791.7078533025164,0.0,0.0
2014-12-13,4.70762,0.0,729.1017141233627,1025.0425534129313,0.0,0.0,532.9988178555802,0.0,0.0,0.0,297.06210843767326,499.0796429494719,0.0,1727.0517591269092,0.0,0.0,1003.6284509513793,1408.0580648501912,531.813448739688,0.0,0.0
2014-12-20,8.10231,0.0,689.790653224792,1597.582114163653,460.1870487357088,460.1870487357088,0.0,0.0,369.2548657436652,396.5387558838863,0.0,459.440389553022,0.0,1128.9284087650756,0.0,0.0,1148.9340807873723,720.1438231223498,854.624432961118,0.0,0.0
2014-12-27,8.62753,395.73662108756935,1028.1205984823723,1289.0958504822074,573.2585808966799,573.2585808966799,635.9694983517913,0.0,444.22656913062747,0.0,0.0,771.1207621524316,0.0,1777.244230875221,0.0,0.0,1308.6782977042344,1412.3831595645074,932.2900505325696,0.0,0.0
2015-01-03,8.78582,0.0,1885.958117233836,1991.5320751104864,991.122022858241,991.1220228582412,672.7688545273385,0.0,0.0,555.6520937616505,755.0570521119729,917.2339471168798,0.0,2530.2589167240403,0.0,681.847181919515,1916.333889521612,847.2273439025029,890.689497715485,0.0,0.0
2015-01-10,6.33073,0.0,1926.5513027452064,1744.0687541620296,459.4842977390468,459.4842977390467,410.1958680346144,608.5677306730261,727.8727748215368,577.5698003331291,393.8259578672518,719.7354173138368,0.0,1288.802321428078,0.0,360.87070098681335,1572.386709136252,1242.5800688919785,826.501905596149,0.0,314.63231529075733
2015-01-17,6.01526,560.1742872019737,1196.695074080867,901.5039312566664,0.0,0.0,418.2441447806361,381.9005893582098,0.0,316.5514542326165,577.5767753942356,480.24552270009633,0.0,1625.4675581219203,357.2873632815217,0.0,1133.5195846602744,1464.8234090506355,554.0262529728933,0.0,0.0
2015-01-24,6.72863,578.8571834283644,926.1992700127254,1253.7723782997352,1128.065092009021,1128.065092009021,680.1979408365239,499.25706801728046,315.26220705876784,474.7256433643345,419.6230426871943,341.23146379474235,0.0,1354.7221197732429,410.0038813912042,393.42338783366944,1359.103685609841,1535.090571002656,638.7062316770975,0.0,0.0
2015-01-31,7.09809,437.5530686295317,1065.296388435419,1400.0088289786045,760.5723796181661,760.5723796181662,369.41778414554665,339.1410112293843,409.7476215481639,0.0,0.0,525.7253266863593,0.0,1584.996664541355,408.3522454226974,486.5717160861538,1390.358506633052,983.3450658381248,561.6368781194684,360.4540333146705,0.0
2015-02-07,6.0228,625.5324230018293,0.0,895.0673740963733,457.0321358530251,457.0321358530251,652.7263767379668,0.0,0.0,0.0,0.0,500.2968851016132,0.0,1748.629750943334,0.0,0.0,1666.9035162503735,1446.0627905458991,680.0328872684659,0.0,0.0
2015-02-14,4.55746,487.4070593240316,623.9544452936741,470.6702478407755,338.2495357801904,338.2495357801904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.082582699515,0.0,0.0,1461.9365111993263,1227.875606289193,707.7333935747815,0.0,0.0
2015-02-21,4.16726,423.9080931496848,732.0561284977664,620.97636788321,0.0,0.0,544.1915557922092,0.0,0.0,0.0,368.536429084166,0.0,0.0,1864.978600908332,0.0,0.0,1321.1459791524242,1265.0224088097984,488.90228635675305,0.0,0.0
2015-02-28,3.89291,1313.9024024366654,744.1785128949092,548.8756663591333,336.2120246591404,336.2120246591404,554.5135313102595,0.0,0.0,0.0,332.97146186175024,0.0,0.0,1782.7625145470486,0.0,0.0,1154.4949363075882,1304.255830449049,719.2932202726229,0.0,0.0
2015-03-07,4.30108,807.6693220747858,626.7419951969107,790.6566168289988,0.0,0.0,410.959993910005,0.0,0.0,0.0,0.0,0.0,0.0,1857.9120888236685,0.0,0.0,1307.549261801609,1250.608191038698,785.6848926145333,0.0,0.0
2015-03-14,4.12485,862.4129901981294,747.8076617539704,577.6855469241707,0.0,0.0,0.0,374.81535654020985,0.0,0.0,0.0,0.0,340.6259307554009,1579.5240010677114,0.0,0.0,1363.7408492529846,1625.077186425022,776.2387609365225,0.0,0.0
2015-03-21,2.83699,803.7346051024218,480.9624211172876,561.8959973141305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608.2066691864425,0.0,0.0,1023.01426704347,1066.580404121784,819.152617266162,0.0,0.0
2015-03-28,2.37119,436.2780756577125,0.0,428.7564868402613,0.0,0.0,0.0,0.0,504.30717851320776,0.0,0.0,0.0,0.0,1646.4255531032134,0.0,0.0,1972.6702473761732,1042.605283910397,808.2398083241494,0.0,0.0
2015-04-04,2.05531,351.652869110166,354.34151693165745,376.1677484110127,0.0,0.0,0.0,0.0,336.9459995950036,0.0,0.0,0.0,0.0,1068.7754905983063,0.0,0.0,675.5317713835419,1082.782767043332,957.003545691771,0.0,0.0
2015-04-11,1.75801,349.7082206023921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.657165097844,0.0,0.0,1460.9723156017371,0.0,0.0,1037.7180829803945,929.6072262937932,508.8216159446542,0.0,0.0
2015-04-18,1.37642,325.0293784153005,0.0,403.6823894876957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1816.1729512893687,0.0,0.0,1185.4227718846505,1406.8141801051268,471.6271244643347,0.0,0.0
2015-04-25,1.41046,0.0,327.09605006365734,418.3636786383603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.4925327191963,0.0,0.0,792.935336842146,1347.874739542071,1062.2607381073735,0.0,0.0
2015-05-02,1.56392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.8056006155176,0.0,0.0,1174.7832266556177,1303.2682077343018,413.2912642161017,0.0,0.0
2015-05-09,0.89201,0.0,0.0,450.86436867488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.3536241307722,0.0,0.0,721.3454049206614,841.9901402055822,973.8284096961175,0.0,0.0
2015-05-16,0.828402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.3516520313865,0.0,0.0,617.2296964667421,1183.679739768936,541.8033683323475,0.0,0.0
2015-05-23,0.436015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.3806173377508,0.0,0.0,348.36865511031885,926.0710339659756,553.3458149572048,0.0,0.0
2015-05-30,0.444074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.8357465287216,0.0,0.0,461.67975407174254,1118.039749432548,0.0,0.0,0.0
2015-06-06,0.359477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0425905634349,0.0,0.0,1065.6561354490843,0.0,0.0,867.6201670100616,953.1061862439676,420.105822864241,0.0,0.0
2015-06-13,0.43315,0.0,0.0,370.41907225567206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.353658477933,0.0,0.0,1035.9202858449096,1383.4404799382085,432.10050755121176,0.0,0.0
2015-06-20,0.391802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.2350876385324,0.0,0.0,658.8332326136721,981.5407662317716,0.0,0.0,0.0
2015-06-27,0.625823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1453.4194291698316,0.0,0.0,885.6502088997398,996.9189622945274,0.0,0.0,0.0
2015-07-04,0.266756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.5069476092349,0.0,0.0,690.424231191765,1404.6968912957066,0.0,0.0,0.0
2015-07-11,0.237883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.363460877918,0.0,0.0,538.4381901150967,966.6762170246684,437.186107442144,0.0,0.0
2015-07-18,0.121433,0.0,0.0,473.9642753322017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.3926659867157,0.0,0.0,0.0,924.2127107778924,0.0,0.0,450.1482259512052
2015-07-25,0.178042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.1093508393989,0.0,0.0,1005.6058173226102,1194.0796158783512,0.0,0.0,0.0
2015-08-01,0.319211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.339096900222,0.0,0.0,901.8238116039248,1492.9141807610056,0.0,0.0,0.0
2015-08-08,0.170989,0.0,0.0,0.0,0.0,0.0,0.0,461.9350237433009,0.0,0.0,0.0,0.0,0.0,1292.6171545743423,0.0,0.0,966.950859572968,761.0950570897933,0.0,0.0,0.0
2015-08-15,0.104959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.5528046896634,0.0,0.0,805.322301455925,656.9601177940635,458.8269046465828,0.0,0.0
2015-08-22,0.311284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.9535400538405,0.0,0.0,1031.222082630233,971.0808608832768,0.0,0.0,0.0
2015-08-29,0.313934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.7109065864568,0.0,0.0,951.5958209843308,666.6233846464662,398.0798754293119,0.0,0.0
2015-09-05,0.272232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.179100479024,0.0,0.0,626.5563999515599,994.0712416659024,560.0867694624465,0.0,0.0
2015-09-12,0.221293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.449183838875,0.0,0.0,643.985225688139,1149.1762573948072,408.1645833523213,0.0,0.0
2015-09-19,0.621404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.4032036151891,0.0,0.0,876.088869249034,0.0,0.0,892.8555860079172,1354.1377310190142,0.0,0.0,0.0
2015-09-26,0.898357,0.0,0.0,416.22147621745046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.4915536398769,0.0,0.0,568.0467931291707,1134.7119608083608,677.0244302092404,0.0,0.0
2015-10-03,1.2293,0.0,0.0,506.8657607201965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.166217107177,0.0,0.0,1213.1720001042272,1095.5569704108566,0.0,0.0,0.0
2015-10-10,1.12164,0.0,385.6543741472673,588.802802060617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.6192702661282,0.0,1144.0325544307996,0.0,0.0,554.993149087305,1355.3170766511726,484.8503204179801,0.0,0.0
2015-10-17,1.02605,0.0,0.0,515.0049517618836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.296052590614,0.0,967.3532685191044,0.0,0.0,1374.949237972522,865.0613801178096,758.1386923918111,0.0,0.0
2015-10-24,1.05094,0.0,0.0,715.2548689742442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.12852160438774,0.0,1362.0615758848692,0.0,0.0,752.4893908464504,737.0041654573544,425.9406881943031,0.0,0.0
2015-10-31,1.20738,0.0,0.0,387.49064407462015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0423354362642,0.0,627.9240029841287,0.0,0.0,1067.2283963421844,1113.3180065096842,672.9886153836763,0.0,0.0
2015-11-07,1.60356,0.0,289.59226767596664,0.0,0.0,0.0,0.0,0.0,388.40546741807816,0.0,0.0,0.0,0.0,1177.5061317712973,0.0,0.0,1011.7866094530624,1600.233350858627,854.7901552785931,0.0,0.0
2015-11-14,1.44268,0.0,0.0,373.2099185164655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.76248461770166,0.0,986.4390959316968,0.0,0.0,1123.3625931909044,850.6352050264917,1013.3517685090328,0.0,0.0
2015-11-21,1.40774,0.0,0.0,353.2672625884112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.9355394410684,0.0,0.0,825.3129777932518,1077.6467981940132,475.21062813645153,0.0,0.0
2015-11-28,1.58172,0.0,0.0,211.924621336524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.6780738805837,0.0,0.0,505.3418908412115,914.0929996320702,350.4336584175361,0.0,0.0
2015-12-05,1.41036,0.0,256.1517043239152,343.6216514731208,0.0,0.0,251.7524981493025,0.0,0.0,0.0,166.99826953087077,0.0,0.0,632.8223339146367,0.0,0.0,489.3282303135874,476.1184473583757,253.26755595178133,0.0,0.0
2015-12-12,1.28025,0.0,0.0,284.73195242811306,0.0,0.0,193.342859875274,0.0,0.0,0.0,0.0,0.0,0.0,519.0074371540453,0.0,0.0,492.4400556913944,548.193448983138,313.2147408308168,0.0,0.0
2015-12-19,1.34895,0.0,176.5098320536921,306.88192726084566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.30727095191182,0.0,733.1136954059546,0.0,0.0,619.198822530948,706.5379333413133,254.0579713173162,0.0,0.0
2015-12-26,1.34755,0.0,178.43603858754486,175.78384825220942,0.0,0.0,215.3526178817211,0.0,169.30766990047218,212.75075686227376,0.0,0.0,0.0,586.2085863791576,0.0,0.0,586.6514617037302,276.092204207967,271.3964108827785,0.0,0.0
2016-01-02,1.56353,261.31457447113723,0.0,0.0,0.0,0.0,212.99427266012128,0.0,0.0,0.0,0.0,0.0,0.0,948.9368012852744,0.0,0.0,663.6760635814502,467.7583767187105,414.2028337248007,0.0,0.0
2016-01-09,1.59266,450.7673507153022,0.0,282.44415107510935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.000827416623,0.0,0.0,1286.8593247034223,1026.0042591961478,1072.3434273663488,0.0,0.0
2016-01-16,1.20081,697.3376932470801,0.0,0.0,0.0,0.0,449.149107419202,0.0,0.0,0.0,0.0,0.0,0.0,1561.9465990929812,0.0,0.0,1296.3641900666785,1067.890307982663,697.3902740071106,0.0,0.0
2016-01-23,1.20733,413.102267067552,369.4592511162828,599.7840853824803,0.0,0.0,350.14727320179446,0.0,0.0,0.0,0.0,0.0,0.0,1299.2412155870747,0.0,0.0,860.9307478453694,863.62632825615,847.8553582255048,0.0,0.0
2016-01-30,1.45168,345.1844431922543,458.1289987477812,457.1774130289697,0.0,0.0,363.5448863142698,0.0,0.0,0.0,0.0,0.0,0.0,1359.0036843998466,0.0,0.0,998.2013860460656,1183.2238128054976,422.71243720530873,0.0,0.0
2016-02-06,1.67744,678.7479443214801,565.61680813499,498.0604679693416,346.7700362228925,346.7700362228925,0.0,0.0,0.0,0.0,348.82211272169087,373.23648922963577,0.0,1316.5020151232768,0.0,0.0,1622.4464486102306,1514.0178943022745,683.7286225716952,387.5510120166773,0.0
2016-02-13,1.6462,706.8354783467003,0.0,0.0,0.0,0.0,276.55649443784154,0.0,0.0,0.0,0.0,0.0,0.0,1755.244160601217,0.0,0.0,1227.456359495368,1431.3555179342982,709.0520137256195,0.0,0.0
