date,Hawaii,flu symptoms,the flu,how long flu,flu how long,symptoms of flu,influenza a,bronchitis,the flu symptoms,contagious flu,a influenza,rsv,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2011-03-05,5.25433,0.0,0.0,0.0,0.0,0.0,0.0,996.877600703964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336.575601163224,0.0,0.0,0.0,1276.4449668607406
2011-03-12,5.17388,0.0,0.0,0.0,0.0,0.0,0.0,1087.4399849425631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.8938492463626,0.0,0.0,0.0,0.0
2011-03-19,4.2368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.5885516141427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.0156457951296
2011-03-26,1.97368,0.0,0.0,0.0,955.9365354281704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.8123154327548,0.0,0.0,0.0,0.0
2011-04-02,2.75953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.184865264216,0.0,0.0,0.0,1214.190016727856,0.0,943.1542170557834,0.0,0.0,0.0,0.0
2011-04-09,2.79948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.079599050693,0.0,0.0,0.0,1302.8071887315489
2011-04-16,1.85053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.953881770115,0.0,0.0,0.0,1107.3292924549958
2011-04-23,2.55447,970.8481981851332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.5672262363196,0.0,0.0,0.0
2011-04-30,1.77134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.118538179038,0.0,0.0,0.0,0.0,0.0,0.0,1050.7742322148824,0.0,0.0,1660.140763169804
2011-05-07,0.603774,0.0,0.0,0.0,0.0,0.0,0.0,921.9928881996024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.1816589436169,0.0,0.0,0.0,0.0
2011-05-14,1.41176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.417933633462,0.0,0.0,0.0,0.0,0.0,985.1161038191108
2011-05-21,1.40741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.44345317169,0.0,0.0,0.0,0.0,0.0
2011-05-28,1.86625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-04,1.13754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-11,1.2334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.4261336506196
2011-06-18,0.756534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.8866431097829,0.0,0.0,0.0,1065.306796864705
2011-06-25,1.1612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-02,1.57618,0.0,0.0,1110.292967027192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.3436492137716
2011-07-09,2.35097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-16,1.63205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-23,1.12755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.6915095513027
2011-07-30,1.51976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0709415724468,0.0,0.0,0.0,0.0
2011-08-06,0.143062,0.0,0.0,0.0,1149.9405267043494,0.0,0.0,0.0,0.0,0.0,0.0,1257.9180639914216,0.0,0.0,0.0,0.0,1082.6773361028006,0.0,0.0,1166.268905531225,0.0
2011-08-13,0.468933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-20,0.736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-27,0.97032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-03,0.643317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-10,0.887574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-17,1.28552,1335.9942971140551,0.0,0.0,1210.9701821550298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.7102069058752,0.0,0.0,0.0,0.0
2011-09-24,0.815217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-01,0.914962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2037.2451735630443
2011-10-08,0.726625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.6842700297605,0.0,0.0,0.0,0.0,0.0,1752.966635868324
2011-10-15,0.466828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.6321377382997,0.0,0.0,0.0,1195.389787032448
2011-10-22,0.737279,0.0,0.0,0.0,0.0,0.0,0.0,1016.4169493224229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-29,0.830454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-05,1.00836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-12,0.955864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.973904944607,0.0,1277.4397545382542,0.0,0.0,0.0,858.4833007514708
2011-11-19,0.910101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.2418273310684,0.0,0.0,0.0,1021.8800879439352
2011-11-26,0.95725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.3673162099365,0.0,0.0,0.0,0.0
2011-12-03,0.931267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.6037274918003,0.0,0.0,0.0,2066.941683623103
2011-12-10,0.889587,1257.6999275459027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.2558216107377,0.0,0.0,0.0,1462.0179524175412
2011-12-17,0.946826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.9115818183418,0.0,0.0,0.0,0.0,0.0,888.8961271815541
2011-12-24,0.854254,0.0,0.0,0.0,1032.5095194920343,0.0,0.0,0.0,0.0,0.0,897.313406908819,0.0,0.0,0.0,1042.872133765561,0.0,0.0,0.0,0.0,0.0,866.5542027204269
2011-12-31,1.08755,0.0,0.0,0.0,0.0,0.0,0.0,1108.0425500683882,0.0,0.0,0.0,0.0,0.0,0.0,982.3625651607928,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07,1.14798,859.6806196423986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.5110848805682,0.0,0.0,0.0,980.3718133274195
2012-01-14,0.893751,0.0,0.0,818.9876911576196,0.0,0.0,0.0,1232.7927312403522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.12460841612,0.0,0.0,0.0,863.338136940806
2012-01-21,1.27564,0.0,0.0,0.0,888.7087905591486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.9583830303666,0.0,0.0,0.0,1782.7358745297922
2012-01-28,1.01896,0.0,0.0,0.0,815.8184870245029,0.0,0.0,820.3022464707182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.2482298464608,0.0,0.0,0.0,1314.6812855563714
2012-02-04,1.10465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.8531963895078,0.0,0.0,0.0,998.5023719523928
2012-02-11,0.926658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.1732420394295,0.0,953.8578549117794,0.0,0.0,0.0,1046.2711141956172
2012-02-18,1.09158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.9903266210088,0.0,826.5663461220789,0.0,0.0,0.0,0.0
2012-02-25,1.06421,1755.7712857895538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.1447960759667,0.0,1272.1298509636656,0.0,0.0,0.0,907.5857278268422
2012-03-03,1.2074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.5802255344489,0.0,0.0,0.0,1023.7521645153824
2012-03-10,1.27213,0.0,0.0,0.0,0.0,0.0,0.0,966.36466682883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.4774985547997,1434.6332858426947,0.0,0.0,0.0,1261.7210110747246
2012-03-17,1.57938,0.0,0.0,0.0,0.0,0.0,0.0,818.9513523543997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-24,2.30525,0.0,0.0,0.0,0.0,0.0,0.0,1125.4918450444288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.00076384837,0.0,0.0,0.0,873.137588564813
2012-03-31,2.89528,0.0,1213.087455394687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.196037864583
2012-04-07,2.75811,998.8526681055844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1707.54018676371,0.0,0.0,0.0,0.0
2012-04-14,2.88608,0.0,0.0,0.0,0.0,900.5872884548785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.274128321778,0.0,900.1045637942472,0.0,0.0,0.0,1052.885622558042
2012-04-21,2.90607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.2096542242662,0.0,0.0,0.0,1089.8815426771655,0.0,0.0,0.0,1009.012394046672
2012-04-28,2.50523,0.0,803.6166206596799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.9792485518276,0.0,0.0,0.0,0.0
2012-05-05,2.54814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-12,2.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-19,2.67055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.7505127714932,0.0,0.0,0.0,0.0
2012-05-26,2.70538,0.0,0.0,0.0,1161.6671324825577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-02,2.81913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.9409680089603,0.0,0.0,0.0,0.0,0.0,1743.23070909083
2012-06-09,1.87505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.1822499540706,0.0,0.0,0.0,0.0
2012-06-16,1.70995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.449400580669,0.0,0.0,1102.4484492946483,0.0
2012-06-23,1.39322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.8588889905927
2012-06-30,1.21387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.8725576159038,0.0,0.0,0.0,1011.2971602457268
2012-07-07,1.45957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.3003564284495
2012-07-14,0.936373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.3335712813331,0.0,0.0,0.0,0.0,0.0,963.6772976798168
2012-07-21,1.23042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.4042874492015,0.0,0.0,0.0,987.739926213132
2012-07-28,1.58856,828.1659579378274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.2911067005367,0.0,0.0,0.0,0.0
2012-08-04,1.76282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.6154011239892,0.0,0.0,0.0,0.0,1616.9087347184231
2012-08-11,1.80966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.4722593473849,0.0,0.0,0.0,707.8583145877561
2012-08-18,1.74881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.4365930128919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.51396302072,768.7498572019412,0.0,0.0,878.9858526501337
2012-08-25,1.7048,0.0,0.0,0.0,0.0,0.0,0.0,1372.981422472138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.545131533339,0.0,0.0,0.0,1090.9740983150823
2012-09-01,1.53789,0.0,0.0,0.0,0.0,819.3566625117843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.5987587903566,0.0,0.0,0.0,1027.4344331177597
2012-09-08,1.53008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.3113591589438
2012-09-15,1.23419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610.2590084004528,0.0,0.0,0.0,1068.461210886246
2012-09-22,1.26986,0.0,0.0,0.0,0.0,0.0,0.0,620.4904869210558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.7831974388564,0.0,0.0,0.0,848.4125832027181
2012-09-29,1.34981,0.0,915.8867789040576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.1866419758885,0.0,0.0,0.0,1027.5386797299705
2012-10-06,1.40314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.9175944408034,949.3806989167884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-13,1.44613,0.0,0.0,0.0,0.0,0.0,0.0,1070.3126680817488,0.0,0.0,0.0,1194.1928375498662,0.0,0.0,0.0,0.0,751.45079487631,0.0,0.0,0.0,0.0
2012-10-20,1.24869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.254944433202,0.0,0.0,0.0,886.2389020295623
2012-10-27,1.40326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343.9517963854717,0.0,0.0,0.0,1031.630996070681,0.0,0.0,0.0,0.0
2012-11-03,1.25823,917.104594534974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-10,1.3894,1008.8336881451712,824.051461020135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.9897362609141,0.0,0.0,0.0,997.8841624270746
2012-11-17,1.48123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.7439851192069,0.0,0.0,0.0,0.0
2012-11-24,1.96122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.9175668813508
2012-12-01,1.37343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.973496617901,0.0,0.0,0.0,1211.2804402024854
2012-12-08,1.59971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.6811744624749,799.3986355928049,896.2641274061733,0.0,1063.4288192131646,0.0,0.0,0.0,940.9263020591984
2012-12-15,1.86986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.7432228299364,0.0,0.0,0.0,0.0
2012-12-22,1.87202,1014.786914276526,1252.2685682218375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.6115538859273,0.0,1595.2654797986856,0.0,0.0,0.0,0.0
2012-12-29,1.63839,1112.6388748520014,0.0,1042.4305384116344,0.0,1119.6647311098825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385.4531680716652,0.0,0.0,0.0,916.1074406784109
2013-01-05,2.52944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.8462046487965,0.0,1421.3867808308464,0.0,0.0,0.0,1464.51565588003
2013-01-12,2.8331,2267.3256651788247,1882.048102269354,739.6133607559909,0.0,0.0,0.0,948.2048316489016,0.0,0.0,0.0,1035.8106689665542,0.0,0.0,1133.6320132784294,0.0,946.1330838722732,0.0,0.0,0.0,1135.1629422725755
2013-01-19,3.35174,1831.8267403051825,1244.2158932109176,0.0,0.0,0.0,0.0,0.0,0.0,1100.4946589720228,0.0,0.0,0.0,0.0,1662.931488736637,0.0,759.5409529721369,0.0,0.0,0.0,0.0
2013-01-26,4.84493,1997.6514172061964,1549.2896689371282,0.0,0.0,0.0,0.0,1226.0369266608511,0.0,0.0,0.0,0.0,860.2718122671995,0.0,848.9913167258761,0.0,1507.675231322709,0.0,0.0,0.0,1853.4691782400585
2013-02-02,3.77211,1100.934694807784,1017.2231340481378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.6524549036307,0.0,777.2003099953266,665.3511876282067,1109.3350330431574,0.0,0.0,0.0,1170.3461064156
2013-02-09,4.02789,993.0042676627788,0.0,0.0,0.0,0.0,0.0,703.7058972541322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.0744424072257,0.0,0.0,0.0,947.3590934159143
2013-02-16,3.20233,914.72236203732,925.7773229834388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.1435434053658,0.0,0.0,0.0,738.471625509718
2013-02-23,3.14626,1168.5233433508154,724.5533746625968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.9806745017489,0.0,1165.1394013594886,0.0,0.0,0.0,1241.3628152771096
2013-03-02,4.05101,632.5442135306577,715.3550533612797,0.0,0.0,0.0,0.0,713.9605385477292,0.0,0.0,818.5172449046559,0.0,0.0,0.0,1089.3606999606616,0.0,896.1567631272527,0.0,603.1968349975058,0.0,1006.6585873300346
2013-03-09,4.51183,0.0,0.0,686.6622272320546,0.0,0.0,0.0,759.5346029499182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0472189847953,0.0,0.0,0.0,1194.4168342230646
2013-03-16,3.08503,741.8184102671647,797.8636867198898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.9541081735184,0.0,0.0,0.0,0.0
2013-03-23,3.17965,940.1805660866976,0.0,0.0,0.0,0.0,0.0,911.434149383168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.5607639357062,0.0,0.0,0.0,1350.7986875387
2013-03-30,2.45536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.643435315505,0.0,0.0,0.0,0.0,738.3627354808756,0.0,0.0,0.0,0.0,0.0
2013-04-06,1.95695,0.0,0.0,0.0,0.0,678.1176408660687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.5248629295194,0.0,0.0,1169.2491515092563,0.0,0.0,0.0,876.2089078703117
2013-04-13,3.45588,0.0,0.0,0.0,0.0,0.0,0.0,757.4281944461704,0.0,0.0,0.0,0.0,0.0,0.0,720.4154654713423,0.0,868.6457524996944,0.0,0.0,0.0,0.0
2013-04-20,2.45098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.7880761677824,0.0,0.0,0.0,0.0,1169.3212001702711,0.0,775.4698009242567,0.0,1365.4143333416416
2013-04-27,3.50584,0.0,681.6620074106116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.7153841693,0.0,0.0,0.0,954.8098339467448
2013-05-04,2.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.6232644496138,0.0,0.0,0.0,1512.9611253226012
2013-05-11,3.93836,953.5737321427569,622.9270452757943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.9171794632598,0.0,1134.4360932417264,0.0,0.0,0.0,828.9614179133606
2013-05-18,3.79464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.3489451518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-25,1.51844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.5021167729633,0.0,0.0,0.0,1247.2145921600877
2013-06-01,2.56696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.608914551342,0.0,0.0,0.0,1035.7645172458365
2013-06-08,2.24949,1031.1106034578731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.2431749793564,0.0,0.0,0.0,775.0159927022439
2013-06-15,3.41297,0.0,0.0,0.0,0.0,0.0,0.0,675.8955639917988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0074334398297,0.0,0.0,0.0,1781.5230806090249
2013-06-22,1.40187,771.9314054470597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.4013615291608,0.0,0.0,0.0,0.0,0.0,0.0,931.8650128649248,0.0,0.0,0.0,1304.2106967413458
2013-06-29,1.40977,756.9487703451391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558.1831781259611
2013-07-06,0.753498,0.0,0.0,0.0,0.0,0.0,0.0,836.6866811155874,0.0,0.0,1017.2608582865744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-13,0.551181,0.0,0.0,0.0,748.3433702460469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.8073693005895,0.0,0.0,0.0,825.2691797409257
2013-07-20,0.508906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.9815498605137
2013-07-27,0.567721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.329048148174
2013-08-03,0.587248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.7431214444492
2013-08-10,0.160128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.2192772733597
2013-08-17,0.613497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.1246729584052,0.0,0.0,0.0,857.2571328434785
2013-08-24,0.527357,0.0,852.0912392019227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.3588260916054
2013-08-31,1.33983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0853825919644,0.0,0.0,0.0,1018.1969967765136
2013-09-07,1.427,0.0,0.0,0.0,0.0,0.0,0.0,616.72616437832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.1330008225326,0.0,0.0,0.0,1104.5868799022082
2013-09-14,1.61663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.6148014549813,0.0,0.0,0.0,1041.140232829689
2013-09-21,1.37195,0.0,0.0,0.0,0.0,703.4690002218524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.9598392206954
2013-09-28,1.77353,0.0,0.0,0.0,0.0,0.0,0.0,1234.5253844783454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.2182925877654,0.0,0.0,0.0,0.0,1059.214295442261
2013-10-05,1.25261,607.4448381454434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.8382194536797,843.2643946344538
