date,New Mexico,flu symptoms,the flu,rsv,symptoms of flu,how long flu,flu how long,pneumonia,flu a,influenza a,bronchitis,the flu symptoms,contagious flu,a influenza,flu cold,flu contagious,stomach flu,flu fever,fever flu,how long does flu last,sinus
2014-09-13,1.79659,0.0,833.9208286608233,0.0,0.0,0.0,0.0,1184.8650385558522,0.0,0.0,839.5062541760065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.707674048061
2014-09-20,2.06866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-27,1.67216,690.0757458189497,0.0,1388.678058745328,0.0,0.0,0.0,1276.0607817647383,0.0,0.0,829.4276094755107,0.0,0.0,0.0,665.9254954687508,0.0,0.0,0.0,0.0,0.0,684.0460167951231
2014-10-04,1.34435,0.0,0.0,0.0,0.0,0.0,0.0,1852.7005845399608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.715174456277
2014-10-11,1.55445,0.0,0.0,0.0,0.0,0.0,0.0,902.4233920232084,0.0,0.0,897.2657190575017,0.0,0.0,0.0,0.0,0.0,800.7234075308802,0.0,0.0,0.0,1782.5679588929877
2014-10-18,1.90233,0.0,921.2512977932744,0.0,0.0,0.0,0.0,1192.6970316552756,0.0,0.0,674.668990733917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.8380769935625
2014-10-25,1.6611,0.0,776.0544929306972,0.0,0.0,0.0,0.0,674.9955227396227,0.0,0.0,791.7022241459632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.5445560876883
2014-11-01,1.31718,0.0,905.8469387893222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.885310444504
2014-11-08,1.75094,0.0,0.0,0.0,888.033733877165,0.0,0.0,1256.2116367828655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.7590049799755
2014-11-15,1.26371,898.7239618398287,813.1735089580413,0.0,0.0,0.0,0.0,1145.332558149671,0.0,0.0,897.8761926193913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.310234393908
2014-11-22,1.62043,0.0,985.4985151712046,0.0,0.0,0.0,0.0,958.0298478376396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.9959523343036
2014-11-29,1.8017,0.0,753.4711828085472,0.0,1212.6403447262333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.945254575342
2014-12-06,1.87226,928.4560422128006,1041.2672468475455,0.0,0.0,0.0,0.0,1001.3826195549808,0.0,0.0,803.9944960512461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765.912777917757
2014-12-13,2.14827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.597548648284,0.0,0.0,0.0,0.0,0.0,997.9200817127082
2014-12-20,3.79691,774.868057193572,0.0,889.9438892475833,0.0,0.0,0.0,1435.8604353598998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.5574250817792
2014-12-27,6.65274,1462.2558134663457,940.0850327067992,942.7124551941768,0.0,0.0,0.0,0.0,0.0,0.0,1207.070126265524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446.3631869397004
2015-01-03,5.62144,1413.5716754409757,1266.9702445729945,0.0,0.0,0.0,0.0,1389.5756674844076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.1192285443874
2015-01-10,3.97067,1411.2726158450373,1388.6599959209425,0.0,0.0,697.9802099570403,697.9802099570405,1880.2757364806096,0.0,0.0,0.0,759.6251003669421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1914.91943590993
2015-01-17,4.1132,1322.1590113099817,1880.685860568803,0.0,0.0,729.8767376222474,729.8767376222474,1976.068257677714,0.0,0.0,862.153786110466,0.0,0.0,0.0,0.0,0.0,1297.2464686654089,0.0,0.0,0.0,1547.0336964755925
2015-01-24,4.23064,1298.1702600404626,0.0,0.0,0.0,0.0,0.0,1609.4842172634571,0.0,0.0,1034.914493264362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1759.5269541026566
2015-01-31,3.90741,1240.1030441335604,0.0,758.193907284886,0.0,647.1752190948529,647.175219094853,852.9937619576954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.8406718118438
2015-02-07,3.53989,667.3223484024442,0.0,1069.938585894441,0.0,0.0,0.0,1090.8517189350605,0.0,0.0,844.749761570184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.5909434135365
2015-02-14,3.34272,696.3046239996794,781.3256316982335,880.5420682127537,0.0,0.0,0.0,1132.6786583001287,0.0,0.0,913.4271621908308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.138138583534,2349.1674388455035
2015-02-21,2.46154,872.2583438941003,1077.7013191026513,1024.9065317585755,0.0,0.0,0.0,1666.1283335451992,0.0,0.0,1246.032194753583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.5551096813458
2015-02-28,2.75534,802.3627882424676,665.768403963065,1325.0848510565818,0.0,0.0,0.0,1228.932328434191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.2960678691761,0.0,1507.308367609107
2015-03-07,2.38854,0.0,0.0,1385.5919556788867,0.0,0.0,0.0,1497.9980975280232,0.0,0.0,790.346361609449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2718.947088642145
2015-03-14,2.56288,910.083063558698,0.0,0.0,0.0,0.0,0.0,1366.3426812679231,0.0,0.0,757.8384103764082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2669.877348248092
2015-03-21,2.46432,0.0,703.5606215781002,0.0,0.0,0.0,0.0,767.7617200402601,0.0,1218.4715662620988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.9121216407508,2076.829596291757
2015-03-28,1.97384,0.0,0.0,0.0,0.0,0.0,0.0,1725.5330308050504,1417.584974539638,0.0,1027.9363452431592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2521.6100684700423
2015-04-04,1.89048,0.0,0.0,0.0,0.0,0.0,0.0,826.9696202691331,0.0,0.0,1133.1955807496536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.1020402504269
2015-04-11,1.47262,0.0,0.0,0.0,0.0,0.0,0.0,1258.1394569267584,0.0,0.0,1049.5341859144164,0.0,0.0,0.0,0.0,0.0,734.5743760310024,0.0,0.0,0.0,1498.2748093548314
2015-04-18,1.53717,0.0,0.0,0.0,0.0,0.0,0.0,915.8588825695256,0.0,756.8310232559257,760.2884464144522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903.2896869645544
2015-04-25,1.53254,0.0,0.0,0.0,0.0,0.0,0.0,1252.7754099893762,0.0,0.0,900.6869705526162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.8451371178849
2015-05-02,1.45316,0.0,0.0,0.0,0.0,0.0,0.0,932.8425269815148,0.0,0.0,878.7333347454793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.480707826429
2015-05-09,1.40903,0.0,0.0,0.0,0.0,0.0,0.0,1193.2239300680044,0.0,0.0,1472.9333141216237,0.0,0.0,0.0,0.0,0.0,0.0,1020.507870290044,0.0,0.0,1405.909006420486
2015-05-16,1.63165,0.0,0.0,0.0,0.0,0.0,0.0,1251.7450960302049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2517.500784770746
2015-05-23,1.53257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.4900924628662,0.0,0.0,851.4900924628662,0.0,0.0,0.0,0.0,1523.2942532451275
2015-05-30,1.272,0.0,0.0,1433.4832988927103,0.0,0.0,0.0,1446.970978195843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.509078969194
2015-06-06,1.10031,0.0,0.0,1435.450495526816,0.0,0.0,0.0,784.9142176300863,0.0,0.0,0.0,0.0,0.0,728.7722898387573,0.0,0.0,0.0,0.0,0.0,0.0,1240.4294455993895
2015-06-13,0.977343,0.0,0.0,0.0,0.0,0.0,0.0,1516.4416560800971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.8821531393785
2015-06-20,1.1583,0.0,0.0,0.0,0.0,0.0,0.0,955.0593259233538,0.0,0.0,0.0,739.3228187573792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.6685455321592
2015-06-27,1.05521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.7775720776544
2015-07-04,0.849467,0.0,0.0,0.0,0.0,0.0,0.0,821.3886451223393,0.0,0.0,783.179069476496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-11,0.879336,0.0,0.0,951.0951956262882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.7670825613545
2015-07-18,1.20734,0.0,0.0,0.0,0.0,726.1097095008495,726.1097095008495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-25,1.14028,0.0,0.0,0.0,0.0,0.0,0.0,918.2791129345484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0651943732207
2015-08-01,0.820616,0.0,0.0,0.0,0.0,0.0,0.0,1303.6952628026036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.1597727210149
2015-08-08,0.814359,0.0,0.0,0.0,0.0,0.0,0.0,736.7684216305117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.964582084826
2015-08-15,0.64302,0.0,0.0,698.4068688733907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.1002137453698
2015-08-22,1.16097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.0454438725951
2015-08-29,0.999147,0.0,0.0,1296.9319523193062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.7629832711916
2015-09-05,0.835073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.637448457314
2015-09-12,1.15894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.308511332022
2015-09-19,1.40389,0.0,0.0,0.0,0.0,0.0,0.0,908.2288493522226,0.0,0.0,649.977586409204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.9029880633811
2015-09-26,1.02536,0.0,0.0,0.0,0.0,0.0,0.0,911.664640249038,0.0,0.0,776.4833188269079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554.5322657586994
2015-10-03,0.931677,0.0,0.0,0.0,0.0,0.0,0.0,1319.6150575332513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0322078678244
2015-10-10,0.971393,0.0,916.7542721709634,0.0,0.0,0.0,0.0,1159.498458412317,799.7371151537856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.316985272946
2015-10-17,0.906883,0.0,816.6488549838351,0.0,0.0,0.0,0.0,1618.749243007158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.8259330805369,0.0,0.0,0.0,1881.903060190794
2015-10-24,1.16146,0.0,0.0,0.0,0.0,0.0,0.0,1310.3127978799716,634.793169133995,0.0,1175.9700941953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.2094022263556,1204.6567245229292
2015-10-31,0.995633,762.2439370693611,0.0,0.0,0.0,0.0,0.0,1232.6077769290246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.5031425003274,0.0,1413.43604660185
2015-11-07,1.20291,0.0,0.0,1201.3985465081944,0.0,624.2628431922678,624.2628431922678,1051.8887379857383,0.0,0.0,1196.0183982040494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.7571482057726
2015-11-14,1.45063,656.8974996495306,0.0,0.0,0.0,0.0,0.0,1371.7933048792286,0.0,0.0,1136.448046663648,677.1847429785543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608.1564585181168
2015-11-21,1.46879,0.0,0.0,0.0,0.0,0.0,0.0,1029.421716543819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.3338802788123,0.0,0.0,0.0,1591.9152663200202
2015-11-28,2.27843,0.0,0.0,0.0,0.0,0.0,0.0,1146.7156038994708,0.0,0.0,806.8293501547048,0.0,0.0,0.0,970.5614504472184,0.0,0.0,0.0,0.0,0.0,1216.9047073855568
2015-12-05,1.29126,0.0,1401.9297000119884,0.0,0.0,0.0,0.0,1223.4538294459026,0.0,0.0,883.9365194135877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.4691795651238
2015-12-12,1.7464,0.0,0.0,0.0,0.0,0.0,0.0,1239.9559704729045,0.0,0.0,964.3030487088296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385.5225237742677
2015-12-19,1.86997,0.0,0.0,0.0,0.0,0.0,0.0,940.9481976437338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.1480747532553
2015-12-26,2.10199,927.7956486130892,0.0,0.0,0.0,0.0,0.0,942.8751535164844,0.0,0.0,0.0,0.0,0.0,0.0,1040.8285236663855,0.0,780.9986544928629,0.0,0.0,0.0,2264.234033920432
2016-01-02,1.99108,0.0,701.6017585577366,0.0,0.0,0.0,0.0,1067.4204749705782,0.0,0.0,1140.9673919337947,0.0,0.0,0.0,0.0,0.0,920.4528667374136,0.0,0.0,0.0,1574.8344072016562
2016-01-09,1.60428,0.0,0.0,480.88822555902135,0.0,0.0,0.0,1244.158061680023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1613.6120375724513
2016-01-16,1.85863,0.0,0.0,0.0,0.0,0.0,0.0,678.5287637278859,0.0,0.0,646.8234238659039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.4317845502126
2016-01-23,2.35777,508.3421181054231,834.2090022899412,621.564653406564,0.0,0.0,0.0,1454.5107528805495,0.0,0.0,738.7347429056679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.934473935578
2016-01-30,2.39875,0.0,0.0,1138.2197399408433,0.0,0.0,0.0,976.7774272477708,0.0,0.0,1053.0928952208938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1891.7877497482636
2016-02-06,2.6483,0.0,0.0,1087.59953251121,0.0,0.0,0.0,704.6417039595923,0.0,527.399975966011,1680.0872139023206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.2664353437544
2016-02-13,3.72,489.9751426084432,560.4806071379655,637.7486996896406,0.0,0.0,0.0,1339.693912753083,0.0,0.0,578.4231975660495,0.0,0.0,0.0,0.0,0.0,546.206407972557,0.0,0.0,658.9570623568671,1910.889675126753
2016-02-20,4.09926,710.297753460698,903.0653741503104,0.0,0.0,0.0,0.0,964.460750598186,639.5951798217848,0.0,1025.825658924181,0.0,0.0,0.0,0.0,0.0,596.5903217153653,0.0,0.0,0.0,1822.7785438945652
2016-02-27,4.16112,794.3189349295329,911.28870510243,1363.202774907575,0.0,0.0,0.0,1524.1723599802208,0.0,0.0,1194.4666917600075,0.0,0.0,0.0,0.0,0.0,788.5278034339603,0.0,0.0,0.0,2138.849249618991
2016-03-05,5.04657,0.0,873.5106935805851,558.7918414638572,0.0,0.0,0.0,1743.6322897933974,0.0,0.0,1664.4964520198905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446.864404787971
2016-03-12,4.39492,524.557335840238,1137.9779049395509,809.8493091737193,0.0,0.0,0.0,1586.8313657773665,0.0,0.0,1021.2051412297668,0.0,0.0,0.0,0.0,0.0,643.9037377410743,0.0,0.0,0.0,1855.8733137750871
2016-03-19,4.66515,556.6485199978997,747.867688567824,0.0,0.0,825.1907582588262,825.1907582588262,1462.4894736698109,0.0,0.0,1594.2075648714845,0.0,0.0,0.0,0.0,0.0,471.1854158208984,0.0,0.0,0.0,2275.974591687408
2016-03-26,3.93164,1162.665701434392,1015.8885547712148,841.0299337781975,0.0,584.7537355586761,584.7537355586762,1208.1081907656437,0.0,0.0,911.9796532612334,0.0,0.0,0.0,0.0,0.0,645.9342477287784,0.0,0.0,0.0,1385.936090211968
2016-04-02,3.60399,685.4452417000949,1086.101082025211,507.0625247386545,0.0,0.0,0.0,795.320945434576,0.0,0.0,1101.349343542127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1613.4914587086294
2016-04-09,2.43361,516.4861609247142,804.5950441022502,0.0,0.0,0.0,0.0,1423.7207325549728,0.0,0.0,438.4557734519863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.0690496779785
2016-04-16,1.85741,577.4239604986258,537.0798828765205,0.0,0.0,0.0,0.0,948.9525289119036,548.634954073462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.3864969588623,0.0,0.0,0.0,1424.6411512739587
2016-04-23,1.72226,0.0,695.0753274111858,0.0,0.0,0.0,0.0,758.8208811979521,0.0,0.0,630.6828220320232,0.0,0.0,703.0107816554911,0.0,0.0,0.0,0.0,0.0,0.0,1264.5569348538788
2016-04-30,1.63247,0.0,506.8151054904651,0.0,0.0,0.0,0.0,635.0038397331541,0.0,0.0,0.0,0.0,0.0,0.0,471.8634438220686,0.0,0.0,0.0,0.0,0.0,1281.182300465119
2016-05-07,1.37472,0.0,0.0,0.0,0.0,0.0,0.0,627.5427202757738,0.0,0.0,512.152077667376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.8733512059182
2016-05-14,1.57082,634.4952207356957,0.0,0.0,0.0,0.0,0.0,719.5251037231759,684.1994789581073,0.0,0.0,0.0,0.0,635.9552338287872,0.0,0.0,0.0,0.0,0.0,0.0,708.0813853577674
2016-05-21,1.39457,0.0,0.0,0.0,0.0,0.0,0.0,752.6675471794906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.9980081392816
2016-05-28,1.22297,0.0,0.0,0.0,0.0,0.0,0.0,743.8956365383012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.1440666266203
2016-06-04,1.81607,0.0,519.184127975224,0.0,0.0,838.4980929834093,838.4980929834093,830.4342924623966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.3659413734498
2016-06-11,1.04917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.7018715995325
2016-06-18,0.910494,729.992902464815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.9302522667551
2016-06-25,0.999029,0.0,0.0,0.0,0.0,0.0,0.0,516.7298625117186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0281505812025
2016-07-02,0.873686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.1794511911739,0.0,0.0,0.0,0.0,847.9577380680532,0.0,0.0,0.0,996.6276748796416
2016-07-09,1.11592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.3280589739643
2016-07-16,1.07339,515.831978722266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0004289596213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-23,1.09324,0.0,0.0,0.0,0.0,0.0,0.0,489.84657780375375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.2232856933359
2016-07-30,0.788048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.9541944581875
2016-08-06,0.705071,0.0,0.0,703.5478785268305,0.0,0.0,0.0,585.0698154807535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-13,0.367377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.427107009304
2016-08-20,0.98832,0.0,0.0,515.8740769530458,0.0,0.0,0.0,887.1707053173901,0.0,0.0,614.3589308420009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.6816583960946
2016-08-27,1.1146,0.0,0.0,0.0,0.0,0.0,0.0,660.3223989854696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.1018377631824
2016-09-03,1.29445,0.0,562.9231267073524,0.0,0.0,0.0,0.0,639.1983585800594,0.0,0.0,853.7291808439119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.3929184416806
2016-09-10,1.46608,0.0,0.0,0.0,0.0,512.2868203311463,512.2868203311463,1272.484598411753,0.0,0.0,489.9897610640962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.9736820497612
2016-09-17,1.48862,0.0,502.5251862913767,0.0,0.0,0.0,0.0,3273.3007360337565,0.0,0.0,561.5935895732435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.4309047143752
2016-09-24,1.41022,0.0,0.0,0.0,0.0,0.0,0.0,1105.727100339964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.3694355718103
2016-10-01,1.45445,0.0,491.09016183349377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554.444347660222
2016-10-08,1.12478,0.0,0.0,0.0,0.0,0.0,0.0,706.8965509680569,0.0,0.0,0.0,0.0,0.0,0.0,453.80427410285233,0.0,0.0,0.0,0.0,0.0,908.0886439305532
2016-10-15,1.03073,0.0,803.6149293417069,0.0,0.0,0.0,0.0,1014.5437427901752,732.4885252577129,0.0,0.0,523.2218165551304,0.0,0.0,623.3759999958091,0.0,0.0,0.0,0.0,0.0,1123.9285912626274
2016-10-22,0.9464,704.385279252516,960.283623488506,0.0,0.0,0.0,0.0,960.6653811292545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.9102619952104,0.0,0.0,0.0,663.5005580850466
2016-10-29,1.12684,0.0,744.7273843036076,0.0,0.0,0.0,0.0,690.538074175769,531.137421451572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.1572374390323,0.0,0.0,0.0,781.8016714054352
2016-11-05,1.48677,0.0,722.9426808012734,0.0,0.0,0.0,0.0,570.6586418236581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.5380502216347,0.0,0.0,1679.886318026404
2016-11-12,1.35087,448.5812587880098,0.0,0.0,0.0,0.0,0.0,571.5699630511932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.37383246567
2016-11-19,1.29748,0.0,587.7555679134372,0.0,0.0,0.0,0.0,790.350805978655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.6804256192995
2016-11-26,1.3935,467.8850111167874,493.274574077968,0.0,0.0,0.0,0.0,739.8404520029761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.604160884307,0.0,0.0,0.0,1196.8907756479937
2016-12-03,1.35644,528.1357463628119,749.663278102164,0.0,0.0,0.0,0.0,909.6633741430412,1130.545778908079,0.0,658.0487762258482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.8605495968689
2016-12-10,1.46254,0.0,576.4529969436312,0.0,0.0,0.0,0.0,1193.7766022315382,0.0,0.0,705.7142557999564,0.0,0.0,634.239598236158,0.0,0.0,0.0,0.0,0.0,0.0,1644.3583977450287
2016-12-17,1.71569,0.0,0.0,0.0,0.0,0.0,0.0,1247.764431117925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.1649967734053,0.0,0.0,0.0,865.7372346680189
2016-12-24,2.06947,601.8233320204788,0.0,673.441655466356,0.0,0.0,0.0,911.2164788419442,0.0,0.0,596.4463579840917,0.0,0.0,0.0,0.0,0.0,572.5442826055914,0.0,0.0,0.0,1804.578753301233
2016-12-31,2.0295,472.4974376716656,0.0,0.0,0.0,0.0,0.0,1200.7093365734677,0.0,0.0,898.2888915995087,0.0,0.0,0.0,0.0,0.0,1058.0799791486106,0.0,0.0,0.0,1622.605843821163
2017-01-07,2.23859,777.6995779262984,607.2277689650218,548.9464834359696,0.0,0.0,0.0,1440.0535783850091,0.0,0.0,863.1636287046871,0.0,0.0,0.0,0.0,0.0,550.5325102624963,0.0,0.0,0.0,1583.8012049949546
2017-01-14,2.09488,692.0845262167761,649.7337010826693,508.0843359365704,432.9903896454776,0.0,0.0,950.421036748122,0.0,0.0,553.8979817685329,0.0,0.0,0.0,448.2813903606246,0.0,722.1976772633021,0.0,0.0,0.0,1741.8774148064158
2017-01-21,2.7369,0.0,655.2225306646868,686.0472572196448,0.0,0.0,0.0,1222.7822665913775,0.0,0.0,692.3246986413415,466.372372622856,0.0,0.0,583.4704507020864,0.0,0.0,0.0,0.0,0.0,2025.4613705477605
2017-01-28,2.94725,0.0,621.3987168554996,971.0882553740678,0.0,0.0,0.0,1222.9722350943837,0.0,0.0,1225.8730051845946,0.0,0.0,0.0,524.2047198066867,0.0,0.0,0.0,0.0,0.0,1994.13244892677
2017-02-04,4.10959,0.0,846.9755394744824,1344.062828723257,0.0,474.06376171652505,474.06376171652505,871.3389565507252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.203745576585
2017-02-11,4.93837,831.5951352073511,766.3059464140549,909.3718423319622,0.0,0.0,0.0,1511.597633654421,722.6786962482258,0.0,1068.3049609814784,0.0,0.0,0.0,0.0,0.0,577.1891468225003,0.0,0.0,0.0,1369.3059809900765
