date,Utah,cold,rsv,flu symptoms,the flu,pneumonia,a influenza,influenza a,how long flu,flu how long,symptoms of flu,bronchitis,the flu symptoms,contagious flu,flu cold,flu contagious,stomach flu,flu a,flu fever,fever flu,how long does flu last
2011-02-26,1.88917,6831.150346628873,2109.2843787209868,0.0,0.0,1247.481727296285,1007.5190279841404,1007.5190279841404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-05,1.18407,6658.649706375281,1692.3221170563604,0.0,0.0,1089.2900501291963,0.0,0.0,0.0,0.0,0.0,801.7549834433942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-12,1.89679,5994.211372393058,1513.5610415990805,0.0,0.0,992.656834477666,0.0,0.0,0.0,0.0,0.0,569.490524143606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-19,1.53116,7204.682985153113,880.7831820499873,0.0,0.0,1136.3916514957175,0.0,0.0,0.0,0.0,0.0,689.592764388475,0.0,0.0,0.0,0.0,748.6548700953329,0.0,0.0,0.0,0.0
2011-03-26,1.22,7025.901742191153,1551.5618639370189,0.0,0.0,695.8425279146711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-02,1.2719,6769.271466793901,0.0,0.0,0.0,1166.882258087733,0.0,0.0,0.0,0.0,499.51315106489056,751.3051930047152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-09,0.752299,6571.273301105906,637.1929701758726,0.0,0.0,755.351265625954,0.0,0.0,471.15827283229737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.7984313041983,0.0,0.0,0.0
2011-04-16,0.963515,6988.339795737783,485.6779193974632,541.0829777835393,0.0,721.8877749952866,0.0,0.0,0.0,0.0,0.0,754.4953225712079,0.0,617.8630448460641,0.0,617.8630448460643,0.0,0.0,0.0,0.0,0.0
2011-04-23,0.579542,5338.048624217161,0.0,0.0,0.0,799.6229835378252,0.0,0.0,0.0,0.0,0.0,554.8335605660462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-30,0.257927,6308.930677288367,0.0,1091.271113170355,0.0,1035.28249943249,0.0,0.0,0.0,0.0,0.0,610.7964701519917,0.0,0.0,0.0,0.0,0.0,0.0,541.7657427765719,0.0,0.0
2011-05-07,0.31746,6782.777641565084,558.0111758011043,0.0,0.0,1308.3518175284762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-14,0.333333,6348.03982246117,0.0,0.0,0.0,1235.9030464846044,0.0,0.0,0.0,0.0,613.1659641034527,576.5529678521102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-21,0.364577,6694.863342269817,528.9965286836065,0.0,0.0,1236.8133423073104,0.0,0.0,652.1908871436981,592.5668537616225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-28,0.273444,6163.859125810081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-04,0.207684,6813.548787147392,0.0,0.0,0.0,856.990405655545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.3317779800883,0.0,0.0,0.0
2011-06-11,0.313112,6367.734193667499,0.0,0.0,0.0,1005.8544001131032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-18,0.27362,6607.3680647878855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.6172573882677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-25,0.204012,5304.056276357783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.3626893322354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-02,0.408598,5255.934776530048,0.0,0.0,0.0,817.6061170132485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.7045664834834,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-09,0.481314,5403.318134928868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.1753710212472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-16,0.0862515,5526.504848282903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.3818543740349,0.0,0.0,0.0,0.0
2011-07-23,0.318544,4978.87686029462,0.0,0.0,0.0,652.6553369438122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-30,0.208171,5976.576179449675,0.0,0.0,0.0,943.481150385886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-06,0.085034,5714.392622904541,0.0,0.0,0.0,594.9087310437842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-13,0.261097,6241.942044859836,0.0,0.0,0.0,871.9701874522316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.7600128875821,0.0,559.760012887582,0.0,0.0,0.0,0.0,0.0
2011-08-20,0.218775,6199.792982584359,0.0,0.0,0.0,1025.1108487667302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-27,0.273491,5584.426402001246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-03,0.345599,5664.667879333293,0.0,0.0,0.0,473.301964983146,0.0,0.0,0.0,0.0,0.0,622.1574624940068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-10,0.324374,6334.34526386636,0.0,540.9746242144009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.5706918177713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-17,0.310238,7174.417292050637,0.0,0.0,584.0065078024098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-24,0.765543,5799.216820896004,0.0,0.0,0.0,467.4783082064697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-01,0.725454,6909.354454817178,0.0,0.0,0.0,762.0423796052494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.2602139060644,0.0,475.2602139060645,531.412001709366,700.5572672353728,0.0,0.0,0.0
2011-10-08,2.03367,6523.973565312558,0.0,0.0,0.0,702.5962037803686,0.0,0.0,0.0,0.0,0.0,689.7671474678194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-15,1.5859,6721.801683276996,0.0,0.0,609.5558992925094,495.96514293991817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-22,1.57322,6283.609274517013,0.0,529.0205665916868,464.56948040655055,836.1601122359317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-29,1.64063,8043.727556774421,0.0,0.0,542.4674049914736,1063.2526803496198,675.624166907966,675.624166907966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-05,1.95447,7653.987102934782,0.0,492.732271438451,503.18591681380894,1269.4963321324688,0.0,0.0,0.0,0.0,0.0,461.85777635194455,0.0,469.4738222034442,0.0,469.4738222034443,0.0,0.0,0.0,0.0,0.0
2011-11-12,2.31967,7977.6412350021155,0.0,0.0,618.2289702816238,1254.7861680037274,0.0,0.0,0.0,0.0,0.0,838.3983840319581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-19,2.198,6550.544361608181,0.0,530.0568657051641,669.151239367824,1098.211024642509,0.0,0.0,0.0,0.0,0.0,550.6540217248512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-26,2.37411,7280.975780605651,0.0,0.0,0.0,922.2883041491008,0.0,0.0,0.0,0.0,0.0,532.7030743431193,0.0,0.0,0.0,0.0,630.8127347325072,0.0,0.0,0.0,0.0
2011-12-03,1.91974,7936.857356654109,0.0,0.0,0.0,1383.638656357819,0.0,0.0,0.0,431.8645958484584,0.0,642.5652346271145,0.0,0.0,0.0,0.0,474.3201833965004,423.0965085591421,0.0,0.0,0.0
2011-12-10,1.72094,7529.867014734656,0.0,0.0,429.6423647816688,799.4252570409718,0.0,0.0,0.0,0.0,0.0,543.5007470351446,0.0,0.0,451.7412504114965,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-17,1.93403,8098.179929063379,0.0,0.0,554.8243192383457,807.344948554751,0.0,0.0,0.0,0.0,0.0,453.8111056095904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-24,2.20977,8110.33596047236,0.0,0.0,782.2267278875154,0.0,0.0,0.0,0.0,0.0,0.0,520.9770146185351,0.0,0.0,0.0,0.0,949.9431013181908,0.0,0.0,0.0,0.0
2011-12-31,2.39593,8642.066136232259,992.2860780879198,499.189919163918,493.4588284863425,813.1928571954827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.6544527686516,0.0,0.0,0.0,529.1267479788078
2012-01-07,2.37858,6809.611716212462,0.0,0.0,531.3162961964795,1157.0086213130194,749.4627369692442,749.4627369692441,0.0,0.0,0.0,491.82727080176033,0.0,0.0,0.0,0.0,0.0,0.0,529.8350752652506,0.0,0.0
2012-01-14,2.37303,6711.804232016865,0.0,0.0,0.0,1004.3307374780122,0.0,0.0,0.0,0.0,0.0,398.9621207937867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-21,2.31099,8845.09622135573,488.078738622178,0.0,462.51882009342654,1055.683051495973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.1407278387118,0.0,0.0,0.0,0.0
2012-01-28,2.20285,8081.494165386034,0.0,493.3795564683472,452.17395161365454,1019.960453074203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-04,2.78306,7667.853048601445,438.4148681705792,0.0,474.11930070993634,1395.4435801425866,0.0,0.0,0.0,0.0,0.0,451.0212125468143,0.0,0.0,0.0,0.0,615.2774867045836,0.0,0.0,0.0,0.0
2012-02-11,2.91572,6962.051403263563,722.3107703086843,0.0,589.4157067662956,836.8542143973598,0.0,0.0,0.0,0.0,0.0,466.963220395668,437.1106902752135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-18,3.0526,6513.846869278938,522.0465265973537,0.0,897.709731699878,1267.4916928180226,0.0,0.0,0.0,0.0,0.0,897.4323559674214,0.0,634.3660352994395,0.0,634.3660352994397,430.0239516809118,0.0,0.0,0.0,0.0
2012-02-25,3.24193,7627.376437578974,593.1202171963885,809.5060436843326,0.0,1227.463303037392,0.0,0.0,0.0,0.0,0.0,710.8919396105795,0.0,0.0,0.0,0.0,491.1272506552052,0.0,0.0,0.0,0.0
2012-03-03,2.50308,7422.886611804675,495.26311676060976,0.0,0.0,1303.581259697621,0.0,0.0,0.0,0.0,0.0,495.1818055961679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-10,3.07356,6609.024203021055,534.28419440645,509.8678543392928,628.4394158115634,1004.5149067809994,0.0,0.0,0.0,0.0,0.0,497.74530730238376,0.0,0.0,0.0,0.0,548.2680759763357,0.0,0.0,0.0,0.0
2012-03-17,3.87886,7312.955776676046,859.4181689217411,502.47530250768494,640.7675392789583,1587.7510627731456,0.0,0.0,0.0,0.0,0.0,733.5920539320188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-24,2.81957,6824.278626698128,0.0,0.0,561.277921912748,859.0878852160754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-31,3.21779,6802.74753131061,710.8360358520484,398.376328636174,568.0370084156021,1135.945094837747,417.3431068472212,417.3431068472212,0.0,0.0,0.0,469.3737222693693,0.0,0.0,0.0,0.0,552.0816400169111,0.0,0.0,0.0,0.0
2012-04-07,2.11272,6768.213257141194,0.0,746.5954769575529,0.0,1009.8688656288392,0.0,0.0,0.0,0.0,0.0,517.633437427771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14,2.18589,6012.647062157989,517.4160271044801,0.0,0.0,588.6196932658207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.2928211049908,0.0,0.0,0.0
2012-04-21,1.89499,6023.410517740451,453.5890108713027,656.9687967155025,0.0,824.1949953704885,0.0,0.0,0.0,0.0,0.0,461.10699534936384,0.0,0.0,0.0,0.0,0.0,507.07444028161257,0.0,0.0,0.0
2012-04-28,1.82514,6658.126447822342,490.4119494769967,0.0,499.4542832613965,1062.2009375521109,0.0,0.0,0.0,0.0,0.0,529.7181946950998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-05,2.12011,6375.170881709444,0.0,0.0,0.0,500.1479297453811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-12,1.6985,7595.503621403069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.7319030801263,0.0,0.0,0.0,0.0,489.6373698294933,0.0,0.0,0.0,0.0
2012-05-19,1.60944,6412.642956081298,0.0,0.0,0.0,560.1535034506489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-26,1.41423,6270.071401004939,0.0,0.0,0.0,627.2505945774947,0.0,0.0,0.0,0.0,0.0,468.0640004133974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-02,1.99791,7088.189337831571,0.0,0.0,0.0,707.6061084217714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-09,1.60122,5606.452795823856,0.0,0.0,0.0,914.963818435264,0.0,0.0,0.0,444.5427033656405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-16,1.55346,5964.046701501174,0.0,0.0,0.0,938.8611201319576,0.0,0.0,672.6258727219196,0.0,438.4743809083644,0.0,0.0,705.49400338683,0.0,705.49400338683,0.0,0.0,0.0,0.0,0.0
2012-06-23,1.41023,6972.645585149092,0.0,0.0,0.0,862.5242771220004,0.0,0.0,544.0977201164923,0.0,0.0,796.2038860054396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-30,1.26907,5644.435034936748,0.0,0.0,0.0,947.7460432269806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-07,1.13541,4845.167002112012,0.0,0.0,450.479512723274,790.6967015421529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-14,1.02053,5493.776978218342,0.0,0.0,401.7985727575794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-21,1.04715,5654.87952328166,0.0,0.0,0.0,807.2729220322226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-28,1.22336,6042.208905938875,0.0,435.7965243141207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-04,1.1039,6123.36324066418,0.0,0.0,0.0,777.7181247431771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-11,0.961181,5737.140935498936,0.0,0.0,0.0,520.3988649082551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-18,1.24962,6171.989505765501,0.0,0.0,0.0,419.614278646231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-25,0.982697,6806.941524137837,0.0,0.0,0.0,897.2378445324576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,1.14983,6184.6892208211375,0.0,380.2763222243343,573.0772689122955,829.5136771156771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-08,1.66558,6501.628219631447,0.0,0.0,0.0,582.837996643714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.2931579448385,0.0,0.0,0.0,0.0
2012-09-15,1.68124,6495.800041116371,0.0,407.0561801310995,594.343272646378,662.2024713060358,0.0,0.0,0.0,0.0,0.0,733.320766599741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-22,1.18388,7638.706537943663,0.0,0.0,0.0,913.0998510087971,0.0,0.0,0.0,0.0,0.0,518.7405149238309,0.0,0.0,468.4810825893592,0.0,0.0,379.3075369890838,0.0,0.0,0.0
2012-09-29,1.33656,6843.450782384674,0.0,0.0,474.3457793176137,683.3817990082371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.4754168344766,0.0,0.0,0.0
2012-10-06,1.36854,6528.909768296211,0.0,415.23087565883606,0.0,721.6179894055496,0.0,0.0,0.0,0.0,0.0,412.8577434863785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-13,1.24436,8188.691496682475,0.0,403.1435731693944,0.0,779.4066848040595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.5575859410775,576.3011895491145,0.0,0.0,0.0
2012-10-20,1.54044,7589.114037308663,0.0,0.0,759.7149916722143,531.7105862101293,0.0,0.0,0.0,397.3949268169467,0.0,714.7574621449105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-27,1.39703,7424.291354113155,0.0,0.0,0.0,768.4465515895865,0.0,0.0,0.0,441.0573101553551,0.0,419.9135646543286,0.0,0.0,0.0,0.0,623.7965156635431,0.0,0.0,0.0,0.0
2012-11-03,1.82982,6233.95146923503,0.0,0.0,0.0,810.4636039805976,0.0,0.0,0.0,0.0,0.0,625.5828815012442,0.0,0.0,0.0,0.0,0.0,383.2029297847452,0.0,0.0,0.0
2012-11-10,1.68754,6311.051576777337,364.8023706834216,377.2318988921564,369.5804064599919,1019.474018584982,0.0,0.0,0.0,0.0,0.0,682.5109091308866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-17,1.84277,9156.704785660668,409.9649621087527,0.0,0.0,870.7537269240364,0.0,0.0,0.0,0.0,408.3017152390098,382.13827703131847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-24,2.82368,8067.607400313123,0.0,415.18931030709257,572.240893145856,966.103133081006,0.0,0.0,419.31037644994257,0.0,0.0,719.9559120096743,0.0,0.0,0.0,0.0,482.3381798475239,436.65825808337024,0.0,0.0,0.0
2012-12-01,2.46774,7799.027197984442,0.0,0.0,430.71564127806585,996.571382413921,0.0,0.0,0.0,0.0,0.0,626.9814232238826,0.0,0.0,0.0,0.0,604.2391276954241,0.0,0.0,0.0,0.0
2012-12-08,2.75824,8384.729403950516,381.7083630819968,484.63381872259487,1041.6313327577843,1154.496034793042,0.0,0.0,0.0,0.0,569.5448427419982,378.7660712438063,0.0,0.0,0.0,0.0,0.0,422.31101509176455,0.0,0.0,0.0
2012-12-15,4.66899,9785.544053075291,0.0,355.28717829201963,508.7799844192586,867.927481826413,0.0,0.0,0.0,0.0,497.9955604122524,478.4761550555298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-22,4.21213,9485.75416360387,0.0,0.0,740.4503735340313,1160.124187855946,0.0,0.0,0.0,0.0,0.0,512.2745496699595,0.0,0.0,0.0,0.0,397.7395480460092,593.9195691498594,471.4721688683986,497.7013217819534,0.0
2012-12-29,6.93167,10428.916991014568,1303.9409729286592,1320.402138809981,696.2036630308263,1669.085559327182,0.0,0.0,0.0,0.0,0.0,670.9910191088386,0.0,0.0,0.0,0.0,945.6400208451748,0.0,0.0,0.0,0.0
2013-01-05,6.62258,13543.402862054489,1096.738003191189,1710.4645927850418,1989.651467712718,1668.181120413063,0.0,0.0,0.0,669.6516312583175,0.0,1247.9255917242706,0.0,0.0,527.8203576313479,0.0,762.9695035551362,0.0,0.0,0.0,0.0
2013-01-12,5.4211,10775.978710726837,961.6272400235636,1708.0310609551375,1789.209137578404,1332.9499960080827,0.0,0.0,384.0813041700983,835.059042362592,360.9461046703403,862.9949680105697,0.0,356.4902450624484,386.3982065817103,356.4902450624483,882.8230888375197,1046.2995454280665,0.0,0.0,0.0
2013-01-19,5.49212,12580.077266182683,907.2839470489614,2146.004215277213,2973.772000616861,1715.1158946870712,0.0,0.0,556.0134497420781,429.06005584632834,551.4779821043817,1137.83153090375,430.9689160170439,0.0,462.759236912653,0.0,727.1727364203812,451.2896169968337,430.2410450650848,0.0,0.0
2013-01-26,5.58777,10777.933845145131,1558.1845734867898,1534.433451733803,1660.7647275886306,1035.7318066866442,0.0,0.0,513.1036980551992,371.4863446252039,0.0,0.0,417.36346461944896,0.0,0.0,0.0,434.8552855308463,453.0177517056275,0.0,0.0,0.0
2013-02-02,5.05722,9597.988698586663,1357.662141239011,928.5004080635896,1240.0381240463396,1206.2609466156196,0.0,0.0,359.0302308171176,0.0,0.0,643.6852331598286,0.0,0.0,709.3571420835573,0.0,443.0783228823621,356.86867434211223,0.0,0.0,0.0
2013-02-09,4.17015,9369.663661630282,1871.60161954512,717.8874755304115,1190.155016485948,966.8561635376716,0.0,0.0,370.2402370896256,528.2254064281927,0.0,723.5396646784274,0.0,0.0,0.0,0.0,409.2296371616246,0.0,0.0,0.0,0.0
2013-02-16,3.63476,9252.177580760292,2088.517336433192,713.5753030339433,355.78617848521174,1295.8042595354077,0.0,0.0,0.0,0.0,0.0,701.034534836515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-23,3.33351,7990.750550771662,1266.5654469040182,393.6719474626205,662.9915126186722,1091.9587492671492,0.0,0.0,0.0,351.9555436476112,0.0,358.11458176648875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-02,3.04991,9348.460950785013,1063.2031801633789,0.0,415.3683209339567,845.4030829714916,0.0,0.0,0.0,0.0,0.0,454.2649396769537,0.0,0.0,0.0,0.0,401.2441040085761,0.0,0.0,0.0,0.0
2013-03-09,2.68849,6829.8679710089455,650.8981034410311,379.5637094535146,0.0,889.7320260709771,0.0,0.0,0.0,0.0,0.0,665.9713973425257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-16,2.47748,6129.981195866736,438.9409516553899,0.0,391.035541729972,1337.2609019568886,0.0,0.0,0.0,0.0,0.0,454.8162037885556,0.0,0.0,0.0,0.0,0.0,0.0,373.6298090854797,0.0,0.0
2013-03-23,1.93257,7824.599839812261,494.6890026334877,0.0,435.1019444447044,704.1126848564019,0.0,0.0,0.0,0.0,0.0,381.0726166495576,347.3339754652873,0.0,0.0,0.0,399.8660892876665,0.0,0.0,0.0,0.0
2013-03-30,1.79954,8800.660922956415,0.0,0.0,360.5715127306536,965.1429657082844,0.0,0.0,0.0,418.3133106170436,0.0,638.3670271030775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-06,1.92144,6508.019138023428,342.31076193779256,0.0,771.2866359770104,772.0741687693306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.3483876562863,0.0,0.0,0.0,0.0
2013-04-13,1.63571,7194.416483213715,368.1296816956129,0.0,0.0,524.1006093724218,0.0,0.0,0.0,0.0,0.0,1088.387579147556,0.0,0.0,0.0,0.0,0.0,399.801316342476,0.0,0.0,0.0
2013-04-20,1.39591,8006.64426213363,0.0,0.0,0.0,627.8414760511837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.8623313526227,0.0,0.0,0.0,0.0
2013-04-27,1.48716,7444.98245207646,0.0,611.4655283563089,458.0725911155186,648.539455400134,0.0,0.0,0.0,0.0,0.0,523.6324127248699,0.0,0.0,0.0,0.0,382.2599993051863,0.0,0.0,0.0,0.0
2013-05-04,1.53596,7616.472944288032,0.0,684.9132355967221,0.0,716.5037658290028,0.0,0.0,0.0,0.0,0.0,374.1680872957047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-11,1.51779,7892.705487633515,0.0,0.0,0.0,679.1596725185416,0.0,0.0,0.0,0.0,0.0,810.0901211036079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-18,1.42519,7006.785512989138,0.0,0.0,0.0,692.5056946525003,0.0,0.0,0.0,0.0,0.0,606.2158748353608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-25,1.56193,7710.601630513101,0.0,0.0,404.3917655716393,420.9868752560301,0.0,0.0,0.0,0.0,0.0,595.9869408378997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,1.73724,6771.645608942223,0.0,0.0,0.0,588.9122348654562,0.0,0.0,0.0,0.0,0.0,594.3654729708259,0.0,0.0,0.0,0.0,571.7248958642671,0.0,0.0,0.0,0.0
2013-06-08,1.5233,7090.793153868221,0.0,0.0,0.0,489.2416870605287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0968274570492,0.0
2013-06-15,1.18249,7287.958425522503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.1108758477287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-22,1.31288,6973.66656062731,0.0,0.0,0.0,770.8183235568845,0.0,0.0,0.0,0.0,0.0,559.8767891602253,0.0,0.0,416.3684626172699,0.0,394.0675689431636,561.7915606056264,0.0,0.0,0.0
2013-06-29,1.0177,6816.114084508082,0.0,0.0,0.0,782.8853292548905,0.0,0.0,0.0,0.0,0.0,456.1111582112458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-06,0.858116,6660.624624616271,0.0,0.0,0.0,712.6105323845876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.7413724337692,0.0,0.0,0.0,0.0
2013-07-13,0.872766,6397.678721824087,0.0,0.0,0.0,381.66017485479887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.8439458278263,0.0,0.0,0.0,0.0
2013-07-20,0.938416,6009.540560204554,0.0,0.0,0.0,339.4947514402785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.7852079845214,0.0,0.0,0.0,0.0
