date,South Carolina,flu symptoms,the flu,how long flu,bronchitis,flu how long,flu fever,flu contagious,contagious flu,pneumonia,rsv,the flu symptoms,flu a,flu cold,fever flu,symptoms of flu,symptoms of the flu,how long does flu last,flu type,stomach flu,b flu
2014-01-18,1.14888,1366.5088723749882,1589.142457018935,292.15060295603735,810.2721833166626,508.26363796012606,347.7429891908421,243.22111059434292,243.22111059434292,1661.4674501394795,417.6422890180974,0.0,650.6771709614923,369.9894440651538,358.50094178811617,376.0541310556701,0.0,0.0,0.0,0.0,0.0
2014-01-25,1.40867,1339.2485683078642,1409.0793059042792,546.0583326459827,1011.6522504071614,491.88582235179416,271.03622162654,315.69622489780375,315.69622489780375,1767.961868801865,517.1836901789013,229.0977560857976,601.7591189905405,0.0,342.1763908417196,295.9828685762257,0.0,0.0,0.0,0.0,0.0
2014-02-01,1.62555,1357.1588532629005,1169.244715267209,437.6487374466131,883.2628606954795,291.7960399636351,0.0,0.0,0.0,1254.54208145854,470.1280627735349,254.37007722464068,387.2574024205859,0.0,0.0,338.9797827910935,0.0,0.0,267.40100586572623,311.6301306827653,0.0
2014-02-08,0.886173,707.8343750708709,1023.4226162411376,0.0,811.3288530374932,0.0,0.0,0.0,0.0,1088.4061468804318,492.2136680207091,0.0,356.0690272391066,0.0,0.0,276.1906933680277,0.0,0.0,0.0,0.0,0.0
2014-02-15,0.951452,728.9143392614166,583.2123567936159,0.0,669.8251784935574,0.0,0.0,0.0,0.0,974.7612015159898,0.0,249.8431770814657,0.0,0.0,0.0,244.98022115894548,0.0,0.0,0.0,261.2922754533145,0.0
2014-02-22,0.578668,661.6900723922428,494.9701474660488,0.0,436.6481101577996,0.0,0.0,0.0,0.0,1172.9064932816902,319.91277006626825,0.0,0.0,0.0,0.0,374.820596434666,0.0,0.0,0.0,0.0,0.0
2014-03-01,0.207138,351.54180515120913,599.3408682393392,0.0,417.22772912669154,0.0,0.0,0.0,0.0,1186.1454597894715,0.0,224.6664899104758,246.86659240702824,0.0,0.0,333.7613277395289,0.0,0.0,0.0,318.2001338473188,0.0
2014-03-08,0.288971,390.0760386398848,582.8511380152569,0.0,576.447715229006,0.0,0.0,0.0,0.0,931.5209540800172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-15,0.445996,449.0698776557307,360.89493004935866,0.0,578.9723656925739,0.0,0.0,0.0,0.0,1075.4197552093383,0.0,0.0,0.0,0.0,383.73461758995467,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-22,0.290847,529.6208118341867,334.5522440048405,276.07535616942585,587.090706378251,0.0,0.0,0.0,0.0,1036.2691131812385,0.0,0.0,367.8518531012343,0.0,0.0,0.0,0.0,0.0,0.0,216.69150851432144,0.0
2014-03-29,0.326052,283.55860264364804,505.4467918874032,0.0,615.6754927531416,0.0,0.0,0.0,0.0,996.92513878233,0.0,0.0,221.85453788405684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-05,0.306947,0.0,0.0,371.4642745058495,515.7715222212446,0.0,0.0,0.0,0.0,892.0046424567871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.2022389292915,0.0
2014-04-12,0.332005,282.48477838798686,424.0080937248494,0.0,489.3823248854512,0.0,0.0,0.0,0.0,929.5226020046192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-19,0.189068,0.0,362.55060123412034,0.0,602.1104047972779,0.0,0.0,0.0,0.0,600.8276551701366,253.3276114682904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-26,0.131666,310.5588254430898,356.57232822325705,0.0,697.0804413865154,0.0,0.0,0.0,0.0,991.4560814687746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.59368636846017,0.0
2014-05-03,0.216177,0.0,0.0,0.0,421.5560215410006,0.0,0.0,0.0,0.0,919.131569087444,339.6551846755347,0.0,406.7674788377417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-10,0.198592,0.0,268.4754612516096,0.0,586.3774195864808,0.0,0.0,0.0,0.0,739.4452108812014,0.0,0.0,263.9489162334672,374.5772512167875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-17,0.0930016,0.0,0.0,0.0,447.19736818031,0.0,0.0,0.0,0.0,702.5003986446669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-24,0.190386,0.0,0.0,0.0,702.3413400197521,0.0,0.0,0.0,0.0,649.8903802059771,0.0,0.0,0.0,0.0,265.97109301595924,0.0,0.0,0.0,0.0,288.7081212472484,0.0
2014-05-31,0.145278,0.0,0.0,0.0,615.43812178095,0.0,0.0,0.0,0.0,1050.537984339618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07,0.0809498,282.25567294451287,0.0,0.0,484.1961884187572,0.0,0.0,0.0,0.0,896.0692205861693,0.0,0.0,0.0,397.6850047280317,0.0,0.0,0.0,0.0,348.0958598502896,0.0,0.0
2014-06-14,0.0276625,0.0,283.2804377179513,0.0,0.0,0.0,0.0,0.0,0.0,744.897961622038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-21,0.0511771,0.0,0.0,0.0,491.051970080029,0.0,0.0,0.0,0.0,653.5716817365145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-28,0.0267451,0.0,0.0,0.0,658.4647986828186,0.0,0.0,0.0,0.0,898.8575914638632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.28125503934496,0.0
2014-07-05,0.0,0.0,240.76706030664607,0.0,0.0,344.30224011838607,0.0,0.0,0.0,435.884937175481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-12,0.0901442,0.0,0.0,0.0,342.8334451349547,0.0,0.0,0.0,0.0,552.3546607630691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.7808469100055,0.0
2014-07-19,0.0861079,0.0,236.18080548073516,0.0,0.0,0.0,0.0,0.0,0.0,532.4380001451751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-26,0.0,0.0,0.0,0.0,433.43893534904026,0.0,0.0,0.0,0.0,728.1174277861971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-02,0.0856164,242.80474351105752,264.50204973825515,0.0,0.0,0.0,0.0,0.0,0.0,693.1491125324991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-09,0.0,0.0,0.0,0.0,305.1689300736816,0.0,0.0,0.0,0.0,345.7124872138356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-16,0.0,0.0,0.0,0.0,289.09865934822795,0.0,0.0,0.0,0.0,464.5210891300614,0.0,0.0,0.0,0.0,277.48002286594885,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-23,0.0,0.0,0.0,0.0,386.0540609399404,0.0,0.0,0.0,0.0,693.0462478968161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-30,0.0431593,0.0,0.0,0.0,360.6779192339852,0.0,0.0,0.0,0.0,442.0779036036574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-06,0.0992063,0.0,0.0,0.0,541.4689150744638,0.0,0.0,0.0,0.0,733.655061280939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-13,0.09802,214.01308575391795,282.6207887437555,0.0,601.001088620616,0.0,0.0,0.0,0.0,1024.9739253105606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-20,0.0190078,250.33041268825457,245.60595927144223,209.65620011727975,221.6044095953356,0.0,0.0,0.0,0.0,936.6212233926012,0.0,0.0,0.0,0.0,0.0,297.7249065547155,0.0,0.0,0.0,0.0,0.0
2014-09-27,0.0388576,392.4439273567172,293.3453251157966,0.0,483.4910124000768,0.0,0.0,0.0,0.0,790.242540480017,0.0,0.0,0.0,284.48982201295263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-04,0.229709,490.768998672846,535.5651914338248,0.0,701.8413658578305,0.0,0.0,0.0,0.0,1561.537129458514,0.0,529.669276061025,404.2834234144622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,0.225802,553.9971158906777,1028.5858595879454,0.0,545.1282128876454,0.0,0.0,0.0,0.0,1284.8754886327272,0.0,0.0,652.9073879039001,0.0,0.0,349.4331259770007,0.0,0.0,0.0,0.0,0.0
2014-10-18,0.559589,537.1778807686975,979.0694954625142,0.0,602.2744221856127,0.0,0.0,0.0,0.0,1063.008306321067,0.0,0.0,342.06507280560817,0.0,0.0,406.2705511348462,0.0,0.0,0.0,0.0,0.0
2014-10-25,0.638763,362.0034582551177,691.7067633067284,0.0,693.8111997508712,0.0,0.0,0.0,0.0,1413.0407302835188,0.0,0.0,411.2138490610497,313.7561382150081,228.18532980661436,0.0,0.0,261.90448811547606,0.0,0.0,0.0
2014-11-01,0.76835,739.8343254006335,326.2095438156002,245.5016588122565,574.6693259723877,0.0,0.0,0.0,0.0,1187.991275859993,0.0,0.0,329.34074901142424,0.0,0.0,0.0,0.0,0.0,0.0,237.4108027096287,0.0
2014-11-08,0.969485,577.441567423162,672.7502187985376,0.0,872.2096790240457,0.0,0.0,0.0,0.0,1092.5790053198364,0.0,0.0,659.4054019683143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-15,0.966702,518.7499750408157,702.1737741074446,300.12422797219625,567.3463750744875,0.0,0.0,0.0,0.0,1104.0685728614078,251.9600480766255,234.066938516886,342.0630447315708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-22,0.746849,277.9342412481032,632.1375450633981,0.0,903.3718824603112,0.0,0.0,0.0,0.0,1192.6810380838808,0.0,0.0,466.1793338466402,270.0103567148103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-29,1.0565,432.50989771155,373.7866982629588,0.0,634.6956293022081,0.0,0.0,0.0,0.0,1035.0135610089949,281.67633613131324,0.0,0.0,288.9701285135669,0.0,261.3316290225824,0.0,0.0,0.0,0.0,0.0
2014-12-06,1.38277,802.080215240264,584.2607295824292,301.6300494306815,556.852375291929,242.1589311125352,0.0,0.0,0.0,1409.76112709716,241.94011849754276,0.0,465.4176015850133,0.0,0.0,257.1418625197374,0.0,0.0,0.0,0.0,0.0
2014-12-13,1.56376,1009.9093058909052,1131.2963990535754,297.2708368313559,571.5500894844228,245.0087229451211,0.0,0.0,0.0,1250.7726146348484,824.4081520477289,249.6922634931584,432.8793795030288,0.0,218.71292346818217,518.9258216165747,0.0,0.0,259.8203955788762,480.6595654908871,0.0
2014-12-20,4.57035,2259.4153269730205,2187.21987382527,887.4076001098479,1097.8562189260629,921.845501744816,278.9721930213918,413.8959026029017,413.8959026029016,1857.0199244071932,536.7123987675375,656.6872905942879,898.0624268837064,247.33679085066277,338.62738868659886,823.537143359326,523.5329464979864,374.0875922864677,408.14070782459567,0.0,0.0
2014-12-27,6.88426,2634.9604126575573,3134.4317963862213,1679.213403052721,1717.6052388048377,1384.4318649048046,710.6771031722192,649.3582646207703,649.3582646207703,2248.767953523364,602.8625151928355,638.6685687471759,1331.9919169579216,365.9011933083598,0.0,406.261709477628,0.0,512.2840170701576,370.2649060709881,402.3618897662244,0.0
2015-01-03,5.4304,3486.204460959328,3142.746837640209,1173.0061723188696,1281.3610715596135,1054.5849917749963,303.88191197230645,535.9512837655911,535.9512837655911,1485.869441496536,653.5440881236324,801.9433631408573,858.9443229883511,461.4086195480472,282.423985680451,710.2440745243676,0.0,286.48903094717303,0.0,461.00286778855474,0.0
2015-01-10,3.06247,2647.187465436756,2648.9821845205247,612.6075564889462,1111.6286576250282,593.16705456951,253.6855993806604,0.0,0.0,1519.608799437482,859.63355072181,405.82966675346825,808.8919362920042,337.4700167315549,0.0,511.79143252645525,408.02013897645344,0.0,0.0,333.5713858893598,0.0
2015-01-17,1.88298,2018.380491201707,1429.1990084778156,830.87655087614,1286.7160640704408,566.0788408473594,0.0,432.7483056902888,432.7483056902888,1586.3614240949894,661.5395875398235,221.85036530732424,562.8639779330366,238.4948390951415,0.0,385.5565041646964,0.0,0.0,0.0,283.9016968263476,0.0
2015-01-24,2.04403,1503.2373495729105,903.36144627188,534.1652363511641,550.6585414440399,528.828713499217,0.0,0.0,0.0,1438.9359510100496,653.2589855067937,272.7776544974564,574.826750218843,0.0,0.0,229.43695448108477,0.0,0.0,0.0,350.87480885370115,0.0
2015-01-31,1.85737,1184.8940813004358,1410.9709224804617,496.4710931907167,665.0095492620362,540.4866873016953,0.0,0.0,0.0,1416.1963814254368,666.096964749304,225.97827551249912,393.88734691747226,455.4235055339781,318.84586672277925,0.0,0.0,234.5915841622372,0.0,227.19504186853095,0.0
2015-02-07,1.95052,1055.2808573595007,1018.8620522155963,326.107869302072,884.7863686983479,374.7550951590634,306.71544125944854,0.0,0.0,1023.5696563684955,716.5140852001643,0.0,0.0,0.0,226.16095859914117,211.51929362919927,0.0,0.0,0.0,273.64531398245845,0.0
2015-02-14,1.52505,1083.0489222248852,1307.9754313306607,675.7924522649463,720.6960491395473,519.1282106917688,0.0,265.55824520210683,265.55824520210683,1676.2793897956617,383.7801190328696,0.0,437.43819675895134,224.373737705158,0.0,261.4035182132312,0.0,0.0,0.0,361.03561977946725,0.0
2015-02-21,1.58842,1110.6481175693805,1161.9777160636088,0.0,940.6488221798372,0.0,0.0,295.1800311007196,295.18003110071953,1674.4301322893557,304.4683169716067,0.0,307.1408398212932,237.93589971450103,0.0,306.2106353135373,0.0,0.0,243.5765142456317,447.9839544442945,0.0
2015-02-28,1.56058,897.2749026372951,1060.3012672346354,306.491891871766,654.5618055784282,355.5909252965807,0.0,0.0,0.0,1042.3685503338345,280.33536585877664,243.9971865944072,532.1206304185212,0.0,0.0,221.9224173162333,0.0,0.0,0.0,276.4657964369062,0.0
2015-03-07,1.2911,994.1129695397434,974.3456202535876,0.0,920.89024931604,0.0,0.0,0.0,0.0,1269.2112239365251,474.8471117395313,0.0,473.33847667755725,293.41788119024693,0.0,389.5389719976422,0.0,0.0,0.0,340.92116369075194,0.0
2015-03-14,0.875182,769.9175349841671,935.9567660178174,341.9639037589002,714.5988689483672,305.41163842911646,0.0,270.44632613501955,270.44632613501955,1304.5351326594243,293.9294231014733,0.0,375.59672808345687,0.0,275.8975005931848,251.483350375584,0.0,0.0,0.0,528.1140988250925,0.0
2015-03-21,0.316623,682.3634203641519,1187.8363355172878,0.0,990.4081264777126,0.0,0.0,0.0,0.0,895.9016263515125,365.231883790277,368.50972127167535,434.6898104605407,0.0,0.0,285.79016145069176,0.0,0.0,219.3377519232436,222.9370345422109,295.6567029889035
2015-03-28,0.713371,707.0539065774702,0.0,0.0,691.5000647469078,0.0,0.0,255.69109501639508,255.6910950163951,1254.2545111555607,290.5968959421189,0.0,0.0,0.0,0.0,363.5091452957394,0.0,0.0,0.0,0.0,0.0
2015-04-04,0.594354,236.7416999225296,402.5205170759749,308.77009957168104,747.7148844569492,0.0,0.0,0.0,0.0,1129.495523992878,319.1291545857049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-11,0.410984,517.0992957914183,0.0,0.0,654.8744385101609,0.0,0.0,0.0,0.0,979.2855472113768,241.74885111623337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-18,0.564175,276.7305057803645,510.9981360038436,0.0,478.1952956485592,222.3737434255505,0.0,0.0,0.0,934.54919951456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.055179496918,0.0
2015-04-25,0.199927,0.0,295.7778397152855,230.4411469766033,896.4845661316092,0.0,0.0,0.0,0.0,836.4054638153248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.56373254417767,0.0
2015-05-02,0.299177,253.9544792791885,372.52834656165055,0.0,948.835229750178,0.0,0.0,0.0,0.0,1047.1559596471996,0.0,0.0,0.0,305.09586478439303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-09,0.22567,0.0,0.0,0.0,421.3842981036135,0.0,0.0,0.0,0.0,799.7637223255329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-16,0.150319,295.3154553584819,0.0,0.0,485.8709342931632,0.0,0.0,0.0,0.0,1004.2208200624566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-23,0.040016,0.0,0.0,0.0,382.6013000137496,0.0,0.0,0.0,0.0,916.6816080948624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-30,0.225225,0.0,0.0,0.0,626.517968941058,0.0,0.0,0.0,0.0,596.5152576735644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-06,0.160085,0.0,0.0,0.0,379.0955582391063,0.0,0.0,0.0,0.0,739.2102060893134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-13,0.21575,456.7077674961096,0.0,0.0,481.9507902700309,0.0,0.0,0.0,0.0,799.1399499164523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,0.0,0.0,0.0,0.0,545.0987220261886,0.0,0.0,0.0,0.0,729.7809444610615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.2022405433609,0.0,0.0,0.0
2015-06-27,0.257898,174.74517654649387,0.0,0.0,518.037726652467,0.0,0.0,0.0,0.0,783.6157747472179,0.0,0.0,0.0,0.0,0.0,0.0,179.82957592035032,0.0,0.0,0.0,0.0
2015-07-04,0.0877963,0.0,264.246501774834,0.0,370.4314833245567,0.0,0.0,0.0,0.0,590.1751819984024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-11,0.105652,147.94909251121044,196.6257001514212,0.0,483.3653205679204,0.0,0.0,0.0,0.0,1022.6107835615712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.2854418651869
2015-07-18,0.0524934,325.6213511380208,0.0,0.0,369.2790270436407,0.0,0.0,0.0,0.0,540.0635200389335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-25,0.151899,145.84021746667244,228.19539943255467,0.0,322.1692416412652,0.0,0.0,0.0,0.0,673.0844539597703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,0.0668449,0.0,173.7156561793808,0.0,275.07715202109284,0.0,0.0,0.0,0.0,875.2208594596009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-08,0.237812,253.72121900226827,0.0,0.0,248.1305890900664,0.0,0.0,0.0,0.0,682.3375140695673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-15,0.0706714,0.0,201.4890735600828,0.0,285.67694617531293,0.0,0.0,0.0,0.0,554.288054494254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22,0.0439174,168.3835882144556,188.5595402249423,0.0,466.0665849567296,0.0,0.0,0.0,0.0,809.0983542481557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-29,0.121704,222.26424643571815,0.0,0.0,277.524785125144,0.0,0.0,0.0,0.0,876.8418217381939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.98344158941572,0.0,0.0
2015-09-05,0.0776699,212.57042403046637,397.8697122414589,0.0,449.1565148600774,0.0,0.0,0.0,0.0,689.9707897906495,0.0,195.98165878092897,359.77248352878377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-12,0.182565,208.72215877771387,227.7875168472788,0.0,471.6491484007347,0.0,0.0,0.0,0.0,1063.478908234106,0.0,0.0,182.1456618710272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19,0.404115,329.8807037963558,260.1841764890672,0.0,804.0981103909605,0.0,0.0,0.0,0.0,863.7508541450136,0.0,0.0,0.0,0.0,241.1012426895012,0.0,0.0,0.0,0.0,279.4088272301317,0.0
2015-09-26,0.208044,197.4548922828047,516.5661862113034,0.0,743.1442475468957,0.0,0.0,0.0,0.0,1254.0959358463522,0.0,0.0,339.9517384899714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-03,0.283086,283.0267775780597,418.0501708386424,0.0,752.9489751186809,0.0,0.0,0.0,0.0,1052.114161426277,175.6483181551343,0.0,423.0801698981289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-10,0.539773,318.38586829689467,509.2789445324218,0.0,701.567318237594,0.0,185.6264215039925,0.0,0.0,1037.1150782090772,0.0,0.0,247.62416553100007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-17,0.874568,477.6326311722318,583.824335362029,0.0,762.9037563463332,0.0,0.0,0.0,0.0,913.922093870905,0.0,0.0,397.7751812247657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-24,1.06744,364.3419241013394,874.5854354001085,0.0,611.522697468786,0.0,0.0,0.0,0.0,1102.2275193932871,0.0,0.0,431.16734061432993,307.5130694349047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-31,1.67598,564.93088559456,939.1748972943036,0.0,560.4444848253844,0.0,0.0,0.0,0.0,1313.5232297552163,329.9942535499069,234.54805988301175,464.5447127486447,0.0,0.0,0.0,0.0,0.0,244.4482868711019,275.29503419279786,0.0
2015-11-07,1.27774,742.7945067948925,810.3213856093577,0.0,847.7015837699004,0.0,0.0,0.0,0.0,1181.0438133854334,236.0570334175811,0.0,476.6808457351197,303.04931297251625,0.0,209.22486960885223,0.0,0.0,0.0,0.0,0.0
2015-11-14,1.74586,394.4788161994463,671.2472825520417,0.0,608.1895462010643,0.0,0.0,0.0,0.0,1131.2859479874437,212.0325361910172,0.0,439.0093997067239,223.46874914268685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-21,1.61504,611.9238262017658,844.384839319373,0.0,828.9663363767888,0.0,0.0,0.0,0.0,1280.280891308901,398.2032900973001,0.0,449.2320738269137,346.70411440051936,0.0,0.0,316.8014434225739,211.54881216264516,334.03162674419315,0.0,0.0
2015-11-28,1.62472,529.7070493680185,581.0102346290853,0.0,689.8786642973996,0.0,0.0,0.0,0.0,1324.9897777625938,271.08827965833194,0.0,342.21550469756545,397.2220957200234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-05,1.59563,612.5747274557184,518.6022001810178,0.0,450.9312103246727,373.53820392981766,0.0,0.0,0.0,1562.5594764499976,527.3460895460867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-12,0.713063,454.8555774151377,461.18481297794887,0.0,742.1907363461683,0.0,0.0,0.0,0.0,1681.9743486332727,500.6465317973265,0.0,0.0,255.46719853091125,0.0,232.2379896020832,0.0,0.0,0.0,0.0,0.0
2015-12-19,0.621302,382.0280485156405,502.34358366564953,0.0,735.1385115862421,0.0,0.0,0.0,0.0,1497.4138753436096,739.2786026214048,0.0,0.0,311.9431091335412,0.0,0.0,0.0,264.9198800204036,0.0,0.0,0.0
2015-12-26,0.515668,633.39196904843,653.6785126776858,0.0,898.8619648148207,0.0,0.0,0.0,0.0,1481.9814816865112,711.1668531113941,0.0,341.8549943593407,0.0,0.0,0.0,0.0,0.0,0.0,350.2323292368604,0.0
2016-01-02,0.649351,747.0124804309278,590.5905446990283,0.0,1111.1376729069984,0.0,0.0,0.0,0.0,1420.532605611994,889.0974831749331,0.0,273.0353771889586,0.0,0.0,381.2899777088792,0.0,0.0,0.0,271.64807719171506,0.0
2016-01-09,0.683018,423.1640015412271,398.0680453085964,0.0,770.4837508410228,0.0,0.0,0.0,0.0,1659.339291354741,1065.9747841057383,0.0,187.2893907184761,0.0,0.0,0.0,0.0,0.0,0.0,285.88577065536595,0.0
2016-01-16,0.720721,488.6613471019059,444.9248598366335,204.0989943400715,851.9229697958167,0.0,0.0,0.0,0.0,1290.1628451055922,793.6756694087087,186.04337287440416,232.050951360772,0.0,0.0,185.19462323494665,0.0,0.0,0.0,0.0,0.0
2016-01-23,0.791053,400.5419429811337,352.7775597917436,0.0,870.2917972749373,0.0,0.0,0.0,0.0,1567.5540867419752,598.718088646357,0.0,255.55342568652367,0.0,191.6824886878006,217.34266422445967,0.0,0.0,0.0,0.0,0.0
2016-01-30,0.654387,573.9218732982112,588.5541730056989,0.0,812.3066904559965,295.80659902540566,0.0,0.0,0.0,1748.8901820195847,787.3486337836985,0.0,260.6296412961862,185.9993459302423,0.0,0.0,0.0,0.0,183.01144271112116,207.28235511936523,0.0
2016-02-06,1.14037,522.1823735833239,511.7196497116526,188.3029259972079,896.7848560906957,0.0,0.0,0.0,0.0,1323.8557924108738,607.3920488674229,0.0,219.75109150950715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-13,1.52526,708.6295511468645,542.8692583829164,0.0,825.9251625818686,0.0,0.0,0.0,0.0,1228.3785013229713,508.44959794586725,0.0,250.22038916542652,303.4577027079315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-20,1.99443,771.7342731799185,877.2583992907637,169.27732624237103,783.3899025424691,237.53224107608372,0.0,0.0,0.0,1415.1929463912868,348.1389730484859,0.0,338.9671544817721,218.4495918063224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-27,2.38253,892.2679255851871,1062.5908616256786,454.8400155687468,1130.3524392352151,443.7645413612692,0.0,228.37419544096375,228.37419544096375,1641.6485303641794,399.43193062959216,0.0,633.1406678380937,357.91870708432856,206.32518725167492,188.40842793277156,0.0,281.020578395648,310.6938619255504,319.7181518614449,0.0
2016-03-05,2.36412,1054.6020785891149,1136.1366778332988,492.7831920952287,927.3963064692844,374.6939835115828,0.0,0.0,0.0,1308.881430662778,222.1889619932686,296.08851688009827,455.3934665048649,203.04826357529905,0.0,190.6397878034587,248.51578787050352,0.0,0.0,241.9651217225922,0.0
2016-03-12,2.76159,1345.6628085833677,1477.9474832768824,481.158886245484,912.4594547779756,463.9516535391082,172.86984537534687,0.0,0.0,1579.1299202079238,0.0,0.0,599.6706722169697,209.84428443765083,269.50070419680725,188.1823091063468,0.0,0.0,280.5051137568203,457.47418766802207,0.0
2016-03-19,1.82311,786.2840090271462,948.0916944294554,171.7579966780026,741.1458854306692,259.5053762415418,0.0,0.0,0.0,1173.058180933671,0.0,0.0,463.6672994559697,0.0,0.0,0.0,0.0,0.0,0.0,182.80952261865207,0.0
2016-03-26,1.98708,723.6269177840513,1018.052323492097,240.14915729717316,843.7394843213399,228.2215983287336,178.25116795641338,244.9102941145411,244.91029411454107,1166.9772573064508,0.0,0.0,284.3573354235756,0.0,191.2943013174205,228.12652039220512,0.0,0.0,0.0,0.0,286.11103395410606
2016-04-02,1.57959,542.7343280925014,807.5275633604882,0.0,716.139347947482,283.1035840502432,0.0,0.0,0.0,969.389157006301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.49857800718385,0.0
