date,Wisconsin,influenza symptoms,the flu,flu symptoms,a influenza,how long flu,influenza a,cold,flu a,flu cold,symptoms of flu,stomach flu,bronchitis,pneumonia,flu how long,strep throat,sinus,rsv,influenza a symptoms,how long does flu last,the flu symptoms
2010-10-09,0.465022,0.0,620.5758511954355,0.0,0.0,0.0,0.0,5787.891528310473,0.0,0.0,0.0,0.0,0.0,1028.6493255141258,0.0,479.8122304443276,911.669812183536,487.2544716928867,0.0,0.0,0.0
2010-10-16,0.581832,0.0,0.0,0.0,0.0,0.0,0.0,6572.978003619908,0.0,0.0,0.0,0.0,826.1356701029226,1271.371904265278,0.0,496.7094431850862,1035.546156624151,0.0,0.0,0.0,0.0
2010-10-23,1.18822,0.0,775.2704798563874,643.3804936860995,0.0,0.0,0.0,7575.996954702346,606.3550989499767,0.0,0.0,447.4434036615864,564.2870118744685,1496.1591768827968,0.0,1168.6343966275615,1179.20198067562,0.0,0.0,0.0,441.44857737607737
2010-10-30,1.01049,0.0,619.9363827955478,514.9899296400424,0.0,0.0,0.0,6388.631913773253,0.0,0.0,0.0,0.0,0.0,763.8800576207124,0.0,0.0,1947.476679152373,0.0,0.0,0.0,0.0
2010-11-06,1.09649,0.0,983.0034556025324,0.0,0.0,0.0,0.0,6696.117779593116,0.0,0.0,0.0,424.4402337746718,570.3366245703469,1796.9965320055594,0.0,599.8837666417153,1239.0493506292564,0.0,0.0,0.0,0.0
2010-11-13,1.03383,0.0,581.5157912405816,0.0,0.0,0.0,0.0,7298.975992165878,0.0,0.0,0.0,470.7758985410346,551.6331819432196,1328.499203335927,0.0,780.5216603320978,1130.5894011530702,0.0,0.0,0.0,0.0
2010-11-20,1.12402,0.0,1311.330933938389,0.0,0.0,0.0,0.0,6378.838212432475,0.0,0.0,0.0,0.0,783.9775232752816,1402.0843965843478,0.0,1152.1185419335932,1317.1036564451829,0.0,0.0,0.0,0.0
2010-11-27,0.978261,0.0,652.2556476342097,0.0,0.0,0.0,0.0,7503.620814762902,0.0,0.0,0.0,0.0,809.2960196878341,600.1282492089617,0.0,1236.4064260000923,1284.24408560985,0.0,0.0,0.0,0.0
2010-12-04,1.27081,0.0,0.0,0.0,0.0,0.0,0.0,7804.154028881882,0.0,0.0,0.0,547.2433349651556,974.6990166229882,1031.1523163879513,0.0,923.1056387421556,1378.7435243849056,0.0,0.0,0.0,0.0
2010-12-11,1.27947,0.0,577.1513417658432,608.4873750440611,0.0,0.0,0.0,8178.004471261638,0.0,0.0,0.0,0.0,503.6652205366758,1549.738033115434,0.0,513.4658051926515,860.6360206905758,0.0,0.0,0.0,0.0
2010-12-18,0.661686,0.0,0.0,637.4046176993306,0.0,0.0,0.0,11361.522899961828,0.0,0.0,0.0,518.0408407016911,738.0767624652296,1180.3924031690508,0.0,0.0,1204.9491932909873,0.0,440.233346171352,0.0,0.0
2010-12-25,0.693594,0.0,0.0,0.0,0.0,0.0,0.0,7768.702901640933,0.0,0.0,0.0,536.2744843288791,665.9295779165708,1041.5554943431307,0.0,765.4109853601854,1471.7776468687596,0.0,0.0,0.0,0.0
2011-01-01,1.38822,0.0,0.0,0.0,631.7843597242364,0.0,535.562353108174,8653.443084363349,0.0,0.0,0.0,587.6039626386037,0.0,1052.6693400407862,0.0,671.6663546242645,1625.4350742041,0.0,0.0,0.0,0.0
2011-01-08,0.801901,0.0,819.3673347711883,0.0,0.0,0.0,0.0,8033.82600260778,0.0,0.0,0.0,457.6555436124775,879.8485756322906,1575.8821236874164,0.0,1126.8739927820066,1627.2439318973302,546.1880390329163,0.0,0.0,0.0
2011-01-15,0.842289,0.0,829.9575962395412,539.6740218184412,0.0,0.0,0.0,7564.658817258399,0.0,0.0,0.0,487.8151283029464,756.0594644727582,1200.3877380655515,0.0,870.5220093734351,1865.3342945830643,308.03921131105824,0.0,0.0,0.0
2011-01-22,1.24703,0.0,697.2796061196962,529.4191099868931,0.0,0.0,0.0,9118.251266834452,0.0,0.0,0.0,383.3278642749209,409.22875045442,1360.620826659417,0.0,959.1209545794136,1269.6213551432545,0.0,0.0,0.0,0.0
2011-01-29,2.37759,0.0,426.0949945099604,640.2939588376279,0.0,0.0,0.0,7455.324714802664,0.0,0.0,0.0,339.3924684103888,1000.824890392603,1635.0346703353864,265.9358796883911,1027.827430624605,2227.2844342734693,297.55223164189533,0.0,0.0,0.0
2011-02-05,2.98987,0.0,685.4629812804018,620.7431034259621,0.0,0.0,0.0,8002.449476275876,0.0,356.9489394674638,0.0,0.0,782.091041341706,1061.8358999656136,273.19439797621885,1113.8101886853608,1870.775251483392,276.8928231652512,0.0,0.0,0.0
2011-02-12,2.93542,0.0,880.507700284267,546.7777771755273,0.0,0.0,0.0,8503.063169062963,356.92942632586727,322.69634186853654,0.0,291.1087389638473,858.090831852678,1419.1431679319262,257.2763435315108,1063.237575678161,1541.4963681055517,558.7237644535963,0.0,0.0,0.0
2011-02-19,2.81324,285.04595078295347,481.1477197531132,466.83750702520587,0.0,0.0,0.0,7247.570662997976,0.0,0.0,0.0,449.0538239712783,834.099392148442,1392.8283486834005,0.0,1083.748894040293,1695.3307054310717,554.4367568462606,0.0,0.0,0.0
2011-02-26,2.76498,0.0,349.3225238554196,384.14568796423504,0.0,0.0,369.3656153727181,7146.5396166551,272.35302208667764,0.0,0.0,328.4014952753068,655.7876534394546,1269.0744684709234,0.0,1148.4971531539288,1396.8458145043758,331.78748670949165,0.0,0.0,0.0
2011-03-05,3.19263,0.0,371.6037734048027,415.6566254967595,0.0,0.0,322.5386188794806,6842.850628708203,0.0,0.0,0.0,425.24516879828224,850.652018275827,1590.4950148433827,0.0,972.6994793686928,1502.0603625398558,449.36478253181167,0.0,0.0,0.0
2011-03-12,3.12896,0.0,570.5714002433672,0.0,374.4499340542729,351.05909120878414,0.0,7176.799589810277,0.0,0.0,0.0,0.0,629.648610505927,1408.0139433300392,0.0,1227.8458382546808,1636.985599713325,0.0,0.0,0.0,0.0
2011-03-19,3.71758,0.0,340.70985733262074,301.50739536070466,334.60670776716466,0.0,0.0,6710.864606887566,306.5420017955093,0.0,0.0,0.0,945.6405944890704,933.2917557869596,0.0,1021.8043159489182,1631.153601302159,578.6419861274336,0.0,0.0,0.0
2011-03-26,1.02041,0.0,290.374583414486,442.7258384087559,0.0,0.0,0.0,7102.929987967326,323.31210206367626,0.0,386.1091392269859,266.69104678728803,502.83531285508326,1069.024285860232,0.0,1066.587146793971,1241.7147837186585,355.7585347765764,0.0,0.0,0.0
2011-04-02,1.29545,0.0,0.0,0.0,0.0,0.0,0.0,6761.986438524029,0.0,0.0,0.0,390.7942527966724,0.0,1125.8855066942867,0.0,1121.191664210175,1502.051723758821,353.1345441960544,0.0,0.0,267.35641200032194
2011-04-09,1.00159,0.0,348.72400791308326,316.2564331029077,0.0,0.0,0.0,7103.740018469282,0.0,0.0,0.0,0.0,630.2058328238363,792.4198528507587,0.0,1063.6426910909477,1472.3634956414326,0.0,0.0,0.0,0.0
2011-04-16,0.79756,0.0,0.0,0.0,0.0,0.0,0.0,6565.427195745284,0.0,0.0,0.0,317.04528692642083,736.8166574639196,896.2308772786166,0.0,768.4842471539305,1380.4695349373037,0.0,0.0,0.0,0.0
2011-04-23,0.251397,0.0,0.0,338.40275795788665,0.0,0.0,0.0,6981.796296536412,0.0,0.0,0.0,381.8995391048469,470.0535853504104,813.6118417090465,0.0,819.7209600660038,1140.4434683437194,0.0,0.0,0.0,0.0
2011-04-30,0.440529,0.0,0.0,0.0,0.0,0.0,0.0,6020.532247991886,0.0,0.0,0.0,0.0,474.03210409501895,760.3383692275517,0.0,741.0656338014313,1276.490509272748,0.0,0.0,0.0,0.0
2011-05-07,0.42125,0.0,0.0,0.0,0.0,0.0,0.0,6876.161887246359,0.0,0.0,0.0,0.0,371.4555023364469,758.7631177297511,0.0,987.3385472253505,1316.5291804737956,0.0,0.0,0.0,0.0
2011-05-14,0.227661,0.0,291.84431173640786,270.2046418502037,0.0,0.0,0.0,6491.86855751323,0.0,0.0,0.0,0.0,417.81753451421145,785.237336448655,0.0,764.2524314000743,1571.4141563863466,0.0,0.0,0.0,0.0
2011-05-21,0.524292,0.0,0.0,0.0,0.0,0.0,0.0,6520.544200479216,0.0,0.0,0.0,298.1326303017556,499.389899687763,1040.0309475658923,0.0,932.0759484809264,953.9771473260528,0.0,435.90013796985806,0.0,0.0
2011-05-28,0.41021,0.0,0.0,0.0,0.0,0.0,0.0,7200.557943782086,0.0,0.0,0.0,0.0,305.23277738803614,835.7516529645937,312.8429574742402,816.2434182464496,1239.4882608736166,0.0,0.0,0.0,0.0
2011-06-04,0.421496,0.0,0.0,0.0,0.0,0.0,0.0,6197.468315456888,0.0,0.0,0.0,0.0,0.0,846.6203702904271,0.0,771.8226120621711,1490.271699900799,0.0,0.0,0.0,0.0
2011-06-11,0.121729,0.0,0.0,0.0,0.0,0.0,0.0,6519.407470052526,0.0,0.0,0.0,283.0961224318002,419.3295264578172,644.7932585520962,0.0,549.0656796546244,935.885223734402,270.1682935188161,0.0,0.0,0.0
2011-06-18,0.111359,0.0,0.0,0.0,0.0,0.0,0.0,6410.463934318941,0.0,0.0,0.0,0.0,315.7151771809373,814.9981034384988,0.0,744.8967030932181,683.430665772332,873.8754453646652,0.0,0.0,0.0
2011-06-25,0.395604,0.0,291.5431427056255,0.0,0.0,0.0,0.0,5564.924152167783,0.0,0.0,0.0,0.0,370.5856645835434,630.9730044344714,0.0,482.6795841739402,963.2359577007884,0.0,0.0,0.0,0.0
2011-07-02,0.427148,0.0,312.2460470198913,361.7555339147885,0.0,0.0,0.0,5858.14110022709,0.0,0.0,0.0,0.0,0.0,457.59123442912943,0.0,510.4716197816804,1169.9415578873154,0.0,0.0,0.0,366.5358342360836
2011-07-09,0.291886,0.0,0.0,0.0,0.0,0.0,0.0,5852.024627072168,336.75644374893164,0.0,0.0,0.0,411.282016432333,536.1879795629869,0.0,605.9273095724475,573.7202657583505,0.0,0.0,0.0,0.0
2011-07-16,0.29301,0.0,0.0,0.0,0.0,0.0,0.0,6670.331635694948,0.0,0.0,0.0,0.0,289.48823142136763,529.2217767446073,0.0,521.70362439876,1118.3984428944457,0.0,0.0,0.0,0.0
2011-07-23,0.157563,0.0,0.0,0.0,0.0,0.0,0.0,6038.699777161322,0.0,0.0,0.0,0.0,0.0,426.8056849806693,0.0,616.6220679465274,530.7642301009877,0.0,0.0,0.0,0.0
2011-07-30,0.262329,283.0854705938588,0.0,0.0,0.0,0.0,0.0,5439.382402955224,0.0,0.0,0.0,0.0,0.0,542.766287520195,0.0,760.010623563547,805.0007375595005,0.0,0.0,0.0,0.0
2011-08-06,0.0478011,0.0,0.0,0.0,0.0,0.0,0.0,5779.201898863031,0.0,0.0,0.0,449.6201667147728,510.8551775629314,310.67053223479604,0.0,524.2819385289276,787.8759398795979,0.0,0.0,0.0,0.0
2011-08-13,0.231267,0.0,0.0,0.0,0.0,0.0,0.0,5066.652290520924,0.0,0.0,0.0,0.0,308.0589030217196,360.51413889376335,0.0,404.7072407215126,855.7843897196553,0.0,0.0,0.0,0.0
2011-08-20,0.111919,0.0,0.0,0.0,0.0,0.0,0.0,5611.679026077582,0.0,0.0,0.0,0.0,328.24606823567655,0.0,0.0,529.1241972292602,953.1252424393844,0.0,0.0,0.0,0.0
2011-08-27,0.319149,0.0,258.9459203824113,366.8002906568637,0.0,0.0,0.0,5772.508969881098,305.2066631039248,0.0,0.0,0.0,0.0,527.6380990623774,0.0,378.2923156813688,1298.3623600751846,0.0,0.0,0.0,0.0
2011-09-03,0.287356,0.0,0.0,0.0,0.0,0.0,0.0,5037.841174949011,279.7786411043164,0.0,0.0,0.0,318.2091808950275,496.2642856013695,0.0,403.3843462016919,794.8348900032298,0.0,0.0,0.0,0.0
2011-09-10,0.215332,261.7419184917322,0.0,0.0,0.0,0.0,0.0,6075.749149600146,0.0,0.0,0.0,0.0,357.9347748161375,595.3968039820064,0.0,580.5512667559498,881.3327448918644,0.0,0.0,0.0,0.0
2011-09-17,0.211034,0.0,0.0,0.0,0.0,0.0,0.0,6800.85050243159,0.0,0.0,0.0,0.0,0.0,567.9009732880427,0.0,707.5462344026083,1196.922037044597,0.0,0.0,0.0,0.0
2011-09-24,0.519781,243.3252584865385,644.8740214025843,328.3164414366446,0.0,0.0,0.0,6255.384300754079,395.4598180533912,0.0,0.0,0.0,361.5955716329511,834.6601614130834,0.0,889.9594777216896,1407.612605712146,0.0,0.0,0.0,0.0
2011-10-01,0.501771,0.0,306.70359391290947,0.0,0.0,0.0,0.0,7219.536204089893,342.31182878276263,0.0,0.0,295.0651650041339,613.6993122856975,954.5480939304612,0.0,758.0500857588002,1143.5500619214422,0.0,0.0,0.0,0.0
2011-10-08,0.763807,0.0,546.7832664642222,0.0,0.0,0.0,0.0,6051.318458213767,253.16210303137305,0.0,0.0,0.0,486.5550960573919,725.6813945093161,0.0,598.7565701729742,1323.0090163092136,0.0,0.0,0.0,0.0
2011-10-15,0.410628,0.0,333.2624122246481,284.7326205007643,0.0,0.0,0.0,6789.520471159839,0.0,0.0,0.0,0.0,396.3808623762723,795.3256414289284,0.0,822.6488069169304,1127.5478597968734,0.0,0.0,0.0,0.0
2011-10-22,0.61546,0.0,706.4290803809243,0.0,0.0,0.0,0.0,7492.267733214866,342.96127847112155,0.0,0.0,0.0,598.6555029844026,1156.391004973823,0.0,902.3072910635744,1266.5618919895498,0.0,0.0,0.0,0.0
2011-10-29,0.899101,0.0,485.7198926328921,311.20415077626484,0.0,0.0,0.0,6513.0745713225,342.3219011991632,0.0,0.0,0.0,503.1178223265201,941.8069091981685,0.0,775.921611530097,1110.8130766832444,0.0,0.0,0.0,0.0
2011-11-05,0.383828,0.0,362.9158124928159,305.35714803530425,0.0,0.0,0.0,6785.855589910659,304.86859985319063,0.0,0.0,0.0,586.3718270098635,965.760951813833,0.0,352.1424634552598,1099.44072321232,0.0,0.0,0.0,0.0
2011-11-12,0.717397,0.0,541.9888421272899,0.0,0.0,0.0,0.0,7053.855935277027,258.9926694701435,0.0,0.0,282.6975557754903,535.753162362586,1453.3040588436122,0.0,728.4483591106966,1257.5436625743646,0.0,400.37063387760367,0.0,0.0
2011-11-19,0.67726,0.0,0.0,337.6247917799825,0.0,0.0,0.0,7653.293013168342,0.0,0.0,0.0,0.0,424.44060827918497,1232.38538051483,0.0,791.9378427276484,1318.4072108477042,0.0,0.0,0.0,0.0
2011-11-26,0.897053,0.0,0.0,346.2408668806283,0.0,0.0,0.0,6735.9133125143335,310.3408489227469,0.0,0.0,352.6111439834488,509.41922014499534,1186.6259131120598,0.0,774.3574834442352,1223.985505900708,0.0,0.0,349.7007947805629,0.0
2011-12-03,0.91417,0.0,542.1100693758843,564.6749230955929,0.0,0.0,0.0,7831.073165711943,0.0,0.0,0.0,430.25164190449954,487.678547003866,1141.1248548495962,0.0,816.5284261641596,818.329067163525,0.0,0.0,0.0,0.0
2011-12-10,0.894226,0.0,445.0476858328939,238.4588233112921,0.0,0.0,0.0,8318.302885330688,236.72213258839508,0.0,0.0,371.4050558976074,613.1961448788422,1200.7857923432575,0.0,658.5595584610121,1160.6849746508638,0.0,0.0,0.0,0.0
2011-12-17,0.708475,0.0,413.2170723680095,262.7959985331879,0.0,0.0,0.0,8086.878123231584,254.3025430400033,0.0,0.0,485.18187967800606,310.63071191709696,635.4903099403339,0.0,601.4737642369736,1304.7291775941146,0.0,0.0,0.0,0.0
2011-12-24,1.00935,0.0,638.8872531726676,282.75273692051576,0.0,0.0,0.0,8482.67040636011,0.0,0.0,0.0,707.841780752304,729.8105504935686,708.3540726720014,0.0,411.1726045966025,1180.038830887063,0.0,0.0,0.0,0.0
2011-12-31,0.902335,0.0,786.9797607616158,862.88003671794,0.0,0.0,0.0,7679.712138308749,523.9504422961169,0.0,0.0,937.2191169676308,528.2565478719432,776.5293325557228,0.0,1173.1710855092672,1287.831484837285,257.6791283496669,0.0,0.0,0.0
2012-01-07,0.970874,0.0,321.5972142038227,366.66132358725577,0.0,0.0,253.69674570089325,7977.687832518605,0.0,0.0,0.0,481.7047953140426,570.6158818434141,1200.343798485401,0.0,724.6656269426702,1381.056739108494,0.0,0.0,0.0,0.0
2012-01-14,0.733098,0.0,496.2339854303772,0.0,0.0,0.0,0.0,7173.9195818362505,274.0825043994095,0.0,0.0,446.325270041624,444.27489204773207,1480.8527558648818,0.0,717.588817604637,1846.8027471598864,274.84714303258124,0.0,0.0,0.0
2012-01-21,1.22105,0.0,647.4725394255829,372.5703194972453,0.0,0.0,0.0,9572.935904430407,240.00213385879536,0.0,0.0,556.0626199497224,380.0694947864226,885.0407518420551,0.0,686.8013117309827,963.8300675054558,312.33912344523765,0.0,0.0,0.0
2012-01-28,1.46199,0.0,450.9466966567909,444.93788635774695,0.0,380.159743258724,0.0,7668.611813593453,0.0,230.02232990359903,320.86872847236344,345.3207851118581,613.6992578971968,928.7831630206864,0.0,1033.6791740276658,1899.148213971868,378.4241375395253,0.0,0.0,0.0
2012-02-04,0.877646,0.0,270.73742952549645,478.35468213916073,0.0,0.0,347.4417090428201,7744.816598800166,198.74863619470204,0.0,0.0,0.0,487.424971386127,1134.68282945178,0.0,645.5267132063074,1752.4931008428505,628.9971419414633,0.0,0.0,0.0
2012-02-11,1.1233,0.0,459.5624887106244,386.8371401300256,0.0,0.0,0.0,7511.3178606899855,0.0,0.0,0.0,201.31421277533036,414.20161014642514,1176.4129459986443,0.0,762.7974462618408,1717.5086116193766,881.1695933672072,0.0,0.0,0.0
2012-02-18,1.12242,0.0,689.07083339391,251.89865453745088,270.77810821284265,0.0,0.0,7472.570525412091,238.95090052798363,226.5362643406462,0.0,342.9630647052906,753.5641567309805,846.3627085370515,0.0,667.9235385666401,1936.380599803255,705.8517407180985,0.0,0.0,0.0
2012-02-25,1.01394,0.0,450.1260124183305,303.24380292296627,0.0,243.2633797360488,0.0,6839.329974083412,0.0,224.5350568099929,0.0,450.9126085472452,705.9171200967269,1056.6657225506683,212.77662455131556,984.7864375646676,1398.42903392348,881.9323411926794,0.0,0.0,0.0
2012-03-03,1.19924,0.0,458.3941648961564,277.45934432621345,0.0,263.10684563785884,0.0,6133.818825593355,0.0,0.0,0.0,409.4859902408528,703.2863682701345,996.4932495139792,0.0,763.907875149556,1525.812039173553,588.9709639513627,0.0,0.0,0.0
2012-03-10,1.18483,0.0,356.10237114430515,454.6194007632864,0.0,213.48966907043635,0.0,7273.044699284338,229.91374630733048,0.0,0.0,436.3656108473772,667.3432543582123,1224.220336976047,0.0,722.8824089463856,1916.042267922591,0.0,0.0,0.0,0.0
2012-03-17,2.01794,238.26444715285132,512.3476011711715,291.23403730803085,0.0,0.0,0.0,6876.043449428728,0.0,0.0,0.0,268.7781904996794,606.2269942144464,1192.5679003879611,0.0,1108.499370180031,1275.5189766245371,363.8997754775257,0.0,0.0,0.0
2012-03-24,1.45985,0.0,218.3255616249941,0.0,0.0,0.0,0.0,5970.715654249512,245.72907735379263,0.0,0.0,379.4350633279993,309.82470601480605,1319.4040182904705,0.0,691.44549442304,1352.9949008840313,415.98426779827446,0.0,0.0,0.0
2012-03-31,0.691857,0.0,0.0,0.0,0.0,0.0,0.0,6194.257817241532,0.0,0.0,0.0,0.0,590.0730191656224,919.272824297814,0.0,772.810282032609,1184.3425233062812,234.0924497633421,206.26239823298363,220.02940833830223,0.0
2012-04-07,1.44552,0.0,257.27959892092497,0.0,0.0,0.0,0.0,7454.64198607796,0.0,0.0,0.0,0.0,642.3312152732531,967.205677473502,0.0,565.4096327137162,1212.2538884104297,0.0,0.0,0.0,0.0
2012-04-14,0.502828,0.0,0.0,245.8219680953122,0.0,0.0,0.0,6471.030808930422,0.0,0.0,0.0,0.0,544.8101577711753,1059.2485018754458,0.0,712.1398828878923,1335.5242963169171,0.0,0.0,0.0,0.0
2012-04-21,0.713908,0.0,400.9757743841242,0.0,0.0,0.0,0.0,6792.577527960336,0.0,0.0,0.0,0.0,393.9036902345656,1003.8574114172152,0.0,734.8903018252223,1219.1422104905246,0.0,0.0,0.0,0.0
2012-04-28,0.376142,0.0,0.0,0.0,0.0,0.0,0.0,6257.616628330013,0.0,0.0,256.7736164568142,0.0,677.6305295331313,869.1118513773805,0.0,870.4998403869612,1234.4023504250288,0.0,0.0,0.0,0.0
2012-05-05,0.518269,0.0,345.5052354115332,194.5448279533412,0.0,0.0,0.0,6428.912627178053,0.0,0.0,0.0,0.0,495.569887340403,1137.9316996691484,0.0,773.9959523458394,1545.1497429158553,255.1214192704648,0.0,0.0,0.0
2012-05-12,0.380849,0.0,0.0,0.0,0.0,0.0,0.0,5410.624902919582,0.0,0.0,0.0,243.2918310803737,421.7546904511734,848.1433063419282,0.0,967.548075801759,961.555318274594,0.0,0.0,0.0,0.0
2012-05-19,0.319489,0.0,294.5380782590824,272.93999312328856,217.9585521880213,0.0,0.0,6959.608646586843,0.0,0.0,0.0,0.0,409.0658447446707,701.2480417734013,0.0,1109.2418985238464,1163.6135343641315,0.0,0.0,0.0,0.0
2012-05-26,0.171013,0.0,0.0,0.0,0.0,0.0,194.36448112332195,6410.239281763758,0.0,0.0,0.0,0.0,374.85091407434027,983.5672350761276,201.1534742090724,708.1060779848755,899.3116428272757,0.0,0.0,0.0,0.0
2012-06-02,0.34965,0.0,0.0,0.0,0.0,0.0,0.0,6241.953229656371,0.0,0.0,0.0,0.0,405.4375366494108,595.0310444942147,0.0,655.3014128377392,1103.350062541457,0.0,0.0,0.0,0.0
2012-06-09,0.142113,0.0,0.0,0.0,0.0,0.0,0.0,5729.78164046802,0.0,287.7258686131042,0.0,0.0,392.34768549540615,712.4773304392844,0.0,575.4864136635805,1146.424046148759,0.0,0.0,0.0,0.0
2012-06-16,0.176289,0.0,0.0,0.0,0.0,0.0,0.0,5504.2790580623705,0.0,0.0,0.0,0.0,0.0,672.3696789756256,0.0,404.1022233498231,889.2604305653537,0.0,0.0,214.9487222039992,0.0
2012-06-23,0.512821,0.0,0.0,0.0,0.0,0.0,0.0,5959.74883623042,0.0,0.0,0.0,253.17731200390836,382.7195405165078,605.7162758469269,0.0,261.96075167458594,905.4715371311564,0.0,0.0,0.0,0.0
2012-06-30,0.13947,0.0,0.0,0.0,0.0,0.0,0.0,5111.322818270263,0.0,0.0,0.0,0.0,0.0,483.8568284093672,0.0,475.34645971882367,762.6139352068174,0.0,0.0,0.0,0.0
2012-07-07,0.373599,0.0,0.0,0.0,0.0,0.0,0.0,6986.2596465344495,220.138995463294,0.0,0.0,0.0,268.6294202195488,731.535652571269,0.0,433.3715266419575,884.763338793675,0.0,0.0,0.0,0.0
2012-07-14,0.462574,0.0,0.0,263.8207677085585,0.0,0.0,0.0,5785.904435529726,0.0,0.0,0.0,0.0,528.0338592321949,710.6179622341591,0.0,640.1295605937081,937.065901512632,0.0,0.0,0.0,0.0
2012-07-21,0.158646,0.0,0.0,0.0,0.0,0.0,0.0,5614.000549283718,0.0,0.0,0.0,0.0,402.73235659353526,651.1591951930914,0.0,870.165183937854,1016.2220053883424,0.0,0.0,0.0,0.0
2012-07-28,0.180668,0.0,0.0,0.0,0.0,0.0,0.0,5738.236661367903,0.0,0.0,0.0,0.0,240.39119375037183,642.1282864784823,0.0,493.9792772865416,1154.580745320883,0.0,0.0,0.0,0.0
2012-08-04,0.551932,0.0,0.0,375.04633669854513,0.0,0.0,0.0,5540.679134325689,0.0,0.0,0.0,0.0,0.0,685.4042192373685,0.0,442.77634521278,847.0110168908863,0.0,0.0,0.0,0.0
2012-08-11,0.646054,0.0,0.0,0.0,0.0,0.0,0.0,5444.604898125193,0.0,0.0,0.0,0.0,0.0,549.1032802328118,0.0,595.3373864353742,796.4026033753225,0.0,0.0,0.0,0.0
2012-08-18,0.0,0.0,0.0,225.92506218322,0.0,0.0,0.0,5714.532597999585,0.0,0.0,0.0,323.2083647330369,416.327507154594,674.6635239949329,0.0,456.85713158683103,994.7642004626944,0.0,0.0,0.0,0.0
2012-08-25,0.0751597,0.0,222.75895224590903,0.0,0.0,0.0,0.0,6141.343602077148,0.0,0.0,0.0,0.0,385.7520740106388,568.7027135275641,209.30143220805303,450.59355391418825,1277.4303758933772,0.0,188.20993105355936,0.0,0.0
2012-09-01,0.0956938,0.0,184.33582833616617,345.10123771567805,0.0,0.0,0.0,6025.416410332972,184.82525852999905,0.0,0.0,0.0,378.5385986714708,747.9835641600794,0.0,396.1308771450328,1060.8210302492946,0.0,0.0,0.0,0.0
2012-09-08,0.200535,0.0,0.0,442.7192310868029,0.0,0.0,0.0,5630.22262022648,0.0,0.0,0.0,0.0,428.6450794510704,657.5846824086191,0.0,399.6320068483766,1197.245323852039,0.0,0.0,0.0,0.0
2012-09-15,0.283213,0.0,262.2966781435301,292.6026392679859,0.0,0.0,0.0,6798.630704786452,0.0,0.0,0.0,191.883596845952,445.0946236329333,589.7635419304269,0.0,495.9649450855232,1315.670610046695,0.0,0.0,0.0,199.4277098460265
2012-09-22,0.31864,0.0,346.9609060208404,236.57613746787044,0.0,0.0,0.0,7211.752188512336,0.0,180.4443038378438,0.0,0.0,532.6566990641478,706.1541442343758,0.0,892.3260879174356,1265.1436799206083,0.0,0.0,0.0,289.0731520097588
2012-09-29,0.706298,0.0,487.5207455136003,299.8932129789299,0.0,0.0,0.0,7064.737955052114,245.49192195145488,0.0,0.0,280.92442492932696,638.244696471228,1081.786118218403,0.0,793.8477840346873,1409.5218941929345,0.0,0.0,0.0,0.0
2012-10-06,0.803627,0.0,643.0020396902074,413.7922365118936,0.0,0.0,0.0,6769.472490093626,347.5241663831945,0.0,0.0,289.4819305787444,428.254905722322,584.0178313929239,0.0,415.83320890062896,1117.533283696424,0.0,0.0,0.0,0.0
2012-10-13,0.686253,0.0,659.5736834209911,392.8687468450101,0.0,0.0,0.0,7704.759026697521,389.50268937234193,0.0,0.0,206.0724640843601,792.4213228426206,922.5686434190692,0.0,345.35169716907404,1420.3947649697675,0.0,0.0,0.0,0.0
2012-10-20,0.429092,0.0,399.59752397024033,449.3093763305517,0.0,0.0,0.0,6546.587051973488,324.9294754998519,203.6222047466274,0.0,268.1134180622487,365.9260434383866,1036.8496006602218,0.0,677.8123044469868,1093.5541612184802,0.0,0.0,0.0,0.0
2012-10-27,0.548176,0.0,543.3809887760856,390.1065373457509,0.0,0.0,0.0,6497.32429225175,323.9079788117074,0.0,0.0,166.1037573896096,481.7417639707671,1141.9526885512566,0.0,639.9219513242697,1062.842764819024,0.0,0.0,0.0,0.0
2012-11-03,0.351453,0.0,460.8253285990801,240.2793986083651,0.0,0.0,0.0,7693.104976081872,234.4462841461524,0.0,266.7410525037418,328.449171518709,557.5141620571236,1469.9204286538773,0.0,589.3209519888017,1007.7219000807016,0.0,0.0,0.0,0.0
2012-11-10,0.408954,0.0,395.8357543088547,0.0,0.0,0.0,0.0,6437.650103534701,0.0,0.0,0.0,211.98351095202452,574.8449595001256,889.1874541168622,0.0,660.804614444131,1072.056868535335,0.0,0.0,0.0,0.0
2012-11-17,0.838926,0.0,453.7373133547578,443.9784325080445,0.0,0.0,0.0,8292.068954416889,0.0,0.0,0.0,0.0,332.8023722846647,816.9844239938765,0.0,801.9868849325173,1157.2449584539977,0.0,0.0,0.0,0.0
2012-11-24,1.01373,0.0,577.191517230814,382.7521225875935,0.0,0.0,0.0,6789.438051331152,260.42884845085007,0.0,0.0,633.9256034143347,402.1863981301794,909.7829916112436,0.0,882.859738699006,927.1865426447516,0.0,0.0,0.0,0.0
2012-12-01,0.663183,0.0,732.4570104383964,358.2314764955263,0.0,0.0,0.0,8127.853096354532,397.3077068730414,181.27400165299585,0.0,476.8342287552912,669.2666250216686,924.4992429094958,0.0,353.4855873361864,1480.6948385220055,311.6514822101002,0.0,0.0,0.0
