date,Oregon,flu symptoms,the flu,sinus,pneumonia,rsv,how long flu,flu how long,flu cold,bronchitis,flu a,contagious flu,influenza a,a influenza,symptoms of flu,flu fever,the flu symptoms,flu contagious,stomach flu,fever flu,how long does flu last
2011-12-31,1.25433,411.3364152019689,0.0,991.2697473326008,929.346048707602,0.0,465.6287217570452,465.62872175704535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.28964884313416,0.0,0.0
2012-01-07,1.24555,445.6996161585667,387.3296912264812,1354.9013830797364,729.9845332562774,0.0,0.0,0.0,0.0,360.5114000744064,0.0,274.9032205763595,0.0,0.0,0.0,0.0,0.0,0.0,291.5844413440407,0.0,0.0
2012-01-14,0.716662,431.7726990774816,0.0,1596.42472353302,676.7559267612543,246.10821839874856,0.0,0.0,0.0,616.6093673498021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.9336802264164,0.0,0.0
2012-01-21,1.2901,307.333422804663,245.8152866835325,1018.6346118153303,889.2436438222293,0.0,0.0,0.0,0.0,437.538027374512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.75553936572373,0.0,0.0
2012-01-28,1.39747,339.4376240077464,0.0,1041.217011808546,1002.9499937567748,234.7315686072138,0.0,0.0,0.0,435.5775922049266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.69928792438094,0.0,0.0
2012-02-04,0.964467,0.0,316.9568019263017,1139.3591979111138,840.9537854952745,271.18269325061163,0.0,0.0,0.0,349.1086006560617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-11,1.10165,0.0,328.6381163100715,1070.305243053634,1126.435788507603,406.4918552122444,0.0,0.0,275.53186028877053,520.9451388021874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.86982108153512,0.0,0.0
2012-02-18,1.74752,366.2813263097024,0.0,1150.3601773788391,1141.8587440886502,308.8704073641346,0.0,0.0,0.0,532.6651773038606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.2117657063704,0.0,0.0
2012-02-25,1.3885,318.42811843337154,408.7069031046774,1485.538231151396,1811.8399620750345,0.0,0.0,0.0,0.0,582.6160744728205,0.0,0.0,0.0,0.0,0.0,236.90479727443517,0.0,0.0,334.75585911268564,0.0,0.0
2012-03-03,1.71788,433.2145851451893,387.9081491407456,1414.9793076442452,1336.5181384888624,347.2804992214675,0.0,0.0,0.0,544.2967046901366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-10,1.65916,380.2853706639875,359.78025876388807,1096.1733274110782,441.20849126876834,376.4021081286583,0.0,0.0,0.0,600.7260383499054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-17,2.01274,452.9860823309539,317.7035455509377,1218.2067026373372,1026.2539483628216,674.5894702560436,0.0,0.0,0.0,409.87081643376536,246.66685311295407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-24,3.66636,0.0,305.1493166318808,1505.0013313546735,1126.4830151236747,0.0,0.0,0.0,0.0,596.434164939895,0.0,0.0,0.0,0.0,0.0,309.766023961654,0.0,0.0,600.6254213702875,0.0,0.0
2012-03-31,1.94405,365.6471458544734,398.7678619436224,1086.4578429132612,941.362300697278,320.59675347931824,0.0,0.0,509.961815378311,379.0823048269107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-07,0.86135,0.0,370.60977372904426,1133.050174723135,1173.8148359656077,401.0383926989829,0.0,0.0,0.0,606.496477380233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.37300613415186,0.0,0.0
2012-04-14,2.05532,453.36681545695234,0.0,1213.636472089841,882.0958072661615,247.48357364671293,0.0,0.0,0.0,588.7587747907738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-21,0.812536,292.3055764791213,343.3772960016362,1135.5193907374733,1022.4283046894316,0.0,0.0,0.0,0.0,717.8944808118276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.9727748938055,0.0,0.0
2012-04-28,1.03448,0.0,291.7109209227486,993.9601490887284,1204.8564773887592,0.0,0.0,0.0,0.0,556.1639003573462,271.349917706686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-05,0.872347,0.0,309.289366963985,754.8085981549443,829.8619539775282,253.19336352734868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-12,0.680904,0.0,0.0,892.9244812709228,675.0454690565324,0.0,0.0,0.0,0.0,470.9299192057338,0.0,0.0,0.0,0.0,0.0,278.29214984051094,0.0,0.0,332.5427649012233,0.0,0.0
2012-05-19,0.67402,369.2334251792058,0.0,772.634482832996,767.178928536252,0.0,0.0,0.0,0.0,452.4098064037415,0.0,0.0,0.0,0.0,0.0,348.39824093456986,0.0,0.0,0.0,0.0,0.0
2012-05-26,0.48185,253.8298377872076,0.0,1014.6392227041164,965.9674836705884,0.0,0.0,0.0,0.0,261.6165947688315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.05830228486155,0.0,0.0
2012-06-02,0.622407,0.0,0.0,790.9283927455164,446.81163806015854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.38808715559395,0.0,0.0,0.0,0.0
2012-06-09,0.640593,0.0,0.0,771.0707893428075,571.2574722875678,0.0,0.0,0.0,0.0,420.0058516797015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-16,0.725191,0.0,0.0,1224.229728882979,514.6829279516319,0.0,0.0,0.0,0.0,348.68486883784186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-23,0.713861,0.0,298.0550615876129,995.8464877509724,607.0142477375969,0.0,0.0,0.0,0.0,330.983357636224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-30,0.530348,269.079770763272,286.04243836718405,859.354942706277,669.7329858354375,0.0,0.0,0.0,0.0,377.3798699377243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-07,0.293902,0.0,0.0,534.5185293643889,479.4456207222189,0.0,0.0,0.0,0.0,280.75944282737504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-14,0.26441,0.0,0.0,1037.178604175954,395.2942237435984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-21,0.383387,0.0,0.0,743.1440630519586,384.1200147060653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-28,0.344116,0.0,0.0,844.3410939044237,488.4550187180622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-04,0.184957,292.49499186789865,0.0,460.85681106584326,334.1133287689015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.3716842943922,0.0,0.0
2012-08-11,0.453662,0.0,0.0,1039.736888857935,471.87074120567,0.0,0.0,0.0,0.0,254.752509545844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-18,0.316056,0.0,0.0,830.7026440386056,778.9445632570338,0.0,0.0,0.0,0.0,290.1477747597862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-25,0.285307,0.0,324.75288442209603,710.9529992512312,510.18200809827584,264.31221037333177,0.0,0.0,0.0,349.8847290424444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.453172,0.0,0.0,705.879767417488,479.30672944152656,288.86974384104093,0.0,0.0,0.0,375.1021295569669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.94225175019113,0.0,0.0,0.0
2012-09-08,0.461184,0.0,0.0,1073.6644551195573,539.292518804965,340.07700779556194,0.0,0.0,0.0,0.0,0.0,0.0,269.94322220774177,269.9432222077417,0.0,0.0,0.0,0.0,0.0,0.0,346.4348702539968
2012-09-15,0.67981,236.37177678292423,356.8583430654149,928.15992461602,572.31866531909,0.0,0.0,0.0,0.0,299.54652440050245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-22,0.793651,288.1152784778168,302.3992086247312,920.121013590026,456.1466046459718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0885109024607,0.0,0.0
2012-09-29,0.686342,0.0,588.3219726305205,1129.2296346593228,604.2460404991867,0.0,0.0,0.0,0.0,365.800814662148,288.8098001257616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-06,0.365059,307.8535447678133,329.7965788595451,881.9924507855837,409.6259185294321,0.0,0.0,0.0,0.0,560.3352239166346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.5344605768423,0.0,0.0
2012-10-13,0.753693,276.4179119234036,538.2667550434696,1381.7890479376215,543.2933510106863,0.0,0.0,0.0,0.0,465.9789251410518,331.49453697380454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.5884928732139,0.0,0.0
2012-10-20,0.774749,411.5301229584659,539.7110179624638,1364.4378786030964,960.9917733001464,0.0,0.0,0.0,0.0,513.4833453164082,431.6904704867761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-27,0.708383,314.0187239071851,357.8797267175668,1203.1588943052016,632.2932793534326,0.0,0.0,0.0,0.0,495.36211864519066,284.9369736290668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-03,0.801233,0.0,485.7052166779987,1035.2310971232812,1017.5831012989904,226.00353019039315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.1493934021766,0.0,0.0
2012-11-10,0.662252,0.0,229.3958097257964,891.2313147799788,938.21907226528,0.0,0.0,0.0,0.0,417.94564110241527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.9054942738041,0.0,0.0
2012-11-17,0.440044,0.0,375.5856878985607,1099.7727422370435,1067.7936158937016,413.9349864847404,0.0,0.0,0.0,501.76373771338007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.9740068821176,0.0,0.0
2012-11-24,0.366151,308.0592136985014,0.0,1081.0797485070848,791.3325114449325,0.0,0.0,0.0,0.0,520.5453704661492,0.0,0.0,0.0,0.0,348.9418278246778,0.0,0.0,0.0,372.0466526481624,0.0,0.0
2012-12-01,0.421257,252.51635529963508,738.0298248684402,1089.7447342937687,765.2859746676006,0.0,0.0,0.0,346.3358394213417,490.6792038206739,253.29937561198375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.33735988043,0.0,0.0
2012-12-08,1.07246,341.6973164262005,502.6278433415204,1064.1548855487829,796.3912494747591,0.0,0.0,0.0,0.0,739.4469297791413,319.4614886725257,0.0,0.0,0.0,235.66531358439664,0.0,0.0,0.0,426.6618867417824,0.0,0.0
2012-12-15,1.80769,519.2958515423444,508.94447520552376,855.9850361088437,838.4410236319028,0.0,0.0,0.0,0.0,561.3860280171957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.20662896205903,0.0,0.0
2012-12-22,0.953107,488.94849499266434,431.4482979123828,975.8168458306628,881.4485896991882,0.0,0.0,0.0,230.21332781406255,496.9623026965476,337.97491988921354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-29,3.77588,420.3535424200294,624.4634546013306,1179.3511006679942,1068.914090261377,0.0,0.0,0.0,326.8531082382006,534.0107904542292,467.20658763565314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.47893433098574,0.0,0.0
2013-01-05,2.78761,669.6087154382128,764.3651711513535,1333.4117802504454,1305.9994832504383,314.3976747789445,324.8061982209589,324.8061982209589,279.29873756467066,687.2707482331894,274.8328133839519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.9604164297446,0.0,0.0
2013-01-12,2.67185,1635.7709831505251,1997.5733680380972,1427.7608770385827,1330.6696964886862,537.3533671103407,390.55706725279447,390.5570672527944,342.08063525190425,677.4844296107539,892.0243831736396,0.0,0.0,0.0,468.71324052150936,0.0,0.0,516.5305963166676,452.4267407959594,210.42692813381225,0.0
2013-01-19,3.23712,2345.6593109042738,2358.0649542931665,1121.966951599553,1239.4077351778042,417.87715992311246,668.4071580124637,668.4071580124637,299.35036477628495,561.0719126680347,893.8985897653306,216.43307790993728,0.0,0.0,530.7673309564298,0.0,413.2697065361703,290.2802078222461,475.2198599130286,0.0,0.0
2013-01-26,4.3911,1693.711106656908,1829.7524512366108,1641.259388516199,1109.6827738733598,600.4446604943018,0.0,0.0,446.0077730554272,493.5798494945788,506.8910534295589,318.77313747294664,267.030882629744,267.030882629744,0.0,0.0,270.1368099747368,0.0,795.9746004726813,214.4672219255197,0.0
2013-02-02,3.3109,1354.2839979309351,1286.9311817080195,1366.5427609753715,1281.6844937555163,510.36483439187424,287.8594388991324,287.8594388991324,696.5370258798456,725.1183479081088,466.64848577544416,258.4219513779507,0.0,0.0,251.2714521500165,209.09343007647132,0.0,242.07313346477773,656.0501477909195,0.0,0.0
2013-02-09,2.75387,1042.0247836885096,1108.1979257327023,1322.2683298807283,997.8680658872046,557.992990869547,217.26104780049604,217.26104780049604,302.8856327913612,600.5375426068289,0.0,272.92937610693247,0.0,0.0,0.0,0.0,0.0,212.46518478055967,487.5872558075618,0.0,0.0
2013-02-16,2.72505,904.0626624123236,798.7097430427771,1656.161295440801,1286.5280986488267,465.183551678277,241.22445689026333,241.22445689026327,561.0665602150423,622.474176854881,316.954891444793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.52235248377457,0.0,0.0
2013-02-23,2.59301,686.3907037108507,406.2046833334375,1197.0023605072895,1021.2133066884284,538.3285377543434,0.0,0.0,0.0,655.6020294294965,252.68749456300884,217.7340754285887,0.0,0.0,0.0,0.0,0.0,0.0,569.7510209535549,0.0,0.0
2013-03-02,1.82687,407.806428466479,598.2163149114523,1556.7789586238168,1321.4660762058304,391.37082296389497,0.0,0.0,0.0,531.0655478557264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.8951438916173,0.0,0.0
2013-03-09,1.02113,482.8236773084014,618.856025168334,1489.4644892717847,1241.9207511682264,286.97479852198546,0.0,0.0,0.0,577.7962528667578,270.46794952753874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.86698201096337,0.0,0.0
2013-03-16,1.42123,255.00892248880984,627.5475197837707,1220.8249076117888,1054.833845103757,355.79914911664434,0.0,0.0,0.0,624.1289265775692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.7817465797296,0.0,0.0
2013-03-23,0.543971,329.3150684964439,436.5757504624429,1148.5959267207818,922.642970695778,319.64654773364816,0.0,0.0,0.0,429.8757749220236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.42153345403852,0.0,0.0
2013-03-30,0.704887,271.3722404798006,504.6162327040416,1301.9015984481937,706.6133294084782,0.0,0.0,0.0,0.0,516.3673105474662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-06,0.766871,0.0,390.1328201355127,1300.653870643324,1122.6184041438032,216.85939166469973,0.0,0.0,0.0,615.362743464583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.825385200009,0.0,0.0
2013-04-13,0.285533,206.1474721084653,586.246282575369,1468.118322994611,882.6519065606932,323.7521324025588,0.0,0.0,0.0,665.4175384827478,0.0,230.88627598631464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-20,0.258065,0.0,265.6128628838597,1383.859697645166,792.177811943339,0.0,0.0,0.0,0.0,430.1671569291644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.85603417702228,0.0,0.0
2013-04-27,0.223428,269.9296646667703,0.0,1118.4222895809055,980.6458186609228,297.5302275357176,0.0,0.0,0.0,442.13228672320105,0.0,0.0,0.0,0.0,0.0,219.86814696774783,0.0,0.0,324.2942275272908,0.0,0.0
2013-05-04,0.316256,0.0,267.40927677896025,1157.4339865522893,843.5599828342254,219.9651209652554,0.0,0.0,0.0,684.6152893528288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-11,0.0809717,305.6296141382134,257.68979931426543,1193.292117751879,825.6404053969491,0.0,0.0,0.0,0.0,394.0990428880123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-18,0.223547,0.0,0.0,978.9473799349868,785.52169583669,0.0,0.0,0.0,250.18536307269065,221.9036645900724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-25,0.230061,0.0,0.0,783.0843229195143,504.1728486421964,0.0,0.0,0.0,0.0,308.6031829159808,0.0,0.0,0.0,0.0,0.0,0.0,213.34385528773703,0.0,0.0,0.0,0.0
2013-06-01,0.137049,0.0,513.753911620277,1099.7478968390626,600.3534724594953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.2975754850063,0.0,0.0
2013-06-08,0.415512,0.0,289.86784807927137,850.1621619606174,784.140527149762,0.0,0.0,0.0,0.0,700.6593112007674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-15,0.4111,0.0,264.96802869355747,1057.0621925638814,707.217820826827,0.0,0.0,0.0,0.0,283.4689700229347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-22,0.156863,240.610704139961,0.0,983.309467251903,782.4427613097242,0.0,0.0,0.0,0.0,307.8958835513617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-29,0.187091,0.0,0.0,720.9572310678367,562.7259825032877,0.0,0.0,0.0,0.0,289.4860544444725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-06,0.0,0.0,0.0,498.071395111754,444.6339434153017,0.0,0.0,0.0,0.0,160.57763926846457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-13,0.268817,0.0,119.12500669953164,518.5692460858182,277.1052014012035,0.0,0.0,0.0,0.0,183.8349024508818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-20,0.0960615,106.82083138158384,109.76994277603065,428.68765877721415,339.0518949435097,0.0,0.0,0.0,0.0,224.24955423195064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-27,0.340136,179.2266151571963,176.32577649182616,557.0429771448122,321.58167671612136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-03,0.442968,276.0384286359363,0.0,414.4842382382116,344.7518459956415,0.0,0.0,0.0,0.0,0.0,120.12942254729496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.32186550918992,0.0,0.0
2013-08-10,0.287081,0.0,149.92454717379343,271.6924980690671,301.7495103147437,0.0,0.0,0.0,0.0,125.90199371419978,0.0,0.0,0.0,0.0,0.0,140.658317483733,0.0,0.0,0.0,0.0,0.0
2013-08-17,0.0,0.0,193.7888101417548,547.0886174614468,255.35405342845613,0.0,0.0,0.0,0.0,114.4727626313832,129.6045077297574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2340240962373,0.0,0.0
2013-08-24,0.0,0.0,0.0,478.7883571613682,272.1566468322359,0.0,0.0,0.0,0.0,172.7649445665117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-31,0.0,0.0,103.47743700324794,497.2545523003087,236.2081372413249,0.0,0.0,0.0,0.0,242.14269120331923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5929910244636,0.0,0.0
2013-09-07,0.143062,0.0,0.0,339.5761094443073,293.4670862615872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-14,0.14245,0.0,147.28238806025217,503.77698546302014,399.3378727763492,0.0,0.0,0.0,0.0,159.38758927687348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-21,0.443787,0.0,185.1188558920527,360.33136679492526,413.5582561150114,0.0,0.0,0.0,0.0,219.33176795423617,103.78415667128304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-28,0.436137,117.65071756105928,226.8524331838929,609.6392824244986,350.0528443223657,0.0,0.0,0.0,103.22285113543236,238.178576739339,211.25775611374348,0.0,0.0,0.0,0.0,99.7158796267246,0.0,0.0,93.23007283929202,0.0,0.0
2013-10-05,0.0904432,177.26539699606968,272.4280502382866,618.0523455411969,521.5949654792132,0.0,0.0,0.0,173.9709664784382,193.10023488229243,174.73279763639712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.18198691865952,0.0,0.0
2013-10-12,0.151668,211.24610279896524,200.5351600097264,578.2074602548998,570.753039159976,0.0,0.0,0.0,89.76615926886791,168.40768488731663,210.2891953603498,0.0,0.0,0.0,104.63883032864004,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-19,0.443568,138.926562878982,318.84747593214644,549.2102653511973,359.10157940055507,0.0,0.0,0.0,126.35862190165224,255.01728745463276,85.31366085038637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-26,0.321268,113.3144910815299,186.26883195991385,518.6048876856876,422.6431752476631,0.0,0.0,0.0,0.0,168.528767396381,80.60706475234498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-02,0.459559,163.08337691275423,144.37353636957673,500.5392091744935,361.2553607829428,84.5564095373983,0.0,0.0,0.0,131.55536756719576,0.0,0.0,0.0,0.0,0.0,87.40828178402381,0.0,0.0,109.59765814534552,0.0,0.0
2013-11-09,0.307613,199.50958875368383,232.13287435486697,501.4820621058612,489.37537418328935,0.0,0.0,0.0,100.65528745886976,303.80490495832623,149.67541716396104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-16,0.484914,98.3323343968183,209.422180271246,469.6537470323416,485.0408380929856,90.88478953817292,0.0,0.0,0.0,234.79419403450868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.59501071459788,0.0,0.0
2013-11-23,0.496689,140.3079285195914,239.1977028387361,435.407970800146,404.5880975051528,0.0,0.0,0.0,0.0,182.62326040394748,114.5190321289164,0.0,0.0,0.0,0.0,0.0,145.66115346304025,0.0,0.0,0.0,0.0
2013-11-30,0.324675,135.393903934093,141.95909559226476,617.6442040926796,492.49180736459664,0.0,0.0,0.0,0.0,137.95531081142212,118.47960911688662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-07,0.746714,121.21426053283346,170.20766960792946,434.3368402157662,664.6364398240255,134.1616655374777,0.0,0.0,0.0,138.00650755181778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.16965410934522,0.0,0.0
2013-12-14,0.898204,221.48260702470236,180.87125468025508,623.8897274092645,634.7821681120654,0.0,0.0,0.0,0.0,343.4877592264602,148.54837492333297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.39865859067473,0.0,0.0
2013-12-21,1.76152,340.8989877832855,259.62074657788514,668.8524812822598,778.1391701110967,116.63273914275534,0.0,0.0,0.0,259.759527127115,211.98405544002816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.54168179667664,0.0,0.0
2013-12-28,4.26703,407.4230784324752,460.0112449850403,601.9062221511756,921.2140008271476,0.0,198.6330096043063,198.6330096043063,0.0,412.2561964895866,138.16833128148173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.2326910464133,0.0,0.0
2014-01-04,5.00275,884.5580299875284,797.1067195394737,795.5545844484973,939.2936502805696,120.91144688677608,312.08274863149273,312.08274863149273,178.5234220437451,490.01678829774255,179.16043834293512,122.752831454943,0.0,0.0,166.6627051057594,126.59852646439882,132.2452712053335,165.39992653394836,377.0439190025917,0.0,123.55870048917872
2014-01-11,3.47976,1469.2215929805186,1685.2250979719788,751.9263942648839,903.149958398334,0.0,368.43229382153936,368.43229382153936,273.37546170527435,372.7279791988401,789.3044314512421,0.0,145.4617310761056,145.4617310761056,454.0107955481001,143.39272897571155,266.8545280745928,124.49915901414602,0.0,110.1807406433445,104.8733460592941
2014-01-18,3.30138,1019.5212316885412,881.3168999014428,854.2183442990306,945.71436623875,177.81039910638123,238.02158988181364,238.02158988181364,255.058609200844,383.0031658490339,305.86068985494074,146.37767768250788,0.0,0.0,323.9217301771411,0.0,207.87756538897395,152.20259249530588,187.19218552744957,0.0,0.0
2014-01-25,2.36039,814.5397660153519,855.035975511118,755.0575642522853,820.2386264532572,226.7607149428934,191.6797719742517,191.6797719742517,217.51626263326267,318.43323382295296,301.0261989364579,0.0,0.0,0.0,145.5156474442481,100.460238511986,0.0,0.0,310.78673598140153,169.57488776857835,0.0
2014-02-01,1.44202,648.4302473799112,508.1349570177635,955.6439098396428,702.1485250735157,305.8474837679462,101.46921936930951,101.46921936930951,208.12025824709303,358.68103570549545,110.5151677236143,0.0,0.0,0.0,203.71391089802432,0.0,245.7298485407211,0.0,0.0,94.2757605198828,0.0
2014-02-08,1.2931,409.3961118456807,293.24719596991474,813.4580277240648,729.3185462533071,138.20325535576407,0.0,0.0,242.6215552842983,301.4205240732297,190.56166548966416,115.36558972727352,0.0,0.0,131.35435521305666,0.0,0.0,0.0,218.5389700184958,0.0,0.0
2014-02-15,0.794378,212.1862813262892,192.88829808967296,922.610083526638,747.665877907737,193.73423439612463,0.0,0.0,97.7877468211576,471.9998282363304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.51051478633066,0.0,0.0
2014-02-22,0.880432,404.302240454629,265.1941161436591,638.6572880110308,606.1233818638062,179.61417467661033,0.0,0.0,96.38816015119096,341.88239358423533,170.82300844826608,0.0,0.0,0.0,93.15775710732196,0.0,0.0,0.0,124.56843655405564,0.0,0.0
2014-03-01,0.473274,162.37119974727491,323.1049702687516,767.2374770185116,685.0088776139322,209.32741942933717,0.0,0.0,0.0,351.54690708281566,0.0,99.478442174722,0.0,0.0,0.0,0.0,177.26036634644836,0.0,212.42374580643332,0.0,0.0
2014-03-08,0.508044,243.09023235307413,282.16948551507824,1145.5715184622966,1521.8811215972578,386.6234350228206,0.0,0.0,0.0,620.9221644950496,233.1702883677846,0.0,0.0,0.0,0.0,0.0,0.0,270.48051336819606,246.50828817306805,0.0,0.0
2014-03-15,0.44603,278.9215118145604,232.52675519151595,1236.2810981626526,1372.7698409443474,282.0989131497122,227.13754831303208,227.13754831303208,0.0,506.640748599079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-22,0.720243,230.8345010537693,233.815029236327,1254.2859935140093,897.7665110836664,289.4898522115416,0.0,0.0,0.0,461.0299734950967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.976707063065,0.0
