date,North Dakota,influenza a,a influenza,rsv,flu symptoms,the flu,how long flu,flu how long,symptoms of flu,bronchitis,the flu symptoms,contagious flu,flu cold,flu contagious,stomach flu,flu a,pneumonia,flu fever,fever flu,how long does flu last,sinus
2010-10-09,0.671355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-16,0.721961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-23,0.567477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-30,0.339239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-06,0.713749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-13,0.75811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4340.690053532693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-20,0.644192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-27,0.590551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4439.312947720996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,0.347088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-11,0.23753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4508.057623859355,0.0,0.0,0.0,0.0
2010-12-18,0.317628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-25,0.275672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-08,0.264901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-15,0.118133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-22,0.768808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3242.7514159566163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-29,1.02814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2128.6128180602,0.0,0.0,0.0,0.0
2011-02-05,1.22549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-12,1.5978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3527.688802487805
2011-02-19,2.25564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2029.1729300844129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.135375628757
2011-02-26,2.68235,0.0,2144.8775087507424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2153.618707788231
2011-03-05,3.01666,2605.47495876444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2276.057238635701,0.0,0.0,0.0,0.0,0.0,0.0,2435.112931358703,0.0,0.0,0.0,2493.0285454937507
2011-03-12,4.21801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3138.3736169773456
2011-03-19,2.21662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-26,2.26397,0.0,0.0,0.0,2110.15458233764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-02,0.846702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2286.31493846586
2011-04-09,0.721848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-16,0.794439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2321.043712961788
2011-04-23,0.399734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-30,0.210416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-07,0.246305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2782.525867012405
2011-05-14,0.0683527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-21,0.342759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2416.86445526674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-28,0.0,0.0,0.0,3929.443173030196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2410.198702470289,0.0,0.0,0.0,0.0,0.0
2011-06-04,0.162075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3046.1756772853832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2340.9103865219554,0.0
2011-07-02,0.0766871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3369.8651485645846,3369.865148564584,0.0,2873.2559969717795
2011-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2956.6311778165227,0.0,0.0,3109.4820479148184,0.0,0.0,0.0,0.0
2011-07-23,0.0,0.0,0.0,0.0,0.0,2484.9200495273226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4140.008712586311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-06,0.140174,0.0,0.0,0.0,0.0,4121.328912688708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-13,0.180738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-20,0.197336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2668.526731979214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-27,0.282021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2783.422341848665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-03,0.245317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3349.664136084705
2011-09-10,0.327941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-17,0.424628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-24,0.593692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-01,0.496175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-08,0.67955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3706.43980473147,0.0,0.0,0.0,0.0
2011-10-15,0.636816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145.544954069488
2011-10-22,0.622051,0.0,0.0,0.0,0.0,2312.1827313303797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-29,0.341807,0.0,3234.6464624027312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2104.5038013129074,0.0,0.0,0.0,0.0
2011-11-05,0.605144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2127.1718467021688,0.0,2089.5973838310497,2238.483063253328,2238.483063253328,0.0,0.0
2011-11-12,0.695024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146.5137891054483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997.1223659415425
2011-11-19,0.523972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-26,1.22739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-03,0.451807,0.0,0.0,2158.747067081682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2279.477902973329,0.0,0.0,0.0,0.0,0.0,0.0,1991.8490728190125
2011-12-10,0.744269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981.018939033941,0.0,0.0,0.0,0.0,0.0,2265.273001015188,0.0,0.0,0.0,0.0
2011-12-17,1.05727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.296301516772,0.0,1945.0830628378328,0.0,0.0,0.0,0.0
2011-12-24,0.763553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.4990837098694
2011-12-31,0.433487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-07,0.600052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2212.782610410261,2212.782610410261,0.0,0.0
2012-01-14,0.424528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-21,0.649819,0.0,0.0,0.0,1885.501827353724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-28,0.939986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1803.369010054288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2647.2333684567534
2012-02-04,1.06092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2196.634166557385
2012-02-11,1.37287,0.0,0.0,2798.840775492753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.4103102903023,0.0,0.0,0.0,0.0
2012-02-18,1.11702,0.0,0.0,2393.124666177001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-25,1.09466,0.0,0.0,0.0,0.0,2100.6330042538348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.3378145115223,0.0,0.0,0.0,1922.5720551476848
2012-03-03,1.21951,0.0,0.0,2557.028437167647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716.540273726965,0.0,0.0,0.0,1827.5249390561005
2012-03-10,0.955414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-17,2.52556,0.0,0.0,3713.436252342354,0.0,0.0,0.0,0.0,0.0,3745.3562354125465,3351.444014901037,0.0,0.0,0.0,2904.520059787289,0.0,2644.668414336055,0.0,0.0,0.0,0.0
2012-03-24,1.93892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542.427715814512,0.0,0.0,0.0,0.0,0.0
2012-03-31,0.884956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-07,1.39485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3429.3120010336997,0.0
2012-04-14,1.18265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2369.744655611112,2369.744655611112,0.0,0.0
2012-04-21,1.2476,1939.4226883040776,0.0,0.0,0.0,1727.2739902864992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.975575891659
2012-04-28,0.514139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-05,0.413223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-12,0.55517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-19,0.608643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-26,0.0816993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3964.790915771031
2012-06-02,0.351494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-16,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-23,0.224719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757.3907137756573,0.0,0.0,0.0,0.0,0.0
2012-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2459.9970710392754
2012-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-14,0.0,4788.806101089527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978.1145423326568
2012-08-04,0.673077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2165.51225597541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-11,0.118483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432.2413764260427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-18,0.083612,0.0,0.0,0.0,2749.6075730451694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491.3108878472017,0.0,0.0,0.0,0.0
2012-08-25,0.354296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.2551958075169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.219298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1879.8940599664177
2012-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-15,0.364299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2893.7946968638944,0.0,0.0,0.0,0.0
2012-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-29,0.205128,0.0,2725.2608817821188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2154.8586207611693,0.0,0.0,0.0,2589.9168299412427
2012-10-06,1.34814,0.0,0.0,0.0,0.0,1844.3193833293697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1745.2084027231551
2012-10-13,1.35952,1675.518512079062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2857.535820932157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-20,0.855513,0.0,2980.1027594042544,0.0,0.0,1715.1608870855475,0.0,0.0,0.0,2376.8499825247422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-27,0.823353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2334.143220517318,0.0,0.0,0.0,0.0
2012-11-03,0.627803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-10,1.48213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-17,1.48903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-24,1.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2699.581215369572,0.0,0.0,0.0,0.0
2012-12-01,0.875796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-08,1.14449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.6673904613797,0.0,0.0,0.0,0.0
2012-12-15,1.58465,0.0,1744.8506887185138,0.0,2798.951106284453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2076.374824135896,1637.476136536566
2012-12-22,4.26301,0.0,0.0,0.0,0.0,1954.3805026219256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2714.006763137573,0.0,0.0,0.0,0.0
2012-12-29,5.16252,0.0,0.0,0.0,0.0,2220.791389765266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2345.309030417838,0.0,2006.0915199529877,0.0,0.0,0.0,0.0
2013-01-05,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802.716059905508,0.0,0.0,0.0,0.0,2149.765932425902,0.0,2399.324818848677,0.0,0.0,0.0,1744.473352150143
2013-01-12,7.00914,0.0,0.0,0.0,2601.239945224623,4844.140026301537,2065.8683428213126,2065.8683428213126,0.0,0.0,0.0,0.0,0.0,0.0,2265.706755793662,1820.1312991142663,0.0,0.0,0.0,0.0,1774.2957464018743
2013-01-19,5.74185,1941.320059716469,1947.6480659432,0.0,2240.57769022664,2249.8720016570587,0.0,0.0,0.0,2326.853648804416,0.0,0.0,0.0,0.0,1531.6374708697244,0.0,1503.7628048160002,0.0,0.0,0.0,2147.3174626548944
2013-01-26,6.80813,0.0,0.0,1825.839323980914,2477.3742200111205,2272.126260044924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2042.6195359510475,0.0,0.0,0.0,1471.869014436143
2013-02-02,4.5419,0.0,0.0,2062.680499432191,0.0,2219.8821067479075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-09,4.5993,0.0,0.0,1638.1149367151488,0.0,2602.146815237599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-16,7.76053,0.0,0.0,2174.9060736464853,0.0,0.0,0.0,0.0,0.0,2317.1479410426477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2766.024817024836
2013-02-23,2.70868,0.0,0.0,1576.680201996077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2664.536118396114,0.0,0.0,2286.593265698897,0.0,1877.77097495645,0.0,0.0,1520.5109604785334,0.0
2013-03-02,6.08997,0.0,0.0,1444.7287672428602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3642.6441009024975
2013-03-09,5.60676,0.0,1803.9792280864413,1663.720374402655,0.0,0.0,0.0,0.0,0.0,1632.5706613530804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806.3139903178712
2013-03-16,5.60109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966.187129709408,0.0,0.0,0.0,0.0
2013-03-23,3.32671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.5202353734728,0.0,0.0,0.0,2952.1912688205134
2013-03-30,4.39648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728.9718236881856,0.0,1977.5624887436104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2677.328539189444
2013-04-06,4.14343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-13,3.67816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.4116061786806,0.0,0.0,0.0,0.0
2013-04-20,5.08475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-27,4.65919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-04,4.41413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.63193943112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.753290874919
2013-05-11,3.71041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-18,2.21811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-25,2.28938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,2.23518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956.1790317860784,0.0,0.0,0.0,0.0,0.0
2013-06-08,2.35199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1760.9888324684955
2013-06-15,2.3361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789.2640923395131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-22,2.04741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
