Term,Lag,P_Value,Significance
contagious flu,3,0.02601841957726889,Uncorrected
flu a,1,0.0004015517272114422,Bonferroni
flu contagious,3,0.026018419536007708,Uncorrected
flu fever,1,0.005457774837217688,FDR
flu fever,3,0.013590351819170711,FDR
flu type,3,0.007294481624524337,FDR
pneumonia,3,0.019652801324325248,Uncorrected
rsv,4,0.007579030514499868,FDR
the flu,1,0.03842397615157636,FDR
the flu,2,0.010368048226319105,FDR
the flu,3,0.0007668971960687934,Bonferroni
