term,lag,pvalue,significant_raw,significant_fdr,significant_bonferroni
influenza symptoms,1,0.04843197671941644,True,True,True
flu fever,1,0.4262582210877305,False,True,False
the flu,1,0.06612878788832706,False,False,False
flu symptoms,1,0.0003275365368650178,True,True,True
influenza a,1,0.23863689257044213,False,True,False
fever flu,1,0.4262582214923001,False,True,False
a influenza,1,0.23863689116353287,False,True,False
stomach flu,1,0.10938107018741862,False,True,True
influenza symptoms,2,0.03920883094134324,True,True,True
flu fever,2,0.16291692418425596,False,True,False
the flu,2,0.23629709957091893,False,False,False
flu symptoms,2,0.15020754320453866,False,True,True
influenza a,2,0.03725002827189253,True,True,False
fever flu,2,0.16291692429441926,False,True,False
a influenza,2,0.03725002793438828,True,True,False
stomach flu,2,0.46062694633525736,False,True,True
influenza symptoms,3,0.00199277291804654,True,True,True
flu fever,3,0.03483910861430704,True,True,False
the flu,3,0.02849726461530622,True,False,False
flu symptoms,3,0.017140344869335838,True,True,True
influenza a,3,0.005679975413586551,True,True,False
fever flu,3,0.03483910858878874,True,True,False
a influenza,3,0.005679975421115011,True,True,False
stomach flu,3,0.35511509702056376,False,True,True
influenza symptoms,4,0.398477453211898,False,True,True
flu fever,4,0.013217743884115988,True,True,False
the flu,4,0.1674659877595283,False,False,False
flu symptoms,4,0.05925189993960196,False,True,True
influenza a,4,0.5253434340883409,False,True,False
fever flu,4,0.013217743884111175,True,True,False
a influenza,4,0.5253434329712467,False,True,False
stomach flu,4,0.3686032525814694,False,True,True
influenza symptoms,5,0.038753722543751784,True,True,True
flu fever,5,0.4443611686409742,False,True,False
the flu,5,0.3127965692298952,False,False,False
flu symptoms,5,0.6395138908156942,False,True,True
influenza a,5,0.7265053979763345,False,True,False
fever flu,5,0.44436116864226194,False,True,False
a influenza,5,0.7265053980317856,False,True,False
stomach flu,5,0.0016525919748727337,True,True,True
