term,lag,pvalue,significant_raw,significant_fdr,significant_bonferroni
influenza a,1,0.15708322810664682,False,False,False
flu symptoms,1,0.3480663772051682,False,False,False
how long flu,1,0.10862437050185499,False,False,False
sinus,1,0.020707666892155262,True,False,False
flu how long,1,0.10862437050088461,False,False,False
flu contagious,1,0.10203346208853865,False,True,False
influenza a symptoms,1,0.5713677590195976,False,False,False
contagious flu,1,0.10203346211121599,False,True,False
symptoms of flu,1,0.8664143288978068,False,True,False
influenza a,2,0.5233637335040157,False,False,False
flu symptoms,2,0.6282323224157473,False,False,False
how long flu,2,0.5546158165649319,False,False,False
sinus,2,0.9611051455394297,False,False,False
flu how long,2,0.5546158166394057,False,False,False
flu contagious,2,0.004035442299600229,True,True,False
influenza a symptoms,2,0.09246749742287558,False,False,False
contagious flu,2,0.004035442298469125,True,True,False
symptoms of flu,2,0.8391750436652995,False,True,False
influenza a,3,0.09454021492867026,False,False,False
flu symptoms,3,0.02402980201802842,True,False,False
how long flu,3,0.04174967088440406,True,False,False
sinus,3,0.10687060205052015,False,False,False
flu how long,3,0.041749670890952016,True,False,False
flu contagious,3,0.8043154741831454,False,True,False
influenza a symptoms,3,0.7647604443517466,False,False,False
contagious flu,3,0.8043154742733069,False,True,False
symptoms of flu,3,0.005678605870469111,True,True,False
influenza a,4,0.0405859030047082,True,False,False
flu symptoms,4,0.1206413518765315,False,False,False
how long flu,4,0.5125719325559472,False,False,False
sinus,4,0.18607625450900853,False,False,False
flu how long,4,0.5125719326329223,False,False,False
flu contagious,4,0.9841984438032017,False,True,False
influenza a symptoms,4,0.03288087185718412,True,False,False
contagious flu,4,0.9841984437785842,False,True,False
symptoms of flu,4,0.6500779007210516,False,True,False
influenza a,5,0.02390045548848179,True,False,False
flu symptoms,5,0.5155952304659217,False,False,False
how long flu,5,0.4782323573707652,False,False,False
sinus,5,0.7498851783111653,False,False,False
flu how long,5,0.4782323572996062,False,False,False
flu contagious,5,0.24255013071195813,False,True,False
influenza a symptoms,5,0.12777304271597162,False,False,False
contagious flu,5,0.24255013066759495,False,True,False
symptoms of flu,5,0.4264880572218568,False,True,False
