term,lag,pvalue,significant_raw,significant_fdr,significant_bonferroni
influenza a,1,0.37030714507493934,False,True,False
flu fever,1,0.14776406855961835,False,False,False
flu symptoms,1,0.0336599352578736,True,False,False
how long flu,1,0.6289422729874405,False,True,True
bronchitis,1,0.040044605696888384,True,False,False
stomach flu,1,0.02482074677620167,True,False,False
flu how long,1,0.628942272980805,False,True,True
pneumonia,1,0.28708248742517845,False,False,False
contagious flu,1,0.6225375211977815,False,False,False
the flu symptoms,1,0.7523116077453121,False,False,False
influenza a,2,0.005489470204997244,True,True,False
flu fever,2,0.5818577952825151,False,False,False
flu symptoms,2,0.17899087778923256,False,False,False
how long flu,2,0.8674396531583579,False,True,True
bronchitis,2,0.25339175862349184,False,False,False
stomach flu,2,0.23935938157512324,False,False,False
flu how long,2,0.8674396531603897,False,True,True
pneumonia,2,0.6108736084676036,False,False,False
contagious flu,2,0.035612805033644584,True,False,False
the flu symptoms,2,0.04046060360970881,True,False,False
influenza a,3,0.09848772155835937,False,True,False
flu fever,3,0.6340126634811057,False,False,False
flu symptoms,3,0.06548109743347831,False,False,False
how long flu,3,0.0620978455549312,False,True,True
bronchitis,3,0.5046375263567067,False,False,False
stomach flu,3,0.7502740534274711,False,False,False
flu how long,3,0.0620978455312981,False,True,True
pneumonia,3,0.6181640548770451,False,False,False
contagious flu,3,0.5985176973442148,False,False,False
the flu symptoms,3,0.8624921273668877,False,False,False
influenza a,4,0.12173352266839745,False,True,False
flu fever,4,0.936823044375956,False,False,False
flu symptoms,4,0.5693397890509848,False,False,False
how long flu,4,0.0010436655679353461,True,True,True
bronchitis,4,0.6886097535973124,False,False,False
stomach flu,4,0.2887827664875143,False,False,False
flu how long,4,0.0010436655681408174,True,True,True
pneumonia,4,0.08818229888028131,False,False,False
contagious flu,4,0.2889957321239055,False,False,False
the flu symptoms,4,0.6364663637584786,False,False,False
influenza a,5,0.14538724145284812,False,True,False
flu fever,5,0.017380355647411132,True,False,False
flu symptoms,5,0.8967776192311776,False,False,False
how long flu,5,0.4195724987552636,False,True,True
bronchitis,5,0.7835809410666668,False,False,False
stomach flu,5,0.6673256876361899,False,False,False
flu how long,5,0.41957249874251645,False,True,True
pneumonia,5,0.029774260311233525,True,False,False
contagious flu,5,0.426930939451725,False,False,False
the flu symptoms,5,0.8110515198632391,False,False,False
