Term,Lag,P_Value,Significance
contagious flu,2,0.0058875717249446975,FDR
fever flu,1,0.003917666880181208,FDR
fever flu,3,0.005529353501456547,FDR
flu contagious,2,0.005887571752933914,FDR
flu fever,1,0.003917666865684504,FDR
flu fever,3,0.0055293535064845885,FDR
rsv,1,0.03364602104786336,Uncorrected
rsv,2,0.02655187210193101,Uncorrected
stomach flu,1,0.013632337303135802,Uncorrected
