term,lag,pvalue,significant_raw,significant_fdr,significant_bonferroni
flu cold,1,0.24317011799928342,False,False,False
flu symptoms,1,0.635397198119366,False,False,False
stomach flu,1,0.2158073978823843,False,False,False
pneumonia,1,0.11002218329749791,False,False,False
sinus,1,0.8457175694806502,False,False,False
how long flu,1,0.02597389419369587,True,False,False
rsv,1,0.06298863688427656,False,False,False
flu cold,2,0.5301555119210755,False,False,False
flu symptoms,2,0.9947825252878002,False,False,False
stomach flu,2,0.9105951038496375,False,False,False
pneumonia,2,0.4328402104289686,False,False,False
sinus,2,0.3877017011620061,False,False,False
how long flu,2,0.8154348566452726,False,False,False
rsv,2,0.9149273301480961,False,False,False
flu cold,3,0.5610724426185713,False,False,False
flu symptoms,3,0.7415630038809,False,False,False
stomach flu,3,0.41595695688107215,False,False,False
pneumonia,3,0.29363192976607766,False,False,False
sinus,3,0.0410357174692766,True,False,False
how long flu,3,0.18891221970334907,False,False,False
rsv,3,0.03825177257140068,True,False,False
flu cold,4,0.4044326876240286,False,False,False
flu symptoms,4,0.48352477198381916,False,False,False
stomach flu,4,0.6432381737776776,False,False,False
pneumonia,4,0.046862140717514794,True,False,False
sinus,4,0.18008025240565162,False,False,False
how long flu,4,0.7454040162554059,False,False,False
rsv,4,0.9992560201166019,False,False,False
flu cold,5,0.03720982732707115,True,False,False
flu symptoms,5,0.0025954233090995657,True,False,False
stomach flu,5,0.006033131297566052,True,False,False
pneumonia,5,0.30682877265339437,False,False,False
sinus,5,0.13896452812224017,False,False,False
how long flu,5,0.7138230530721874,False,False,False
rsv,5,0.8490098644341656,False,False,False
