term,lag,pvalue,significant_raw,significant_fdr,significant_bonferroni
strep,1,0.5993531146740624,False,True,True
flu symptoms,1,0.00013629107912422752,True,True,True
is flu contagious,1,0.023455899822288132,True,False,False
flu cold,1,0.10866502305369558,False,False,False
bronchitis,1,0.4412236832480486,False,False,False
flu contagious,1,0.5398129434010035,False,False,False
influenza symptoms,1,0.31553606998778944,False,False,False
the flu symptoms,1,0.037005384910639,True,True,True
symptoms of flu,1,0.12653214304660532,False,False,False
a influenza,1,0.01964931059378146,True,False,False
strep,2,0.025683817606650432,True,True,True
flu symptoms,2,0.0801364926848084,False,True,True
is flu contagious,2,0.6266824741530075,False,False,False
flu cold,2,0.2921784088035757,False,False,False
bronchitis,2,0.04034672851522101,True,False,False
flu contagious,2,0.03189618376985638,True,False,False
influenza symptoms,2,0.0460618436721095,True,False,False
the flu symptoms,2,0.5002172108966001,False,True,True
symptoms of flu,2,0.1793495116535515,False,False,False
a influenza,2,0.7588990080018972,False,False,False
strep,3,0.0023985886158172692,True,True,True
flu symptoms,3,0.2762749973425188,False,True,True
is flu contagious,3,0.8309186462932834,False,False,False
flu cold,3,0.9201618841643534,False,False,False
bronchitis,3,0.8407806370326034,False,False,False
flu contagious,3,0.01367937679438107,True,False,False
influenza symptoms,3,0.5303581238573828,False,False,False
the flu symptoms,3,0.00035777317424412356,True,True,True
symptoms of flu,3,0.9976797606344775,False,False,False
a influenza,3,0.8657811401280909,False,False,False
strep,4,0.7762396958762795,False,True,True
flu symptoms,4,0.09185928458483984,False,True,True
is flu contagious,4,0.057531045534495624,False,False,False
flu cold,4,0.04563821679691616,True,False,False
bronchitis,4,0.6876165990439835,False,False,False
flu contagious,4,0.6788182583282285,False,False,False
influenza symptoms,4,0.2922225823581044,False,False,False
the flu symptoms,4,0.6284080390218689,False,True,True
symptoms of flu,4,0.025568878183000472,True,False,False
a influenza,4,0.3532817302342597,False,False,False
strep,5,0.549328433791687,False,True,True
flu symptoms,5,0.9418631108478879,False,True,True
is flu contagious,5,0.8960604234739612,False,False,False
flu cold,5,0.1760469049207381,False,False,False
bronchitis,5,0.06312879549639143,False,False,False
flu contagious,5,0.10781785227938018,False,False,False
influenza symptoms,5,0.040928920155185546,True,False,False
the flu symptoms,5,0.16090992930315542,False,True,True
symptoms of flu,5,0.31028021749329726,False,False,False
a influenza,5,0.7412332360676765,False,False,False
