Term,Lag,P_Value,Significance
flu a,2,0.007475226116684119,FDR
flu contagious,1,0.04415362840671963,Uncorrected
flu symptoms,1,0.004401901104976616,FDR
flu type a,1,0.005205744352665366,FDR
flu type a,2,0.017213033909565918,FDR
how long contagious,1,0.025185762246265595,Uncorrected
how long flu,2,0.0108677001681346,FDR
pneumonia,1,0.016061714704765317,FDR
the flu,2,0.0005548075127606595,Bonferroni
type a flu,1,0.005205744355783098,FDR
type a flu,2,0.017213033907673002,FDR
