Term,Lag,P_Value,Significance
flu a,3,0.03144909080468604,Uncorrected
flu symptoms,2,0.009220497450209777,FDR
flu symptoms,3,0.0003508361472103017,Bonferroni
how long flu,1,0.04290713035317613,Uncorrected
sinus,3,0.047563082927314516,Uncorrected
stomach flu,3,0.0010557009791810005,Bonferroni
the flu,1,3.937693330038845e-06,Bonferroni
the flu,2,0.0006176475098919024,Bonferroni
the flu,3,2.0290800265210017e-09,Bonferroni
the flu symptoms,2,0.041682893699968936,Uncorrected
