term,lag,pvalue,significant_raw,significant_fdr,significant_bonferroni
flu contagious,1,0.8168060903005784,False,False,False
flu cold,1,0.4972202900552857,False,False,False
a influenza,1,0.0985696985973435,False,False,False
contagious flu,1,0.8168060902504108,False,False,False
flu contagious,2,0.1688347569554488,False,False,False
flu cold,2,0.04067765504019062,True,False,False
a influenza,2,0.0847348826491421,False,False,False
contagious flu,2,0.16883475727795458,False,False,False
flu contagious,3,0.6258020901474454,False,False,False
flu cold,3,0.8960944143421381,False,False,False
a influenza,3,0.781395866400329,False,False,False
contagious flu,3,0.6258020898623224,False,False,False
flu contagious,4,0.04870909233141328,True,False,False
flu cold,4,0.16676226932132998,False,False,False
a influenza,4,0.02797869683413626,True,False,False
contagious flu,4,0.048709092301261005,True,False,False
flu contagious,5,0.8369720488683065,False,False,False
flu cold,5,0.052857691543191865,False,False,False
a influenza,5,0.9093910371625675,False,False,False
contagious flu,5,0.8369720486622808,False,False,False
